k1,k2,stat,lb,ub,pval
15,13,-0.001425,-0.001447,0.002494,0.0195
15,14,0.00779,-0.002196,0.004353,1.0
16,0,-0.001314,-0.001713,0.003782,0.03875
16,1,-0.000628,-0.001281,0.003253,0.07875
16,2,-0.002431,-0.001363,0.004026,0.00275
16,3,-5.7e-05,-0.001923,0.004814,0.22625
16,4,0.000811,-0.001816,0.003181,0.60925
16,5,-0.000138,-0.001673,0.004244,0.16975
16,6,-0.001526,-0.001758,0.00462,0.028
16,7,-0.002534,-0.001786,0.003198,0.00225
16,8,0.001468,-0.002081,0.003121,0.75975
16,9,0.001478,-0.002983,0.004139,0.6685
16,10,0.000244,-0.002667,0.00426,0.34825
16,11,0.009524,-0.001842,0.004045,1.0
16,12,0.003068,-0.001849,0.003383,0.954
16,13,0.002719,-0.001525,0.002637,0.972
16,14,8e-05,-0.002122,0.004622,0.2605
16,15,-0.000927,-0.001492,0.002658,0.08375
17,0,-0.001867,-0.001442,0.002246,0.01225
17,1,-0.000537,-0.001268,0.001828,0.10525
17,2,-0.000204,-0.001329,0.002369,0.1935
17,3,-0.001891,-0.001856,0.003124,0.01925
17,4,-0.001446,-0.0016,0.002317,0.03175
17,5,-0.001053,-0.001494,0.002637,0.0585
17,6,-0.000491,-0.001316,0.003158,0.12675
17,7,-0.001023,-0.001146,0.002679,0.03775
17,8,-0.000352,-0.001829,0.001894,0.2595
17,9,0.000385,-0.002084,0.003199,0.504
17,10,0.000912,-0.00216,0.002927,0.64125
17,11,0.001804,-0.001448,0.002825,0.88125
17,12,0.003249,-0.001438,0.002495,0.99375
17,13,0.003536,-0.001156,0.002174,0.99925
17,14,0.000252,-0.001786,0.003143,0.37425
17,15,-0.000697,-0.001146,0.002059,0.08925
17,16,0.005617,-0.001308,0.002033,1.0
18,0,-0.006351,-0.001937,0.009437,0.001
18,1,-0.006345,-0.001139,0.009224,0.0005
18,2,-0.002398,-0.00189,0.009329,0.01425
18,3,-0.002775,-0.002791,0.008259,0.02675
18,4,0.001413,-0.002572,0.00445,0.629
18,5,-0.002824,-0.002656,0.009187,0.0225
18,6,-0.006304,-0.002343,0.008842,0.00025
18,7,-0.003848,-0.002613,0.00395,0.00175
18,8,0.00123,-0.003933,0.006971,0.39
18,9,0.001358,-0.004859,0.007696,0.481
18,10,-0.001651,-0.003482,0.009175,0.0885
18,11,0.002162,-0.002648,0.005405,0.647
18,12,0.004495,-0.002452,0.004508,0.97075
18,13,0.00437,-0.00223,0.00327,0.9945
18,14,-0.006217,-0.003623,0.00923,0.0035
18,15,-3.8e-05,-0.002547,0.003311,0.377
18,16,-0.000786,-0.002299,0.00399,0.1955
18,17,-0.00032,-0.002245,0.002412,0.34125
19,0,-0.00089,-0.00164,0.005747,0.0595
19,1,-0.004298,-0.001415,0.005027,0.00025
19,2,-0.002445,-0.001421,0.005749,0.00525
19,3,5.2e-05,-0.002164,0.005472,0.245
19,4,-0.00163,-0.002141,0.002951,0.053
19,5,-0.005033,-0.001997,0.005641,0.00025
19,6,-0.001911,-0.002014,0.005654,0.02525
19,7,-0.001747,-0.001487,0.003341,0.0165
19,8,-0.000306,-0.00265,0.004225,0.24925
19,9,-0.000186,-0.003136,0.005105,0.28325
19,10,-0.001142,-0.002871,0.005395,0.13075
19,11,0.003298,-0.001917,0.004,0.93625
