	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,1024]	-0.27	0.0034	0.32	-0.82	-0.26	0.25	8676.0	2.4	1.0
theta[1,1025]	-0.034	0.0032	0.3	-0.54	-0.024	0.44	8572.0	2.4	1.0
theta[1,1026]	0.13	0.003	0.27	-0.33	0.13	0.56	8260.0	2.3	1.0
theta[1,1027]	0.21	0.0029	0.27	-0.25	0.22	0.64	8267.0	2.3	1.0
theta[1,1028]	1.4	0.0025	0.23	0.98	1.4	1.7	8228.0	2.3	1.0
theta[1,1029]	-0.056	0.0031	0.29	-0.56	-0.043	0.4	8589.0	2.4	1.0
theta[1,1030]	-0.031	0.0031	0.29	-0.53	-0.017	0.42	8434.0	2.3	1.0
theta[1,1031]	0.055	0.0031	0.28	-0.41	0.066	0.49	8198.0	2.3	1.0
theta[1,1032]	-0.43	0.0042	0.37	-1.1	-0.42	0.14	7549.0	2.1	1.0
theta[1,1033]	-0.15	0.0034	0.3	-0.67	-0.13	0.32	8281.0	2.3	1.0
theta[1,1034]	0.82	0.0028	0.24	0.42	0.82	1.2	7397.0	2.0	1.0
theta[1,1035]	0.047	0.0029	0.28	-0.43	0.049	0.5	9245.0	2.6	1.0
theta[1,1036]	0.52	0.0027	0.25	0.1	0.53	0.93	8537.0	2.4	1.0
theta[1,1037]	0.34	0.0028	0.26	-0.09	0.34	0.75	8372.0	2.3	1.0
theta[1,1038]	0.53	0.0026	0.24	0.13	0.53	0.93	8927.0	2.5	1.0
theta[1,1039]	0.95	0.0027	0.24	0.57	0.95	1.3	7813.0	2.2	1.0
theta[1,1040]	-0.82	0.0046	0.42	-1.6	-0.79	-0.16	8293.0	2.3	1.0
theta[1,1041]	0.3	0.0028	0.26	-0.13	0.3	0.71	8486.0	2.3	1.0
theta[1,1042]	-0.96	0.0051	0.45	-1.7	-0.93	-0.29	7771.0	2.2	1.0
theta[1,1043]	0.91	0.0026	0.23	0.53	0.91	1.3	7703.0	2.1	1.0
theta[1,1044]	0.28	0.0028	0.26	-0.16	0.28	0.7	8357.0	2.3	1.0
theta[1,1045]	-0.6	0.0042	0.37	-1.2	-0.58	-0.018	8077.0	2.2	1.0
theta[1,1046]	1.3	0.0024	0.23	0.91	1.3	1.7	9377.0	2.6	1.0
theta[1,1047]	1.4	0.0025	0.22	0.99	1.4	1.7	7673.0	2.1	1.0
theta[1,1048]	2.4	0.0029	0.22	2.1	2.4	2.8	5779.0	1.6	1.0
theta[1,1049]	1.4	0.0025	0.22	1.0	1.4	1.7	7677.0	2.1	1.0
theta[1,1050]	1.1	0.0028	0.23	0.76	1.1	1.5	6822.0	1.9	1.0
theta[1,1051]	0.89	0.0026	0.23	0.51	0.89	1.3	7844.0	2.2	1.0
theta[1,1052]	-0.14	0.0036	0.31	-0.66	-0.12	0.34	7346.0	2.0	1.0
theta[1,1053]	0.54	0.0029	0.24	0.13	0.55	0.93	7194.0	2.0	1.0
theta[1,1054]	-0.36	0.0039	0.34	-0.95	-0.34	0.17	7379.0	2.0	1.0
theta[1,1055]	-0.72	0.0045	0.41	-1.4	-0.69	-0.096	8140.0	2.3	1.0
theta[1,1056]	1.5	0.0024	0.21	1.2	1.6	1.9	7717.0	2.1	1.0
theta[1,1057]	-1.6	0.0064	0.55	-2.6	-1.6	-0.78	7437.0	2.1	1.0
theta[1,1058]	-0.89	0.005	0.43	-1.6	-0.86	-0.24	7151.0	2.0	1.0
theta[1,1059]	0.86	0.0028	0.24	0.48	0.86	1.3	7089.0	2.0	1.0
theta[1,1060]	0.22	0.0027	0.27	-0.22	0.22	0.65	9892.0	2.7	1.0
theta[1,1061]	0.87	0.0024	0.23	0.48	0.87	1.3	9237.0	2.6	1.0
theta[1,1062]	0.48	0.0027	0.25	0.075	0.47	0.88	8600.0	2.4	1.0
theta[1,1063]	1.2	0.0027	0.23	0.82	1.2	1.6	7307.0	2.0	1.0
theta[1,1064]	0.089	0.003	0.27	-0.37	0.097	0.52	8355.0	2.3	1.0
theta[1,1065]	-1.6	0.0063	0.57	-2.6	-1.6	-0.75	8256.0	2.3	1.0
theta[1,1066]	-0.15	0.0036	0.32	-0.71	-0.13	0.35	7784.0	2.2	1.0
theta[1,1067]	0.77	0.0029	0.25	0.36	0.77	1.2	7254.0	2.0	1.0
theta[1,1068]	-0.26	0.0037	0.31	-0.79	-0.25	0.23	7107.0	2.0	1.0
theta[1,1069]	-0.21	0.0036	0.32	-0.77	-0.2	0.28	7921.0	2.2	1.0
theta[1,1070]	-1.9	0.0067	0.6	-2.9	-1.9	-1.0	7939.0	2.2	1.0
theta[1,1071]	-0.5	0.0042	0.36	-1.1	-0.48	0.055	7314.0	2.0	1.0
theta[1,1072]	-0.58	0.0041	0.37	-1.2	-0.56	-0.007	7810.0	2.2	1.0
theta[1,1073]	0.081	0.0032	0.28	-0.4	0.09	0.52	7796.0	2.2	1.0
theta[1,1074]	1.4	0.0025	0.22	1.1	1.4	1.8	7604.0	2.1	1.0
theta[1,1075]	-0.68	0.0042	0.38	-1.3	-0.66	-0.092	8077.0	2.2	1.0
theta[1,1076]	-1.6	0.0068	0.56	-2.6	-1.6	-0.77	6847.0	1.9	1.0
theta[1,1077]	0.7	0.0027	0.25	0.3	0.71	1.1	8390.0	2.3	1.0
theta[1,1078]	0.41	0.0029	0.26	-0.025	0.42	0.82	7805.0	2.2	1.0
theta[1,1079]	1.1	0.0027	0.24	0.68	1.1	1.4	7354.0	2.0	1.0
theta[1,1080]	0.14	0.0029	0.27	-0.31	0.15	0.57	8151.0	2.3	1.0
theta[1,1081]	0.69	0.0027	0.24	0.28	0.69	1.1	8112.0	2.2	1.0
theta[1,1082]	0.88	0.0026	0.23	0.5	0.87	1.3	8113.0	2.2	1.0
theta[1,1083]	-0.41	0.0039	0.35	-1.0	-0.39	0.11	7811.0	2.2	1.0
theta[1,1084]	-0.7	0.0047	0.39	-1.4	-0.69	-0.093	6997.0	1.9	1.0
theta[1,1085]	-1.4	0.0057	0.52	-2.3	-1.4	-0.61	8247.0	2.3	1.0
theta[1,1086]	-0.13	0.0037	0.3	-0.64	-0.12	0.35	6810.0	1.9	1.0
theta[1,1087]	-0.27	0.0037	0.32	-0.82	-0.26	0.23	7518.0	2.1	1.0
theta[1,1088]	0.73	0.0026	0.23	0.33	0.73	1.1	8339.0	2.3	1.0
theta[1,1089]	-0.49	0.004	0.36	-1.1	-0.48	0.06	7972.0	2.2	1.0
theta[1,1090]	0.0026	0.0034	0.29	-0.49	0.01	0.46	7579.0	2.1	1.0
theta[1,1091]	-1.9	0.0073	0.62	-3.0	-1.9	-0.98	7106.0	2.0	1.0
theta[1,1092]	0.7	0.0024	0.24	0.29	0.7	1.1	9692.0	2.7	1.0
theta[1,1093]	0.49	0.0029	0.25	0.075	0.5	0.89	7213.0	2.0	1.0
theta[1,1094]	-1.2	0.0056	0.49	-2.1	-1.2	-0.46	7645.0	2.1	1.0
theta[1,1095]	0.97	0.0027	0.23	0.6	0.97	1.3	7089.0	2.0	1.0
theta[1,1096]	-1.2	0.0055	0.48	-2.1	-1.2	-0.5	7698.0	2.1	1.0
theta[1,1097]	-0.45	0.0042	0.35	-1.1	-0.44	0.096	6792.0	1.9	1.0
theta[1,1098]	2.8	0.0033	0.27	2.4	2.8	3.3	6725.0	1.9	1.0
theta[1,1099]	1.4	0.0025	0.22	1.0	1.4	1.7	7851.0	2.2	1.0
theta[1,1100]	-0.79	0.005	0.41	-1.5	-0.77	-0.16	6591.0	1.8	1.0
theta[1,1101]	0.15	0.0032	0.27	-0.31	0.15	0.59	7068.0	2.0	1.0
theta[1,1102]	0.55	0.0028	0.25	0.14	0.55	0.95	7969.0	2.2	1.0
theta[1,1103]	1.3	0.0028	0.23	0.96	1.3	1.7	6779.0	1.9	1.0
theta[1,1104]	-1.5	0.006	0.53	-2.5	-1.5	-0.72	7796.0	2.2	1.0
theta[1,1105]	-0.69	0.0044	0.38	-1.3	-0.67	-0.1	7370.0	2.0	1.0
theta[1,1106]	0.46	0.0027	0.24	0.052	0.46	0.85	8163.0	2.3	1.0
theta[1,1107]	2.3	0.0027	0.22	2.0	2.3	2.7	6641.0	1.8	1.0
theta[1,1108]	1.8	0.0026	0.22	1.4	1.8	2.2	7199.0	2.0	1.0
theta[1,1109]	-1.9	0.007	0.61	-3.0	-1.9	-0.98	7552.0	2.1	1.0
theta[1,1110]	-0.17	0.0035	0.31	-0.72	-0.16	0.32	8115.0	2.2	1.0
theta[1,1111]	0.16	0.0032	0.27	-0.31	0.17	0.59	7420.0	2.1	1.0
theta[1,1112]	-1.0	0.0052	0.46	-1.9	-1.0	-0.33	7793.0	2.2	1.0
theta[1,1113]	0.21	0.003	0.27	-0.24	0.22	0.65	8100.0	2.2	1.0
theta[1,1114]	-1.3	0.0057	0.49	-2.2	-1.3	-0.55	7616.0	2.1	1.0
theta[1,1115]	1.3	0.0026	0.22	0.95	1.3	1.7	7451.0	2.1	1.0
theta[1,1116]	0.74	0.0026	0.24	0.35	0.74	1.1	8192.0	2.3	1.0
theta[1,1117]	-0.045	0.0033	0.29	-0.55	-0.035	0.42	7866.0	2.2	1.0
theta[1,1118]	-0.29	0.0036	0.33	-0.84	-0.27	0.22	8286.0	2.3	1.0
theta[1,1119]	-0.33	0.0035	0.33	-0.91	-0.32	0.18	8715.0	2.4	1.0
theta[1,1120]	-0.25	0.0035	0.33	-0.82	-0.23	0.26	8667.0	2.4	1.0
theta[1,1121]	0.37	0.0029	0.26	-0.065	0.38	0.78	7748.0	2.1	1.0
theta[1,1122]	-0.68	0.0043	0.39	-1.3	-0.65	-0.1	8042.0	2.2	1.0
theta[1,1123]	0.075	0.0031	0.27	-0.39	0.085	0.5	7557.0	2.1	1.0
theta[1,1124]	0.024	0.0031	0.27	-0.45	0.033	0.47	7960.0	2.2	1.0
theta[1,1125]	-0.74	0.0047	0.41	-1.5	-0.72	-0.1	7753.0	2.1	1.0
theta[1,1126]	-1.3	0.0057	0.49	-2.2	-1.3	-0.54	7611.0	2.1	1.0
theta[1,1127]	0.43	0.0028	0.24	0.013	0.43	0.82	7756.0	2.1	1.0
theta[1,1128]	1.1	0.0026	0.22	0.71	1.1	1.4	7061.0	2.0	1.0
theta[1,1129]	-0.83	0.0044	0.41	-1.5	-0.8	-0.2	8867.0	2.5	1.0
theta[1,1130]	-0.57	0.0046	0.37	-1.2	-0.55	-0.01	6306.0	1.7	1.0
theta[1,1131]	-0.12	0.0033	0.31	-0.66	-0.11	0.37	8697.0	2.4	1.0
theta[1,1132]	2.3	0.0025	0.22	2.0	2.3	2.7	7663.0	2.1	1.0
theta[1,1133]	-1.0	0.0052	0.46	-1.9	-1.0	-0.33	8025.0	2.2	1.0
theta[1,1134]	-0.31	0.0037	0.33	-0.87	-0.29	0.2	8019.0	2.2	1.0
theta[1,1135]	0.86	0.0027	0.23	0.47	0.86	1.2	7605.0	2.1	1.0
theta[1,1136]	0.56	0.0027	0.24	0.16	0.58	0.95	8285.0	2.3	1.0
theta[1,1137]	0.76	0.0027	0.23	0.39	0.76	1.1	7022.0	1.9	1.0
theta[1,1138]	-1.4	0.0061	0.53	-2.3	-1.4	-0.56	7549.0	2.1	1.0
theta[1,1139]	0.43	0.0026	0.25	0.02	0.43	0.82	9428.0	2.6	1.0
theta[1,1140]	0.33	0.003	0.26	-0.12	0.34	0.74	7552.0	2.1	1.0
theta[1,1141]	0.3	0.0029	0.25	-0.13	0.3	0.71	7993.0	2.2	1.0
theta[1,1142]	1.9	0.0025	0.21	1.6	1.9	2.3	7084.0	2.0	1.0
theta[1,1143]	0.98	0.0027	0.23	0.6	0.98	1.4	7112.0	2.0	1.0
theta[1,1144]	2.2	0.0026	0.22	1.8	2.2	2.5	7233.0	2.0	1.0
theta[1,1145]	0.52	0.0029	0.25	0.11	0.52	0.92	7403.0	2.0	1.0
theta[1,1146]	-0.84	0.0047	0.42	-1.6	-0.81	-0.21	7873.0	2.2	1.0
theta[1,1147]	-1.3	0.0056	0.5	-2.2	-1.3	-0.58	7929.0	2.2	1.0
theta[1,1148]	0.86	0.0026	0.24	0.47	0.86	1.2	7953.0	2.2	1.0
theta[1,1149]	-0.37	0.0037	0.33	-0.94	-0.35	0.14	7745.0	2.1	1.0
theta[1,1150]	0.47	0.0027	0.25	0.062	0.48	0.87	8530.0	2.4	1.0
theta[1,1151]	-0.73	0.0043	0.39	-1.4	-0.71	-0.13	8068.0	2.2	1.0
theta[1,1152]	-0.61	0.0041	0.37	-1.3	-0.59	-0.029	8436.0	2.3	1.0
theta[1,1153]	0.49	0.0028	0.25	0.073	0.49	0.87	7656.0	2.1	1.0
theta[1,1154]	0.87	0.0026	0.24	0.48	0.88	1.3	8112.0	2.2	1.0
theta[1,1155]	1.8	0.0027	0.22	1.5	1.8	2.2	6337.0	1.8	1.0
theta[1,1156]	0.57	0.003	0.25	0.13	0.57	0.98	7070.0	2.0	1.0
theta[1,1157]	0.38	0.0029	0.25	-0.037	0.39	0.79	7716.0	2.1	1.0
theta[1,1158]	0.43	0.0028	0.25	0.01	0.43	0.84	8139.0	2.3	1.0
theta[1,1159]	-0.47	0.0038	0.35	-1.1	-0.45	0.08	8652.0	2.4	1.0
theta[1,1160]	0.4	0.0028	0.26	-0.03	0.41	0.81	8487.0	2.3	1.0
theta[1,1161]	-1.1	0.0049	0.46	-1.9	-1.0	-0.36	8964.0	2.5	1.0
theta[1,1162]	-0.87	0.0052	0.42	-1.6	-0.85	-0.22	6539.0	1.8	1.0
theta[1,1163]	-0.38	0.004	0.34	-0.94	-0.37	0.15	7275.0	2.0	1.0
theta[1,1164]	0.15	0.0032	0.27	-0.31	0.16	0.58	7312.0	2.0	1.0
theta[1,1165]	-0.17	0.0033	0.3	-0.7	-0.16	0.3	8449.0	2.3	1.0
theta[1,1166]	-0.41	0.0039	0.35	-1.0	-0.39	0.14	8251.0	2.3	1.0
theta[1,1167]	0.58	0.0027	0.24	0.17	0.58	0.98	8393.0	2.3	1.0
theta[1,1168]	-0.94	0.0052	0.44	-1.7	-0.91	-0.28	7194.0	2.0	1.0
theta[1,1169]	0.053	0.003	0.28	-0.41	0.061	0.49	8676.0	2.4	1.0
theta[1,1170]	0.42	0.0028	0.24	0.015	0.42	0.81	7312.0	2.0	1.0
theta[1,1171]	-0.88	0.0045	0.42	-1.6	-0.86	-0.23	8507.0	2.4	1.0
theta[1,1172]	-0.074	0.0032	0.3	-0.58	-0.063	0.4	8303.0	2.3	1.0
theta[1,1173]	-0.75	0.0043	0.39	-1.4	-0.73	-0.15	8321.0	2.3	1.0
theta[1,1174]	0.5	0.0028	0.25	0.079	0.51	0.9	7715.0	2.1	1.0
theta[1,1175]	1.0	0.0024	0.22	0.66	1.0	1.4	8516.0	2.4	1.0
theta[1,1176]	1.3	0.0026	0.22	0.93	1.3	1.7	7448.0	2.1	1.0
theta[1,1177]	0.057	0.0031	0.28	-0.43	0.069	0.5	8309.0	2.3	1.0
theta[1,1178]	-1.5	0.0059	0.52	-2.4	-1.5	-0.71	7884.0	2.2	1.0
theta[1,1179]	0.54	0.0027	0.25	0.13	0.54	0.94	8663.0	2.4	1.0
theta[1,1180]	0.42	0.003	0.26	-0.019	0.43	0.83	7639.0	2.1	1.0
theta[1,1181]	-0.69	0.005	0.39	-1.4	-0.67	-0.091	5993.0	1.7	1.0
theta[1,1182]	1.9	0.0026	0.22	1.6	1.9	2.3	6872.0	1.9	1.0
theta[1,1183]	0.083	0.0032	0.28	-0.41	0.09	0.53	7713.0	2.1	1.0
theta[1,1184]	1.4	0.0024	0.22	1.1	1.4	1.8	8081.0	2.2	1.0
theta[1,1185]	-1.2	0.0051	0.47	-2.0	-1.2	-0.48	8383.0	2.3	1.0
theta[1,1186]	-0.37	0.0037	0.33	-0.95	-0.36	0.14	7825.0	2.2	1.0
theta[1,1187]	-1.5	0.0056	0.53	-2.4	-1.5	-0.72	8748.0	2.4	1.0
theta[1,1188]	-0.69	0.0044	0.4	-1.4	-0.67	-0.079	8137.0	2.3	1.0
theta[1,1189]	-0.15	0.0032	0.31	-0.68	-0.14	0.34	9329.0	2.6	1.0
theta[1,1190]	0.58	0.0026	0.24	0.18	0.59	0.97	8876.0	2.5	1.0
theta[1,1191]	-0.89	0.0044	0.42	-1.6	-0.87	-0.23	9140.0	2.5	1.0
theta[1,1192]	-1.5	0.0058	0.53	-2.4	-1.5	-0.67	8378.0	2.3	1.0
theta[1,1193]	1.2	0.0024	0.22	0.85	1.2	1.6	8362.0	2.3	1.0
theta[1,1194]	0.7	0.0027	0.24	0.29	0.7	1.1	8023.0	2.2	1.0
theta[1,1195]	0.11	0.003	0.28	-0.35	0.12	0.55	8478.0	2.3	1.0
theta[1,1196]	-1.9	0.0063	0.6	-3.0	-1.9	-0.98	9141.0	2.5	1.0
theta[1,1197]	1.1	0.0025	0.23	0.7	1.1	1.4	8827.0	2.4	1.0
theta[1,1198]	-0.1	0.0033	0.29	-0.59	-0.094	0.37	7637.0	2.1	1.0
theta[1,1199]	0.35	0.0027	0.25	-0.075	0.35	0.76	8885.0	2.5	1.0
theta[1,1200]	1.3	0.0024	0.22	0.89	1.3	1.6	8887.0	2.5	1.0
theta[1,1201]	-1.3	0.0058	0.51	-2.2	-1.3	-0.53	7683.0	2.1	1.0
theta[1,1202]	-0.48	0.0039	0.35	-1.1	-0.46	0.063	7926.0	2.2	1.0
theta[1,1203]	-0.81	0.0047	0.4	-1.5	-0.79	-0.2	7292.0	2.0	1.0
theta[1,1204]	-0.26	0.0037	0.33	-0.83	-0.25	0.27	8066.0	2.2	1.0
theta[1,1205]	-1.3	0.0058	0.5	-2.2	-1.3	-0.51	7523.0	2.1	1.0
theta[1,1206]	-1.5	0.0059	0.52	-2.4	-1.5	-0.66	8025.0	2.2	1.0
theta[1,1207]	-0.46	0.0041	0.35	-1.1	-0.44	0.084	7360.0	2.0	1.0
theta[1,1208]	0.9	0.0026	0.23	0.51	0.9	1.3	7791.0	2.2	1.0
theta[1,1209]	0.43	0.0027	0.24	0.033	0.44	0.82	8150.0	2.3	1.0
theta[1,1210]	0.47	0.0026	0.25	0.049	0.48	0.88	8803.0	2.4	1.0
theta[1,1211]	0.42	0.0027	0.26	-0.0093	0.42	0.82	8731.0	2.4	1.0
theta[1,1212]	1.2	0.0026	0.23	0.86	1.3	1.6	8322.0	2.3	1.0
theta[1,1213]	-0.21	0.0033	0.31	-0.72	-0.2	0.29	8783.0	2.4	1.0
theta[1,1214]	0.97	0.0028	0.24	0.58	0.97	1.4	6998.0	1.9	1.0
theta[1,1215]	0.83	0.0026	0.24	0.43	0.83	1.2	8196.0	2.3	1.0
theta[1,1216]	-1.9	0.007	0.61	-3.0	-1.9	-0.97	7738.0	2.1	1.0
theta[1,1217]	1.0	0.0027	0.24	0.65	1.0	1.4	8027.0	2.2	1.0
theta[1,1218]	0.58	0.0026	0.25	0.15	0.59	0.98	9589.0	2.7	1.0
theta[1,1219]	-1.4	0.0057	0.53	-2.3	-1.3	-0.57	8426.0	2.3	1.0
theta[1,1220]	-0.75	0.0043	0.4	-1.4	-0.73	-0.13	8593.0	2.4	1.0
theta[1,1221]	-1.9	0.0069	0.6	-3.0	-1.9	-0.98	7549.0	2.1	1.0
theta[1,1222]	-1.6	0.0059	0.57	-2.6	-1.6	-0.74	9199.0	2.5	1.0
theta[1,1223]	0.29	0.0031	0.26	-0.14	0.3	0.7	7117.0	2.0	1.0
theta[1,1224]	0.93	0.0026	0.24	0.53	0.93	1.3	8701.0	2.4	1.0
theta[1,1225]	1.5	0.0023	0.22	1.2	1.5	1.9	9546.0	2.6	1.0
theta[1,1226]	0.42	0.0026	0.25	0.00097	0.43	0.83	9089.0	2.5	1.0
theta[1,1227]	-0.11	0.0036	0.3	-0.63	-0.099	0.35	7033.0	1.9	1.0
theta[1,1228]	1.5	0.0026	0.23	1.1	1.5	1.8	7552.0	2.1	1.0
theta[1,1229]	0.47	0.0028	0.25	0.047	0.47	0.88	8063.0	2.2	1.0
theta[1,1230]	1.0	0.0025	0.23	0.63	1.0	1.4	8565.0	2.4	1.0
theta[1,1231]	-0.18	0.0037	0.31	-0.72	-0.17	0.3	6986.0	1.9	1.0
theta[1,1232]	0.23	0.0031	0.26	-0.22	0.24	0.65	7211.0	2.0	1.0
theta[1,1233]	-0.5	0.0044	0.36	-1.1	-0.48	0.061	6750.0	1.9	1.0
theta[1,1234]	1.8	0.0024	0.21	1.4	1.8	2.1	8096.0	2.2	1.0
theta[1,1235]	0.15	0.003	0.27	-0.31	0.16	0.58	8226.0	2.3	1.0
theta[1,1236]	1.2	0.0024	0.23	0.82	1.2	1.6	8937.0	2.5	1.0
theta[1,1237]	0.26	0.0027	0.26	-0.17	0.27	0.68	9604.0	2.7	1.0
theta[1,1238]	1.2	0.0024	0.22	0.85	1.2	1.6	8659.0	2.4	1.0
theta[1,1239]	-1.3	0.0058	0.5	-2.2	-1.3	-0.53	7378.0	2.0	1.0
theta[1,1240]	-1.0	0.0056	0.46	-1.8	-0.99	-0.31	6739.0	1.9	1.0
theta[1,1241]	0.49	0.0026	0.24	0.1	0.5	0.88	8465.0	2.3	1.0
theta[1,1242]	-0.17	0.0036	0.31	-0.7	-0.15	0.32	7595.0	2.1	1.0
theta[1,1243]	0.01	0.0033	0.29	-0.49	0.02	0.47	7821.0	2.2	1.0
theta[1,1244]	-0.88	0.0048	0.41	-1.6	-0.85	-0.27	7377.0	2.0	1.0
theta[1,1245]	0.46	0.003	0.26	0.025	0.46	0.87	7244.0	2.0	1.0
theta[1,1246]	0.23	0.0029	0.27	-0.22	0.23	0.67	8780.0	2.4	1.0
theta[1,1247]	-1.9	0.0072	0.61	-3.0	-1.9	-0.98	7306.0	2.0	1.0
theta[1,1248]	-0.0084	0.0032	0.29	-0.51	0.0017	0.44	7853.0	2.2	1.0
theta[1,1249]	1.1	0.0025	0.23	0.71	1.1	1.5	8769.0	2.4	1.0
theta[1,1250]	-0.67	0.0044	0.4	-1.4	-0.64	-0.056	8267.0	2.3	1.0
theta[1,1251]	0.26	0.0026	0.26	-0.18	0.27	0.68	9752.0	2.7	1.0
theta[1,1252]	-1.7	0.0063	0.56	-2.6	-1.6	-0.77	7935.0	2.2	1.0
theta[1,1253]	0.54	0.0026	0.24	0.14	0.54	0.92	8725.0	2.4	1.0
theta[1,1254]	0.65	0.0027	0.25	0.24	0.66	1.1	8431.0	2.3	1.0
theta[1,1255]	1.2	0.0024	0.22	0.88	1.2	1.6	8266.0	2.3	1.0
theta[1,1256]	-0.54	0.0042	0.37	-1.2	-0.53	0.029	7672.0	2.1	1.0
theta[1,1257]	1.1	0.0027	0.24	0.67	1.1	1.4	7761.0	2.1	1.0
theta[1,1258]	0.58	0.0026	0.24	0.18	0.59	0.97	8498.0	2.4	1.0
theta[1,1259]	0.28	0.0028	0.26	-0.15	0.29	0.7	8777.0	2.4	1.0
theta[1,1260]	-1.3	0.006	0.49	-2.1	-1.2	-0.53	6688.0	1.9	1.0
theta[1,1261]	0.095	0.003	0.27	-0.36	0.098	0.53	8129.0	2.2	1.0
theta[1,1262]	-1.3	0.0058	0.5	-2.2	-1.3	-0.52	7510.0	2.1	1.0
theta[1,1263]	1.2	0.0026	0.23	0.78	1.2	1.5	8066.0	2.2	1.0
theta[1,1264]	0.41	0.0028	0.25	-0.014	0.41	0.81	7971.0	2.2	1.0
theta[1,1265]	1.2	0.0026	0.23	0.78	1.2	1.5	7599.0	2.1	1.0
theta[1,1266]	0.25	0.003	0.26	-0.19	0.25	0.67	7370.0	2.0	1.0
theta[1,1267]	0.66	0.0027	0.24	0.26	0.66	1.1	8128.0	2.2	1.0
theta[1,1268]	1.3	0.0024	0.22	0.93	1.3	1.7	8942.0	2.5	1.0
theta[1,1269]	0.55	0.003	0.25	0.14	0.56	0.95	6819.0	1.9	1.0
theta[1,1270]	0.62	0.0028	0.24	0.23	0.62	1.0	6847.0	1.9	1.0
theta[1,1271]	-0.092	0.0033	0.29	-0.58	-0.086	0.38	7835.0	2.2	1.0
theta[1,1272]	0.88	0.0026	0.24	0.49	0.88	1.3	7983.0	2.2	1.0
theta[1,1273]	-1.4	0.0056	0.51	-2.3	-1.4	-0.62	8233.0	2.3	1.0
theta[1,1274]	-0.13	0.0033	0.3	-0.65	-0.12	0.34	8175.0	2.3	1.0
theta[1,1275]	0.76	0.0028	0.23	0.38	0.76	1.1	7066.0	2.0	1.0
theta[1,1276]	-0.83	0.005	0.41	-1.5	-0.81	-0.21	6879.0	1.9	1.0
theta[1,1277]	0.26	0.0027	0.25	-0.18	0.27	0.66	8897.0	2.5	1.0
theta[1,1278]	0.26	0.0031	0.27	-0.18	0.27	0.67	7582.0	2.1	1.0
theta[1,1279]	-0.4	0.0038	0.35	-1.0	-0.38	0.16	8286.0	2.3	1.0
theta[1,1280]	0.63	0.0026	0.25	0.23	0.64	1.0	8606.0	2.4	1.0
theta[1,1281]	-0.049	0.0031	0.29	-0.54	-0.037	0.4	8785.0	2.4	1.0
theta[1,1282]	-0.72	0.0047	0.38	-1.4	-0.7	-0.13	6693.0	1.9	1.0
theta[1,1283]	-0.24	0.0034	0.32	-0.79	-0.24	0.26	8738.0	2.4	1.0
theta[1,1284]	0.87	0.0027	0.23	0.49	0.88	1.3	7602.0	2.1	1.0
theta[1,1285]	-0.18	0.0034	0.3	-0.69	-0.17	0.29	7938.0	2.2	1.0
theta[1,1286]	0.68	0.0027	0.24	0.28	0.69	1.1	8058.0	2.2	1.0
theta[1,1287]	-1.0	0.0057	0.45	-1.8	-1.0	-0.36	6162.0	1.7	1.0
theta[1,1288]	-0.047	0.003	0.28	-0.52	-0.039	0.4	8406.0	2.3	1.0
theta[1,1289]	-0.7	0.0043	0.38	-1.4	-0.67	-0.12	7579.0	2.1	1.0
theta[1,1290]	0.81	0.0024	0.23	0.43	0.81	1.2	9383.0	2.6	1.0
theta[1,1291]	0.88	0.0027	0.24	0.48	0.89	1.3	7556.0	2.1	1.0
theta[1,1292]	0.64	0.0028	0.24	0.25	0.64	1.0	7778.0	2.2	1.0
theta[1,1293]	-0.18	0.0032	0.3	-0.71	-0.17	0.28	8494.0	2.4	1.0
theta[1,1294]	0.34	0.0028	0.26	-0.096	0.35	0.76	8562.0	2.4	1.0
theta[1,1295]	1.1	0.0027	0.23	0.74	1.1	1.5	6929.0	1.9	1.0
theta[1,1296]	0.14	0.0029	0.27	-0.31	0.15	0.57	8673.0	2.4	1.0
theta[1,1297]	0.54	0.0028	0.25	0.13	0.54	0.94	7938.0	2.2	1.0
theta[1,1298]	-0.06	0.0032	0.29	-0.58	-0.048	0.4	8431.0	2.3	1.0
theta[1,1299]	1.5	0.0023	0.21	1.2	1.5	1.9	8491.0	2.4	1.0
theta[1,1300]	1.1	0.0027	0.22	0.7	1.1	1.4	7175.0	2.0	1.0
theta[1,1301]	-0.33	0.0033	0.32	-0.88	-0.31	0.18	9569.0	2.6	1.0
theta[1,1302]	-0.063	0.0033	0.29	-0.56	-0.057	0.39	7802.0	2.2	1.0
theta[1,1303]	0.34	0.0029	0.25	-0.086	0.34	0.75	7677.0	2.1	1.0
theta[1,1304]	0.95	0.0026	0.24	0.55	0.95	1.3	8694.0	2.4	1.0
theta[1,1305]	0.19	0.0031	0.27	-0.26	0.19	0.62	7785.0	2.2	1.0
theta[1,1306]	0.36	0.0028	0.26	-0.075	0.36	0.78	8493.0	2.4	1.0
theta[1,1307]	0.59	0.0028	0.24	0.2	0.6	0.97	7430.0	2.1	1.0
theta[1,1308]	-0.58	0.0044	0.37	-1.2	-0.55	-0.0075	7397.0	2.0	1.0
theta[1,1309]	0.56	0.0027	0.25	0.15	0.57	0.97	8154.0	2.3	1.0
theta[1,1310]	0.86	0.0025	0.24	0.46	0.86	1.3	9141.0	2.5	1.0
