name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[5,494]	-0.383	0.00855	0.523	-1.23	-0.396	0.487	3747.0	1.1	0.999
theta[6,494]	0.344	0.0138	0.884	-1.07	0.33	1.85	4114.0	1.21	1.0
theta[7,494]	-0.771	0.01	0.631	-1.87	-0.737	0.182	3977.0	1.17	1.0
theta[8,494]	0.34	0.012	0.765	-0.863	0.311	1.7	4091.0	1.2	1.0
theta[9,494]	1.45	0.0088	0.507	0.68	1.42	2.33	3320.0	0.976	1.0
theta[10,494]	0.0277	0.00957	0.539	-0.878	0.0423	0.901	3172.0	0.933	1.0
theta[11,494]	-0.566	0.0144	0.859	-1.96	-0.581	0.898	3582.0	1.05	1.0
theta[1,495]	-1.37	0.00909	0.499	-2.24	-1.34	-0.593	3018.0	0.887	1.0
theta[2,495]	1.83	0.0106	0.608	0.81	1.84	2.8	3290.0	0.967	1.0
theta[3,495]	-0.167	0.0139	0.9	-1.66	-0.155	1.29	4214.0	1.24	1.0
theta[4,495]	-0.441	0.0156	0.97	-2.07	-0.43	1.12	3858.0	1.13	1.0
theta[5,495]	0.441	0.00823	0.551	-0.45	0.435	1.35	4477.0	1.32	1.0
theta[6,495]	-0.316	0.0144	0.864	-1.77	-0.288	1.08	3601.0	1.06	1.0
theta[7,495]	-0.137	0.0141	0.856	-1.63	-0.0878	1.17	3702.0	1.09	1.0
theta[8,495]	-0.809	0.0119	0.683	-1.99	-0.773	0.229	3313.0	0.974	1.0
theta[9,495]	-0.0729	0.014	0.904	-1.65	-0.0481	1.36	4180.0	1.23	1.0
theta[10,495]	-0.014	0.0139	0.941	-1.6	0.0168	1.51	4601.0	1.35	1.0
theta[11,495]	-0.0393	0.0142	1.0	-1.71	-0.0345	1.58	5004.0	1.47	1.0
theta[1,496]	-1.69	0.0114	0.606	-2.76	-1.65	-0.762	2837.0	0.834	0.999
theta[2,496]	-0.109	0.0147	0.96	-1.75	-0.0933	1.39	4233.0	1.24	1.0
theta[3,496]	-0.25	0.0135	0.947	-1.84	-0.239	1.26	4902.0	1.44	1.0
theta[4,496]	-0.0249	0.0153	1.03	-1.73	-0.00218	1.68	4542.0	1.34	1.0
theta[5,496]	-0.644	0.0126	0.75	-2.0	-0.569	0.494	3537.0	1.04	1.0
theta[6,496]	-0.168	0.0147	0.918	-1.73	-0.141	1.27	3914.0	1.15	1.0
theta[7,496]	-0.168	0.0129	0.87	-1.69	-0.134	1.2	4536.0	1.33	1.0
theta[8,496]	0.116	0.0107	0.582	-0.852	0.124	1.06	2955.0	0.869	0.999
theta[9,496]	-0.102	0.0129	0.886	-1.62	-0.0436	1.29	4713.0	1.39	1.0
theta[10,496]	-0.0123	0.0142	0.971	-1.65	-0.00241	1.56	4666.0	1.37	1.0
theta[11,496]	0.0208	0.0141	0.976	-1.6	0.0355	1.63	4764.0	1.4	1.0
theta[1,497]	0.122	0.00634	0.305	-0.397	0.13	0.611	2312.0	0.68	1.0
theta[2,497]	-0.402	0.0143	0.826	-1.83	-0.348	0.88	3319.0	0.976	0.999
theta[3,497]	-0.0222	0.0196	0.769	-1.31	-0.014	1.2	1541.0	0.453	1.0
theta[4,497]	-0.254	0.0144	0.875	-1.77	-0.224	1.12	3709.0	1.09	1.0
theta[5,497]	0.644	0.00998	0.579	-0.272	0.625	1.64	3360.0	0.988	1.0
theta[6,497]	-1.13	0.0122	0.727	-2.39	-1.1	0.0325	3576.0	1.05	1.0
theta[7,497]	1.35	0.00749	0.466	0.596	1.34	2.12	3871.0	1.14	1.0
theta[8,497]	-0.0141	0.0105	0.569	-0.907	-0.0425	0.974	2930.0	0.861	1.0
theta[9,497]	-0.439	0.0129	0.833	-1.93	-0.381	0.802	4170.0	1.23	1.0
theta[10,497]	-0.317	0.0131	0.814	-1.72	-0.264	0.937	3875.0	1.14	1.0
theta[11,497]	0.77	0.0274	0.894	-0.829	0.806	2.15	1069.0	0.314	1.0
theta[1,498]	1.08	0.00598	0.286	0.607	1.08	1.55	2292.0	0.674	1.0
theta[2,498]	-0.951	0.0118	0.745	-2.25	-0.925	0.212	3991.0	1.17	1.0
theta[3,498]	-0.227	0.0261	0.775	-1.46	-0.252	1.05	881.0	0.259	1.0
theta[4,498]	-0.238	0.0152	0.746	-1.52	-0.205	0.941	2399.0	0.705	1.0
theta[5,498]	1.05	0.0106	0.66	0.0331	1.02	2.2	3855.0	1.13	1.0
theta[6,498]	0.356	0.0139	0.865	-1.01	0.342	1.84	3887.0	1.14	1.0
theta[7,498]	-0.922	0.0111	0.681	-2.14	-0.864	0.101	3760.0	1.11	1.0
theta[8,498]	-0.388	0.00931	0.604	-1.33	-0.413	0.648	4201.0	1.24	1.0
theta[9,498]	-0.623	0.0127	0.744	-1.96	-0.544	0.456	3410.0	1.0	1.0
theta[10,498]	-0.839	0.0117	0.718	-2.07	-0.78	0.257	3781.0	1.11	1.0
theta[11,498]	0.328	0.0173	0.851	-1.09	0.345	1.69	2423.0	0.712	1.0
theta[1,499]	-0.241	0.00685	0.336	-0.806	-0.229	0.299	2405.0	0.707	1.0
theta[2,499]	-0.411	0.0128	0.851	-1.85	-0.372	0.902	4410.0	1.3	1.0
theta[3,499]	-0.29	0.0136	0.805	-1.65	-0.256	0.988	3510.0	1.03	1.0
theta[4,499]	-0.155	0.0142	0.913	-1.73	-0.114	1.28	4132.0	1.21	1.0
theta[5,499]	0.75	0.00907	0.572	-0.165	0.736	1.71	3977.0	1.17	1.0
theta[6,499]	0.222	0.0152	0.699	-0.945	0.221	1.37	2106.0	0.619	1.0
theta[7,499]	-0.477	0.0129	0.784	-1.84	-0.419	0.704	3683.0	1.08	1.0
theta[8,499]	-0.154	0.00813	0.495	-0.947	-0.156	0.678	3705.0	1.09	1.0
theta[9,499]	-0.25	0.0124	0.828	-1.69	-0.172	0.988	4462.0	1.31	0.999
theta[10,499]	-0.271	0.0137	0.857	-1.73	-0.228	1.06	3922.0	1.15	1.0
theta[11,499]	-0.156	0.0139	0.933	-1.71	-0.155	1.33	4487.0	1.32	1.0
theta[1,500]	0.428	0.00581	0.283	-0.0394	0.426	0.889	2374.0	0.698	1.0
theta[2,500]	0.0957	0.0107	0.649	-1.06	0.152	1.08	3699.0	1.09	1.0
theta[3,500]	1.03	0.0134	0.774	-0.218	0.993	2.36	3350.0	0.985	1.0
theta[4,500]	-0.44	0.0131	0.837	-1.9	-0.39	0.858	4102.0	1.21	1.0
theta[5,500]	-0.172	0.0085	0.503	-0.992	-0.188	0.645	3508.0	1.03	1.0
theta[6,500]	-0.316	0.0156	0.682	-1.41	-0.321	0.801	1911.0	0.562	1.0
theta[7,500]	0.333	0.00928	0.51	-0.538	0.368	1.13	3022.0	0.888	1.0
theta[8,500]	-0.297	0.0102	0.54	-1.13	-0.33	0.656	2802.0	0.824	1.0
theta[9,500]	1.38	0.00723	0.415	0.724	1.37	2.06	3301.0	0.971	1.0
theta[10,500]	-0.474	0.012	0.77	-1.82	-0.415	0.673	4103.0	1.21	1.0
theta[11,500]	-0.225	0.0144	0.92	-1.73	-0.214	1.27	4071.0	1.2	1.0
theta[1,501]	-0.144	0.00672	0.316	-0.677	-0.135	0.357	2204.0	0.648	1.0
theta[2,501]	0.403	0.0133	0.68	-0.805	0.463	1.43	2619.0	0.77	1.0
theta[3,501]	-0.407	0.013	0.771	-1.71	-0.381	0.83	3503.0	1.03	1.0
theta[4,501]	-0.228	0.0141	0.906	-1.78	-0.218	1.23	4115.0	1.21	1.0
theta[5,501]	-0.0445	0.00857	0.52	-0.889	-0.055	0.813	3687.0	1.08	1.0
theta[6,501]	-0.00909	0.014	0.671	-1.11	-0.00532	1.08	2289.0	0.673	1.0
theta[7,501]	-0.0269	0.0116	0.662	-1.2	0.0299	0.985	3270.0	0.961	0.999
theta[8,501]	1.2	0.0112	0.715	0.0913	1.17	2.41	4075.0	1.2	0.999
theta[9,501]	1.92	0.00785	0.45	1.22	1.9	2.69	3292.0	0.968	1.0
theta[10,501]	-0.222	0.0129	0.845	-1.69	-0.18	1.09	4318.0	1.27	0.999
theta[11,501]	-0.0861	0.0148	0.957	-1.67	-0.0725	1.46	4156.0	1.22	0.999
theta[1,502]	-0.823	0.00752	0.406	-1.51	-0.813	-0.183	2921.0	0.859	1.0
theta[2,502]	-0.194	0.0143	0.892	-1.73	-0.161	1.21	3882.0	1.14	1.0
theta[3,502]	-0.459	0.0132	0.86	-1.96	-0.443	0.894	4241.0	1.25	0.999
theta[4,502]	0.00406	0.0157	0.973	-1.62	0.0322	1.59	3838.0	1.13	1.0
theta[5,502]	1.47	0.0101	0.613	0.497	1.45	2.5	3710.0	1.09	0.999
theta[6,502]	0.487	0.0144	0.726	-0.691	0.487	1.67	2530.0	0.744	1.0
theta[7,502]	-0.48	0.0133	0.844	-1.93	-0.443	0.84	4048.0	1.19	1.0
theta[8,502]	0.703	0.0097	0.584	-0.217	0.667	1.7	3623.0	1.07	1.0
theta[9,502]	-0.151	0.0135	0.868	-1.66	-0.0921	1.15	4136.0	1.22	1.0
theta[10,502]	-0.163	0.0148	0.918	-1.72	-0.123	1.31	3867.0	1.14	1.0
theta[11,502]	-0.126	0.0151	0.991	-1.77	-0.12	1.45	4277.0	1.26	1.0
theta[1,503]	-1.1	0.00969	0.484	-1.93	-1.08	-0.352	2498.0	0.734	1.0
theta[2,503]	-0.199	0.0135	0.899	-1.72	-0.172	1.25	4462.0	1.31	0.999
theta[3,503]	-0.328	0.0128	0.879	-1.81	-0.31	1.05	4696.0	1.38	1.0
theta[4,503]	-0.0848	0.0153	0.974	-1.69	-0.0605	1.49	4069.0	1.2	1.0
theta[5,503]	0.547	0.00954	0.55	-0.352	0.54	1.44	3327.0	0.978	0.999
theta[6,503]	-0.395	0.0133	0.852	-1.85	-0.363	0.95	4130.0	1.21	1.0
theta[7,503]	-0.263	0.0133	0.819	-1.7	-0.216	0.991	3778.0	1.11	1.0
theta[8,503]	-0.523	0.0105	0.561	-1.48	-0.498	0.372	2840.0	0.835	1.0
theta[9,503]	-0.151	0.0143	0.907	-1.71	-0.1	1.24	3997.0	1.18	1.0
theta[10,503]	-0.118	0.0138	0.933	-1.72	-0.0967	1.38	4586.0	1.35	1.0
theta[11,503]	-0.09	0.0144	1.0	-1.75	-0.0666	1.53	4838.0	1.42	1.0
theta[1,504]	-0.781	0.00797	0.43	-1.52	-0.766	-0.0958	2912.0	0.856	1.0
theta[2,504]	-0.179	0.0145	0.892	-1.71	-0.153	1.25	3756.0	1.1	1.0
theta[3,504]	-0.546	0.0136	0.887	-2.06	-0.528	0.88	4220.0	1.24	1.0
theta[4,504]	-0.00587	0.015	0.944	-1.58	0.0116	1.5	3969.0	1.17	0.999
theta[5,504]	0.798	0.00912	0.566	-0.111	0.787	1.72	3849.0	1.13	1.0
theta[6,504]	-0.638	0.0136	0.817	-2.03	-0.604	0.644	3631.0	1.07	1.0
theta[7,504]	-0.558	0.0133	0.848	-2.05	-0.519	0.77	4091.0	1.2	0.999
theta[8,504]	1.26	0.0111	0.689	0.17	1.22	2.44	3840.0	1.13	1.0
theta[9,504]	-0.211	0.0129	0.872	-1.71	-0.167	1.13	4563.0	1.34	1.0
theta[10,504]	-0.109	0.0147	0.935	-1.7	-0.079	1.39	4063.0	1.19	1.0
theta[11,504]	1.01	0.0331	0.991	-0.724	1.06	2.52	897.0	0.264	1.0
theta[1,505]	-1.52	0.01	0.554	-2.49	-1.48	-0.66	3053.0	0.898	1.0
theta[2,505]	-0.111	0.0145	0.942	-1.71	-0.0693	1.38	4244.0	1.25	1.0
theta[3,505]	-0.18	0.0152	0.931	-1.71	-0.167	1.3	3770.0	1.11	1.0
theta[4,505]	-0.037	0.0155	0.981	-1.67	-0.0319	1.55	3994.0	1.17	1.0
theta[5,505]	1.1	0.00951	0.591	0.143	1.1	2.1	3858.0	1.13	1.0
theta[6,505]	-0.286	0.014	0.883	-1.76	-0.283	1.18	3985.0	1.17	1.0
theta[7,505]	-0.164	0.0141	0.868	-1.68	-0.112	1.18	3760.0	1.11	1.0
theta[8,505]	-0.789	0.0116	0.713	-2.04	-0.74	0.299	3756.0	1.1	1.0
theta[9,505]	-0.102	0.0143	0.924	-1.69	-0.0783	1.36	4153.0	1.22	0.999
theta[10,505]	-0.108	0.0149	0.939	-1.68	-0.0876	1.41	3970.0	1.17	1.0
theta[11,505]	-0.104	0.0144	0.995	-1.75	-0.0995	1.52	4775.0	1.4	0.999
theta[1,506]	-0.766	0.00827	0.428	-1.51	-0.741	-0.105	2672.0	0.786	1.0
theta[2,506]	-0.166	0.014	0.878	-1.66	-0.133	1.21	3943.0	1.16	0.999
theta[3,506]	-0.509	0.0144	0.876	-1.97	-0.485	0.872	3671.0	1.08	1.0
theta[4,506]	-0.0159	0.0153	0.945	-1.57	0.00168	1.53	3795.0	1.12	1.0
theta[5,506]	0.786	0.0107	0.586	-0.167	0.777	1.78	2976.0	0.875	1.0
theta[6,506]	-0.646	0.0132	0.844	-2.06	-0.631	0.715	4101.0	1.21	1.0
theta[7,506]	-0.549	0.0132	0.866	-2.05	-0.507	0.771	4288.0	1.26	1.0
theta[8,506]	1.25	0.0115	0.689	0.216	1.2	2.44	3580.0	1.05	1.0
theta[9,506]	-0.223	0.0137	0.858	-1.71	-0.195	1.12	3949.0	1.16	1.0
theta[10,506]	-0.124	0.0144	0.895	-1.65	-0.0962	1.3	3884.0	1.14	1.0
theta[11,506]	1.02	0.0353	0.994	-0.703	1.07	2.55	791.0	0.233	1.0
theta[1,507]	-0.0206	0.00619	0.324	-0.581	-0.0109	0.502	2751.0	0.809	1.0
theta[2,507]	-0.0725	0.0126	0.747	-1.41	-0.0218	1.06	3500.0	1.03	1.0
theta[3,507]	0.448	0.0287	0.768	-0.853	0.479	1.65	716.0	0.211	1.0
theta[4,507]	-0.293	0.0137	0.928	-1.87	-0.26	1.21	4580.0	1.35	1.0
theta[5,507]	-1.07	0.0103	0.63	-2.22	-1.02	-0.149	3750.0	1.1	0.999
theta[6,507]	-0.988	0.0128	0.736	-2.24	-0.964	0.195	3311.0	0.974	1.0
theta[7,507]	-0.606	0.0124	0.763	-1.96	-0.549	0.552	3790.0	1.11	1.0
theta[8,507]	0.363	0.0102	0.597	-0.542	0.318	1.45	3399.0	0.999	1.0
theta[9,507]	1.03	0.00732	0.442	0.245	1.05	1.71	3644.0	1.07	1.0
theta[10,507]	-0.266	0.0128	0.835	-1.75	-0.209	1.02	4238.0	1.25	0.999
theta[11,507]	-0.0917	0.0139	0.932	-1.66	-0.0671	1.42	4470.0	1.31	1.0
theta[1,508]	0.728	0.00618	0.29	0.262	0.723	1.21	2199.0	0.647	1.0
theta[2,508]	-0.681	0.0129	0.746	-1.95	-0.646	0.484	3323.0	0.977	1.0
theta[3,508]	-0.776	0.0135	0.744	-2.01	-0.755	0.406	3027.0	0.89	1.0
theta[4,508]	-0.247	0.0142	0.812	-1.65	-0.208	1.04	3285.0	0.966	1.0
theta[5,508]	0.178	0.00959	0.545	-0.684	0.161	1.11	3233.0	0.95	1.0
theta[6,508]	0.226	0.0133	0.775	-0.982	0.182	1.55	3380.0	0.994	1.0
theta[7,508]	0.172	0.00838	0.515	-0.746	0.203	0.956	3770.0	1.11	1.0
theta[8,508]	0.936	0.0122	0.785	-0.284	0.897	2.27	4135.0	1.22	1.0
theta[9,508]	-0.539	0.0126	0.767	-1.91	-0.484	0.602	3731.0	1.1	1.0
theta[10,508]	0.742	0.00997	0.545	-0.165	0.746	1.63	2993.0	0.88	1.0
theta[11,508]	0.53	0.0201	0.859	-0.941	0.564	1.86	1830.0	0.538	1.0
theta[1,509]	-0.368	0.00678	0.364	-0.983	-0.362	0.218	2875.0	0.845	1.0
theta[2,509]	-0.236	0.014	0.842	-1.71	-0.184	1.1	3596.0	1.06	1.0
theta[3,509]	-0.566	0.0135	0.849	-2.02	-0.553	0.77	3979.0	1.17	1.0
theta[4,509]	-0.146	0.0138	0.919	-1.68	-0.129	1.32	4422.0	1.3	1.0
theta[5,509]	-1.05	0.0105	0.667	-2.23	-0.999	-0.0548	4066.0	1.2	1.0
theta[6,509]	1.02	0.0123	0.712	-0.142	1.02	2.22	3335.0	0.981	1.0
theta[7,509]	-0.403	0.0126	0.777	-1.77	-0.324	0.746	3781.0	1.11	1.0
theta[8,509]	0.41	0.00998	0.574	-0.47	0.366	1.42	3307.0	0.972	1.0
theta[9,509]	-0.227	0.0139	0.843	-1.67	-0.162	1.04	3698.0	1.09	1.0
theta[10,509]	-0.2	0.0135	0.88	-1.75	-0.157	1.15	4236.0	1.25	0.999
theta[11,509]	-0.0356	0.0139	0.968	-1.71	-0.0104	1.5	4855.0	1.43	1.0
theta[1,510]	0.524	0.00697	0.294	0.0301	0.536	0.992	1781.0	0.524	1.0
theta[2,510]	-0.369	0.0129	0.728	-1.64	-0.326	0.74	3178.0	0.934	1.0
theta[3,510]	0.96	0.0132	0.776	-0.295	0.935	2.29	3441.0	1.01	0.999
theta[4,510]	-0.452	0.0141	0.828	-1.87	-0.416	0.855	3443.0	1.01	1.0
theta[5,510]	-0.382	0.00922	0.521	-1.22	-0.374	0.457	3192.0	0.938	0.999
theta[6,510]	-1.31	0.0126	0.679	-2.44	-1.31	-0.195	2925.0	0.86	1.0
theta[7,510]	0.257	0.01	0.526	-0.641	0.272	1.07	2758.0	0.811	1.0
theta[8,510]	0.916	0.0114	0.749	-0.274	0.875	2.17	4291.0	1.26	0.999
theta[9,510]	-0.555	0.0135	0.788	-1.93	-0.493	0.624	3389.0	0.996	1.0
theta[10,510]	0.744	0.0102	0.551	-0.189	0.753	1.61	2940.0	0.864	1.0
theta[11,510]	-0.265	0.0143	0.905	-1.79	-0.24	1.17	3980.0	1.17	1.0
theta[1,511]	0.857	0.00632	0.277	0.397	0.856	1.3	1926.0	0.566	1.0
theta[2,511]	-0.197	0.0112	0.64	-1.34	-0.152	0.768	3247.0	0.955	1.0
theta[3,511]	-0.395	0.0271	0.745	-1.6	-0.407	0.869	754.0	0.222	1.0
theta[4,511]	0.0626	0.0133	0.734	-1.21	0.101	1.22	3067.0	0.902	1.0
theta[5,511]	-0.588	0.00844	0.509	-1.41	-0.596	0.24	3641.0	1.07	0.999
theta[6,511]	-0.828	0.014	0.699	-1.93	-0.871	0.372	2502.0	0.736	1.0
theta[7,511]	0.309	0.00871	0.495	-0.529	0.327	1.09	3226.0	0.949	1.0
theta[8,511]	-0.149	0.0115	0.632	-1.11	-0.201	0.986	3029.0	0.891	1.0
theta[9,511]	-0.277	0.0125	0.7	-1.58	-0.208	0.729	3122.0	0.918	1.0
theta[10,511]	0.467	0.0104	0.556	-0.474	0.475	1.37	2865.0	0.842	1.0
theta[11,511]	0.0454	0.028	0.923	-1.49	0.046	1.54	1088.0	0.32	1.0
theta[1,512]	0.891	0.00574	0.289	0.407	0.89	1.35	2539.0	0.747	1.0
theta[2,512]	-0.199	0.011	0.627	-1.28	-0.153	0.733	3271.0	0.962	1.0
theta[3,512]	-1.02	0.0131	0.737	-2.23	-1.0	0.17	3159.0	0.929	1.0
theta[4,512]	-0.652	0.0125	0.79	-2.01	-0.627	0.579	3992.0	1.17	1.0
theta[5,512]	-0.95	0.00958	0.528	-1.87	-0.928	-0.104	3034.0	0.892	0.999
theta[6,512]	0.503	0.0131	0.852	-0.828	0.481	1.97	4203.0	1.24	1.0
theta[7,512]	-0.884	0.0111	0.713	-2.18	-0.841	0.209	4098.0	1.2	0.999
theta[8,512]	0.535	0.0114	0.728	-0.591	0.49	1.8	4083.0	1.2	1.0
theta[9,512]	-0.546	0.0121	0.76	-1.89	-0.5	0.585	3914.0	1.15	1.0
theta[10,512]	-0.661	0.0123	0.742	-2.0	-0.593	0.477	3668.0	1.08	1.0
theta[11,512]	-0.36	0.0142	0.885	-1.83	-0.353	1.09	3880.0	1.14	0.999
theta[1,513]	-0.282	0.00671	0.335	-0.844	-0.272	0.26	2484.0	0.73	1.0
theta[2,513]	-0.295	0.0138	0.832	-1.73	-0.249	0.988	3649.0	1.07	1.0
theta[3,513]	1.3	0.012	0.734	0.105	1.27	2.52	3763.0	1.11	1.0
theta[4,513]	-0.0888	0.0149	0.936	-1.66	-0.0619	1.4	3974.0	1.17	1.0
theta[5,513]	1.47	0.0104	0.631	0.478	1.43	2.55	3654.0	1.07	1.0
theta[6,513]	0.0169	0.0152	0.706	-1.2	0.0272	1.15	2158.0	0.635	1.0
theta[7,513]	-0.549	0.013	0.8	-1.93	-0.503	0.667	3763.0	1.11	1.0
theta[8,513]	0.418	0.00936	0.591	-0.511	0.389	1.45	3991.0	1.17	1.0
theta[9,513]	-0.279	0.013	0.814	-1.7	-0.24	0.966	3947.0	1.16	1.0
theta[10,513]	-0.263	0.0144	0.893	-1.8	-0.223	1.14	3861.0	1.14	1.0
theta[11,513]	-0.215	0.0152	0.947	-1.79	-0.203	1.32	3900.0	1.15	1.0
theta[1,514]	0.806	0.00575	0.288	0.341	0.801	1.28	2513.0	0.739	1.0
theta[2,514]	-0.106	0.0107	0.63	-1.22	-0.0641	0.831	3464.0	1.02	1.0
theta[3,514]	0.829	0.0127	0.797	-0.41	0.794	2.16	3905.0	1.15	1.0
theta[4,514]	-0.608	0.0122	0.794	-1.96	-0.564	0.643	4242.0	1.25	1.0
theta[5,514]	-0.0995	0.00851	0.521	-0.919	-0.112	0.762	3750.0	1.1	1.0
theta[6,514]	0.423	0.0137	0.827	-0.86	0.392	1.85	3662.0	1.08	1.0
theta[7,514]	0.162	0.00866	0.522	-0.737	0.187	0.978	3635.0	1.07	1.0
theta[8,514]	-0.386	0.00938	0.554	-1.26	-0.413	0.56	3498.0	1.03	1.0
theta[9,514]	0.0794	0.0116	0.588	-0.974	0.148	0.929	2590.0	0.761	1.0
theta[10,514]	-0.655	0.013	0.744	-1.99	-0.599	0.479	3281.0	0.965	1.0
theta[11,514]	-0.357	0.0135	0.903	-1.84	-0.34	1.11	4496.0	1.32	1.0
theta[1,515]	0.696	0.0063	0.288	0.203	0.701	1.17	2093.0	0.615	1.0
theta[2,515]	-0.452	0.0125	0.714	-1.68	-0.408	0.64	3286.0	0.966	1.0
theta[3,515]	0.892	0.0127	0.778	-0.31	0.862	2.23	3752.0	1.1	0.999
theta[4,515]	-0.419	0.0122	0.785	-1.76	-0.382	0.818	4122.0	1.21	1.0
theta[5,515]	0.989	0.0102	0.599	0.03	0.961	1.99	3479.0	1.02	1.0
theta[6,515]	0.121	0.0126	0.767	-1.11	0.0919	1.43	3710.0	1.09	1.0
theta[7,515]	1.79	0.00921	0.565	0.884	1.77	2.76	3767.0	1.11	0.999
theta[8,515]	0.755	0.0114	0.746	-0.409	0.714	2.04	4267.0	1.25	1.0
theta[9,515]	-0.594	0.013	0.787	-1.98	-0.539	0.593	3666.0	1.08	1.0
theta[10,515]	0.609	0.00956	0.568	-0.353	0.628	1.52	3527.0	1.04	0.999
theta[11,515]	-0.394	0.0158	0.933	-1.95	-0.384	1.14	3484.0	1.02	1.0
theta[1,516]	-0.892	0.00865	0.454	-1.7	-0.869	-0.199	2761.0	0.812	1.0
theta[2,516]	-0.137	0.0141	0.902	-1.67	-0.104	1.26	4075.0	1.2	0.999
theta[3,516]	-0.459	0.0132	0.871	-1.97	-0.431	0.917	4380.0	1.29	1.0
theta[4,516]	-0.0252	0.0146	0.941	-1.65	-0.000934	1.49	4180.0	1.23	1.0
theta[5,516]	-0.856	0.0114	0.686	-2.07	-0.791	0.162	3647.0	1.07	1.0
theta[6,516]	-0.429	0.0124	0.81	-1.82	-0.399	0.843	4238.0	1.25	1.0
theta[7,516]	1.83	0.00864	0.51	1.02	1.82	2.69	3487.0	1.03	1.0
theta[8,516]	1.1	0.0101	0.642	0.0853	1.07	2.22	4006.0	1.18	1.0
theta[9,516]	-0.287	0.0132	0.862	-1.75	-0.243	1.07	4257.0	1.25	1.0
theta[10,516]	0.0211	0.0145	0.917	-1.52	0.045	1.47	3986.0	1.17	1.0
theta[11,516]	0.0623	0.0146	0.959	-1.52	0.0791	1.6	4288.0	1.26	0.999
theta[1,517]	1.46	0.00656	0.296	0.973	1.46	1.95	2030.0	0.597	1.0
theta[2,517]	-0.508	0.0108	0.613	-1.58	-0.453	0.427	3244.0	0.954	1.0
theta[3,517]	0.602	0.0137	0.82	-0.697	0.581	1.94	3561.0	1.05	1.0
theta[4,517]	-0.288	0.0169	0.731	-1.52	-0.262	0.846	1877.0	0.552	1.0
theta[5,517]	0.117	0.0113	0.595	-0.836	0.0923	1.09	2762.0	0.812	1.0
theta[6,517]	0.00441	0.0148	0.885	-1.43	-0.0252	1.49	3553.0	1.04	1.0
theta[7,517]	-0.807	0.0101	0.598	-1.88	-0.776	0.095	3484.0	1.02	1.0
theta[8,517]	0.275	0.0119	0.757	-0.908	0.236	1.61	4055.0	1.19	1.0
theta[9,517]	-0.507	0.0111	0.649	-1.68	-0.455	0.453	3396.0	0.998	1.0
theta[10,517]	-1.02	0.0115	0.678	-2.2	-0.979	0.0188	3463.0	1.02	1.0
theta[11,517]	0.56	0.0165	0.839	-0.809	0.564	1.96	2572.0	0.756	1.0
theta[1,518]	-0.452	0.00717	0.367	-1.07	-0.44	0.134	2617.0	0.769	1.0
theta[2,518]	0.537	0.0121	0.698	-0.692	0.584	1.61	3342.0	0.983	1.0
theta[3,518]	-0.348	0.0134	0.826	-1.77	-0.311	0.962	3807.0	1.12	1.0
theta[4,518]	-0.294	0.0142	0.94	-1.86	-0.288	1.24	4392.0	1.29	0.999
theta[5,518]	-0.974	0.011	0.655	-2.19	-0.902	0.0136	3535.0	1.04	1.0
theta[6,518]	0.25	0.0158	0.713	-0.925	0.249	1.41	2042.0	0.6	1.0
theta[7,518]	-0.4	0.0129	0.794	-1.81	-0.32	0.795	3803.0	1.12	1.0
theta[8,518]	0.226	0.00955	0.533	-0.622	0.204	1.15	3122.0	0.918	1.0
theta[9,518]	-0.222	0.0136	0.869	-1.72	-0.154	1.1	4101.0	1.21	1.0
theta[10,518]	-0.148	0.0133	0.864	-1.61	-0.118	1.19	4232.0	1.24	0.999
theta[11,518]	0.00293	0.0134	0.933	-1.54	0.00649	1.5	4862.0	1.43	1.0
theta[1,519]	0.542	0.00593	0.29	0.061	0.541	1.01	2389.0	0.702	1.0
theta[2,519]	-0.733	0.0124	0.782	-2.06	-0.704	0.504	3992.0	1.17	1.0
theta[3,519]	0.646	0.0129	0.725	-0.47	0.623	1.84	3145.0	0.925	1.0
theta[4,519]	-0.355	0.0144	0.816	-1.73	-0.323	0.929	3201.0	0.941	1.0
theta[5,519]	1.31	0.0108	0.653	0.3	1.26	2.46	3636.0	1.07	1.0
theta[6,519]	0.455	0.0127	0.77	-0.749	0.416	1.77	3687.0	1.08	1.0
theta[7,519]	-0.713	0.012	0.727	-1.99	-0.671	0.371	3652.0	1.07	1.0
theta[8,519]	-0.325	0.00977	0.548	-1.18	-0.359	0.608	3147.0	0.925	1.0
theta[9,519]	-0.437	0.0125	0.773	-1.83	-0.355	0.705	3834.0	1.13	1.0
theta[10,519]	0.661	0.0104	0.585	-0.332	0.684	1.6	3181.0	0.935	1.0
theta[11,519]	1.49	0.0291	0.885	-0.113	1.56	2.81	925.0	0.272	1.0
theta[1,520]	0.33	0.00599	0.303	-0.177	0.331	0.811	2553.0	0.751	1.0
theta[2,520]	-0.614	0.0135	0.805	-2.02	-0.551	0.608	3537.0	1.04	1.0
theta[3,520]	0.466	0.0321	0.776	-0.822	0.464	1.72	586.0	0.172	1.01
theta[4,520]	-0.0137	0.0135	0.834	-1.42	0.0192	1.28	3823.0	1.12	1.0
theta[5,520]	-0.123	0.0084	0.525	-0.965	-0.136	0.756	3900.0	1.15	1.0
theta[6,520]	0.728	0.0122	0.776	-0.518	0.708	2.06	4037.0	1.19	1.0
