k1,k2,mu,lb,ub,pval
47,14,-0.037203,-0.055031,-0.019494,0.16175
47,15,-0.111289,-0.126511,-0.093409,0.00125
47,16,-0.00128,-0.014325,0.01427,0.4925
47,17,-0.012447,-0.025476,0.002315,0.3665
47,18,0.021583,0.008519,0.032254,0.718
47,19,-0.033512,-0.044131,-0.023075,0.16025
47,20,0.032107,0.018156,0.046281,0.82975
47,21,-0.089204,-0.101407,-0.075325,0.004
47,22,-0.075037,-0.087247,-0.06216,0.011
47,23,0.005529,-0.008337,0.018141,0.583
47,24,-0.027674,-0.040071,-0.014973,0.20275
47,25,-0.021355,-0.037705,-0.006049,0.2495
47,26,-0.045501,-0.059565,-0.030558,0.0745
47,27,-0.084967,-0.098174,-0.070117,0.00325
47,28,-0.052478,-0.065072,-0.039539,0.044
47,29,-0.00933,-0.021314,0.003802,0.39775
47,30,0.002752,-0.00918,0.013742,0.5225
47,31,-0.015168,-0.027623,-0.003126,0.3215
47,32,-0.049678,-0.063024,-0.036497,0.06725
47,33,-0.001318,-0.012673,0.009174,0.49775
47,34,-0.001933,-0.012123,0.008406,0.4695
47,35,0.021929,0.010285,0.033117,0.72525
47,36,0.021044,0.009825,0.032569,0.71475
47,37,0.157252,0.143185,0.170911,1.0
47,38,0.123214,0.109539,0.136182,0.99975
47,39,-0.02795,-0.045636,-0.010683,0.197
47,40,0.040041,0.021985,0.056932,0.882
47,41,-0.003512,-0.013331,0.005486,0.467
47,42,-0.022813,-0.032816,-0.013503,0.25075
47,43,0.004731,-0.006067,0.015978,0.5695
47,44,-0.053587,-0.064665,-0.042871,0.0545
47,45,0.084779,0.069634,0.099445,0.9925
47,46,0.093984,0.08033,0.10711,0.9985
48,0,-0.079652,-0.10363,-0.054502,0.01475
48,1,-0.061401,-0.085881,-0.034695,0.046
48,2,0.012907,-0.010711,0.037615,0.6315
48,3,0.072885,0.059086,0.08754,0.986
48,4,-0.017815,-0.028875,-0.00742,0.283
48,5,-0.075677,-0.094799,-0.054868,0.01525
48,6,-0.108156,-0.12728,-0.090987,0.00175
48,7,0.051737,0.038655,0.064453,0.95075
48,8,0.001126,-0.014356,0.01509,0.49975
48,9,0.024725,0.012279,0.036523,0.7755
48,10,0.051113,0.036805,0.066117,0.9355
48,11,0.000713,-0.013042,0.014206,0.49775
48,12,0.019043,0.007498,0.030555,0.71475
48,13,-0.031412,-0.042588,-0.01893,0.15375
48,14,-0.085773,-0.103368,-0.067503,0.01425
48,15,-0.010945,-0.023984,0.002165,0.366
48,16,0.018191,0.006632,0.029535,0.689
48,17,-0.03317,-0.044394,-0.022433,0.16475
48,18,0.012206,-0.000422,0.02434,0.6325
48,19,-0.048852,-0.060012,-0.038594,0.075
48,20,0.04386,0.029177,0.057725,0.90025
48,21,0.006279,-0.006014,0.019299,0.5705
48,22,0.012842,0.00164,0.023938,0.649
48,23,0.046345,0.033108,0.060011,0.913
48,24,-0.045586,-0.056527,-0.034172,0.0795
48,25,-0.015809,-0.0332,0.000108,0.3075
48,26,-0.017272,-0.033301,-0.001386,0.3045
48,27,-0.037571,-0.052327,-0.023353,0.127
48,28,0.003181,-0.009982,0.016878,0.53775
48,29,-0.008118,-0.021943,0.004916,0.40875
48,30,-0.007968,-0.019357,0.004231,0.3945
48,31,-0.008044,-0.020175,0.004657,0.41775
48,32,0.000949,-0.012196,0.014767,0.52
48,33,-0.043241,-0.054972,-0.031714,0.08975
48,34,-0.079556,-0.090152,-0.0689,0.00725
48,35,-0.045985,-0.057695,-0.03345,0.0865
48,36,-0.046961,-0.058853,-0.034072,0.09025
48,37,0.096731,0.080933,0.110983,0.99725
48,38,0.121394,0.10725,0.13521,1.0
48,39,-0.093063,-0.110059,-0.072771,0.0035
48,40,0.034116,0.016532,0.051666,0.82975
48,41,-0.005394,-0.015669,0.004633,0.44
48,42,-0.037586,-0.047729,-0.026544,0.13175
48,43,-0.025104,-0.035951,-0.014467,0.207
48,44,-0.032112,-0.041583,-0.02138,0.158
48,45,0.102392,0.088238,0.11575,1.0
48,46,0.077318,0.064814,0.089704,0.99375
48,47,0.296662,0.284468,0.308392,1.0
49,0,-0.042076,-0.06395,-0.021153,0.115
49,1,-0.067073,-0.09156,-0.043936,0.0245
49,2,0.001901,-0.020532,0.024596,0.5255
49,3,-0.016277,-0.030745,-0.002237,0.329
49,4,0.007414,-0.003761,0.018551,0.58175
49,5,-0.051158,-0.069838,-0.033362,0.06775
49,6,-0.112588,-0.13036,-0.094704,0.00175
49,7,0.004792,-0.010492,0.019648,0.556
49,8,-0.085282,-0.097816,-0.072206,0.00425
49,9,-0.027638,-0.039422,-0.017259,0.2065
49,10,-0.092045,-0.106043,-0.07826,0.0035
49,11,0.027317,0.011987,0.042342,0.78325
49,12,0.024266,0.010461,0.03707,0.75875
49,13,0.024221,0.010361,0.036716,0.7615
49,14,0.03568,0.0188,0.051135,0.82225
49,15,-0.038151,-0.053917,-0.023106,0.17025
49,16,0.006478,-0.005927,0.018229,0.55925
49,17,-0.041651,-0.055171,-0.029518,0.151
49,18,0.058249,0.046849,0.069461,0.95325
49,19,0.036192,0.026842,0.046135,0.8405
49,20,-0.057294,-0.071403,-0.043378,0.057
49,21,-0.064655,-0.078508,-0.051895,0.03
49,22,-0.064555,-0.076753,-0.052636,0.03325
49,23,0.001415,-0.010946,0.014687,0.5085
49,24,-0.017422,-0.028873,-0.005323,0.2975
49,25,0.00924,-0.005596,0.023371,0.61475
49,26,0.013867,0.000439,0.027644,0.6795
49,27,0.04157,0.028533,0.053644,0.90275
49,28,0.05938,0.047291,0.069944,0.96775
49,29,0.02884,0.017154,0.040272,0.81225
49,30,-0.004155,-0.015928,0.006749,0.455
49,31,0.044581,0.033149,0.054824,0.9065
49,32,-0.007789,-0.019249,0.004047,0.4165
49,33,-0.003168,-0.013529,0.006763,0.46775
49,34,-0.022084,-0.032069,-0.012755,0.272
49,35,0.040646,0.030038,0.05113,0.8815
49,36,0.076193,0.065711,0.086804,0.98525
49,37,0.074097,0.060702,0.088373,0.986
49,38,0.089524,0.076579,0.102362,0.995
49,39,0.056516,0.040492,0.072053,0.9585
49,40,0.060713,0.044925,0.077579,0.95775
49,41,-0.079392,-0.088827,-0.070905,0.005
49,42,-0.110437,-0.119551,-0.100539,0.00025
49,43,-0.074527,-0.084654,-0.063313,0.014
49,44,-0.040319,-0.050086,-0.030492,0.11875
49,45,-0.004699,-0.020542,0.010353,0.453
49,46,-0.006446,-0.020646,0.007328,0.43475
49,47,0.152933,0.141184,0.164875,0.9995
49,48,0.127434,0.114354,0.140112,1.0
50,0,0.036037,0.013885,0.057007,0.834
50,1,0.051398,0.030956,0.070908,0.9355
50,2,-0.018191,-0.041772,0.00425,0.31225
50,3,0.080932,0.064221,0.096937,0.9775
50,4,-0.012866,-0.03173,0.005306,0.4005
50,5,-0.047609,-0.065741,-0.029836,0.091
50,6,-0.019841,-0.041389,0.001381,0.3195
50,7,-0.085542,-0.111199,-0.062152,0.0245
50,8,-0.01892,-0.02932,-0.008664,0.249
50,9,-0.089056,-0.100656,-0.078292,0.0045
50,10,-0.027443,-0.041393,-0.013685,0.23075
50,11,0.031104,0.007489,0.055255,0.75125
50,12,0.037253,0.013893,0.059492,0.79675
50,13,0.034281,0.006057,0.060785,0.775
50,14,-0.091266,-0.107786,-0.07416,0.01175
50,15,-0.029765,-0.057345,-0.001332,0.30075
50,16,0.0143,-0.010349,0.040815,0.62025
50,17,0.045928,0.016578,0.071428,0.81375
50,18,-0.009756,-0.023411,0.003344,0.41425
50,19,4.5e-05,-0.013776,0.014409,0.51875
50,20,-0.042195,-0.058767,-0.02517,0.14575
50,21,-0.095238,-0.114593,-0.077328,0.01325
50,22,-0.112698,-0.133468,-0.09208,0.0015
50,23,-0.064818,-0.080612,-0.047513,0.05325
50,24,-0.07553,-0.096459,-0.055073,0.0435
50,25,-0.051171,-0.062343,-0.039537,0.04075
50,26,-0.087444,-0.098928,-0.077598,0.001
50,27,-0.049567,-0.059596,-0.039035,0.05825
50,28,-0.049079,-0.058635,-0.040394,0.0615
50,29,-0.024101,-0.036092,-0.013012,0.248
50,30,0.036166,0.021048,0.050011,0.822
50,31,-0.064657,-0.078454,-0.051799,0.046
50,32,-0.042258,-0.052596,-0.031517,0.1135
50,33,-0.052288,-0.064741,-0.040619,0.0835
50,34,0.015991,-0.000351,0.031508,0.6575
50,35,-0.013603,-0.026792,-0.000502,0.3745
50,36,0.005514,-0.006871,0.017696,0.56525
50,37,0.054249,0.038985,0.068905,0.9295
50,38,-0.052239,-0.065269,-0.039823,0.063
50,39,0.074078,0.061067,0.087523,0.98975
50,40,0.006363,-0.011484,0.023106,0.56575
50,41,0.133487,0.123235,0.142939,0.99825
50,42,0.154958,0.142999,0.16551,1.0
50,43,0.260899,0.243782,0.276413,1.0
50,44,0.305054,0.289886,0.319773,1.0
50,45,0.080622,0.058581,0.101799,0.9645
50,46,-0.031026,-0.053192,-0.008988,0.25075
50,47,-0.040859,-0.052742,-0.029469,0.1055
50,48,-0.112692,-0.124746,-0.100632,0.001
50,49,-0.027011,-0.037719,-0.016609,0.21125
51,0,0.01346,-0.010158,0.035818,0.6425
51,1,-0.00415,-0.02518,0.016075,0.45975
51,2,-0.008626,-0.031725,0.016746,0.42075
51,3,0.002531,-0.016338,0.021764,0.51675
51,4,-0.006545,-0.02415,0.010813,0.45325
51,5,-0.099914,-0.119168,-0.079288,0.002
51,6,-0.005092,-0.029384,0.0187,0.45025
51,7,-0.082929,-0.109092,-0.059583,0.04375
51,8,-0.00863,-0.01957,0.001812,0.38825
51,9,-0.047797,-0.060022,-0.035037,0.09675
51,10,-0.049496,-0.066448,-0.034358,0.0935
51,11,0.022762,1e-06,0.048242,0.6785
51,12,0.065776,0.043201,0.087068,0.91525
51,13,0.070964,0.048241,0.093371,0.92725
51,14,0.000466,-0.019377,0.017804,0.5
51,15,-0.036457,-0.062944,-0.009635,0.2685
51,16,0.01311,-0.009578,0.036508,0.612
51,17,0.063107,0.04161,0.086057,0.87875
51,18,-0.002692,-0.017881,0.011752,0.47375
51,19,0.009584,-0.003894,0.023037,0.59875
51,20,-0.064379,-0.084069,-0.045735,0.05625
51,21,-0.086091,-0.105866,-0.066476,0.024
51,22,-0.074759,-0.094526,-0.057073,0.04775
51,23,-0.073207,-0.090973,-0.055204,0.03825
51,24,-0.034027,-0.053382,-0.016268,0.24275
51,25,-0.041356,-0.052619,-0.029435,0.07675
51,26,-0.082636,-0.09329,-0.071493,0.002
51,27,-0.063063,-0.074201,-0.051462,0.02125
51,28,-0.010035,-0.020127,0.000585,0.3705
51,29,-0.053604,-0.066515,-0.040185,0.05875
51,30,-0.035654,-0.051484,-0.020033,0.2105
51,31,-0.068634,-0.083397,-0.05438,0.0415
51,32,-0.022314,-0.033888,-0.009594,0.2555
51,33,-0.020802,-0.034424,-0.008233,0.30975
51,34,-0.01621,-0.031262,-0.000374,0.366
51,35,-0.04853,-0.064444,-0.034805,0.12575
51,36,-0.044009,-0.057668,-0.028924,0.143
51,37,0.123198,0.106916,0.138197,1.0
51,38,-0.030301,-0.044967,-0.017011,0.1795
51,39,0.014457,0.000236,0.029071,0.66325
51,40,0.079714,0.060365,0.097815,0.98125
51,41,0.162684,0.152155,0.173513,1.0
51,42,0.224371,0.212987,0.235797,1.0
51,43,0.199179,0.182846,0.214839,1.0
51,44,0.155931,0.139619,0.169348,0.99975
51,45,0.153643,0.130249,0.175214,0.9995
51,46,0.045442,0.022558,0.066251,0.8285
51,47,-0.027315,-0.04016,-0.014971,0.20925
51,48,-0.037427,-0.050202,-0.024404,0.12475
51,49,-0.027825,-0.040253,-0.015751,0.21375
51,50,0.530688,0.520445,0.540829,1.0
