	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,871]	-0.078	0.0038	0.31	-0.61	-0.064	0.41	6744.0	3.1	1.0
theta[1,872]	2.1	0.0031	0.22	1.7	2.1	2.4	4979.0	2.3	1.0
theta[1,873]	-0.83	0.005	0.43	-1.6	-0.8	-0.16	7164.0	3.3	1.0
theta[1,874]	-0.64	0.0051	0.4	-1.3	-0.62	-0.022	5967.0	2.7	1.0
theta[1,875]	0.48	0.0031	0.25	0.065	0.48	0.89	6623.0	3.0	1.0
theta[1,876]	-1.2	0.0064	0.5	-2.0	-1.1	-0.41	5962.0	2.7	1.0
theta[1,877]	0.47	0.003	0.24	0.073	0.47	0.86	6553.0	3.0	1.0
theta[1,878]	0.47	0.003	0.24	0.065	0.47	0.85	6621.0	3.0	1.0
theta[1,879]	0.42	0.0032	0.25	0.0021	0.43	0.82	6218.0	2.8	1.0
theta[1,880]	1.1	0.0032	0.23	0.74	1.1	1.5	5285.0	2.4	1.0
theta[1,881]	-1.0	0.0053	0.47	-1.8	-1.0	-0.34	7865.0	3.6	1.0
theta[1,882]	-0.38	0.0046	0.34	-0.98	-0.36	0.15	5664.0	2.6	1.0
theta[1,883]	1.2	0.0029	0.23	0.78	1.2	1.5	6387.0	2.9	1.0
theta[1,884]	-0.25	0.0041	0.32	-0.81	-0.24	0.25	5985.0	2.7	1.0
theta[1,885]	1.5	0.0029	0.23	1.1	1.5	1.8	5919.0	2.7	1.0
theta[1,886]	-0.13	0.0037	0.31	-0.67	-0.12	0.36	6947.0	3.2	1.0
theta[1,887]	1.1	0.0028	0.24	0.71	1.1	1.5	7256.0	3.3	1.0
theta[1,888]	1.2	0.0028	0.23	0.8	1.2	1.6	6682.0	3.1	1.0
theta[1,889]	-0.46	0.0048	0.36	-1.1	-0.44	0.092	5817.0	2.7	1.0
theta[1,890]	-1.4	0.0067	0.53	-2.3	-1.3	-0.54	6232.0	2.9	1.0
theta[1,891]	0.82	0.003	0.23	0.44	0.82	1.2	5838.0	2.7	1.0
theta[1,892]	0.45	0.0033	0.25	0.021	0.46	0.86	5876.0	2.7	1.0
theta[1,893]	0.37	0.0032	0.26	-0.052	0.37	0.79	6523.0	3.0	1.0
theta[1,894]	-0.22	0.0039	0.32	-0.77	-0.21	0.28	6647.0	3.0	1.0
theta[1,895]	-0.58	0.0048	0.38	-1.3	-0.56	-0.0018	6225.0	2.8	1.0
theta[1,896]	-0.49	0.005	0.35	-1.1	-0.47	0.036	4913.0	2.2	1.0
theta[1,897]	-1.9	0.0072	0.6	-2.9	-1.8	-0.95	6940.0	3.2	1.0
theta[1,898]	-0.46	0.0048	0.37	-1.1	-0.44	0.091	5730.0	2.6	1.0
theta[1,899]	-1.9	0.0076	0.61	-3.0	-1.8	-0.95	6531.0	3.0	1.0
theta[1,900]	1.4	0.0029	0.23	1.1	1.5	1.8	6238.0	2.9	1.0
theta[1,901]	-0.38	0.0045	0.35	-0.98	-0.36	0.17	5830.0	2.7	1.0
theta[1,902]	0.37	0.0032	0.26	-0.07	0.38	0.79	6509.0	3.0	1.0
theta[1,903]	-0.087	0.0037	0.3	-0.61	-0.073	0.39	6604.0	3.0	1.0
theta[1,904]	-0.64	0.0052	0.4	-1.3	-0.62	-0.035	5842.0	2.7	1.0
theta[1,905]	0.61	0.0031	0.24	0.21	0.61	1.0	6310.0	2.9	1.0
theta[1,906]	0.055	0.0036	0.28	-0.43	0.063	0.5	6209.0	2.8	1.0
theta[1,907]	-0.17	0.004	0.32	-0.73	-0.16	0.34	6329.0	2.9	1.0
theta[1,908]	0.81	0.0029	0.24	0.43	0.82	1.2	6780.0	3.1	1.0
theta[1,909]	-1.6	0.0072	0.58	-2.6	-1.6	-0.73	6532.0	3.0	1.0
theta[1,910]	0.31	0.0035	0.27	-0.12	0.32	0.75	5800.0	2.7	1.0
theta[1,911]	0.13	0.0036	0.28	-0.34	0.13	0.57	6007.0	2.7	1.0
theta[1,912]	0.29	0.0036	0.27	-0.16	0.3	0.73	5630.0	2.6	1.0
theta[1,913]	-1.5	0.0074	0.54	-2.4	-1.4	-0.63	5302.0	2.4	1.0
theta[1,914]	1.0	0.003	0.24	0.65	1.0	1.4	6300.0	2.9	1.0
theta[1,915]	-0.31	0.0044	0.34	-0.9	-0.29	0.2	5921.0	2.7	1.0
theta[1,916]	-0.48	0.0046	0.36	-1.1	-0.46	0.067	6019.0	2.8	1.0
theta[1,917]	-0.48	0.0045	0.37	-1.1	-0.46	0.083	6709.0	3.1	1.0
theta[1,918]	-0.43	0.0041	0.35	-1.0	-0.41	0.11	7241.0	3.3	1.0
theta[1,919]	-0.037	0.0039	0.3	-0.53	-0.029	0.43	5712.0	2.6	1.0
theta[1,920]	-0.75	0.0051	0.42	-1.5	-0.73	-0.098	6798.0	3.1	1.0
theta[1,921]	1.1	0.0028	0.23	0.72	1.1	1.5	6748.0	3.1	1.0
theta[1,922]	0.71	0.0031	0.25	0.29	0.71	1.1	6395.0	2.9	1.0
theta[1,923]	-0.56	0.0051	0.38	-1.2	-0.54	0.025	5520.0	2.5	1.0
theta[1,924]	-1.2	0.0066	0.49	-2.0	-1.2	-0.48	5578.0	2.6	1.0
theta[1,925]	0.15	0.0036	0.28	-0.34	0.16	0.59	6083.0	2.8	1.0
theta[1,926]	0.84	0.003	0.24	0.44	0.84	1.2	6236.0	2.9	1.0
theta[1,927]	-0.68	0.0051	0.4	-1.4	-0.66	-0.068	6044.0	2.8	1.0
theta[1,928]	0.84	0.0029	0.23	0.47	0.84	1.2	6436.0	2.9	1.0
theta[1,929]	0.32	0.0033	0.26	-0.12	0.33	0.75	6286.0	2.9	1.0
theta[1,930]	0.45	0.0032	0.26	0.0093	0.45	0.86	6477.0	3.0	1.0
theta[1,931]	-0.42	0.0044	0.35	-1.0	-0.4	0.13	6273.0	2.9	1.0
theta[1,932]	-0.43	0.0046	0.35	-1.1	-0.41	0.12	5879.0	2.7	1.0
theta[1,933]	-0.28	0.004	0.34	-0.89	-0.26	0.23	7028.0	3.2	1.0
theta[1,934]	1.2	0.0028	0.23	0.86	1.3	1.6	7184.0	3.3	1.0
theta[1,935]	3.4	0.0041	0.31	2.9	3.4	3.9	5701.0	2.6	1.0
theta[1,936]	0.66	0.0031	0.25	0.25	0.67	1.1	6540.0	3.0	1.0
theta[1,937]	-0.16	0.004	0.31	-0.69	-0.15	0.32	6195.0	2.8	1.0
theta[1,938]	-0.034	0.0038	0.3	-0.55	-0.023	0.43	6478.0	3.0	1.0
theta[1,939]	0.39	0.0033	0.25	-0.036	0.39	0.79	5684.0	2.6	1.0
theta[1,940]	-0.86	0.0056	0.42	-1.6	-0.83	-0.23	5568.0	2.5	1.0
theta[1,941]	0.12	0.0036	0.27	-0.33	0.13	0.55	5714.0	2.6	1.0
theta[1,942]	-0.34	0.0045	0.33	-0.9	-0.33	0.19	5638.0	2.6	1.0
theta[1,943]	2.3	0.0033	0.22	1.9	2.3	2.6	4345.0	2.0	1.0
theta[1,944]	0.47	0.0031	0.24	0.059	0.47	0.86	6293.0	2.9	1.0
theta[1,945]	0.66	0.0029	0.24	0.27	0.66	1.1	6718.0	3.1	1.0
theta[1,946]	-0.4	0.0044	0.36	-1.0	-0.37	0.15	6483.0	3.0	1.0
theta[1,947]	0.75	0.003	0.24	0.36	0.75	1.1	6232.0	2.9	1.0
theta[1,948]	-0.39	0.0044	0.35	-1.0	-0.38	0.15	6204.0	2.8	1.0
theta[1,949]	0.87	0.003	0.24	0.47	0.87	1.3	6574.0	3.0	1.0
theta[1,950]	0.12	0.0035	0.27	-0.34	0.14	0.56	5980.0	2.7	1.0
theta[1,951]	0.15	0.0032	0.28	-0.33	0.16	0.58	7299.0	3.3	1.0
theta[1,952]	1.4	0.0029	0.23	1.0	1.4	1.8	6259.0	2.9	1.0
theta[1,953]	0.74	0.003	0.24	0.34	0.74	1.1	6388.0	2.9	1.0
theta[1,954]	-0.61	0.0045	0.39	-1.3	-0.59	-0.019	7384.0	3.4	1.0
theta[1,955]	1.4	0.003	0.23	0.98	1.4	1.7	5807.0	2.7	1.0
theta[1,956]	1.3	0.0027	0.23	0.92	1.3	1.7	7400.0	3.4	1.0
theta[1,957]	1.2	0.003	0.22	0.82	1.2	1.6	5648.0	2.6	1.0
theta[1,958]	-0.81	0.0053	0.43	-1.6	-0.78	-0.16	6487.0	3.0	1.0
theta[1,959]	0.22	0.0032	0.26	-0.2	0.22	0.64	6701.0	3.1	1.0
theta[1,960]	-0.39	0.0044	0.35	-1.0	-0.37	0.15	6275.0	2.9	1.0
theta[1,961]	-0.12	0.0039	0.3	-0.63	-0.1	0.36	6139.0	2.8	1.0
theta[1,962]	-0.48	0.0046	0.37	-1.1	-0.47	0.084	6374.0	2.9	1.0
theta[1,963]	0.73	0.0034	0.25	0.31	0.73	1.1	5650.0	2.6	1.0
theta[1,964]	-0.12	0.0037	0.3	-0.65	-0.11	0.34	6855.0	3.1	1.0
theta[1,965]	2.4	0.0032	0.23	2.0	2.4	2.8	4873.0	2.2	1.0
theta[1,966]	-1.0	0.0058	0.46	-1.8	-1.0	-0.32	6457.0	3.0	1.0
theta[1,967]	0.92	0.0029	0.23	0.54	0.92	1.3	6341.0	2.9	1.0
theta[1,968]	-0.13	0.0038	0.3	-0.63	-0.12	0.33	6417.0	2.9	1.0
theta[1,969]	0.17	0.0037	0.28	-0.3	0.18	0.62	6064.0	2.8	1.0
theta[1,970]	-0.3	0.0041	0.32	-0.86	-0.28	0.2	6317.0	2.9	1.0
theta[1,971]	-0.38	0.0047	0.37	-1.0	-0.36	0.19	6180.0	2.8	1.0
theta[1,972]	0.95	0.0029	0.24	0.55	0.95	1.3	6812.0	3.1	1.0
theta[1,973]	0.65	0.0032	0.23	0.25	0.65	1.0	5308.0	2.4	1.0
theta[1,974]	0.87	0.0031	0.23	0.48	0.87	1.3	5847.0	2.7	1.0
theta[1,975]	-0.91	0.0053	0.43	-1.7	-0.88	-0.24	6597.0	3.0	1.0
theta[1,976]	1.5	0.0031	0.22	1.1	1.5	1.8	5020.0	2.3	1.0
theta[1,977]	0.35	0.0032	0.26	-0.082	0.36	0.75	6397.0	2.9	1.0
theta[1,978]	0.39	0.0032	0.25	-0.026	0.4	0.79	6036.0	2.8	1.0
theta[1,979]	0.17	0.0033	0.27	-0.29	0.18	0.6	6635.0	3.0	1.0
theta[1,980]	0.047	0.0035	0.28	-0.44	0.063	0.49	6493.0	3.0	1.0
theta[1,981]	0.99	0.0029	0.23	0.62	0.99	1.4	6197.0	2.8	1.0
theta[1,982]	0.82	0.0031	0.23	0.46	0.82	1.2	5409.0	2.5	1.0
theta[1,983]	0.58	0.0034	0.24	0.17	0.58	0.97	5215.0	2.4	1.0
theta[1,984]	0.5	0.003	0.25	0.086	0.5	0.9	6575.0	3.0	1.0
theta[1,985]	0.98	0.0029	0.23	0.61	0.98	1.4	6422.0	2.9	1.0
theta[1,986]	-0.15	0.0041	0.31	-0.68	-0.14	0.34	5808.0	2.7	1.0
theta[1,987]	-0.37	0.0043	0.33	-0.93	-0.35	0.15	6097.0	2.8	1.0
theta[1,988]	0.65	0.003	0.24	0.26	0.65	1.0	6136.0	2.8	1.0
theta[1,989]	-0.92	0.0055	0.43	-1.7	-0.89	-0.24	6086.0	2.8	1.0
theta[1,990]	-0.63	0.0051	0.38	-1.3	-0.6	-0.054	5621.0	2.6	1.0
theta[1,991]	-1.5	0.0066	0.54	-2.4	-1.5	-0.67	6742.0	3.1	1.0
theta[1,992]	0.53	0.0028	0.24	0.12	0.54	0.91	7608.0	3.5	1.0
theta[1,993]	1.4	0.003	0.23	0.99	1.4	1.7	5972.0	2.7	1.0
theta[1,994]	-0.06	0.0039	0.3	-0.58	-0.044	0.41	5791.0	2.6	1.0
theta[1,995]	0.59	0.0032	0.24	0.2	0.59	0.98	5604.0	2.6	1.0
theta[1,996]	0.49	0.0033	0.25	0.064	0.49	0.9	5570.0	2.5	1.0
theta[1,997]	-0.25	0.0042	0.32	-0.8	-0.23	0.23	5676.0	2.6	1.0
theta[1,998]	0.24	0.0032	0.26	-0.21	0.24	0.65	6568.0	3.0	1.0
theta[1,999]	0.71	0.003	0.24	0.3	0.7	1.1	6137.0	2.8	1.0
theta[1,1000]	0.25	0.0033	0.26	-0.19	0.26	0.68	6244.0	2.9	1.0
theta[1,1001]	0.94	0.003	0.23	0.55	0.94	1.3	6101.0	2.8	1.0
theta[1,1002]	0.83	0.0032	0.24	0.45	0.83	1.2	5249.0	2.4	1.0
theta[1,1003]	0.49	0.0031	0.25	0.066	0.5	0.9	6712.0	3.1	1.0
theta[1,1004]	0.041	0.0036	0.29	-0.45	0.052	0.49	6392.0	2.9	1.0
theta[1,1005]	1.3	0.0029	0.23	0.94	1.3	1.7	6295.0	2.9	1.0
theta[1,1006]	0.67	0.0029	0.24	0.28	0.67	1.0	6948.0	3.2	1.0
theta[1,1007]	-0.74	0.0047	0.41	-1.4	-0.72	-0.11	7442.0	3.4	1.0
theta[1,1008]	-0.98	0.0055	0.44	-1.8	-0.95	-0.3	6618.0	3.0	1.0
theta[1,1009]	0.57	0.003	0.24	0.17	0.58	0.97	6461.0	3.0	1.0
theta[1,1010]	0.76	0.0031	0.24	0.37	0.77	1.1	5792.0	2.6	1.0
theta[1,1011]	0.97	0.0027	0.24	0.56	0.97	1.3	7675.0	3.5	1.0
theta[1,1012]	0.45	0.003	0.25	0.033	0.45	0.85	6799.0	3.1	1.0
theta[1,1013]	-0.3	0.0043	0.33	-0.88	-0.27	0.23	6126.0	2.8	1.0
theta[1,1014]	0.6	0.003	0.24	0.2	0.61	0.99	6444.0	2.9	1.0
theta[1,1015]	-0.54	0.0045	0.36	-1.2	-0.53	0.018	6486.0	3.0	1.0
theta[1,1016]	0.6	0.0029	0.23	0.22	0.61	0.98	6313.0	2.9	1.0
theta[1,1017]	-0.6	0.0047	0.38	-1.3	-0.58	-0.0072	6480.0	3.0	1.0
theta[1,1018]	-0.79	0.0058	0.42	-1.5	-0.76	-0.15	5242.0	2.4	1.0
theta[1,1019]	1.2	0.0029	0.24	0.83	1.2	1.6	6728.0	3.1	1.0
theta[1,1020]	-0.11	0.004	0.31	-0.65	-0.092	0.37	6195.0	2.8	1.0
theta[1,1021]	-0.5	0.0045	0.37	-1.1	-0.49	0.063	6725.0	3.1	1.0
theta[1,1022]	1.3	0.0028	0.23	0.92	1.3	1.7	6521.0	3.0	1.0
theta[1,1023]	-0.71	0.0055	0.41	-1.4	-0.68	-0.077	5503.0	2.5	1.0
theta[1,1024]	-0.21	0.0042	0.32	-0.75	-0.19	0.28	5931.0	2.7	1.0
theta[1,1025]	0.03	0.0037	0.28	-0.45	0.038	0.48	5791.0	2.6	1.0
theta[1,1026]	0.2	0.0032	0.26	-0.25	0.21	0.61	6581.0	3.0	1.0
theta[1,1027]	0.27	0.0031	0.26	-0.16	0.27	0.68	6843.0	3.1	1.0
theta[1,1028]	1.4	0.0028	0.22	1.0	1.4	1.7	6230.0	2.8	1.0
theta[1,1029]	0.03	0.0031	0.28	-0.45	0.036	0.49	8207.0	3.8	1.0
theta[1,1030]	0.045	0.0038	0.29	-0.45	0.054	0.49	5675.0	2.6	1.0
theta[1,1031]	0.13	0.0035	0.27	-0.33	0.15	0.55	6271.0	2.9	1.0
theta[1,1032]	-0.33	0.0041	0.35	-0.93	-0.31	0.22	7263.0	3.3	1.0
theta[1,1033]	-0.083	0.0038	0.31	-0.61	-0.068	0.4	6484.0	3.0	1.0
theta[1,1034]	0.91	0.0028	0.24	0.51	0.91	1.3	7038.0	3.2	1.0
theta[1,1035]	0.11	0.0034	0.27	-0.35	0.12	0.53	6196.0	2.8	1.0
theta[1,1036]	0.47	0.003	0.25	0.052	0.47	0.87	6735.0	3.1	1.0
theta[1,1037]	0.35	0.0028	0.26	-0.087	0.35	0.77	8386.0	3.8	1.0
theta[1,1038]	0.63	0.003	0.24	0.23	0.63	1.0	6405.0	2.9	1.0
theta[1,1039]	1.0	0.0028	0.23	0.65	1.0	1.4	7014.0	3.2	1.0
theta[1,1040]	-0.78	0.0051	0.42	-1.5	-0.75	-0.14	6831.0	3.1	1.0
theta[1,1041]	0.38	0.003	0.25	-0.054	0.38	0.79	7001.0	3.2	1.0
theta[1,1042]	-0.94	0.0061	0.44	-1.7	-0.91	-0.24	5326.0	2.4	1.0
theta[1,1043]	0.97	0.0029	0.24	0.58	0.97	1.4	6825.0	3.1	1.0
theta[1,1044]	0.31	0.0033	0.26	-0.13	0.32	0.72	6073.0	2.8	1.0
theta[1,1045]	-0.51	0.0046	0.35	-1.1	-0.49	0.035	5803.0	2.7	1.0
theta[1,1046]	1.3	0.0026	0.23	0.98	1.4	1.7	7421.0	3.4	1.0
theta[1,1047]	1.4	0.003	0.23	0.98	1.4	1.8	5819.0	2.7	1.0
theta[1,1048]	2.5	0.0031	0.23	2.1	2.5	2.8	5343.0	2.4	1.0
theta[1,1049]	1.5	0.0028	0.23	1.1	1.5	1.8	6541.0	3.0	1.0
theta[1,1050]	1.3	0.003	0.23	0.86	1.3	1.6	5861.0	2.7	1.0
theta[1,1051]	0.92	0.003	0.24	0.53	0.92	1.3	6062.0	2.8	1.0
alpha[1,1]	2.7	0.0034	0.21	2.4	2.7	3.1	3868.0	1.8	1.0
alpha[2,1]	2.7	0.0032	0.21	2.4	2.7	3.1	4073.0	1.9	1.0
alpha[3,1]	2.8	0.0035	0.22	2.5	2.8	3.2	3810.0	1.7	1.0
alpha[4,1]	1.7	0.0025	0.16	1.4	1.7	2.0	4305.0	2.0	1.0
alpha[5,1]	1.6	0.0038	0.24	1.2	1.6	2.0	3934.0	1.8	1.0
alpha[6,1]	2.1	0.0024	0.16	1.8	2.1	2.3	4468.0	2.0	1.0
alpha[7,1]	2.4	0.0031	0.21	2.0	2.3	2.7	4518.0	2.1	1.0
alpha[8,1]	2.4	0.0053	0.34	1.9	2.4	3.0	4023.0	1.8	1.0
alpha[9,1]	0.97	0.0013	0.09	0.82	0.97	1.1	5091.0	2.3	1.0
alpha[10,1]	0.81	0.0013	0.094	0.66	0.81	0.97	5632.0	2.6	1.0
alpha[11,1]	1.3	0.0016	0.12	1.1	1.3	1.5	5518.0	2.5	1.0
alpha[12,1]	2.4	0.0058	0.33	1.9	2.4	3.0	3159.0	1.4	1.0
alpha[13,1]	2.1	0.0045	0.3	1.7	2.1	2.7	4357.0	2.0	1.0
alpha[14,1]	2.3	0.0055	0.38	1.7	2.3	3.0	4798.0	2.2	1.0
alpha[15,1]	1.6	0.0022	0.14	1.4	1.6	1.8	4441.0	2.0	1.0
alpha[16,1]	2.4	0.0069	0.42	1.8	2.4	3.1	3710.0	1.7	1.0
alpha[17,1]	1.9	0.0057	0.37	1.3	1.9	2.6	4262.0	1.9	1.0
alpha[18,1]	1.9	0.007	0.43	1.2	1.9	2.6	3788.0	1.7	1.0
alpha[19,1]	1.2	0.0022	0.15	1.0	1.2	1.5	4799.0	2.2	1.0
alpha[20,1]	1.1	0.0028	0.2	0.79	1.1	1.4	4906.0	2.2	1.0
alpha[21,1]	1.7	0.0026	0.17	1.5	1.7	2.0	4312.0	2.0	1.0
alpha[22,1]	1.9	0.0038	0.25	1.5	1.8	2.3	4304.0	2.0	1.0
alpha[23,1]	1.9	0.0043	0.29	1.4	1.9	2.4	4436.0	2.0	1.0
alpha[24,1]	1.6	0.0026	0.18	1.4	1.6	1.9	4403.0	2.0	1.0
alpha[25,1]	1.9	0.0045	0.3	1.4	1.9	2.4	4387.0	2.0	1.0
alpha[26,1]	1.3	0.0015	0.1	1.1	1.3	1.5	4858.0	2.2	1.0
alpha[27,1]	1.2	0.0015	0.1	1.0	1.2	1.3	4620.0	2.1	1.0
alpha[28,1]	0.99	0.0012	0.09	0.85	0.99	1.1	5975.0	2.7	1.0
alpha[29,1]	0.78	0.001	0.082	0.65	0.78	0.92	6148.0	2.8	1.0
alpha[30,1]	1.0	0.0015	0.11	0.86	1.0	1.2	5189.0	2.4	1.0
alpha[31,1]	1.4	0.0027	0.18	1.1	1.4	1.7	4561.0	2.1	1.0
alpha[32,1]	1.2	0.002	0.14	0.94	1.2	1.4	4806.0	2.2	1.0
alpha[33,1]	0.92	0.0012	0.091	0.78	0.92	1.1	5935.0	2.7	1.0
alpha[34,1]	0.93	0.0017	0.13	0.72	0.92	1.1	5533.0	2.5	1.0
alpha[35,1]	1.2	0.0032	0.21	0.85	1.2	1.6	4372.0	2.0	1.0
alpha[36,1]	1.0	0.0022	0.15	0.8	1.0	1.3	4628.0	2.1	1.0
alpha[37,1]	0.99	0.0021	0.14	0.76	0.98	1.2	4623.0	2.1	1.0
alpha[38,1]	1.5	0.0019	0.13	1.3	1.5	1.8	4542.0	2.1	1.0
alpha[39,1]	1.2	0.0013	0.1	1.1	1.2	1.4	5908.0	2.7	1.0
alpha[40,1]	1.6	0.0018	0.12	1.4	1.6	1.8	4825.0	2.2	1.0
alpha[41,1]	1.8	0.0022	0.15	1.6	1.8	2.1	4449.0	2.0	1.0
alpha[42,1]	0.51	0.0043	0.23	0.13	0.51	0.9	2855.0	1.3	1.0
alpha[43,1]	0.75	0.0026	0.17	0.46	0.75	1.0	4498.0	2.1	1.0
alpha[44,1]	1.4	0.0037	0.24	1.1	1.4	1.8	4298.0	2.0	1.0
alpha[45,1]	1.3	0.004	0.24	0.86	1.3	1.7	3741.0	1.7	1.0
alpha[46,1]	2.2	0.0041	0.27	1.8	2.2	2.7	4334.0	2.0	1.0
alpha[47,1]	2.2	0.0042	0.29	1.8	2.2	2.7	4810.0	2.2	1.0
alpha[48,1]	1.1	0.0012	0.096	0.91	1.1	1.2	6236.0	2.9	1.0
alpha[49,1]	1.2	0.0014	0.099	1.0	1.2	1.3	5113.0	2.3	1.0
alpha[50,1]	0.99	0.0013	0.093	0.84	0.99	1.1	5364.0	2.5	1.0
alpha[51,1]	1.0	0.0019	0.14	0.78	1.0	1.2	5372.0	2.5	1.0
alpha[52,1]	1.3	0.002	0.15	1.1	1.3	1.6	5534.0	2.5	1.0
beta[1]	1.5	0.0041	0.15	1.3	1.5	1.8	1313.0	0.6	1.0
beta[2]	0.63	0.004	0.12	0.43	0.62	0.84	937.0	0.43	1.0
beta[3]	1.6	0.0044	0.16	1.4	1.6	1.9	1305.0	0.6	1.0
beta[4]	2.5	0.0035	0.16	2.2	2.5	2.8	2238.0	1.0	1.0
beta[5]	4.3	0.0053	0.31	3.8	4.3	4.8	3440.0	1.6	1.0
beta[6]	1.2	0.0034	0.12	1.0	1.2	1.4	1237.0	0.57	1.0
beta[7]	2.9	0.0039	0.2	2.5	2.9	3.2	2608.0	1.2	1.0
beta[8]	5.3	0.0077	0.47	4.6	5.3	6.1	3742.0	1.7	1.0
beta[9]	-0.72	0.0016	0.079	-0.85	-0.72	-0.59	2477.0	1.1	1.0
beta[10]	1.3	0.0015	0.084	1.2	1.3	1.5	3310.0	1.5	1.0
beta[11]	1.4	0.0022	0.1	1.2	1.4	1.6	2326.0	1.1	1.0
beta[12]	5.0	0.008	0.43	4.4	5.0	5.7	2875.0	1.3	1.0
beta[13]	5.1	0.0066	0.42	4.4	5.1	5.8	4044.0	1.8	1.0
beta[14]	6.1	0.0086	0.59	5.1	6.1	7.1	4731.0	2.2	1.0
beta[15]	1.4	0.0026	0.12	1.2	1.4	1.6	2072.0	0.95	1.0
beta[16]	5.9	0.01	0.63	4.9	5.8	7.0	3876.0	1.8	1.0
beta[17]	5.4	0.0085	0.54	4.6	5.4	6.4	3971.0	1.8	1.0
beta[18]	5.9	0.01	0.66	4.9	5.9	7.1	4195.0	1.9	1.0
beta[19]	2.6	0.0027	0.15	2.4	2.6	2.9	3124.0	1.4	1.0
beta[20]	3.8	0.0034	0.24	3.4	3.8	4.2	5018.0	2.3	1.0
beta[21]	2.8	0.0032	0.17	2.5	2.7	3.1	2871.0	1.3	1.0
beta[22]	4.1	0.0051	0.31	3.7	4.1	4.7	3749.0	1.7	1.0
beta[23]	4.9	0.0062	0.4	4.3	4.9	5.6	4128.0	1.9	1.0
beta[24]	3.0	0.0037	0.19	2.7	3.0	3.3	2641.0	1.2	1.0
beta[25]	5.0	0.0067	0.41	4.3	4.9	5.7	3774.0	1.7	1.0
beta[26]	-0.56	0.0019	0.083	-0.7	-0.56	-0.42	1859.0	0.85	1.0
beta[27]	-0.85	0.002	0.087	-0.99	-0.85	-0.71	1932.0	0.88	1.0
beta[28]	0.033	0.0015	0.074	-0.089	0.031	0.15	2400.0	1.1	1.0
beta[29]	0.1	0.0014	0.071	-0.017	0.1	0.21	2598.0	1.2	1.0
beta[30]	1.5	0.0018	0.096	1.3	1.5	1.6	2965.0	1.4	1.0
beta[31]	3.3	0.0034	0.2	3.0	3.3	3.7	3662.0	1.7	1.0
beta[32]	2.5	0.0026	0.14	2.2	2.5	2.7	2916.0	1.3	1.0
beta[33]	0.8	0.0015	0.077	0.67	0.8	0.93	2661.0	1.2	1.0
beta[34]	2.3	0.0019	0.13	2.1	2.3	2.5	4548.0	2.1	1.0
beta[35]	3.9	0.0041	0.25	3.5	3.9	4.3	3875.0	1.8	1.0
beta[36]	2.8	0.0025	0.15	2.5	2.8	3.0	3680.0	1.7	1.0
beta[37]	2.6	0.0023	0.14	2.3	2.5	2.8	3856.0	1.8	1.0
beta[38]	1.7	0.0027	0.12	1.5	1.7	1.9	1823.0	0.83	1.0
beta[39]	0.99	0.002	0.089	0.85	0.99	1.1	2010.0	0.92	1.0
beta[40]	0.29	0.0024	0.089	0.14	0.29	0.44	1377.0	0.63	1.0
beta[41]	1.7	0.0032	0.12	1.5	1.7	1.9	1478.0	0.68	1.0
beta[42]	3.9	0.0028	0.23	3.5	3.9	4.3	6942.0	3.2	1.0
beta[43]	3.3	0.0027	0.18	3.0	3.3	3.6	4780.0	2.2	1.0
beta[44]	4.2	0.0049	0.31	3.7	4.2	4.8	3837.0	1.8	1.0
beta[45]	4.4	0.005	0.31	3.9	4.3	4.9	3758.0	1.7	1.0
beta[46]	4.3	0.0055	0.33	3.8	4.3	4.9	3535.0	1.6	1.0
beta[47]	4.8	0.0062	0.39	4.2	4.8	5.5	3993.0	1.8	1.0
beta[48]	0.76	0.0017	0.082	0.62	0.76	0.89	2258.0	1.0	1.0
beta[49]	0.59	0.0019	0.079	0.46	0.59	0.72	1797.0	0.82	1.0
beta[50]	0.94	0.0016	0.08	0.81	0.94	1.1	2402.0	1.1	1.0
beta[51]	2.6	0.0021	0.14	2.3	2.6	2.8	4337.0	2.0	1.0
beta[52]	2.6	0.0025	0.15	2.4	2.6	2.9	3588.0	1.6	1.0
lambda[1,1]	0.85	0.00029	0.018	0.82	0.85	0.88	4089.0	1.9	1.0
lambda[2,1]	0.84	0.00028	0.018	0.81	0.85	0.87	4195.0	1.9	1.0
lambda[3,1]	0.86	0.00028	0.018	0.82	0.86	0.88	3889.0	1.8	1.0
lambda[4,1]	0.7	0.00052	0.034	0.64	0.7	0.76	4362.0	2.0	1.0
lambda[5,1]	0.68	0.00086	0.055	0.59	0.69	0.76	3997.0	1.8	1.0
lambda[6,1]	0.77	0.00036	0.024	0.73	0.77	0.81	4530.0	2.1	1.0
lambda[7,1]	0.81	0.00036	0.025	0.77	0.81	0.85	4704.0	2.2	1.0
lambda[8,1]	0.81	0.00057	0.038	0.75	0.82	0.87	4573.0	2.1	1.0
lambda[9,1]	0.49	0.00049	0.035	0.43	0.5	0.55	5051.0	2.3	1.0
lambda[10,1]	0.43	0.00054	0.041	0.36	0.43	0.5	5545.0	2.5	1.0
lambda[11,1]	0.6	0.00047	0.035	0.54	0.6	0.66	5560.0	2.5	1.0
lambda[12,1]	0.81	0.00062	0.037	0.75	0.81	0.87	3595.0	1.6	1.0
