	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[252,3]	-0.36	0.011	0.87	-1.8	-0.33	1.0	5989.0	1.2	1.0
theta[253,3]	0.9	0.011	0.77	-0.33	0.88	2.2	5238.0	1.0	1.0
theta[254,3]	0.25	0.012	0.72	-0.94	0.26	1.4	3507.0	0.69	1.0
theta[255,3]	-0.33	0.013	0.78	-1.7	-0.29	0.87	3564.0	0.7	1.0
theta[256,3]	-0.44	0.011	0.86	-1.9	-0.41	0.91	5597.0	1.1	1.0
theta[257,3]	-0.31	0.012	0.89	-1.8	-0.3	1.1	5411.0	1.1	1.0
theta[258,3]	0.24	0.011	0.73	-0.99	0.26	1.4	4157.0	0.81	1.0
theta[259,3]	1.1	0.011	0.76	-0.11	1.0	2.3	4799.0	0.94	1.0
theta[260,3]	0.26	0.011	0.73	-1.0	0.26	1.4	4106.0	0.8	1.0
theta[261,3]	1.1	0.01	0.74	-0.13	1.1	2.3	5195.0	1.0	1.0
theta[262,3]	-0.13	0.011	0.71	-1.3	-0.14	1.0	4223.0	0.83	1.0
theta[263,3]	0.13	0.012	0.69	-1.0	0.13	1.2	3168.0	0.62	1.0
theta[264,3]	-0.52	0.011	0.81	-1.9	-0.49	0.77	5092.0	1.0	1.0
theta[265,3]	0.9	0.012	0.74	-0.35	0.91	2.1	3865.0	0.76	1.0
theta[266,3]	0.15	0.011	0.77	-1.1	0.11	1.5	4861.0	0.95	1.0
theta[267,3]	-0.74	0.011	0.77	-2.0	-0.72	0.49	5163.0	1.0	1.0
theta[268,3]	-0.93	0.0095	0.75	-2.2	-0.91	0.28	6187.0	1.2	1.0
theta[269,3]	0.78	0.011	0.73	-0.43	0.79	1.9	4099.0	0.8	1.0
theta[270,3]	0.46	0.011	0.72	-0.7	0.47	1.6	4204.0	0.82	1.0
theta[271,3]	-0.3	0.012	0.89	-1.8	-0.28	1.1	5493.0	1.1	1.0
theta[272,3]	-0.13	0.011	0.72	-1.3	-0.11	1.0	4527.0	0.89	1.0
theta[273,3]	-0.46	0.012	0.84	-1.9	-0.43	0.85	4978.0	0.97	1.0
theta[274,3]	-0.72	0.011	0.77	-2.0	-0.7	0.51	5247.0	1.0	1.0
theta[275,3]	-0.35	0.011	0.75	-1.6	-0.33	0.81	4694.0	0.92	1.0
theta[276,3]	-0.27	0.012	0.74	-1.4	-0.29	0.99	4031.0	0.79	1.0
theta[277,3]	-0.76	0.011	0.79	-2.1	-0.74	0.48	5027.0	0.98	1.0
theta[278,3]	-0.61	0.011	0.85	-2.1	-0.57	0.75	5970.0	1.2	1.0
theta[279,3]	-0.44	0.012	0.87	-1.9	-0.42	0.94	5213.0	1.0	1.0
theta[280,3]	-0.46	0.012	0.87	-1.9	-0.43	0.98	5696.0	1.1	1.0
theta[281,3]	-0.37	0.012	0.88	-1.9	-0.34	1.0	5216.0	1.0	1.0
theta[282,3]	0.44	0.012	0.82	-0.86	0.4	1.8	4777.0	0.93	1.0
theta[283,3]	-0.47	0.011	0.82	-1.9	-0.42	0.82	5793.0	1.1	1.0
theta[284,3]	-0.25	0.012	0.91	-1.7	-0.22	1.2	5923.0	1.2	1.0
theta[285,3]	-0.38	0.011	0.85	-1.8	-0.35	0.97	6019.0	1.2	1.0
theta[286,3]	0.48	0.01	0.7	-0.66	0.46	1.6	4931.0	0.96	1.0
theta[287,3]	0.43	0.012	0.71	-0.71	0.42	1.6	3763.0	0.74	1.0
theta[288,3]	-0.24	0.013	0.91	-1.8	-0.23	1.2	4729.0	0.92	1.0
theta[289,3]	-0.21	0.012	0.75	-1.4	-0.23	1.0	3613.0	0.71	1.0
theta[290,3]	0.22	0.011	0.74	-0.93	0.19	1.5	4544.0	0.89	1.0
theta[291,3]	-0.56	0.01	0.77	-1.9	-0.53	0.67	5400.0	1.1	1.0
theta[292,3]	0.47	0.011	0.74	-0.77	0.49	1.7	4179.0	0.82	1.0
theta[293,3]	0.56	0.012	0.76	-0.7	0.56	1.8	3733.0	0.73	1.0
theta[294,3]	-0.82	0.011	0.78	-2.1	-0.77	0.4	5003.0	0.98	1.0
theta[295,3]	-0.98	0.014	0.85	-2.3	-1.0	0.48	3648.0	0.71	1.0
theta[296,3]	-0.33	0.011	0.72	-1.5	-0.33	0.83	4321.0	0.85	1.0
theta[297,3]	-0.27	0.012	0.87	-1.8	-0.24	1.1	4965.0	0.97	1.0
theta[298,3]	0.65	0.0096	0.75	-0.56	0.64	1.9	6053.0	1.2	1.0
theta[299,3]	-0.6	0.011	0.72	-1.8	-0.58	0.53	4312.0	0.84	1.0
theta[300,3]	-0.6	0.011	0.79	-1.9	-0.58	0.69	5624.0	1.1	1.0
theta[301,3]	-0.46	0.013	0.86	-1.9	-0.44	0.89	4514.0	0.88	1.0
theta[302,3]	0.081	0.011	0.75	-1.1	0.07	1.4	4926.0	0.96	1.0
theta[303,3]	-0.12	0.011	0.75	-1.4	-0.095	1.1	4746.0	0.93	1.0
theta[304,3]	-0.32	0.012	0.89	-1.8	-0.3	1.1	5348.0	1.0	1.0
theta[305,3]	-0.45	0.011	0.85	-1.9	-0.42	0.91	5676.0	1.1	1.0
theta[306,3]	-0.31	0.012	0.88	-1.8	-0.28	1.1	5785.0	1.1	1.0
theta[307,3]	-0.32	0.013	0.9	-1.8	-0.29	1.1	5021.0	0.98	1.0
theta[308,3]	0.17	0.011	0.74	-1.1	0.19	1.3	4605.0	0.9	1.0
theta[309,3]	-0.35	0.012	0.87	-1.8	-0.32	1.0	5670.0	1.1	1.0
theta[310,3]	-0.17	0.012	0.74	-1.4	-0.19	1.1	3915.0	0.77	1.0
theta[311,3]	0.32	0.011	0.74	-0.95	0.34	1.5	4201.0	0.82	1.0
theta[312,3]	-0.28	0.012	0.89	-1.8	-0.25	1.1	5342.0	1.0	1.0
theta[313,3]	0.2	0.011	0.8	-1.1	0.15	1.6	5183.0	1.0	1.0
theta[314,3]	-0.086	0.012	0.79	-1.4	-0.059	1.2	4413.0	0.86	1.0
theta[315,3]	0.037	0.012	0.81	-1.3	0.069	1.3	4697.0	0.92	1.0
theta[316,3]	-0.52	0.012	0.82	-1.9	-0.49	0.76	4933.0	0.96	1.0
theta[317,3]	-0.25	0.012	0.88	-1.7	-0.22	1.2	5839.0	1.1	1.0
theta[318,3]	0.055	0.012	0.81	-1.3	0.086	1.4	4307.0	0.84	1.0
theta[319,3]	-0.93	0.01	0.77	-2.2	-0.9	0.27	5559.0	1.1	1.0
theta[320,3]	0.1	0.011	0.79	-1.3	0.14	1.3	4825.0	0.94	1.0
theta[321,3]	-0.39	0.012	0.88	-1.9	-0.37	0.99	5261.0	1.0	1.0
theta[322,3]	-0.76	0.012	0.78	-2.1	-0.73	0.49	4106.0	0.8	1.0
theta[323,3]	-0.57	0.012	0.83	-2.0	-0.53	0.75	4617.0	0.9	1.0
theta[324,3]	-0.38	0.012	0.85	-1.8	-0.35	0.98	4955.0	0.97	1.0
theta[325,3]	-1.1	0.011	0.73	-2.4	-1.1	0.087	4675.0	0.91	1.0
theta[326,3]	0.067	0.01	0.78	-1.1	0.035	1.4	5521.0	1.1	1.0
theta[327,3]	1.0	0.011	0.74	-0.16	0.98	2.3	4655.0	0.91	1.0
theta[328,3]	-1.1	0.01	0.73	-2.4	-1.1	0.018	4933.0	0.96	1.0
theta[329,3]	0.79	0.011	0.8	-0.46	0.75	2.2	5490.0	1.1	1.0
theta[330,3]	1.0	0.01	0.73	-0.16	1.0	2.2	5148.0	1.0	1.0
theta[331,3]	-0.51	0.011	0.78	-1.8	-0.49	0.73	5372.0	1.1	1.0
theta[332,3]	0.27	0.011	0.79	-1.0	0.24	1.6	5356.0	1.0	1.0
theta[333,3]	-0.23	0.013	0.91	-1.8	-0.23	1.2	5196.0	1.0	1.0
theta[334,3]	0.77	0.012	0.78	-0.45	0.74	2.1	4501.0	0.88	1.0
theta[335,3]	-0.67	0.011	0.8	-2.1	-0.64	0.61	5289.0	1.0	1.0
theta[336,3]	-0.67	0.011	0.78	-2.0	-0.65	0.59	5562.0	1.1	1.0
theta[337,3]	-0.22	0.012	0.9	-1.8	-0.19	1.2	5590.0	1.1	1.0
theta[338,3]	-0.41	0.012	0.84	-1.9	-0.39	0.93	4984.0	0.97	1.0
theta[339,3]	-0.24	0.012	0.89	-1.7	-0.21	1.2	5721.0	1.1	1.0
theta[340,3]	0.53	0.011	0.71	-0.64	0.53	1.7	4529.0	0.89	1.0
theta[341,3]	-1.0	0.012	0.77	-2.4	-0.99	0.19	4391.0	0.86	1.0
theta[342,3]	0.093	0.012	0.7	-1.0	0.082	1.3	3704.0	0.72	1.0
theta[343,3]	-0.17	0.011	0.71	-1.3	-0.18	0.99	3993.0	0.78	1.0
theta[344,3]	-0.31	0.011	0.85	-1.7	-0.28	1.0	5688.0	1.1	1.0
theta[345,3]	-0.66	0.011	0.83	-2.0	-0.63	0.66	5394.0	1.1	1.0
theta[346,3]	-0.68	0.0099	0.8	-2.0	-0.65	0.6	6553.0	1.3	1.0
theta[347,3]	-0.31	0.012	0.88	-1.8	-0.27	1.1	5791.0	1.1	1.0
theta[348,3]	0.5	0.011	0.75	-0.75	0.51	1.7	4331.0	0.85	1.0
theta[349,3]	-0.48	0.011	0.81	-1.9	-0.45	0.8	5278.0	1.0	1.0
theta[350,3]	-0.64	0.011	0.79	-2.0	-0.62	0.6	4759.0	0.93	1.0
theta[351,3]	-0.62	0.011	0.81	-2.0	-0.59	0.63	4973.0	0.97	1.0
theta[352,3]	0.43	0.011	0.74	-0.8	0.45	1.6	4424.0	0.87	1.0
theta[353,3]	-0.34	0.012	0.86	-1.8	-0.3	1.1	5023.0	0.98	1.0
theta[354,3]	0.58	0.012	0.77	-0.73	0.6	1.8	4472.0	0.87	1.0
theta[355,3]	-0.21	0.011	0.7	-1.4	-0.21	0.93	3903.0	0.76	1.0
theta[356,3]	1.1	0.01	0.73	-0.083	1.1	2.3	4898.0	0.96	1.0
theta[357,3]	-0.45	0.012	0.86	-1.9	-0.42	0.94	5187.0	1.0	1.0
theta[358,3]	-0.23	0.012	0.92	-1.8	-0.2	1.3	5552.0	1.1	1.0
theta[359,3]	-0.25	0.011	0.75	-1.5	-0.23	0.94	4497.0	0.88	1.0
theta[360,3]	-0.39	0.013	0.91	-1.9	-0.37	1.1	4823.0	0.94	1.0
theta[361,3]	-0.25	0.01	0.73	-1.5	-0.23	0.88	4908.0	0.96	1.0
theta[362,3]	-0.092	0.011	0.73	-1.3	-0.088	1.1	4432.0	0.87	1.0
theta[363,3]	-0.94	0.011	0.74	-2.2	-0.91	0.24	4827.0	0.94	1.0
theta[364,3]	-0.3	0.011	0.88	-1.8	-0.26	1.1	6237.0	1.2	1.0
theta[365,3]	-0.36	0.012	0.85	-1.8	-0.34	0.98	5242.0	1.0	1.0
theta[366,3]	1.3	0.011	0.75	0.066	1.3	2.6	4792.0	0.94	1.0
theta[367,3]	0.14	0.011	0.71	-1.1	0.14	1.3	3992.0	0.78	1.0
theta[368,3]	-0.79	0.0096	0.69	-1.9	-0.78	0.34	5186.0	1.0	1.0
theta[369,3]	-0.78	0.01	0.78	-2.1	-0.76	0.45	5932.0	1.2	1.0
theta[370,3]	-0.22	0.012	0.89	-1.7	-0.21	1.2	5997.0	1.2	1.0
theta[371,3]	-0.23	0.013	0.91	-1.8	-0.2	1.2	5350.0	1.0	1.0
theta[372,3]	-0.23	0.012	0.9	-1.7	-0.21	1.2	5886.0	1.2	1.0
theta[373,3]	-0.22	0.013	0.89	-1.7	-0.2	1.2	4825.0	0.94	1.0
theta[374,3]	-0.76	0.012	0.77	-2.1	-0.72	0.46	4477.0	0.88	1.0
theta[375,3]	-0.61	0.011	0.82	-2.0	-0.58	0.68	5602.0	1.1	1.0
theta[376,3]	-0.4	0.012	0.83	-1.8	-0.38	0.93	5012.0	0.98	1.0
theta[377,3]	-0.36	0.01	0.85	-1.8	-0.34	1.0	6779.0	1.3	1.0
theta[378,3]	-0.63	0.011	0.82	-2.1	-0.58	0.69	5138.0	1.0	1.0
theta[379,3]	-0.065	0.012	0.8	-1.4	-0.032	1.2	4665.0	0.91	1.0
theta[380,3]	0.95	0.011	0.74	-0.27	0.96	2.2	4542.0	0.89	1.0
theta[381,3]	0.34	0.011	0.74	-0.93	0.35	1.5	4524.0	0.88	1.0
theta[382,3]	-0.41	0.012	0.87	-1.9	-0.37	0.96	5062.0	0.99	1.0
theta[383,3]	0.58	0.012	0.76	-0.73	0.61	1.8	4127.0	0.81	1.0
theta[384,3]	-0.28	0.012	0.89	-1.8	-0.26	1.2	5486.0	1.1	1.0
theta[385,3]	0.75	0.01	0.74	-0.41	0.74	2.0	5263.0	1.0	1.0
theta[386,3]	-0.35	0.013	0.88	-1.8	-0.31	1.0	4830.0	0.94	1.0
theta[387,3]	-0.38	0.012	0.86	-1.9	-0.35	0.96	4945.0	0.97	1.0
theta[388,3]	-0.074	0.01	0.71	-1.3	-0.064	1.1	4735.0	0.93	1.0
theta[389,3]	0.54	0.01	0.74	-0.63	0.53	1.8	5230.0	1.0	1.0
theta[390,3]	0.42	0.0094	0.75	-0.78	0.39	1.7	6318.0	1.2	1.0
theta[391,3]	-0.38	0.012	0.88	-1.9	-0.35	1.0	5145.0	1.0	1.0
theta[392,3]	-0.044	0.01	0.7	-1.2	-0.046	1.1	4596.0	0.9	1.0
theta[393,3]	-0.21	0.013	0.9	-1.7	-0.21	1.2	4888.0	0.96	1.0
theta[394,3]	-0.21	0.011	0.7	-1.4	-0.21	0.95	3829.0	0.75	1.0
theta[395,3]	1.2	0.0097	0.71	0.012	1.2	2.3	5398.0	1.1	1.0
theta[396,3]	-0.39	0.011	0.88	-1.9	-0.36	1.0	5928.0	1.2	1.0
theta[397,3]	-0.38	0.012	0.89	-1.9	-0.34	1.0	5244.0	1.0	1.0
theta[398,3]	-0.34	0.013	0.91	-1.9	-0.32	1.1	5162.0	1.0	1.0
theta[399,3]	-0.38	0.011	0.73	-1.6	-0.36	0.79	4481.0	0.88	1.0
theta[400,3]	-0.61	0.01	0.73	-1.8	-0.58	0.57	5225.0	1.0	1.0
theta[401,3]	-0.27	0.012	0.72	-1.5	-0.27	0.9	3337.0	0.65	1.0
theta[402,3]	-0.54	0.01	0.74	-1.8	-0.5	0.62	5116.0	1.0	1.0
theta[403,3]	-0.27	0.012	0.86	-1.7	-0.25	1.1	5474.0	1.1	1.0
theta[404,3]	-0.56	0.011	0.81	-1.9	-0.53	0.74	5311.0	1.0	1.0
theta[405,3]	-0.97	0.011	0.76	-2.3	-0.94	0.24	4945.0	0.97	1.0
theta[406,3]	0.35	0.011	0.73	-0.85	0.35	1.5	4205.0	0.82	1.0
theta[407,3]	0.42	0.011	0.73	-0.72	0.41	1.7	4735.0	0.93	1.0
theta[408,3]	-0.33	0.012	0.88	-1.9	-0.29	1.1	5680.0	1.1	1.0
theta[409,3]	-0.24	0.013	0.87	-1.7	-0.22	1.1	4587.0	0.9	1.0
theta[410,3]	0.63	0.012	0.79	-0.67	0.65	1.9	4171.0	0.82	1.0
theta[411,3]	-0.49	0.011	0.82	-1.9	-0.46	0.83	5815.0	1.1	1.0
theta[412,3]	-0.29	0.012	0.89	-1.8	-0.25	1.1	5538.0	1.1	1.0
theta[413,3]	-0.43	0.011	0.82	-1.8	-0.41	0.89	5707.0	1.1	1.0
theta[414,3]	0.56	0.011	0.81	-0.69	0.52	2.0	5233.0	1.0	1.0
theta[415,3]	-0.42	0.013	0.88	-2.0	-0.39	0.97	4849.0	0.95	1.0
theta[416,3]	-0.5	0.011	0.82	-1.9	-0.47	0.8	5895.0	1.2	1.0
theta[417,3]	-0.24	0.012	0.9	-1.8	-0.21	1.2	5470.0	1.1	1.0
theta[418,3]	0.34	0.012	0.73	-0.83	0.34	1.5	3557.0	0.7	1.0
theta[419,3]	-0.2	0.012	0.89	-1.7	-0.2	1.3	5816.0	1.1	1.0
theta[420,3]	1.4	0.012	0.76	0.19	1.4	2.7	3988.0	0.78	1.0
theta[421,3]	1.3	0.01	0.72	0.16	1.3	2.5	5106.0	1.0	1.0
theta[422,3]	-0.018	0.011	0.7	-1.2	-0.019	1.1	4059.0	0.79	1.0
theta[423,3]	-0.31	0.012	0.9	-1.8	-0.28	1.1	5417.0	1.1	1.0
theta[424,3]	1.0	0.0099	0.71	-0.13	0.99	2.2	5169.0	1.0	1.0
theta[425,3]	-0.14	0.011	0.71	-1.4	-0.13	1.0	3933.0	0.77	1.0
theta[426,3]	-0.34	0.013	0.91	-1.9	-0.33	1.1	5125.0	1.0	1.0
theta[427,3]	0.95	0.01	0.73	-0.24	0.94	2.2	5025.0	0.98	1.0
theta[428,3]	0.52	0.01	0.71	-0.64	0.53	1.7	4762.0	0.93	1.0
theta[429,3]	-1.1	0.01	0.74	-2.3	-1.0	0.11	5076.0	0.99	1.0
theta[430,3]	-0.22	0.012	0.89	-1.7	-0.19	1.2	5904.0	1.2	1.0
theta[431,3]	-0.35	0.012	0.83	-1.8	-0.32	0.96	4888.0	0.96	1.0
theta[432,3]	-0.29	0.012	0.89	-1.7	-0.26	1.1	5127.0	1.0	1.0
theta[433,3]	-0.23	0.013	0.92	-1.8	-0.21	1.3	5041.0	0.99	1.0
theta[434,3]	-1.4	0.01	0.73	-2.6	-1.3	-0.2	4948.0	0.97	1.0
theta[435,3]	0.99	0.011	0.75	-0.18	0.96	2.3	4761.0	0.93	1.0
theta[436,3]	-0.56	0.012	0.83	-2.0	-0.52	0.76	5040.0	0.99	1.0
theta[437,3]	0.38	0.011	0.73	-0.82	0.38	1.6	4058.0	0.79	1.0
theta[438,3]	0.52	0.011	0.72	-0.62	0.51	1.7	4255.0	0.83	1.0
theta[439,3]	-0.28	0.011	0.86	-1.7	-0.25	1.1	5864.0	1.1	1.0
theta[440,3]	-0.24	0.013	0.91	-1.8	-0.21	1.2	5267.0	1.0	1.0
theta[441,3]	1.6	0.01	0.71	0.41	1.5	2.8	4751.0	0.93	1.0
theta[442,3]	0.66	0.012	0.81	-0.6	0.63	2.1	4733.0	0.93	1.0
theta[443,3]	-0.62	0.011	0.81	-2.0	-0.61	0.65	5373.0	1.1	1.0
theta[444,3]	1.2	0.011	0.73	-0.057	1.1	2.4	4400.0	0.86	1.0
theta[445,3]	1.1	0.011	0.75	-0.052	1.1	2.4	4269.0	0.83	1.0
theta[446,3]	0.076	0.01	0.72	-1.1	0.098	1.2	4943.0	0.97	1.0
theta[447,3]	0.88	0.0099	0.76	-0.32	0.87	2.1	5841.0	1.1	1.0
theta[448,3]	-0.34	0.012	0.87	-1.8	-0.31	1.1	5673.0	1.1	1.0
theta[449,3]	-0.48	0.011	0.85	-1.9	-0.47	0.9	5951.0	1.2	1.0
theta[450,3]	-0.53	0.012	0.84	-2.0	-0.49	0.79	4961.0	0.97	1.0
theta[451,3]	-0.28	0.012	0.85	-1.7	-0.27	1.1	5299.0	1.0	1.0
theta[452,3]	-0.31	0.012	0.72	-1.5	-0.33	0.88	3840.0	0.75	1.0
theta[453,3]	-0.3	0.012	0.89	-1.8	-0.27	1.1	5514.0	1.1	1.0
theta[454,3]	0.15	0.011	0.72	-1.0	0.15	1.3	4462.0	0.87	1.0
theta[455,3]	0.63	0.011	0.71	-0.47	0.61	1.8	4570.0	0.89	1.0
theta[456,3]	-0.29	0.012	0.9	-1.8	-0.28	1.1	5399.0	1.1	1.0
theta[457,3]	0.66	0.013	0.79	-0.66	0.68	1.9	3954.0	0.77	1.0
theta[458,3]	1.4	0.01	0.72	0.24	1.4	2.6	4883.0	0.96	1.0
theta[459,3]	-0.32	0.012	0.89	-1.8	-0.3	1.1	5819.0	1.1	1.0
theta[460,3]	0.65	0.011	0.78	-0.66	0.66	1.9	4812.0	0.94	1.0
theta[461,3]	-0.48	0.011	0.85	-1.9	-0.45	0.87	5676.0	1.1	1.0
theta[462,3]	-0.76	0.011	0.79	-2.1	-0.73	0.49	5083.0	0.99	1.0
theta[463,3]	0.58	0.011	0.74	-0.62	0.58	1.8	4730.0	0.93	1.0
theta[464,3]	0.16	0.01	0.71	-1.0	0.16	1.3	4551.0	0.89	1.0
theta[465,3]	-0.22	0.013	0.92	-1.8	-0.18	1.2	4959.0	0.97	1.0
theta[466,3]	-0.12	0.012	0.73	-1.3	-0.1	1.1	3910.0	0.76	1.0
theta[467,3]	-0.3	0.012	0.91	-1.8	-0.27	1.2	6090.0	1.2	1.0
theta[468,3]	-0.038	0.011	0.71	-1.2	-0.057	1.1	4472.0	0.87	1.0
theta[469,3]	-0.25	0.013	0.93	-1.8	-0.25	1.2	5289.0	1.0	1.0
theta[470,3]	-0.22	0.012	0.91	-1.7	-0.2	1.3	5598.0	1.1	1.0
theta[471,3]	-0.17	0.011	0.78	-1.5	-0.16	1.1	4926.0	0.96	1.0
theta[472,3]	-0.25	0.012	0.9	-1.8	-0.25	1.2	5888.0	1.2	1.0
theta[473,3]	1.6	0.012	0.76	0.41	1.6	2.9	4237.0	0.83	1.0
theta[474,3]	1.1	0.01	0.75	-0.082	1.1	2.4	5657.0	1.1	1.0
theta[475,3]	-0.52	0.012	0.87	-2.0	-0.5	0.86	5212.0	1.0	1.0
theta[476,3]	1.3	0.0094	0.74	0.092	1.3	2.5	6179.0	1.2	1.0
theta[477,3]	-0.36	0.012	0.86	-1.8	-0.32	1.0	5274.0	1.0	1.0
theta[478,3]	-0.39	0.012	0.86	-1.9	-0.34	0.99	4847.0	0.95	1.0
theta[479,3]	-1.1	0.011	0.75	-2.3	-1.1	0.1	4955.0	0.97	1.0
theta[480,3]	0.37	0.011	0.72	-0.85	0.38	1.5	4160.0	0.81	1.0
theta[481,3]	-0.6	0.011	0.8	-2.0	-0.56	0.66	5121.0	1.0	1.0
theta[482,3]	-0.5	0.011	0.82	-1.9	-0.48	0.79	5462.0	1.1	1.0
theta[483,3]	-0.44	0.011	0.86	-1.9	-0.41	0.92	5637.0	1.1	1.0
theta[484,3]	0.61	0.013	0.77	-0.69	0.63	1.8	3678.0	0.72	1.0
theta[485,3]	-0.21	0.011	0.72	-1.4	-0.18	0.91	4450.0	0.87	1.0
theta[486,3]	-0.32	0.012	0.88	-1.8	-0.29	1.0	5605.0	1.1	1.0
theta[487,3]	1.1	0.011	0.73	-0.07	1.1	2.3	4495.0	0.88	1.0
theta[488,3]	-0.29	0.012	0.91	-1.8	-0.25	1.2	5699.0	1.1	1.0
theta[489,3]	0.41	0.011	0.71	-0.79	0.4	1.6	4060.0	0.79	1.0
theta[490,3]	1.1	0.011	0.75	-0.098	1.1	2.3	4639.0	0.91	1.0
theta[491,3]	-0.23	0.011	0.72	-1.4	-0.25	0.99	4559.0	0.89	1.0
theta[492,3]	-0.39	0.011	0.74	-1.6	-0.36	0.77	4585.0	0.9	1.0
theta[493,3]	0.54	0.014	0.78	-0.8	0.56	1.8	3255.0	0.64	1.0
theta[494,3]	-0.34	0.012	0.88	-1.8	-0.31	1.1	5452.0	1.1	1.0
theta[495,3]	0.51	0.013	0.77	-0.79	0.52	1.7	3473.0	0.68	1.0
theta[496,3]	-0.45	0.012	0.87	-2.0	-0.42	0.91	5529.0	1.1	1.0
theta[497,3]	-0.58	0.011	0.82	-2.0	-0.56	0.71	5489.0	1.1	1.0
theta[498,3]	0.63	0.013	0.8	-0.73	0.65	1.9	3960.0	0.77	1.0
theta[499,3]	0.7	0.011	0.72	-0.48	0.7	1.9	4650.0	0.91	1.0
theta[500,3]	0.57	0.011	0.82	-0.71	0.53	2.0	5430.0	1.1	1.0
theta[501,3]	-0.11	0.01	0.71	-1.3	-0.11	1.0	4661.0	0.91	1.0
theta[502,3]	-0.35	0.012	0.88	-1.9	-0.31	1.0	5796.0	1.1	1.0
theta[503,3]	-0.58	0.012	0.83	-2.0	-0.54	0.72	5152.0	1.0	1.0
theta[504,3]	0.15	0.011	0.73	-1.1	0.15	1.3	4073.0	0.8	1.0
theta[505,3]	0.74	0.013	0.8	-0.6	0.75	2.0	3879.0	0.76	1.0
theta[506,3]	-0.46	0.011	0.8	-1.8	-0.43	0.83	5583.0	1.1	1.0
theta[507,3]	-0.52	0.012	0.82	-1.9	-0.5	0.75	4537.0	0.89	1.0
theta[508,3]	0.46	0.011	0.74	-0.76	0.48	1.7	4272.0	0.84	1.0
theta[509,3]	-0.33	0.01	0.71	-1.5	-0.33	0.86	4620.0	0.9	1.0
theta[510,3]	0.099	0.012	0.83	-1.3	0.12	1.4	5083.0	0.99	1.0
theta[511,3]	0.53	0.011	0.78	-0.81	0.57	1.8	4699.0	0.92	1.0
theta[512,3]	-0.6	0.011	0.84	-2.0	-0.58	0.7	5816.0	1.1	1.0
theta[513,3]	0.32	0.012	0.73	-0.91	0.34	1.5	3935.0	0.77	1.0
theta[514,3]	-0.65	0.01	0.79	-2.0	-0.63	0.6	5665.0	1.1	1.0
theta[515,3]	0.27	0.012	0.75	-0.99	0.28	1.5	4253.0	0.83	1.0
theta[516,3]	-0.49	0.01	0.74	-1.7	-0.47	0.7	5144.0	1.0	1.0
theta[517,3]	-0.29	0.012	0.89	-1.8	-0.27	1.1	5139.0	1.0	1.0
theta[518,3]	1.5	0.01	0.73	0.35	1.5	2.8	4906.0	0.96	1.0
theta[519,3]	-0.36	0.012	0.87	-1.8	-0.34	1.0	5142.0	1.0	1.0
theta[520,3]	-0.47	0.011	0.73	-1.7	-0.45	0.67	4634.0	0.91	1.0
theta[521,3]	-0.47	0.011	0.81	-1.9	-0.44	0.82	5318.0	1.0	1.0
theta[522,3]	0.51	0.012	0.74	-0.74	0.52	1.7	4089.0	0.8	1.0
theta[523,3]	0.98	0.011	0.73	-0.21	0.98	2.2	4643.0	0.91	1.0
theta[524,3]	-0.51	0.012	0.85	-1.9	-0.47	0.86	5141.0	1.0	1.0
theta[525,3]	-0.84	0.01	0.77	-2.2	-0.82	0.39	5659.0	1.1	1.0
theta[526,3]	-0.082	0.012	0.72	-1.2	-0.093	1.1	3447.0	0.67	1.0
theta[527,3]	-0.35	0.011	0.76	-1.6	-0.34	0.87	4776.0	0.93	1.0
theta[528,3]	-0.33	0.012	0.91	-1.9	-0.29	1.1	5309.0	1.0	1.0
theta[529,3]	-0.85	0.0099	0.73	-2.1	-0.83	0.32	5455.0	1.1	1.0
theta[530,3]	0.92	0.011	0.78	-0.29	0.9	2.2	5074.0	0.99	1.0
theta[531,3]	-0.51	0.0095	0.72	-1.7	-0.49	0.66	5758.0	1.1	1.0
theta[532,3]	-0.41	0.011	0.84	-1.8	-0.37	0.88	5916.0	1.2	1.0
theta[533,3]	-0.33	0.013	0.86	-1.8	-0.3	1.0	4686.0	0.92	1.0
theta[534,3]	-0.27	0.012	0.87	-1.8	-0.26	1.1	5452.0	1.1	1.0
theta[535,3]	-0.41	0.012	0.85	-1.9	-0.36	0.95	5333.0	1.0	1.0
theta[536,3]	0.61	0.012	0.78	-0.71	0.62	1.9	4123.0	0.81	1.0
theta[537,3]	-0.78	0.011	0.81	-2.2	-0.75	0.5	5271.0	1.0	1.0
theta[538,3]	-0.37	0.012	0.88	-1.9	-0.36	1.0	5253.0	1.0	1.0
theta[539,3]	0.4	0.012	0.75	-0.85	0.42	1.6	3848.0	0.75	1.0
theta[540,3]	-0.68	0.012	0.79	-2.0	-0.65	0.59	4644.0	0.91	1.0
theta[541,3]	-0.25	0.012	0.91	-1.8	-0.23	1.2	5478.0	1.1	1.0
theta[542,3]	0.39	0.011	0.71	-0.8	0.4	1.5	4163.0	0.81	1.0
theta[543,3]	-0.48	0.011	0.82	-1.9	-0.45	0.82	5463.0	1.1	1.0
theta[544,3]	0.78	0.011	0.75	-0.42	0.75	2.0	4658.0	0.91	1.0
theta[545,3]	0.58	0.013	0.78	-0.69	0.59	1.9	3765.0	0.74	1.0
