name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,863]	1.3	0.00369	0.243	0.899	1.3	1.7	4346.0	2.83	1.0
theta[2,863]	0.371	0.00619	0.475	-0.416	0.379	1.13	5887.0	3.84	1.0
theta[3,863]	-0.543	0.0107	0.743	-1.84	-0.49	0.583	4829.0	3.15	0.999
theta[1,864]	-0.903	0.00715	0.492	-1.78	-0.873	-0.15	4742.0	3.09	0.999
theta[2,864]	0.788	0.00739	0.503	-0.0503	0.781	1.62	4644.0	3.03	0.999
theta[3,864]	-0.115	0.011	0.896	-1.66	-0.0752	1.31	6579.0	4.29	0.999
theta[1,865]	0.336	0.00381	0.278	-0.126	0.348	0.781	5334.0	3.48	1.0
theta[2,865]	-1.52	0.00885	0.599	-2.59	-1.47	-0.614	4573.0	2.98	0.999
theta[3,865]	-0.337	0.0113	0.842	-1.79	-0.285	0.961	5593.0	3.65	0.999
theta[1,866]	0.56	0.00341	0.258	0.134	0.565	0.981	5725.0	3.73	0.999
theta[2,866]	1.11	0.00641	0.467	0.362	1.11	1.87	5293.0	3.45	1.0
theta[3,866]	-0.337	0.0111	0.792	-1.72	-0.293	0.856	5060.0	3.3	1.0
theta[1,867]	-1.12	0.00824	0.549	-2.12	-1.08	-0.288	4439.0	2.89	1.0
theta[2,867]	-0.529	0.00877	0.624	-1.55	-0.51	0.448	5059.0	3.3	1.0
theta[3,867]	-0.114	0.0113	0.913	-1.68	-0.0915	1.34	6501.0	4.24	0.999
theta[1,868]	0.11	0.00408	0.293	-0.38	0.123	0.571	5170.0	3.37	0.999
theta[2,868]	0.679	0.00585	0.467	-0.0879	0.676	1.44	6358.0	4.14	0.999
theta[3,868]	-0.239	0.0108	0.837	-1.7	-0.185	1.02	5967.0	3.89	1.0
theta[1,869]	0.117	0.00419	0.294	-0.387	0.13	0.566	4910.0	3.2	1.0
theta[2,869]	1.07	0.007	0.502	0.242	1.08	1.89	5141.0	3.35	1.0
theta[3,869]	-0.244	0.0108	0.823	-1.66	-0.206	1.03	5799.0	3.78	1.0
theta[1,870]	0.342	0.00367	0.27	-0.109	0.351	0.772	5438.0	3.54	1.0
theta[2,870]	-0.0882	0.00634	0.46	-0.84	-0.0844	0.673	5255.0	3.42	0.999
theta[3,870]	-0.294	0.0108	0.821	-1.74	-0.228	0.956	5829.0	3.8	1.0
theta[1,871]	-0.397	0.00544	0.383	-1.07	-0.369	0.173	4959.0	3.23	1.0
theta[2,871]	1.27	0.00663	0.499	0.46	1.27	2.08	5666.0	3.69	1.0
theta[3,871]	-0.157	0.0113	0.885	-1.68	-0.105	1.22	6091.0	3.97	0.999
theta[1,872]	1.99	0.00339	0.23	1.61	1.99	2.38	4618.0	3.01	1.0
theta[2,872]	-0.118	0.00713	0.487	-0.914	-0.115	0.69	4657.0	3.04	1.0
theta[3,872]	1.53	0.00681	0.462	0.787	1.53	2.31	4610.0	3.0	1.0
theta[1,873]	-0.664	0.00674	0.448	-1.46	-0.629	0.0177	4421.0	2.88	1.0
theta[2,873]	-0.686	0.00824	0.59	-1.68	-0.658	0.22	5135.0	3.35	1.0
theta[3,873]	-0.164	0.0123	0.903	-1.75	-0.116	1.25	5391.0	3.51	1.0
theta[1,874]	-1.15	0.00812	0.536	-2.08	-1.11	-0.34	4358.0	2.84	1.0
theta[2,874]	1.19	0.00772	0.521	0.347	1.18	2.06	4559.0	2.97	1.0
theta[3,874]	-0.0918	0.0111	0.883	-1.58	-0.0732	1.29	6316.0	4.12	0.999
theta[1,875]	0.39	0.00372	0.264	-0.0554	0.392	0.811	5013.0	3.27	1.0
theta[2,875]	0.928	0.00621	0.466	0.144	0.93	1.67	5632.0	3.67	1.0
theta[3,875]	-0.3	0.0106	0.812	-1.75	-0.223	0.921	5887.0	3.84	1.0
theta[1,876]	-1.35	0.00918	0.56	-2.35	-1.31	-0.496	3720.0	2.42	1.0
theta[2,876]	0.553	0.00801	0.51	-0.283	0.549	1.4	4058.0	2.64	1.0
theta[3,876]	-0.0823	0.0113	0.922	-1.65	-0.0444	1.39	6695.0	4.36	1.0
theta[1,877]	0.568	0.00326	0.252	0.153	0.569	0.979	5996.0	3.91	0.999
theta[2,877]	-0.418	0.00561	0.444	-1.13	-0.419	0.315	6275.0	4.09	0.999
theta[3,877]	-0.354	0.0115	0.808	-1.78	-0.284	0.863	4948.0	3.22	0.999
theta[1,878]	0.473	0.00372	0.264	0.0348	0.476	0.901	5035.0	3.28	1.0
theta[2,878]	0.107	0.00626	0.472	-0.645	0.0973	0.894	5679.0	3.7	1.0
theta[3,878]	-0.338	0.0106	0.822	-1.8	-0.281	0.9	6056.0	3.95	1.0
theta[1,879]	0.379	0.00349	0.26	-0.0584	0.394	0.782	5584.0	3.64	0.999
theta[2,879]	0.565	0.00688	0.487	-0.232	0.568	1.36	5013.0	3.27	0.999
theta[3,879]	-0.307	0.0119	0.838	-1.78	-0.241	0.961	4979.0	3.25	0.999
theta[1,880]	0.927	0.00332	0.241	0.519	0.931	1.32	5290.0	3.45	1.0
theta[2,880]	1.52	0.00671	0.485	0.743	1.51	2.34	5230.0	3.41	1.0
theta[3,880]	-0.44	0.0107	0.79	-1.85	-0.379	0.73	5410.0	3.53	0.999
theta[1,881]	-0.934	0.00757	0.492	-1.81	-0.895	-0.18	4229.0	2.76	1.0
theta[2,881]	-0.163	0.00776	0.542	-1.05	-0.159	0.732	4883.0	3.18	1.0
theta[3,881]	-0.133	0.0119	0.911	-1.69	-0.112	1.32	5906.0	3.85	0.999
theta[1,882]	-0.106	0.00465	0.326	-0.652	-0.0843	0.39	4924.0	3.21	1.0
theta[2,882]	-1.33	0.00859	0.605	-2.41	-1.28	-0.432	4960.0	3.23	1.0
theta[3,882]	-0.269	0.0121	0.859	-1.74	-0.239	1.09	5046.0	3.29	0.999
theta[1,883]	1.07	0.00371	0.234	0.689	1.08	1.45	3960.0	2.58	1.0
theta[2,883]	0.867	0.00605	0.463	0.11	0.861	1.64	5874.0	3.83	1.0
theta[3,883]	0.555	0.00742	0.508	-0.336	0.594	1.31	4694.0	3.06	1.0
theta[1,884]	-0.358	0.00577	0.376	-1.0	-0.331	0.209	4239.0	2.76	1.0
theta[2,884]	0.524	0.0069	0.494	-0.268	0.512	1.37	5134.0	3.35	1.0
theta[3,884]	-0.189	0.0104	0.873	-1.7	-0.144	1.17	7038.0	4.59	1.0
theta[1,885]	1.53	0.00347	0.238	1.12	1.53	1.92	4733.0	3.08	1.0
theta[2,885]	0.198	0.00648	0.476	-0.598	0.189	0.985	5393.0	3.51	1.0
theta[3,885]	-0.627	0.0114	0.753	-1.95	-0.57	0.476	4363.0	2.84	1.0
theta[1,886]	-0.627	0.00587	0.412	-1.36	-0.602	0.00346	4926.0	3.21	1.0
theta[2,886]	1.65	0.0072	0.499	0.825	1.65	2.51	4815.0	3.14	0.999
theta[3,886]	-0.133	0.0123	0.906	-1.68	-0.0973	1.29	5422.0	3.53	0.999
theta[1,887]	0.977	0.00335	0.24	0.583	0.977	1.38	5137.0	3.35	1.0
theta[2,887]	0.994	0.00608	0.463	0.232	0.996	1.76	5816.0	3.79	1.0
theta[3,887]	-0.442	0.0103	0.746	-1.73	-0.403	0.714	5266.0	3.43	1.0
theta[1,888]	1.06	0.00326	0.243	0.665	1.06	1.47	5551.0	3.62	1.0
theta[2,888]	1.21	0.006	0.486	0.41	1.2	2.0	6562.0	4.28	0.999
theta[3,888]	-0.473	0.0109	0.765	-1.85	-0.406	0.664	4929.0	3.21	1.0
theta[1,889]	-0.681	0.00646	0.422	-1.42	-0.652	-0.056	4256.0	2.77	1.0
theta[2,889]	0.565	0.0072	0.498	-0.253	0.557	1.38	4778.0	3.11	0.999
theta[3,889]	-0.147	0.0114	0.886	-1.68	-0.129	1.26	6087.0	3.97	1.0
theta[1,890]	-1.1	0.00754	0.537	-2.02	-1.08	-0.294	5069.0	3.3	1.0
theta[2,890]	-0.974	0.0096	0.684	-2.18	-0.938	0.0607	5071.0	3.31	1.0
theta[3,890]	-0.126	0.0119	0.916	-1.71	-0.0846	1.28	5965.0	3.89	0.999
theta[1,891]	0.878	0.00379	0.235	0.498	0.878	1.27	3860.0	2.52	0.999
theta[2,891]	-0.306	0.00653	0.469	-1.08	-0.308	0.491	5158.0	3.36	1.0
theta[3,891]	0.634	0.00736	0.518	-0.28	0.669	1.43	4963.0	3.23	1.0
theta[1,892]	0.242	0.00413	0.276	-0.226	0.253	0.679	4462.0	2.91	1.0
theta[2,892]	1.29	0.00669	0.485	0.488	1.29	2.09	5265.0	3.43	1.0
theta[3,892]	-0.279	0.0111	0.844	-1.75	-0.225	1.01	5803.0	3.78	1.0
theta[1,893]	0.444	0.00353	0.263	0.00715	0.444	0.869	5548.0	3.62	1.0
theta[2,893]	-0.583	0.00551	0.458	-1.34	-0.58	0.15	6914.0	4.51	0.999
theta[3,893]	0.897	0.00823	0.531	-0.0458	0.928	1.7	4166.0	2.71	1.0
theta[1,894]	-0.122	0.00539	0.329	-0.689	-0.103	0.372	3720.0	2.42	1.0
theta[2,894]	-0.324	0.00641	0.481	-1.13	-0.319	0.449	5636.0	3.67	1.0
theta[3,894]	-0.242	0.0117	0.855	-1.72	-0.21	1.11	5370.0	3.5	1.0
theta[1,895]	-0.723	0.00718	0.447	-1.5	-0.693	-0.0676	3881.0	2.53	1.0
theta[2,895]	0.464	0.00706	0.498	-0.35	0.462	1.29	4975.0	3.24	1.0
theta[3,895]	-0.142	0.0109	0.903	-1.71	-0.104	1.28	6910.0	4.5	0.999
theta[1,896]	-0.727	0.00634	0.447	-1.53	-0.689	-0.0604	4956.0	3.23	0.999
theta[2,896]	0.825	0.00695	0.504	0.0105	0.816	1.67	5262.0	3.43	1.0
theta[3,896]	-0.143	0.0118	0.902	-1.67	-0.105	1.3	5853.0	3.81	1.0
theta[1,897]	-1.68	0.00913	0.639	-2.79	-1.64	-0.682	4898.0	3.19	1.0
theta[2,897]	-0.785	0.0109	0.727	-2.05	-0.744	0.331	4474.0	2.92	0.999
theta[3,897]	-0.0856	0.0121	0.939	-1.71	-0.0604	1.41	6052.0	3.94	0.999
theta[1,898]	-0.416	0.00567	0.385	-1.09	-0.384	0.167	4622.0	3.01	0.999
theta[2,898]	-0.346	0.00755	0.509	-1.2	-0.338	0.453	4535.0	2.96	0.999
theta[3,898]	-0.207	0.0111	0.887	-1.75	-0.158	1.17	6388.0	4.16	0.999
theta[1,899]	-1.68	0.00919	0.66	-2.84	-1.63	-0.682	5158.0	3.36	1.0
theta[2,899]	-0.792	0.0106	0.758	-2.11	-0.759	0.368	5098.0	3.32	0.999
theta[3,899]	-0.0923	0.0115	0.935	-1.67	-0.047	1.39	6654.0	4.34	0.999
theta[1,900]	1.47	0.00365	0.24	1.07	1.47	1.87	4314.0	2.81	1.0
theta[2,900]	0.101	0.00633	0.48	-0.689	0.107	0.89	5763.0	3.76	1.0
theta[3,900]	0.36	0.00705	0.493	-0.504	0.388	1.11	4892.0	3.19	1.0
theta[1,901]	-0.426	0.00612	0.378	-1.08	-0.4	0.14	3806.0	2.48	1.0
theta[2,901]	0.306	0.00701	0.489	-0.485	0.298	1.12	4864.0	3.17	1.0
theta[3,901]	-0.187	0.0114	0.869	-1.68	-0.148	1.18	5779.0	3.77	1.0
theta[1,902]	0.295	0.00375	0.272	-0.179	0.299	0.733	5252.0	3.42	1.0
theta[2,902]	0.594	0.00606	0.47	-0.176	0.596	1.36	6016.0	3.92	0.999
theta[3,902]	-0.306	0.0115	0.842	-1.77	-0.258	0.984	5346.0	3.48	0.999
theta[1,903]	-0.092	0.00435	0.309	-0.633	-0.0775	0.389	5052.0	3.29	1.0
theta[2,903]	0.138	0.00599	0.468	-0.627	0.131	0.914	6090.0	3.97	1.0
theta[3,903]	-0.248	0.0117	0.884	-1.79	-0.196	1.07	5728.0	3.73	0.999
theta[1,904]	-0.579	0.00664	0.415	-1.31	-0.551	0.0407	3898.0	2.54	1.0
theta[2,904]	-0.102	0.00708	0.487	-0.93	-0.0987	0.701	4735.0	3.09	1.0
theta[3,904]	-0.163	0.0119	0.894	-1.7	-0.123	1.24	5662.0	3.69	0.999
theta[1,905]	0.639	0.00343	0.25	0.229	0.641	1.04	5319.0	3.47	1.0
theta[2,905]	0.0402	0.00607	0.477	-0.76	0.0336	0.833	6182.0	4.03	1.0
theta[3,905]	0.748	0.0075	0.523	-0.179	0.793	1.53	4864.0	3.17	1.0
theta[1,906]	0.0103	0.00476	0.315	-0.544	0.0221	0.487	4385.0	2.86	1.0
theta[2,906]	0.343	0.00687	0.48	-0.436	0.336	1.13	4881.0	3.18	1.0
theta[3,906]	-0.252	0.0109	0.855	-1.71	-0.203	1.08	6197.0	4.04	1.0
theta[1,907]	-0.0358	0.00471	0.316	-0.579	-0.0178	0.449	4493.0	2.93	1.0
theta[2,907]	-0.69	0.00701	0.495	-1.53	-0.673	0.0875	4993.0	3.25	0.999
theta[3,907]	-0.254	0.0114	0.849	-1.7	-0.211	1.07	5496.0	3.58	0.999
theta[1,908]	0.623	0.00366	0.245	0.219	0.627	1.02	4475.0	2.92	1.0
theta[2,908]	1.43	0.00644	0.479	0.653	1.44	2.2	5530.0	3.6	1.0
theta[3,908]	0.752	0.00808	0.537	-0.224	0.788	1.56	4409.0	2.87	1.0
theta[1,909]	-1.49	0.00915	0.604	-2.54	-1.46	-0.543	4347.0	2.83	1.0
theta[2,909]	-0.836	0.0101	0.724	-2.12	-0.786	0.272	5180.0	3.38	1.0
theta[3,909]	1.12	0.0113	0.762	-0.217	1.17	2.27	4528.0	2.95	0.999
theta[1,910]	0.166	0.00401	0.283	-0.316	0.176	0.62	4989.0	3.25	1.0
theta[2,910]	0.991	0.00591	0.483	0.198	0.993	1.77	6668.0	4.35	1.0
theta[3,910]	-0.258	0.0105	0.836	-1.68	-0.207	1.04	6341.0	4.13	0.999
theta[1,911]	0.0681	0.00424	0.3	-0.439	0.0849	0.529	4997.0	3.26	1.0
theta[2,911]	0.183	0.00639	0.457	-0.533	0.171	0.958	5117.0	3.33	1.0
theta[3,911]	-0.272	0.0114	0.845	-1.76	-0.216	0.994	5490.0	3.58	1.0
theta[1,912]	0.349	0.0039	0.265	-0.0972	0.353	0.77	4611.0	3.0	1.0
theta[2,912]	-0.0436	0.00604	0.467	-0.789	-0.0501	0.753	5970.0	3.89	1.0
theta[3,912]	-0.331	0.012	0.852	-1.81	-0.276	0.96	5030.0	3.28	1.0
theta[1,913]	-1.44	0.00922	0.6	-2.48	-1.41	-0.53	4234.0	2.76	1.0
theta[2,913]	-0.000153	0.00836	0.574	-0.962	0.00151	0.934	4717.0	3.07	1.0
theta[3,913]	-0.0904	0.0116	0.921	-1.63	-0.0547	1.39	6323.0	4.12	0.999
theta[1,914]	1.15	0.00344	0.237	0.762	1.16	1.54	4771.0	3.11	0.999
theta[2,914]	-0.497	0.00634	0.463	-1.25	-0.505	0.297	5331.0	3.47	1.0
theta[3,914]	-0.527	0.0105	0.775	-1.88	-0.468	0.637	5429.0	3.54	0.999
theta[1,915]	-0.253	0.00513	0.361	-0.875	-0.229	0.3	4956.0	3.23	1.0
theta[2,915]	-0.225	0.00631	0.472	-1.02	-0.221	0.544	5584.0	3.64	1.0
theta[3,915]	-0.211	0.0116	0.843	-1.65	-0.179	1.08	5258.0	3.43	1.0
theta[1,916]	-0.885	0.00754	0.482	-1.73	-0.856	-0.149	4082.0	2.66	1.0
theta[2,916]	1.15	0.00763	0.517	0.32	1.15	2.02	4586.0	2.99	1.0
theta[3,916]	-0.107	0.0112	0.899	-1.62	-0.0729	1.3	6409.0	4.18	1.0
theta[1,917]	-0.344	0.00629	0.371	-0.986	-0.329	0.228	3473.0	2.26	1.0
theta[2,917]	-0.449	0.00733	0.503	-1.29	-0.433	0.359	4703.0	3.07	1.0
theta[3,917]	-0.232	0.0121	0.886	-1.77	-0.184	1.16	5389.0	3.51	1.0
theta[1,918]	-0.629	0.0064	0.423	-1.38	-0.606	0.0283	4363.0	2.84	1.0
theta[2,918]	0.691	0.00712	0.491	-0.123	0.688	1.5	4755.0	3.1	1.0
theta[3,918]	-0.161	0.0118	0.898	-1.74	-0.121	1.24	5822.0	3.79	0.999
theta[1,919]	-0.27	0.00547	0.349	-0.876	-0.246	0.259	4079.0	2.66	1.0
theta[2,919]	1.16	0.00677	0.478	0.364	1.16	1.95	4986.0	3.25	1.0
theta[3,919]	-0.205	0.0118	0.9	-1.81	-0.156	1.17	5789.0	3.77	1.0
theta[1,920]	-0.966	0.00777	0.496	-1.85	-0.932	-0.21	4079.0	2.66	1.0
theta[2,920]	0.583	0.00728	0.501	-0.223	0.571	1.41	4744.0	3.09	1.0
theta[3,920]	-0.114	0.0115	0.896	-1.64	-0.0828	1.3	6024.0	3.93	1.0
theta[1,921]	1.25	0.00347	0.235	0.859	1.25	1.64	4571.0	2.98	1.0
theta[2,921]	-0.762	0.00583	0.445	-1.47	-0.771	-0.0293	5826.0	3.8	1.0
theta[3,921]	0.527	0.00734	0.495	-0.34	0.553	1.29	4545.0	2.96	1.0
theta[1,922]	0.411	0.00414	0.263	-0.0284	0.415	0.84	4043.0	2.64	0.999
theta[2,922]	2.0	0.00689	0.5	1.19	2.0	2.82	5257.0	3.43	1.0
theta[3,922]	-0.299	0.0109	0.819	-1.7	-0.26	0.951	5664.0	3.69	1.0
theta[1,923]	-0.818	0.00687	0.466	-1.63	-0.785	-0.0861	4606.0	3.0	1.0
theta[2,923]	0.745	0.00729	0.508	-0.0627	0.734	1.59	4866.0	3.17	0.999
theta[3,923]	-0.12	0.0106	0.894	-1.65	-0.0886	1.31	7068.0	4.61	1.0
theta[1,924]	-1.3	0.0085	0.559	-2.26	-1.26	-0.457	4319.0	2.81	0.999
theta[2,924]	0.205	0.00763	0.516	-0.648	0.207	1.04	4573.0	2.98	0.999
theta[3,924]	-0.0939	0.0121	0.925	-1.67	-0.094	1.36	5845.0	3.81	1.0
theta[1,925]	0.152	0.00479	0.293	-0.353	0.161	0.616	3745.0	2.44	1.0
theta[2,925]	0.312	0.00708	0.486	-0.477	0.314	1.11	4713.0	3.07	1.0
theta[3,925]	-0.293	0.0107	0.868	-1.85	-0.235	1.05	6539.0	4.26	0.999
theta[1,926]	0.93	0.00361	0.247	0.53	0.932	1.34	4670.0	3.04	0.999
theta[2,926]	-0.353	0.00652	0.474	-1.11	-0.361	0.443	5294.0	3.45	1.0
theta[3,926]	-0.465	0.0114	0.783	-1.87	-0.407	0.707	4682.0	3.05	1.0
theta[1,927]	-0.615	0.00636	0.424	-1.35	-0.581	0.0367	4449.0	2.9	1.0
theta[2,927]	-0.0619	0.00704	0.488	-0.854	-0.0559	0.725	4803.0	3.13	1.0
theta[3,927]	-0.184	0.0116	0.899	-1.75	-0.123	1.2	6036.0	3.93	1.0
theta[1,928]	0.936	0.00324	0.24	0.544	0.936	1.33	5511.0	3.59	1.0
theta[2,928]	-0.377	0.00567	0.456	-1.12	-0.385	0.373	6477.0	4.22	1.0
theta[3,928]	-0.461	0.0118	0.769	-1.81	-0.411	0.693	4220.0	2.75	1.0
theta[1,929]	0.193	0.00404	0.288	-0.286	0.207	0.643	5082.0	3.31	1.0
theta[2,929]	0.894	0.00683	0.482	0.0947	0.887	1.68	4971.0	3.24	0.999
theta[3,929]	-0.276	0.0113	0.843	-1.77	-0.229	1.02	5572.0	3.63	1.0
theta[1,930]	0.401	0.00388	0.265	-0.0458	0.401	0.831	4672.0	3.04	1.0
theta[2,930]	0.524	0.00647	0.499	-0.296	0.53	1.32	5942.0	3.87	1.0
theta[3,930]	-0.3	0.0102	0.83	-1.75	-0.242	0.981	6636.0	4.33	1.0
theta[1,931]	-0.616	0.00633	0.425	-1.34	-0.594	0.0363	4506.0	2.94	1.0
theta[2,931]	0.649	0.00718	0.493	-0.173	0.651	1.46	4723.0	3.08	0.999
theta[3,931]	-0.141	0.0112	0.886	-1.62	-0.085	1.23	6290.0	4.1	1.0
theta[1,932]	-0.774	0.00652	0.449	-1.56	-0.746	-0.092	4743.0	3.09	1.0
theta[2,932]	1.0	0.00671	0.491	0.192	1.0	1.82	5359.0	3.49	1.0
theta[3,932]	-0.14	0.0128	0.909	-1.69	-0.092	1.29	5012.0	3.27	0.999
theta[1,933]	-0.457	0.00576	0.387	-1.11	-0.433	0.127	4508.0	2.94	1.0
theta[2,933]	0.739	0.00677	0.478	-0.0339	0.731	1.54	4991.0	3.25	1.0
theta[3,933]	-0.186	0.0113	0.882	-1.74	-0.145	1.17	6095.0	3.97	1.0
theta[1,934]	1.42	0.00352	0.232	1.04	1.42	1.8	4330.0	2.82	1.0
theta[2,934]	-0.62	0.0062	0.455	-1.34	-0.623	0.136	5391.0	3.51	1.0
theta[3,934]	-0.597	0.0103	0.756	-1.96	-0.528	0.524	5367.0	3.5	1.0
theta[1,935]	3.69	0.00567	0.389	3.09	3.67	4.36	4715.0	3.07	0.999
theta[2,935]	0.218	0.00798	0.556	-0.67	0.208	1.13	4848.0	3.16	1.0
theta[3,935]	-0.152	0.00755	0.505	-1.01	-0.148	0.663	4484.0	2.92	1.0
theta[1,936]	0.503	0.0037	0.264	0.0574	0.508	0.94	5096.0	3.32	1.0
theta[2,936]	0.903	0.0076	0.487	0.0867	0.904	1.7	4109.0	2.68	1.0
theta[3,936]	-0.342	0.0118	0.837	-1.79	-0.284	0.915	5045.0	3.29	1.0
theta[1,937]	-0.408	0.00555	0.385	-1.09	-0.38	0.172	4829.0	3.15	1.0
theta[2,937]	0.742	0.00885	0.509	-0.0805	0.74	1.59	3302.0	2.15	1.0
theta[3,937]	-0.166	0.0108	0.872	-1.63	-0.141	1.19	6502.0	4.24	1.0
theta[1,938]	-0.0086	0.00453	0.304	-0.531	0.00853	0.462	4510.0	2.94	1.0
theta[2,938]	0.129	0.00658	0.464	-0.635	0.121	0.901	4978.0	3.24	1.0
theta[3,938]	-0.249	0.0122	0.844	-1.7	-0.202	1.04	4816.0	3.14	0.999
theta[1,939]	0.373	0.0036	0.261	-0.0777	0.381	0.781	5258.0	3.43	1.0
theta[2,939]	-0.142	0.00604	0.455	-0.878	-0.157	0.601	5681.0	3.7	0.999
theta[3,939]	0.556	0.0096	0.629	-0.56	0.606	1.48	4295.0	2.8	1.0
theta[1,940]	-1.05	0.00787	0.531	-1.99	-1.01	-0.277	4546.0	2.96	0.999
theta[2,940]	0.389	0.00757	0.514	-0.444	0.385	1.23	4615.0	3.01	1.0
theta[3,940]	-0.126	0.0118	0.899	-1.69	-0.0968	1.31	5843.0	3.81	0.999
theta[1,941]	0.351	0.0037	0.271	-0.108	0.358	0.783	5367.0	3.5	1.0
theta[2,941]	-1.52	0.00865	0.618	-2.64	-1.48	-0.622	5100.0	3.32	1.0
theta[3,941]	-0.342	0.0106	0.805	-1.75	-0.296	0.876	5801.0	3.78	1.0
theta[1,942]	-0.4	0.00579	0.372	-1.05	-0.372	0.168	4127.0	2.69	1.0
theta[2,942]	0.319	0.00673	0.476	-0.445	0.311	1.11	5017.0	3.27	1.0
theta[3,942]	-0.194	0.0115	0.876	-1.68	-0.16	1.16	5857.0	3.82	0.999
theta[1,943]	2.2	0.00362	0.23	1.83	2.2	2.58	4022.0	2.62	1.0
theta[2,943]	0.135	0.00604	0.479	-0.661	0.132	0.902	6276.0	4.09	1.0
theta[3,943]	1.44	0.00671	0.469	0.669	1.43	2.2	4878.0	3.18	1.0
theta[1,944]	0.208	0.00414	0.285	-0.282	0.218	0.663	4729.0	3.08	1.0
theta[2,944]	1.57	0.00642	0.486	0.777	1.57	2.37	5731.0	3.73	1.0
theta[3,944]	-0.251	0.0107	0.815	-1.67	-0.182	0.974	5760.0	3.75	0.999
theta[1,945]	0.709	0.00358	0.243	0.314	0.708	1.1	4591.0	2.99	1.0
theta[2,945]	-0.0124	0.00605	0.467	-0.765	-0.0159	0.757	5962.0	3.89	1.0
theta[3,945]	-0.405	0.0111	0.814	-1.88	-0.325	0.811	5408.0	3.52	1.0
theta[1,946]	-0.473	0.00597	0.389	-1.16	-0.455	0.121	4235.0	2.76	1.0
theta[2,946]	0.365	0.00681	0.471	-0.4	0.357	1.13	4776.0	3.11	0.999
theta[3,946]	-0.185	0.012	0.895	-1.72	-0.147	1.19	5536.0	3.61	1.0
theta[1,947]	0.943	0.00374	0.24	0.537	0.942	1.34	4111.0	2.68	1.0
theta[2,947]	-1.41	0.00633	0.486	-2.26	-1.38	-0.652	5883.0	3.83	1.0
theta[3,947]	0.6	0.00765	0.515	-0.341	0.638	1.4	4530.0	2.95	0.999
theta[1,948]	-0.433	0.00582	0.386	-1.11	-0.404	0.161	4405.0	2.87	1.0
theta[2,948]	0.31	0.00681	0.469	-0.463	0.298	1.1	4756.0	3.1	1.0
theta[3,948]	-0.171	0.0112	0.869	-1.68	-0.113	1.18	6014.0	3.92	0.999
theta[1,949]	0.8	0.00342	0.249	0.384	0.799	1.21	5274.0	3.44	1.0
theta[2,949]	0.914	0.00618	0.473	0.123	0.916	1.69	5852.0	3.81	1.0
theta[3,949]	-0.405	0.0114	0.792	-1.84	-0.336	0.764	4793.0	3.12	1.0
theta[1,950]	-0.109	0.00493	0.327	-0.678	-0.088	0.392	4398.0	2.87	1.0
theta[2,950]	0.58	0.00642	0.493	-0.205	0.569	1.4	5885.0	3.84	0.999
theta[3,950]	1.78	0.00697	0.456	1.03	1.78	2.52	4279.0	2.79	1.0
theta[1,951]	0.172	0.00387	0.287	-0.314	0.185	0.622	5508.0	3.59	1.0
theta[2,951]	0.0155	0.00599	0.464	-0.734	0.00192	0.774	6003.0	3.91	0.999
theta[3,951]	-0.297	0.0116	0.861	-1.77	-0.246	1.02	5503.0	3.59	1.0
theta[1,952]	1.37	0.00354	0.234	0.991	1.38	1.74	4348.0	2.83	1.0
theta[2,952]	-0.341	0.00603	0.468	-1.1	-0.347	0.42	6038.0	3.93	1.0
theta[3,952]	1.4	0.0061	0.427	0.704	1.39	2.1	4915.0	3.2	1.0
theta[1,953]	0.592	0.00363	0.256	0.168	0.592	1.0	4967.0	3.24	1.0
theta[2,953]	0.117	0.00593	0.477	-0.677	0.111	0.904	6479.0	4.22	1.0
theta[3,953]	1.7	0.00653	0.435	0.969	1.7	2.4	4441.0	2.89	1.0
theta[1,954]	-0.716	0.00711	0.438	-1.48	-0.687	-0.0526	3794.0	2.47	1.0
theta[2,954]	0.0396	0.0074	0.493	-0.798	0.0455	0.835	4444.0	2.9	1.0
theta[3,954]	2.01	0.00714	0.484	1.19	2.02	2.79	4587.0	2.99	1.0
theta[1,955]	1.5	0.00374	0.24	1.1	1.5	1.89	4108.0	2.68	1.0
theta[2,955]	-1.99	0.0072	0.539	-2.95	-1.97	-1.18	5599.0	3.65	1.0
theta[3,955]	1.74	0.00629	0.461	0.995	1.74	2.5	5374.0	3.5	1.0
theta[1,956]	1.38	0.00355	0.241	0.988	1.38	1.77	4602.0	3.0	1.0
theta[2,956]	-0.472	0.00737	0.486	-1.25	-0.476	0.334	4346.0	2.83	1.0
theta[3,956]	-0.578	0.0101	0.732	-1.88	-0.518	0.506	5300.0	3.45	1.0
theta[1,957]	1.05	0.00383	0.244	0.646	1.05	1.45	4060.0	2.65	0.999
theta[2,957]	0.803	0.00633	0.471	0.0294	0.802	1.57	5541.0	3.61	1.0
theta[3,957]	1.1	0.00657	0.446	0.374	1.11	1.82	4621.0	3.01	1.0
theta[1,958]	-1.21	0.00845	0.548	-2.19	-1.18	-0.387	4213.0	2.75	0.999
theta[2,958]	0.949	0.00775	0.528	0.105	0.933	1.84	4652.0	3.03	1.0
theta[3,958]	-0.0987	0.0111	0.917	-1.66	-0.0712	1.35	6887.0	4.49	0.999
theta[1,959]	0.0925	0.00424	0.29	-0.401	0.101	0.559	4687.0	3.05	0.999
