	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[396,3]	-0.18	0.0099	0.89	-1.7	-0.17	1.2	8100.0	6.2	1.0
theta[397,3]	-0.12	0.01	0.93	-1.7	-0.098	1.4	8136.0	6.3	1.0
theta[398,3]	-0.2	0.0098	0.93	-1.7	-0.21	1.3	9035.0	7.0	1.0
theta[399,3]	-0.34	0.01	0.9	-1.9	-0.3	1.0	7918.0	6.1	1.0
theta[400,3]	-0.4	0.0095	0.83	-1.8	-0.36	0.91	7614.0	5.9	1.0
theta[401,3]	-0.42	0.0087	0.79	-1.8	-0.38	0.85	8175.0	6.3	1.0
theta[402,3]	-0.46	0.0095	0.83	-1.9	-0.43	0.84	7625.0	5.9	1.0
theta[403,3]	-0.17	0.0095	0.91	-1.7	-0.15	1.3	9167.0	7.1	1.0
theta[404,3]	-0.25	0.0094	0.84	-1.6	-0.23	1.1	7986.0	6.1	1.0
theta[405,3]	-0.47	0.0091	0.83	-1.9	-0.44	0.86	8301.0	6.4	1.0
theta[406,3]	-0.37	0.0095	0.86	-1.9	-0.33	0.99	8184.0	6.3	1.0
theta[407,3]	-0.57	0.0094	0.8	-1.9	-0.53	0.7	7334.0	5.6	1.0
theta[408,3]	-0.19	0.01	0.93	-1.7	-0.18	1.3	8104.0	6.2	1.0
theta[409,3]	-0.16	0.01	0.93	-1.7	-0.12	1.3	8045.0	6.2	1.0
theta[410,3]	-0.24	0.01	0.9	-1.8	-0.21	1.2	7480.0	5.8	1.0
theta[411,3]	-0.24	0.0093	0.88	-1.7	-0.22	1.2	9090.0	7.0	1.0
theta[412,3]	-0.18	0.0099	0.92	-1.7	-0.16	1.3	8599.0	6.6	1.0
theta[413,3]	-0.24	0.011	0.92	-1.8	-0.23	1.2	6944.0	5.3	1.0
theta[414,3]	-0.9	0.0079	0.75	-2.2	-0.86	0.3	9146.0	7.0	1.0
theta[415,3]	-0.18	0.01	0.93	-1.7	-0.17	1.3	8318.0	6.4	1.0
theta[416,3]	-0.32	0.0098	0.89	-1.8	-0.31	1.1	8161.0	6.3	1.0
theta[417,3]	-0.16	0.01	0.96	-1.8	-0.16	1.4	9059.0	7.0	1.0
theta[418,3]	-0.41	0.0086	0.82	-1.8	-0.37	0.88	9178.0	7.1	1.0
theta[419,3]	-0.16	0.0097	0.95	-1.7	-0.14	1.3	9601.0	7.4	1.0
theta[420,3]	-0.22	0.0093	0.91	-1.8	-0.21	1.2	9659.0	7.4	1.0
theta[421,3]	-0.2	0.01	0.9	-1.7	-0.18	1.2	7901.0	6.1	1.0
theta[422,3]	-0.44	0.0098	0.84	-1.9	-0.4	0.88	7332.0	5.6	1.0
theta[423,3]	-0.19	0.01	0.94	-1.8	-0.17	1.3	8097.0	6.2	1.0
theta[424,3]	-0.35	0.0099	0.87	-1.8	-0.31	1.0	7797.0	6.0	1.0
theta[425,3]	-0.44	0.0092	0.85	-1.9	-0.39	0.89	8457.0	6.5	1.0
theta[426,3]	-0.092	0.01	0.9	-1.6	-0.083	1.3	7794.0	6.0	1.0
theta[427,3]	-0.39	0.0095	0.86	-1.9	-0.36	0.97	8120.0	6.3	1.0
theta[428,3]	-0.3	0.0097	0.88	-1.8	-0.27	1.1	8176.0	6.3	1.0
theta[429,3]	0.21	0.008	0.72	-1.0	0.22	1.3	8171.0	6.3	1.0
theta[430,3]	-0.16	0.01	0.97	-1.8	-0.15	1.4	9091.0	7.0	1.0
theta[431,3]	-0.24	0.0099	0.88	-1.7	-0.22	1.1	7990.0	6.2	1.0
theta[432,3]	-0.19	0.0096	0.91	-1.7	-0.2	1.3	8932.0	6.9	1.0
theta[433,3]	-0.16	0.01	0.95	-1.8	-0.12	1.4	8240.0	6.3	1.0
theta[434,3]	0.78	0.0069	0.66	-0.34	0.8	1.8	9148.0	7.0	1.0
theta[435,3]	-0.48	0.0089	0.82	-1.9	-0.44	0.82	8644.0	6.7	1.0
theta[436,3]	-0.16	0.0099	0.91	-1.7	-0.13	1.3	8466.0	6.5	1.0
theta[437,3]	0.66	0.0088	0.82	-0.72	0.7	2.0	8503.0	6.5	1.0
theta[438,3]	-0.51	0.0092	0.84	-2.0	-0.47	0.81	8271.0	6.4	1.0
theta[439,3]	-0.19	0.0095	0.92	-1.7	-0.18	1.3	9266.0	7.1	1.0
theta[440,3]	-0.15	0.011	0.97	-1.8	-0.14	1.4	8303.0	6.4	1.0
theta[441,3]	-0.3	0.0095	0.87	-1.8	-0.28	1.1	8505.0	6.5	1.0
theta[442,3]	0.62	0.0074	0.65	-0.44	0.64	1.6	7773.0	6.0	1.0
theta[443,3]	1.4	0.0078	0.68	0.21	1.4	2.5	7589.0	5.8	1.0
theta[444,3]	-0.2	0.0099	0.87	-1.7	-0.18	1.2	7711.0	5.9	1.0
theta[445,3]	1.2	0.0075	0.65	0.067	1.2	2.2	7446.0	5.7	1.0
theta[446,3]	-0.39	0.0094	0.86	-1.9	-0.35	0.96	8310.0	6.4	1.0
theta[447,3]	-0.44	0.0098	0.83	-1.9	-0.4	0.86	7230.0	5.6	1.0
theta[448,3]	-0.21	0.01	0.95	-1.8	-0.17	1.3	8249.0	6.4	1.0
theta[449,3]	-0.24	0.0097	0.9	-1.8	-0.2	1.2	8688.0	6.7	1.0
theta[450,3]	-0.16	0.0099	0.88	-1.6	-0.14	1.2	7899.0	6.1	1.0
theta[451,3]	-0.17	0.0097	0.91	-1.7	-0.16	1.3	8730.0	6.7	1.0
theta[452,3]	-0.48	0.0083	0.8	-1.9	-0.45	0.78	9398.0	7.2	1.0
theta[453,3]	0.78	0.0098	0.86	-0.68	0.82	2.1	7588.0	5.8	1.0
theta[454,3]	-0.49	0.0085	0.82	-1.9	-0.48	0.8	9271.0	7.1	1.0
theta[455,3]	-0.42	0.0095	0.85	-1.9	-0.38	0.9	8069.0	6.2	1.0
theta[456,3]	-0.18	0.01	0.94	-1.7	-0.17	1.3	8248.0	6.4	1.0
theta[457,3]	-0.15	0.01	0.9	-1.7	-0.14	1.3	8072.0	6.2	1.0
theta[458,3]	-0.29	0.0088	0.86	-1.8	-0.25	1.1	9464.0	7.3	1.0
theta[459,3]	-0.19	0.01	0.91	-1.7	-0.17	1.3	8039.0	6.2	1.0
theta[460,3]	-0.23	0.0099	0.9	-1.8	-0.21	1.2	8300.0	6.4	1.0
theta[461,3]	-0.28	0.0098	0.91	-1.9	-0.24	1.2	8567.0	6.6	1.0
theta[462,3]	1.1	0.0086	0.68	-0.015	1.2	2.2	6322.0	4.9	1.0
theta[463,3]	-0.28	0.0096	0.86	-1.8	-0.23	1.1	8019.0	6.2	1.0
theta[464,3]	0.5	0.0077	0.73	-0.73	0.54	1.6	8860.0	6.8	1.0
theta[465,3]	-0.16	0.0099	0.93	-1.7	-0.14	1.3	8795.0	6.8	1.0
theta[466,3]	2.4	0.0068	0.59	1.5	2.4	3.4	7710.0	5.9	1.0
theta[467,3]	-0.096	0.0093	0.92	-1.7	-0.072	1.4	9662.0	7.4	1.0
theta[468,3]	-0.61	0.0087	0.83	-2.1	-0.58	0.71	9042.0	7.0	1.0
theta[469,3]	-0.17	0.01	0.93	-1.7	-0.15	1.3	8079.0	6.2	1.0
theta[470,3]	-0.16	0.01	0.92	-1.7	-0.14	1.4	8393.0	6.5	1.0
theta[471,3]	-0.19	0.0096	0.86	-1.7	-0.16	1.2	8054.0	6.2	1.0
theta[472,3]	-0.14	0.01	0.93	-1.7	-0.12	1.4	8381.0	6.5	1.0
theta[473,3]	-0.28	0.0099	0.91	-1.8	-0.25	1.2	8443.0	6.5	1.0
theta[474,3]	-0.4	0.0093	0.86	-1.9	-0.34	0.94	8550.0	6.6	1.0
theta[475,3]	-0.11	0.0098	0.88	-1.6	-0.076	1.3	7952.0	6.1	1.0
theta[476,3]	-0.4	0.0095	0.85	-1.9	-0.36	0.94	8022.0	6.2	1.0
theta[477,3]	-0.14	0.0096	0.93	-1.7	-0.11	1.3	9295.0	7.2	1.0
theta[478,3]	-0.18	0.0097	0.9	-1.7	-0.15	1.3	8674.0	6.7	1.0
theta[479,3]	-0.57	0.01	0.82	-1.9	-0.54	0.7	6176.0	4.8	1.0
theta[480,3]	-0.2	0.0098	0.91	-1.8	-0.18	1.3	8693.0	6.7	1.0
theta[481,3]	-0.27	0.0099	0.88	-1.8	-0.22	1.1	7906.0	6.1	1.0
theta[482,3]	-0.097	0.01	0.89	-1.6	-0.08	1.3	7426.0	5.7	1.0
theta[483,3]	-0.25	0.011	0.91	-1.8	-0.23	1.2	7210.0	5.6	1.0
theta[484,3]	-0.15	0.0098	0.92	-1.7	-0.12	1.3	8973.0	6.9	1.0
theta[485,3]	-0.28	0.0097	0.87	-1.8	-0.25	1.1	7973.0	6.1	1.0
theta[486,3]	-0.15	0.0097	0.92	-1.7	-0.11	1.3	8916.0	6.9	1.0
theta[487,3]	-0.34	0.0094	0.89	-1.8	-0.31	1.0	9002.0	6.9	1.0
theta[488,3]	-0.18	0.01	0.94	-1.8	-0.16	1.3	8708.0	6.7	1.0
theta[489,3]	0.42	0.0091	0.78	-0.92	0.46	1.6	7220.0	5.6	1.0
theta[490,3]	-0.47	0.0089	0.83	-1.9	-0.44	0.82	8651.0	6.7	1.0
theta[491,3]	0.67	0.0075	0.63	-0.39	0.68	1.7	7211.0	5.6	1.0
theta[492,3]	-0.36	0.0097	0.86	-1.8	-0.33	1.0	7832.0	6.0	1.0
theta[493,3]	-0.18	0.0097	0.87	-1.7	-0.14	1.2	8132.0	6.3	1.0
theta[494,3]	-0.14	0.0099	0.93	-1.7	-0.11	1.3	8809.0	6.8	1.0
theta[495,3]	-0.25	0.011	0.91	-1.8	-0.23	1.2	7189.0	5.5	1.0
theta[496,3]	-0.14	0.0099	0.91	-1.7	-0.13	1.3	8343.0	6.4	1.0
theta[497,3]	-0.22	0.0095	0.9	-1.7	-0.17	1.2	8980.0	6.9	1.0
theta[498,3]	-0.24	0.0098	0.92	-1.8	-0.22	1.2	8804.0	6.8	1.0
theta[499,3]	-0.43	0.0095	0.86	-1.9	-0.4	0.92	8122.0	6.3	1.0
theta[500,3]	1.5	0.0066	0.61	0.47	1.5	2.5	8484.0	6.5	1.0
theta[501,3]	0.44	0.0086	0.73	-0.79	0.47	1.6	7244.0	5.6	1.0
theta[502,3]	-0.17	0.0092	0.92	-1.7	-0.14	1.3	10060.0	7.7	1.0
theta[503,3]	-0.23	0.01	0.89	-1.8	-0.19	1.2	7727.0	5.9	1.0
theta[504,3]	-0.47	0.0089	0.82	-1.9	-0.42	0.82	8428.0	6.5	1.0
theta[505,3]	-0.19	0.0099	0.93	-1.7	-0.19	1.3	8830.0	6.8	1.0
theta[506,3]	-0.24	0.0095	0.89	-1.8	-0.22	1.2	8851.0	6.8	1.0
theta[507,3]	-0.26	0.01	0.9	-1.8	-0.25	1.2	7776.0	6.0	1.0
theta[508,3]	-0.27	0.0094	0.9	-1.8	-0.24	1.1	9174.0	7.1	1.0
theta[509,3]	-0.66	0.0093	0.81	-2.1	-0.62	0.62	7512.0	5.8	1.0
theta[510,3]	-0.2	0.01	0.93	-1.8	-0.19	1.3	8097.0	6.2	1.0
theta[511,3]	-0.18	0.0095	0.87	-1.7	-0.16	1.2	8501.0	6.5	1.0
theta[512,3]	-0.22	0.009	0.86	-1.7	-0.18	1.1	9141.0	7.0	1.0
theta[513,3]	-0.31	0.01	0.88	-1.8	-0.25	1.1	7365.0	5.7	1.0
theta[514,3]	-0.29	0.009	0.85	-1.7	-0.27	1.1	8868.0	6.8	1.0
theta[515,3]	-0.23	0.0086	0.87	-1.7	-0.21	1.2	10301.0	7.9	1.0
theta[516,3]	-0.43	0.0092	0.87	-2.0	-0.4	0.96	8910.0	6.9	1.0
theta[517,3]	-0.19	0.0093	0.9	-1.7	-0.17	1.3	9471.0	7.3	1.0
theta[518,3]	-0.31	0.0094	0.89	-1.9	-0.3	1.1	8939.0	6.9	1.0
theta[519,3]	-0.11	0.01	0.92	-1.7	-0.085	1.3	8296.0	6.4	1.0
theta[520,3]	0.53	0.008	0.73	-0.75	0.57	1.7	8362.0	6.4	1.0
theta[521,3]	-0.3	0.011	0.9	-1.8	-0.26	1.1	7008.0	5.4	1.0
theta[522,3]	-0.21	0.011	0.92	-1.7	-0.19	1.3	6713.0	5.2	1.0
theta[523,3]	-0.25	0.0093	0.86	-1.7	-0.21	1.1	8502.0	6.5	1.0
theta[524,3]	-0.14	0.0098	0.9	-1.7	-0.13	1.3	8513.0	6.6	1.0
theta[525,3]	1.2	0.008	0.68	0.018	1.2	2.3	7237.0	5.6	1.0
theta[526,3]	1.8	0.0064	0.6	0.78	1.8	2.7	8710.0	6.7	1.0
theta[527,3]	-0.32	0.0088	0.86	-1.8	-0.27	1.0	9502.0	7.3	1.0
theta[528,3]	-0.18	0.0099	0.92	-1.7	-0.15	1.3	8568.0	6.6	1.0
theta[529,3]	-0.39	0.0091	0.82	-1.8	-0.36	0.91	8026.0	6.2	1.0
theta[530,3]	-0.51	0.01	0.82	-1.9	-0.47	0.8	6811.0	5.2	1.0
theta[531,3]	-0.4	0.0092	0.83	-1.8	-0.37	0.89	8141.0	6.3	1.0
theta[532,3]	-0.22	0.01	0.91	-1.7	-0.19	1.2	8198.0	6.3	1.0
theta[533,3]	-0.22	0.01	0.93	-1.8	-0.2	1.3	7824.0	6.0	1.0
theta[534,3]	-0.13	0.01	0.94	-1.7	-0.12	1.4	8678.0	6.7	1.0
theta[535,3]	-0.15	0.0096	0.94	-1.8	-0.14	1.3	9510.0	7.3	1.0
theta[536,3]	-0.24	0.01	0.89	-1.8	-0.21	1.2	7376.0	5.7	1.0
theta[537,3]	-0.35	0.0093	0.84	-1.8	-0.31	0.96	8187.0	6.3	1.0
theta[538,3]	-0.098	0.01	0.9	-1.6	-0.097	1.4	7811.0	6.0	1.0
theta[539,3]	-0.19	0.01	0.87	-1.7	-0.15	1.2	7478.0	5.8	1.0
theta[540,3]	1.4	0.0079	0.67	0.23	1.4	2.4	7235.0	5.6	1.0
theta[541,3]	-0.17	0.01	0.97	-1.8	-0.16	1.4	8808.0	6.8	1.0
theta[542,3]	-0.38	0.0097	0.85	-1.8	-0.34	0.95	7719.0	5.9	1.0
theta[543,3]	-0.18	0.0092	0.89	-1.7	-0.15	1.3	9310.0	7.2	1.0
theta[544,3]	0.4	0.008	0.72	-0.86	0.43	1.5	8116.0	6.2	1.0
theta[545,3]	-0.22	0.0095	0.89	-1.7	-0.19	1.2	8859.0	6.8	1.0
theta[546,3]	-0.25	0.01	0.91	-1.8	-0.21	1.2	7712.0	5.9	1.0
theta[547,3]	-0.27	0.0094	0.84	-1.7	-0.24	1.0	7977.0	6.1	1.0
theta[548,3]	-0.29	0.0098	0.89	-1.8	-0.25	1.1	8350.0	6.4	1.0
theta[549,3]	-0.43	0.0097	0.87	-1.9	-0.39	0.95	8028.0	6.2	1.0
theta[550,3]	-0.15	0.0097	0.96	-1.8	-0.15	1.4	9886.0	7.6	1.0
theta[551,3]	-0.26	0.01	0.89	-1.8	-0.21	1.1	7745.0	6.0	1.0
theta[552,3]	-0.11	0.0097	0.95	-1.7	-0.089	1.4	9589.0	7.4	1.0
theta[553,3]	0.22	0.0078	0.7	-0.99	0.24	1.3	8028.0	6.2	1.0
theta[554,3]	-0.37	0.0093	0.85	-1.8	-0.35	0.99	8335.0	6.4	1.0
theta[555,3]	1.3	0.007	0.61	0.3	1.4	2.3	7639.0	5.9	1.0
theta[556,3]	-0.52	0.0086	0.81	-1.9	-0.5	0.73	8841.0	6.8	1.0
theta[557,3]	-0.6	0.0096	0.81	-2.0	-0.56	0.66	7157.0	5.5	1.0
theta[558,3]	-0.15	0.01	0.92	-1.7	-0.13	1.3	7973.0	6.1	1.0
theta[559,3]	-0.31	0.0091	0.88	-1.8	-0.28	1.1	9431.0	7.3	1.0
theta[560,3]	-0.32	0.0097	0.85	-1.8	-0.29	1.0	7611.0	5.9	1.0
theta[561,3]	-0.51	0.0095	0.81	-1.9	-0.48	0.76	7324.0	5.6	1.0
theta[562,3]	-0.71	0.008	0.75	-2.0	-0.67	0.48	8727.0	6.7	1.0
theta[563,3]	-0.39	0.0093	0.81	-1.8	-0.36	0.88	7634.0	5.9	1.0
theta[564,3]	0.19	0.0084	0.74	-1.1	0.23	1.4	7766.0	6.0	1.0
theta[565,3]	-0.16	0.0099	0.95	-1.8	-0.14	1.4	9230.0	7.1	1.0
theta[566,3]	-0.35	0.0094	0.84	-1.8	-0.31	0.98	8066.0	6.2	1.0
theta[567,3]	0.83	0.0096	0.8	-0.52	0.85	2.1	6993.0	5.4	1.0
theta[568,3]	-0.1	0.0097	0.91	-1.6	-0.084	1.4	8814.0	6.8	1.0
theta[569,3]	0.88	0.0091	0.81	-0.5	0.91	2.2	7855.0	6.0	1.0
theta[570,3]	1.6	0.0074	0.6	0.62	1.6	2.6	6640.0	5.1	1.0
theta[571,3]	0.6	0.0089	0.75	-0.72	0.65	1.8	7164.0	5.5	1.0
theta[572,3]	-0.19	0.0091	0.91	-1.8	-0.17	1.3	10031.0	7.7	1.0
theta[573,3]	-0.56	0.0079	0.78	-1.9	-0.54	0.68	9742.0	7.5	1.0
theta[574,3]	-0.26	0.0097	0.89	-1.8	-0.22	1.1	8327.0	6.4	1.0
theta[575,3]	-0.64	0.009	0.8	-2.1	-0.6	0.61	8010.0	6.2	1.0
theta[576,3]	-0.14	0.0094	0.9	-1.7	-0.12	1.3	9304.0	7.2	1.0
theta[577,3]	-0.17	0.011	0.91	-1.7	-0.15	1.3	7013.0	5.4	1.0
theta[578,3]	-0.12	0.0097	0.91	-1.6	-0.093	1.4	8717.0	6.7	1.0
theta[579,3]	-0.26	0.0097	0.9	-1.8	-0.24	1.2	8524.0	6.6	1.0
theta[580,3]	-0.14	0.0099	0.91	-1.7	-0.13	1.3	8488.0	6.5	1.0
theta[581,3]	-0.53	0.0089	0.81	-1.9	-0.49	0.75	8202.0	6.3	1.0
theta[582,3]	-0.19	0.01	0.93	-1.8	-0.15	1.3	8600.0	6.6	1.0
theta[583,3]	0.41	0.0075	0.72	-0.82	0.44	1.6	9246.0	7.1	1.0
theta[584,3]	-0.31	0.011	0.88	-1.8	-0.29	1.1	6841.0	5.3	1.0
theta[585,3]	-0.4	0.0096	0.87	-1.9	-0.36	0.99	8320.0	6.4	1.0
theta[586,3]	-0.2	0.0099	0.94	-1.8	-0.18	1.3	9134.0	7.0	1.0
theta[587,3]	-0.28	0.009	0.9	-1.8	-0.25	1.1	9810.0	7.6	1.0
theta[588,3]	-0.76	0.0089	0.79	-2.1	-0.74	0.48	7833.0	6.0	1.0
theta[589,3]	0.88	0.0078	0.64	-0.21	0.89	1.9	6693.0	5.2	1.0
theta[590,3]	-0.15	0.0097	0.95	-1.7	-0.12	1.4	9525.0	7.3	1.0
theta[591,3]	-0.43	0.0095	0.83	-1.8	-0.4	0.86	7549.0	5.8	1.0
theta[592,3]	-0.21	0.01	0.92	-1.7	-0.18	1.3	8460.0	6.5	1.0
theta[593,3]	-0.19	0.0095	0.91	-1.7	-0.14	1.2	9157.0	7.0	1.0
theta[594,3]	1.5	0.0076	0.63	0.46	1.5	2.5	6786.0	5.2	1.0
theta[595,3]	-0.41	0.0089	0.83	-1.8	-0.36	0.88	8711.0	6.7	1.0
theta[596,3]	-0.3	0.0098	0.87	-1.8	-0.28	1.1	7879.0	6.1	1.0
theta[597,3]	-0.23	0.01	0.91	-1.8	-0.2	1.2	7625.0	5.9	1.0
theta[598,3]	-0.4	0.0093	0.86	-1.8	-0.38	0.96	8434.0	6.5	1.0
theta[599,3]	-0.17	0.01	0.95	-1.7	-0.17	1.4	8681.0	6.7	1.0
theta[600,3]	-0.089	0.0092	0.93	-1.6	-0.073	1.4	10030.0	7.7	1.0
theta[601,3]	-0.27	0.0094	0.88	-1.8	-0.24	1.1	8602.0	6.6	1.0
theta[602,3]	-0.41	0.0097	0.82	-1.8	-0.38	0.88	7087.0	5.5	1.0
theta[603,3]	-0.19	0.01	0.92	-1.7	-0.17	1.3	8441.0	6.5	1.0
theta[604,3]	-0.18	0.0098	0.9	-1.7	-0.17	1.3	8373.0	6.4	1.0
theta[605,3]	-0.31	0.0091	0.84	-1.8	-0.28	1.0	8691.0	6.7	1.0
theta[606,3]	-0.27	0.01	0.89	-1.7	-0.26	1.1	7941.0	6.1	1.0
theta[607,3]	1.6	0.0084	0.69	0.47	1.7	2.7	6710.0	5.2	1.0
theta[608,3]	-0.4	0.0091	0.85	-1.9	-0.35	0.93	8836.0	6.8	1.0
theta[609,3]	-0.29	0.0093	0.91	-1.8	-0.26	1.2	9566.0	7.4	1.0
theta[610,3]	-0.22	0.0095	0.89	-1.7	-0.2	1.2	8676.0	6.7	1.0
theta[611,3]	-0.21	0.0095	0.93	-1.8	-0.19	1.3	9667.0	7.4	1.0
theta[612,3]	-0.16	0.01	0.91	-1.7	-0.13	1.3	7548.0	5.8	1.0
theta[613,3]	-0.42	0.0098	0.82	-1.9	-0.37	0.86	7088.0	5.5	1.0
theta[614,3]	-0.33	0.0096	0.85	-1.8	-0.3	1.0	7861.0	6.1	1.0
theta[615,3]	-0.43	0.0096	0.84	-1.9	-0.39	0.89	7633.0	5.9	1.0
theta[616,3]	-0.29	0.01	0.89	-1.8	-0.27	1.1	7990.0	6.2	1.0
theta[617,3]	-0.56	0.0087	0.8	-2.0	-0.52	0.71	8332.0	6.4	1.0
theta[618,3]	-0.18	0.0095	0.91	-1.7	-0.17	1.3	9310.0	7.2	1.0
theta[619,3]	-0.099	0.0098	0.91	-1.6	-0.07	1.4	8693.0	6.7	1.0
theta[620,3]	-0.37	0.0095	0.83	-1.8	-0.32	0.95	7603.0	5.9	1.0
theta[621,3]	-0.54	0.0092	0.83	-1.9	-0.5	0.74	8061.0	6.2	1.0
theta[622,3]	-0.6	0.0098	0.8	-2.0	-0.57	0.66	6571.0	5.1	1.0
theta[623,3]	-0.23	0.0098	0.91	-1.8	-0.18	1.2	8737.0	6.7	1.0
theta[624,3]	0.48	0.0082	0.73	-0.75	0.51	1.6	7814.0	6.0	1.0
theta[625,3]	-0.15	0.011	0.92	-1.7	-0.13	1.3	7228.0	5.6	1.0
theta[626,3]	-0.36	0.0097	0.87	-1.8	-0.33	1.0	8008.0	6.2	1.0
theta[627,3]	-0.27	0.0092	0.88	-1.8	-0.24	1.1	9121.0	7.0	1.0
theta[628,3]	-0.23	0.0095	0.89	-1.7	-0.2	1.2	8763.0	6.7	1.0
theta[629,3]	-0.1	0.011	0.93	-1.7	-0.094	1.4	7373.0	5.7	1.0
theta[630,3]	-0.26	0.0095	0.9	-1.8	-0.24	1.2	8989.0	6.9	1.0
theta[631,3]	-0.31	0.0094	0.85	-1.8	-0.29	1.0	8225.0	6.3	1.0
theta[632,3]	-0.32	0.01	0.91	-1.9	-0.27	1.1	7460.0	5.7	1.0
theta[633,3]	-0.23	0.0091	0.85	-1.7	-0.19	1.1	8797.0	6.8	1.0
theta[634,3]	-0.18	0.0099	0.91	-1.7	-0.15	1.3	8388.0	6.5	1.0
theta[635,3]	-0.35	0.01	0.89	-1.9	-0.32	1.1	7818.0	6.0	1.0
theta[636,3]	-0.54	0.0089	0.82	-2.0	-0.5	0.76	8500.0	6.5	1.0
theta[637,3]	-0.48	0.0088	0.81	-1.9	-0.44	0.81	8419.0	6.5	1.0
theta[638,3]	-0.19	0.0092	0.93	-1.8	-0.16	1.3	10230.0	7.9	1.0
theta[639,3]	-0.42	0.0098	0.85	-1.9	-0.39	0.92	7526.0	5.8	1.0
theta[640,3]	-0.22	0.012	0.9	-1.8	-0.2	1.2	5942.0	4.6	1.0
theta[641,3]	-0.15	0.0091	0.95	-1.7	-0.14	1.4	10914.0	8.4	1.0
theta[642,3]	-0.15	0.01	0.92	-1.7	-0.15	1.4	8049.0	6.2	1.0
theta[643,3]	-0.25	0.0099	0.85	-1.7	-0.22	1.1	7424.0	5.7	1.0
theta[644,3]	-0.33	0.0097	0.87	-1.8	-0.31	1.0	8178.0	6.3	1.0
theta[645,3]	-0.41	0.01	0.84	-1.9	-0.36	0.89	6744.0	5.2	1.0
theta[646,3]	-0.45	0.0092	0.84	-1.9	-0.42	0.88	8454.0	6.5	1.0
theta[647,3]	-0.37	0.01	0.84	-1.8	-0.36	0.99	6709.0	5.2	1.0
theta[648,3]	-0.29	0.0099	0.89	-1.8	-0.24	1.1	8120.0	6.3	1.0
theta[649,3]	-0.3	0.0092	0.86	-1.8	-0.27	1.1	8602.0	6.6	1.0
theta[650,3]	-0.32	0.01	0.89	-1.9	-0.27	1.1	7640.0	5.9	1.0
theta[651,3]	0.52	0.0081	0.74	-0.73	0.56	1.7	8193.0	6.3	1.0
theta[652,3]	-0.16	0.01	0.95	-1.8	-0.12	1.4	8347.0	6.4	1.0
theta[653,3]	-0.45	0.0094	0.82	-1.8	-0.42	0.83	7653.0	5.9	1.0
theta[654,3]	-0.6	0.0089	0.77	-1.9	-0.58	0.61	7510.0	5.8	1.0
theta[655,3]	-0.24	0.0098	0.9	-1.7	-0.23	1.2	8413.0	6.5	1.0
theta[656,3]	-0.27	0.01	0.85	-1.8	-0.25	1.1	7108.0	5.5	1.0
theta[657,3]	-0.2	0.0099	0.93	-1.8	-0.18	1.3	8883.0	6.8	1.0
theta[658,3]	-0.22	0.0095	0.92	-1.8	-0.21	1.3	9466.0	7.3	1.0
theta[659,3]	-0.14	0.0093	0.92	-1.7	-0.11	1.3	9837.0	7.6	1.0
theta[660,3]	-0.15	0.011	0.98	-1.8	-0.13	1.4	8269.0	6.4	1.0
theta[661,3]	-0.34	0.0094	0.89	-1.9	-0.32	1.1	8902.0	6.9	1.0
theta[662,3]	-0.15	0.0097	0.94	-1.7	-0.13	1.4	9406.0	7.2	1.0
theta[663,3]	-0.17	0.0091	0.93	-1.7	-0.17	1.3	10370.0	8.0	1.0
theta[664,3]	-0.12	0.0098	0.93	-1.7	-0.1	1.4	9121.0	7.0	1.0
theta[665,3]	-0.28	0.011	0.87	-1.8	-0.23	1.1	6100.0	4.7	1.0
theta[666,3]	-0.11	0.0097	0.91	-1.7	-0.083	1.4	8733.0	6.7	1.0
theta[667,3]	-0.25	0.011	0.89	-1.8	-0.21	1.1	6999.0	5.4	1.0
theta[668,3]	-0.7	0.0092	0.79	-2.0	-0.67	0.54	7453.0	5.7	1.0
theta[669,3]	0.49	0.0086	0.74	-0.83	0.52	1.7	7421.0	5.7	1.0
theta[670,3]	0.81	0.0072	0.63	-0.27	0.82	1.8	7632.0	5.9	1.0
theta[671,3]	-0.14	0.0094	0.93	-1.7	-0.11	1.4	9723.0	7.5	1.0
theta[672,3]	1.6	0.008	0.69	0.39	1.6	2.7	7410.0	5.7	1.0
theta[673,3]	-0.1	0.0096	0.93	-1.7	-0.077	1.4	9394.0	7.2	1.0
theta[674,3]	-0.32	0.0096	0.87	-1.8	-0.29	1.1	8328.0	6.4	1.0
theta[675,3]	-0.13	0.0098	0.88	-1.6	-0.099	1.3	8125.0	6.3	1.0
theta[676,3]	-0.099	0.011	0.92	-1.7	-0.071	1.4	6961.0	5.4	1.0
theta[677,3]	-0.16	0.0098	0.93	-1.7	-0.14	1.3	9032.0	7.0	1.0
theta[678,3]	-0.21	0.0098	0.89	-1.7	-0.18	1.2	8240.0	6.3	1.0
theta[679,3]	-0.72	0.0081	0.74	-2.0	-0.69	0.45	8374.0	6.4	1.0
theta[680,3]	-0.16	0.01	0.94	-1.7	-0.15	1.3	8496.0	6.5	1.0
theta[681,3]	-0.3	0.009	0.86	-1.8	-0.28	1.1	9210.0	7.1	1.0
theta[682,3]	-0.27	0.0094	0.9	-1.8	-0.23	1.2	9221.0	7.1	1.0
theta[683,3]	-0.36	0.0089	0.84	-1.8	-0.33	0.95	8927.0	6.9	1.0
