	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[388,3]	-0.43	0.0096	0.84	-1.9	-0.38	0.89	7585.0	7.5	1.0
theta[389,3]	2.3	0.0067	0.6	1.3	2.3	3.3	7965.0	7.9	1.0
theta[390,3]	-0.57	0.009	0.8	-1.9	-0.54	0.7	7861.0	7.8	1.0
theta[391,3]	1.7	0.0094	0.71	0.45	1.7	2.8	5713.0	5.6	1.0
theta[392,3]	-0.47	0.0094	0.85	-2.0	-0.43	0.88	8174.0	8.1	1.0
theta[393,3]	-0.16	0.01	0.96	-1.7	-0.15	1.4	9145.0	9.0	1.0
theta[394,3]	-0.55	0.0091	0.8	-1.9	-0.51	0.69	7635.0	7.5	1.0
theta[395,3]	-0.23	0.0099	0.84	-1.6	-0.2	1.1	7266.0	7.2	1.0
theta[396,3]	-0.18	0.0095	0.93	-1.8	-0.16	1.3	9649.0	9.5	1.0
theta[397,3]	-0.15	0.01	0.92	-1.7	-0.12	1.3	7968.0	7.9	1.0
theta[398,3]	-0.19	0.01	0.93	-1.8	-0.18	1.3	8441.0	8.3	1.0
theta[399,3]	-0.32	0.0092	0.85	-1.8	-0.28	1.0	8683.0	8.6	1.0
theta[400,3]	-0.37	0.0092	0.83	-1.8	-0.35	0.94	8212.0	8.1	1.0
theta[401,3]	-0.43	0.0091	0.83	-1.9	-0.39	0.87	8334.0	8.2	1.0
theta[402,3]	-0.48	0.0092	0.84	-1.9	-0.45	0.83	8383.0	8.3	1.0
theta[403,3]	-0.19	0.0096	0.92	-1.8	-0.17	1.3	9216.0	9.1	1.0
theta[404,3]	-0.27	0.0096	0.86	-1.7	-0.24	1.1	8063.0	8.0	1.0
theta[405,3]	-0.43	0.01	0.83	-1.9	-0.4	0.88	6742.0	6.7	1.0
theta[406,3]	-0.38	0.0098	0.87	-1.9	-0.36	1.0	7849.0	7.8	1.0
theta[407,3]	-0.56	0.009	0.79	-1.9	-0.53	0.68	7740.0	7.6	1.0
theta[408,3]	-0.18	0.0097	0.94	-1.8	-0.15	1.3	9319.0	9.2	1.0
theta[409,3]	-0.15	0.01	0.95	-1.7	-0.13	1.3	8673.0	8.6	1.0
theta[410,3]	-0.24	0.01	0.93	-1.8	-0.19	1.3	8249.0	8.1	1.0
theta[411,3]	-0.23	0.01	0.88	-1.7	-0.2	1.2	7799.0	7.7	1.0
theta[412,3]	-0.16	0.0091	0.91	-1.7	-0.14	1.3	10157.0	10.0	1.0
theta[413,3]	-0.24	0.0096	0.9	-1.7	-0.21	1.2	8869.0	8.8	1.0
theta[414,3]	-0.9	0.0092	0.76	-2.2	-0.86	0.29	6795.0	6.7	1.0
theta[415,3]	-0.16	0.0099	0.92	-1.7	-0.14	1.3	8628.0	8.5	1.0
theta[416,3]	-0.33	0.0092	0.87	-1.8	-0.3	1.0	8943.0	8.8	1.0
theta[417,3]	-0.17	0.0096	0.94	-1.7	-0.17	1.4	9539.0	9.4	1.0
theta[418,3]	-0.39	0.0099	0.88	-1.9	-0.34	0.95	7913.0	7.8	1.0
theta[419,3]	-0.16	0.0094	0.94	-1.7	-0.15	1.3	9977.0	9.9	1.0
theta[420,3]	-0.22	0.01	0.93	-1.8	-0.19	1.3	8081.0	8.0	1.0
theta[421,3]	-0.21	0.0097	0.9	-1.7	-0.18	1.2	8630.0	8.5	1.0
theta[422,3]	-0.44	0.0091	0.85	-1.9	-0.42	0.9	8615.0	8.5	1.0
theta[423,3]	-0.18	0.01	0.9	-1.7	-0.16	1.2	7807.0	7.7	1.0
theta[424,3]	-0.33	0.0095	0.87	-1.8	-0.29	1.0	8426.0	8.3	1.0
theta[425,3]	-0.42	0.0086	0.81	-1.8	-0.39	0.87	8811.0	8.7	1.0
theta[426,3]	-0.11	0.01	0.91	-1.7	-0.096	1.3	8163.0	8.1	1.0
theta[427,3]	-0.4	0.0094	0.87	-1.9	-0.37	0.97	8595.0	8.5	1.0
theta[428,3]	-0.29	0.01	0.87	-1.8	-0.25	1.0	7305.0	7.2	1.0
theta[429,3]	0.18	0.0079	0.71	-1.0	0.2	1.3	8199.0	8.1	1.0
theta[430,3]	-0.16	0.011	0.97	-1.8	-0.16	1.4	8106.0	8.0	1.0
theta[431,3]	-0.25	0.01	0.92	-1.8	-0.22	1.2	8384.0	8.3	1.0
theta[432,3]	-0.19	0.0095	0.88	-1.7	-0.17	1.2	8724.0	8.6	1.0
theta[433,3]	-0.16	0.0099	0.93	-1.8	-0.13	1.3	8884.0	8.8	1.0
theta[434,3]	0.77	0.0068	0.64	-0.3	0.79	1.8	8889.0	8.8	1.0
theta[435,3]	-0.51	0.0092	0.81	-1.9	-0.47	0.77	7715.0	7.6	1.0
theta[436,3]	-0.17	0.0099	0.89	-1.7	-0.14	1.2	8062.0	8.0	1.0
theta[437,3]	0.67	0.0088	0.8	-0.71	0.7	1.9	8267.0	8.2	1.0
theta[438,3]	-0.5	0.0086	0.81	-1.9	-0.46	0.79	8787.0	8.7	1.0
theta[439,3]	-0.18	0.0097	0.92	-1.7	-0.15	1.3	8977.0	8.9	1.0
theta[440,3]	-0.14	0.011	0.97	-1.8	-0.14	1.4	7877.0	7.8	1.0
theta[441,3]	-0.3	0.0097	0.89	-1.8	-0.29	1.1	8323.0	8.2	1.0
theta[442,3]	0.63	0.0066	0.65	-0.46	0.63	1.7	9741.0	9.6	1.0
theta[443,3]	1.4	0.0076	0.68	0.25	1.4	2.5	7957.0	7.9	1.0
theta[444,3]	-0.21	0.0094	0.87	-1.7	-0.18	1.2	8608.0	8.5	1.0
theta[445,3]	1.2	0.0086	0.65	0.064	1.2	2.2	5823.0	5.8	1.0
theta[446,3]	-0.41	0.0093	0.84	-1.8	-0.36	0.9	8117.0	8.0	1.0
theta[447,3]	-0.42	0.0085	0.81	-1.8	-0.39	0.84	9142.0	9.0	1.0
theta[448,3]	-0.19	0.01	0.91	-1.7	-0.17	1.3	8257.0	8.2	1.0
theta[449,3]	-0.25	0.0099	0.92	-1.8	-0.23	1.2	8640.0	8.5	1.0
theta[450,3]	-0.15	0.01	0.88	-1.6	-0.15	1.3	7442.0	7.3	1.0
theta[451,3]	-0.2	0.01	0.93	-1.8	-0.19	1.3	7945.0	7.8	1.0
theta[452,3]	-0.47	0.0095	0.8	-1.8	-0.41	0.78	7200.0	7.1	1.0
theta[453,3]	0.77	0.0095	0.83	-0.63	0.8	2.1	7686.0	7.6	1.0
theta[454,3]	-0.5	0.0093	0.81	-1.9	-0.46	0.75	7536.0	7.4	1.0
theta[455,3]	-0.4	0.0085	0.82	-1.8	-0.37	0.89	9317.0	9.2	1.0
theta[456,3]	-0.17	0.009	0.92	-1.7	-0.14	1.3	10371.0	10.0	1.0
theta[457,3]	-0.16	0.0099	0.89	-1.6	-0.15	1.3	8089.0	8.0	1.0
theta[458,3]	-0.31	0.01	0.87	-1.8	-0.29	1.1	7314.0	7.2	1.0
theta[459,3]	-0.19	0.0096	0.93	-1.7	-0.17	1.3	9509.0	9.4	1.0
theta[460,3]	-0.22	0.0099	0.9	-1.7	-0.21	1.2	8258.0	8.2	1.0
theta[461,3]	-0.29	0.0098	0.88	-1.8	-0.25	1.1	8064.0	8.0	1.0
theta[462,3]	1.1	0.0085	0.68	-0.04	1.2	2.2	6501.0	6.4	1.0
theta[463,3]	-0.27	0.0092	0.88	-1.8	-0.22	1.1	8968.0	8.9	1.0
theta[464,3]	0.53	0.0078	0.7	-0.65	0.56	1.6	8179.0	8.1	1.0
theta[465,3]	-0.17	0.01	0.92	-1.7	-0.15	1.3	7819.0	7.7	1.0
theta[466,3]	2.4	0.0062	0.58	1.5	2.4	3.4	8715.0	8.6	1.0
theta[467,3]	-0.11	0.0089	0.91	-1.6	-0.079	1.3	10379.0	10.0	1.0
theta[468,3]	-0.61	0.009	0.81	-2.0	-0.57	0.66	8135.0	8.0	1.0
theta[469,3]	-0.16	0.01	0.98	-1.8	-0.14	1.4	8778.0	8.7	1.0
theta[470,3]	-0.15	0.0098	0.97	-1.7	-0.12	1.4	9698.0	9.6	1.0
theta[471,3]	-0.18	0.0092	0.9	-1.7	-0.15	1.2	9373.0	9.3	1.0
theta[472,3]	-0.15	0.0097	0.9	-1.6	-0.14	1.3	8643.0	8.5	1.0
theta[473,3]	-0.3	0.01	0.9	-1.8	-0.28	1.1	7504.0	7.4	1.0
theta[474,3]	-0.38	0.0096	0.84	-1.8	-0.33	0.96	7780.0	7.7	1.0
theta[475,3]	-0.12	0.0098	0.89	-1.6	-0.11	1.3	8283.0	8.2	1.0
theta[476,3]	-0.37	0.0093	0.85	-1.8	-0.34	0.99	8327.0	8.2	1.0
theta[477,3]	-0.15	0.011	0.91	-1.7	-0.13	1.4	7307.0	7.2	1.0
theta[478,3]	-0.21	0.011	0.94	-1.8	-0.2	1.3	7861.0	7.8	1.0
theta[479,3]	-0.6	0.0087	0.81	-2.0	-0.55	0.69	8473.0	8.4	1.0
theta[480,3]	-0.22	0.01	0.9	-1.8	-0.18	1.2	7712.0	7.6	1.0
theta[481,3]	-0.28	0.0091	0.88	-1.8	-0.26	1.2	9527.0	9.4	1.0
theta[482,3]	-0.088	0.01	0.92	-1.6	-0.058	1.3	8072.0	8.0	1.0
theta[483,3]	-0.25	0.0099	0.9	-1.7	-0.23	1.2	8202.0	8.1	1.0
theta[484,3]	-0.15	0.0098	0.92	-1.7	-0.12	1.3	8749.0	8.6	1.0
theta[485,3]	-0.28	0.01	0.86	-1.7	-0.26	1.1	7083.0	7.0	1.0
theta[486,3]	-0.14	0.01	0.94	-1.7	-0.12	1.4	8539.0	8.4	1.0
theta[487,3]	-0.33	0.0092	0.87	-1.8	-0.29	1.0	8989.0	8.9	1.0
theta[488,3]	-0.18	0.011	0.95	-1.8	-0.15	1.3	8192.0	8.1	1.0
theta[489,3]	0.43	0.0086	0.77	-0.88	0.47	1.6	7945.0	7.8	1.0
theta[490,3]	-0.46	0.0096	0.88	-2.0	-0.44	0.9	8305.0	8.2	1.0
theta[491,3]	0.67	0.0067	0.65	-0.4	0.68	1.7	9378.0	9.3	1.0
theta[492,3]	-0.34	0.0088	0.85	-1.8	-0.31	0.99	9335.0	9.2	1.0
theta[493,3]	-0.18	0.0099	0.93	-1.8	-0.14	1.3	8799.0	8.7	1.0
theta[494,3]	-0.13	0.0098	0.9	-1.7	-0.12	1.3	8486.0	8.4	1.0
theta[495,3]	-0.25	0.01	0.94	-1.8	-0.21	1.2	8461.0	8.4	1.0
theta[496,3]	-0.13	0.01	0.91	-1.7	-0.12	1.3	8199.0	8.1	1.0
theta[497,3]	-0.21	0.0092	0.85	-1.7	-0.18	1.2	8656.0	8.5	1.0
theta[498,3]	-0.24	0.0097	0.93	-1.8	-0.21	1.2	9239.0	9.1	1.0
theta[499,3]	-0.41	0.0099	0.84	-1.8	-0.38	0.9	7131.0	7.0	1.0
theta[500,3]	1.5	0.0065	0.61	0.44	1.5	2.5	8928.0	8.8	1.0
theta[501,3]	0.47	0.0076	0.72	-0.73	0.51	1.6	8798.0	8.7	1.0
theta[502,3]	-0.18	0.011	0.95	-1.8	-0.14	1.3	7991.0	7.9	1.0
theta[503,3]	-0.23	0.01	0.9	-1.8	-0.21	1.2	8220.0	8.1	1.0
theta[504,3]	-0.48	0.0086	0.82	-1.8	-0.45	0.82	9135.0	9.0	1.0
theta[505,3]	-0.17	0.0099	0.91	-1.7	-0.16	1.3	8363.0	8.3	1.0
theta[506,3]	-0.23	0.0096	0.93	-1.8	-0.21	1.2	9309.0	9.2	1.0
theta[507,3]	-0.25	0.0098	0.89	-1.7	-0.23	1.2	8188.0	8.1	1.0
theta[508,3]	-0.27	0.01	0.87	-1.7	-0.24	1.1	7669.0	7.6	1.0
theta[509,3]	-0.68	0.0088	0.84	-2.1	-0.63	0.61	9142.0	9.0	1.0
theta[510,3]	-0.22	0.011	0.92	-1.7	-0.22	1.2	7265.0	7.2	1.0
theta[511,3]	-0.18	0.0099	0.89	-1.7	-0.14	1.2	8139.0	8.0	1.0
theta[512,3]	-0.22	0.0099	0.9	-1.8	-0.18	1.2	8309.0	8.2	1.0
theta[513,3]	-0.31	0.01	0.9	-1.9	-0.27	1.1	7784.0	7.7	1.0
theta[514,3]	-0.3	0.0086	0.84	-1.8	-0.28	1.0	9539.0	9.4	1.0
theta[515,3]	-0.23	0.0098	0.86	-1.7	-0.19	1.1	7748.0	7.7	1.0
theta[516,3]	-0.45	0.0099	0.86	-1.9	-0.4	0.91	7547.0	7.5	1.0
theta[517,3]	-0.18	0.0098	0.93	-1.8	-0.15	1.3	8960.0	8.8	1.0
theta[518,3]	-0.29	0.01	0.88	-1.8	-0.25	1.1	7514.0	7.4	1.0
theta[519,3]	-0.12	0.0099	0.95	-1.7	-0.091	1.4	9101.0	9.0	1.0
theta[520,3]	0.54	0.0085	0.74	-0.75	0.57	1.7	7609.0	7.5	1.0
theta[521,3]	-0.29	0.0088	0.88	-1.8	-0.27	1.1	10078.0	10.0	1.0
theta[522,3]	-0.22	0.01	0.89	-1.7	-0.21	1.2	7450.0	7.4	1.0
theta[523,3]	-0.26	0.0095	0.86	-1.7	-0.23	1.1	8085.0	8.0	1.0
theta[524,3]	-0.15	0.0099	0.92	-1.7	-0.11	1.3	8628.0	8.5	1.0
theta[525,3]	1.2	0.0078	0.65	0.098	1.2	2.2	6962.0	6.9	1.0
theta[526,3]	1.8	0.0072	0.61	0.78	1.8	2.8	7244.0	7.2	1.0
theta[527,3]	-0.3	0.0092	0.87	-1.8	-0.27	1.1	8856.0	8.7	1.0
theta[528,3]	-0.15	0.0096	0.92	-1.7	-0.12	1.3	9174.0	9.1	1.0
theta[529,3]	-0.4	0.0092	0.83	-1.8	-0.37	0.89	8257.0	8.2	1.0
theta[530,3]	-0.49	0.0093	0.82	-1.9	-0.45	0.82	7880.0	7.8	1.0
theta[531,3]	-0.42	0.0093	0.8	-1.8	-0.38	0.84	7405.0	7.3	1.0
theta[532,3]	-0.23	0.01	0.93	-1.8	-0.21	1.3	8251.0	8.1	1.0
theta[533,3]	-0.22	0.01	0.92	-1.8	-0.19	1.3	8387.0	8.3	1.0
theta[534,3]	-0.14	0.0098	0.92	-1.7	-0.12	1.4	8911.0	8.8	1.0
theta[535,3]	-0.15	0.01	0.92	-1.7	-0.12	1.3	8196.0	8.1	1.0
theta[536,3]	-0.23	0.01	0.92	-1.8	-0.19	1.3	8110.0	8.0	1.0
theta[537,3]	-0.34	0.0095	0.85	-1.8	-0.32	1.0	8124.0	8.0	1.0
theta[538,3]	-0.11	0.0097	0.91	-1.6	-0.082	1.3	8754.0	8.6	1.0
theta[539,3]	-0.19	0.0093	0.92	-1.7	-0.16	1.3	9708.0	9.6	1.0
theta[540,3]	1.4	0.0081	0.65	0.26	1.4	2.4	6398.0	6.3	1.0
theta[541,3]	-0.15	0.009	0.95	-1.8	-0.14	1.4	10966.0	11.0	1.0
theta[542,3]	-0.37	0.0091	0.84	-1.8	-0.34	0.93	8563.0	8.5	1.0
theta[543,3]	-0.21	0.0095	0.9	-1.7	-0.18	1.2	8920.0	8.8	1.0
theta[544,3]	0.42	0.0087	0.73	-0.89	0.46	1.6	7207.0	7.1	1.0
theta[545,3]	-0.22	0.0094	0.89	-1.7	-0.2	1.2	9030.0	8.9	1.0
theta[546,3]	-0.23	0.0095	0.89	-1.7	-0.19	1.2	8705.0	8.6	1.0
theta[547,3]	-0.29	0.0094	0.87	-1.8	-0.26	1.1	8640.0	8.5	1.0
theta[548,3]	-0.27	0.0097	0.86	-1.8	-0.23	1.1	7850.0	7.8	1.0
theta[549,3]	-0.44	0.0098	0.84	-1.9	-0.4	0.88	7376.0	7.3	1.0
theta[550,3]	-0.14	0.0096	0.93	-1.7	-0.1	1.4	9257.0	9.1	1.0
theta[551,3]	-0.26	0.01	0.88	-1.7	-0.22	1.1	7354.0	7.3	1.0
theta[552,3]	-0.089	0.01	0.93	-1.6	-0.068	1.4	8380.0	8.3	1.0
theta[553,3]	0.24	0.008	0.68	-0.91	0.28	1.3	7216.0	7.1	1.0
theta[554,3]	-0.35	0.0086	0.83	-1.8	-0.31	0.97	9386.0	9.3	1.0
theta[555,3]	1.3	0.0063	0.6	0.32	1.3	2.3	9177.0	9.1	1.0
theta[556,3]	-0.54	0.0099	0.81	-1.9	-0.51	0.73	6673.0	6.6	1.0
theta[557,3]	-0.62	0.0089	0.82	-2.1	-0.58	0.66	8516.0	8.4	1.0
theta[558,3]	-0.14	0.01	0.9	-1.7	-0.11	1.3	7428.0	7.3	1.0
theta[559,3]	-0.31	0.0099	0.9	-1.8	-0.29	1.1	8278.0	8.2	1.0
theta[560,3]	-0.32	0.0091	0.84	-1.7	-0.29	1.0	8546.0	8.4	1.0
theta[561,3]	-0.55	0.0096	0.81	-1.9	-0.53	0.69	7229.0	7.1	1.0
theta[562,3]	-0.73	0.0089	0.77	-2.1	-0.69	0.5	7429.0	7.3	1.0
theta[563,3]	-0.4	0.0093	0.86	-1.9	-0.37	0.96	8496.0	8.4	1.0
theta[564,3]	0.19	0.0083	0.74	-1.1	0.24	1.3	7867.0	7.8	1.0
theta[565,3]	-0.15	0.011	0.98	-1.8	-0.11	1.4	8140.0	8.0	1.0
theta[566,3]	-0.36	0.0088	0.86	-1.8	-0.34	1.0	9566.0	9.4	1.0
theta[567,3]	0.85	0.0089	0.8	-0.53	0.88	2.1	8145.0	8.0	1.0
theta[568,3]	-0.11	0.01	0.96	-1.7	-0.081	1.4	8698.0	8.6	1.0
theta[569,3]	0.89	0.01	0.82	-0.54	0.94	2.2	6366.0	6.3	1.0
theta[570,3]	1.6	0.0072	0.61	0.56	1.6	2.6	7144.0	7.1	1.0
theta[571,3]	0.59	0.0086	0.77	-0.74	0.63	1.8	8037.0	7.9	1.0
theta[572,3]	-0.2	0.0094	0.85	-1.6	-0.17	1.2	8323.0	8.2	1.0
theta[573,3]	-0.56	0.0091	0.8	-1.9	-0.53	0.68	7731.0	7.6	1.0
theta[574,3]	-0.25	0.0098	0.87	-1.7	-0.2	1.1	7816.0	7.7	1.0
theta[575,3]	-0.65	0.0093	0.78	-2.0	-0.63	0.59	7065.0	7.0	1.0
theta[576,3]	-0.15	0.0096	0.93	-1.7	-0.14	1.3	9391.0	9.3	1.0
theta[577,3]	-0.18	0.01	0.91	-1.7	-0.16	1.3	7702.0	7.6	1.0
theta[578,3]	-0.11	0.01	0.95	-1.7	-0.076	1.4	8738.0	8.6	1.0
theta[579,3]	-0.26	0.0099	0.86	-1.7	-0.23	1.1	7616.0	7.5	1.0
theta[580,3]	-0.15	0.01	0.94	-1.7	-0.14	1.4	8582.0	8.5	1.0
theta[581,3]	-0.55	0.0093	0.8	-2.0	-0.5	0.69	7490.0	7.4	1.0
theta[582,3]	-0.18	0.01	0.94	-1.8	-0.15	1.3	8757.0	8.6	1.0
theta[583,3]	0.43	0.0084	0.71	-0.82	0.47	1.5	7109.0	7.0	1.0
theta[584,3]	-0.31	0.0095	0.86	-1.8	-0.26	1.1	8350.0	8.2	1.0
theta[585,3]	-0.4	0.0094	0.85	-1.8	-0.37	0.93	8134.0	8.0	1.0
theta[586,3]	-0.2	0.0098	0.96	-1.8	-0.18	1.4	9642.0	9.5	1.0
theta[587,3]	-0.27	0.0099	0.88	-1.8	-0.23	1.1	7977.0	7.9	1.0
theta[588,3]	-0.75	0.0084	0.75	-2.0	-0.72	0.44	7969.0	7.9	1.0
theta[589,3]	0.93	0.0073	0.65	-0.17	0.95	2.0	8001.0	7.9	1.0
theta[590,3]	-0.14	0.011	0.93	-1.7	-0.12	1.3	7778.0	7.7	1.0
theta[591,3]	-0.47	0.0091	0.82	-1.9	-0.44	0.81	8090.0	8.0	1.0
theta[592,3]	-0.19	0.01	0.9	-1.7	-0.15	1.2	7584.0	7.5	1.0
theta[593,3]	-0.2	0.01	0.93	-1.8	-0.18	1.3	8188.0	8.1	1.0
theta[594,3]	1.5	0.0069	0.63	0.45	1.5	2.5	8327.0	8.2	1.0
theta[595,3]	-0.39	0.0094	0.83	-1.8	-0.35	0.89	7774.0	7.7	1.0
theta[596,3]	-0.3	0.0099	0.9	-1.9	-0.27	1.1	8136.0	8.0	1.0
theta[597,3]	-0.22	0.0097	0.87	-1.7	-0.2	1.1	8131.0	8.0	1.0
theta[598,3]	-0.37	0.0095	0.83	-1.8	-0.34	0.94	7645.0	7.5	1.0
theta[599,3]	-0.14	0.01	0.92	-1.7	-0.12	1.3	8201.0	8.1	1.0
theta[600,3]	-0.088	0.0098	0.91	-1.6	-0.063	1.4	8643.0	8.5	1.0
theta[601,3]	-0.26	0.011	0.89	-1.8	-0.24	1.2	6330.0	6.3	1.0
theta[602,3]	-0.4	0.0091	0.82	-1.8	-0.38	0.92	8140.0	8.0	1.0
theta[603,3]	-0.19	0.011	0.9	-1.7	-0.18	1.2	6781.0	6.7	1.0
theta[604,3]	-0.18	0.0098	0.93	-1.8	-0.15	1.3	9062.0	8.9	1.0
theta[605,3]	-0.31	0.0095	0.82	-1.7	-0.27	0.99	7510.0	7.4	1.0
theta[606,3]	-0.28	0.0094	0.88	-1.7	-0.26	1.1	8653.0	8.5	1.0
theta[607,3]	1.6	0.0081	0.71	0.41	1.7	2.8	7592.0	7.5	1.0
theta[608,3]	-0.41	0.0091	0.82	-1.8	-0.37	0.86	8174.0	8.1	1.0
theta[609,3]	-0.26	0.0091	0.89	-1.8	-0.23	1.2	9638.0	9.5	1.0
theta[610,3]	-0.23	0.0097	0.91	-1.8	-0.2	1.2	8651.0	8.5	1.0
theta[611,3]	-0.21	0.01	0.92	-1.8	-0.18	1.3	8522.0	8.4	1.0
theta[612,3]	-0.15	0.0097	0.92	-1.7	-0.14	1.3	8982.0	8.9	1.0
theta[613,3]	-0.44	0.0098	0.84	-1.9	-0.4	0.87	7309.0	7.2	1.0
theta[614,3]	-0.37	0.01	0.86	-1.8	-0.34	1.0	7199.0	7.1	1.0
theta[615,3]	-0.44	0.0088	0.84	-1.9	-0.41	0.87	8970.0	8.9	1.0
theta[616,3]	-0.28	0.0097	0.89	-1.8	-0.25	1.1	8460.0	8.4	1.0
theta[617,3]	-0.56	0.0096	0.8	-1.9	-0.54	0.7	7036.0	6.9	1.0
theta[618,3]	-0.19	0.011	0.92	-1.8	-0.17	1.3	7496.0	7.4	1.0
theta[619,3]	-0.12	0.0095	0.96	-1.7	-0.1	1.4	10144.0	10.0	1.0
theta[620,3]	-0.37	0.0093	0.84	-1.8	-0.33	0.95	8245.0	8.1	1.0
theta[621,3]	-0.52	0.0095	0.82	-1.9	-0.48	0.78	7438.0	7.3	1.0
theta[622,3]	-0.59	0.0093	0.79	-2.0	-0.57	0.67	7181.0	7.1	1.0
theta[623,3]	-0.21	0.0099	0.91	-1.7	-0.2	1.2	8361.0	8.3	1.0
theta[624,3]	0.47	0.0082	0.74	-0.78	0.52	1.6	8157.0	8.1	1.0
theta[625,3]	-0.14	0.01	0.94	-1.7	-0.11	1.4	8524.0	8.4	1.0
theta[626,3]	-0.39	0.0094	0.86	-1.9	-0.37	0.99	8279.0	8.2	1.0
theta[627,3]	-0.27	0.0099	0.86	-1.8	-0.23	1.1	7595.0	7.5	1.0
theta[628,3]	-0.22	0.01	0.89	-1.7	-0.2	1.2	7888.0	7.8	1.0
theta[629,3]	-0.12	0.011	0.91	-1.7	-0.11	1.4	7313.0	7.2	1.0
theta[630,3]	-0.25	0.01	0.89	-1.8	-0.22	1.2	7665.0	7.6	1.0
theta[631,3]	-0.31	0.0096	0.88	-1.8	-0.27	1.1	8498.0	8.4	1.0
theta[632,3]	-0.34	0.011	0.9	-1.9	-0.32	1.1	6852.0	6.8	1.0
theta[633,3]	-0.23	0.0093	0.91	-1.7	-0.2	1.2	9414.0	9.3	1.0
theta[634,3]	-0.17	0.0098	0.91	-1.7	-0.13	1.3	8566.0	8.5	1.0
theta[635,3]	-0.34	0.0096	0.89	-1.9	-0.32	1.1	8584.0	8.5	1.0
theta[636,3]	-0.55	0.0093	0.79	-1.9	-0.52	0.68	7326.0	7.2	1.0
theta[637,3]	-0.49	0.0093	0.82	-1.9	-0.45	0.77	7854.0	7.8	1.0
theta[638,3]	-0.16	0.0094	0.89	-1.7	-0.14	1.3	8985.0	8.9	1.0
theta[639,3]	-0.4	0.0091	0.82	-1.9	-0.37	0.9	8102.0	8.0	1.0
theta[640,3]	-0.24	0.01	0.92	-1.8	-0.21	1.2	8513.0	8.4	1.0
theta[641,3]	-0.16	0.01	0.97	-1.8	-0.15	1.4	8870.0	8.8	1.0
theta[642,3]	-0.16	0.01	0.96	-1.8	-0.13	1.4	8658.0	8.6	1.0
theta[643,3]	-0.28	0.0089	0.86	-1.7	-0.26	1.1	9421.0	9.3	1.0
theta[644,3]	-0.32	0.0093	0.89	-1.8	-0.29	1.1	9102.0	9.0	1.0
theta[645,3]	-0.39	0.0089	0.83	-1.8	-0.35	0.93	8828.0	8.7	1.0
theta[646,3]	-0.43	0.0096	0.81	-1.8	-0.4	0.84	7157.0	7.1	1.0
theta[647,3]	-0.36	0.0098	0.86	-1.8	-0.31	0.97	7623.0	7.5	1.0
theta[648,3]	-0.27	0.009	0.87	-1.8	-0.25	1.1	9364.0	9.2	1.0
theta[649,3]	-0.29	0.0096	0.86	-1.8	-0.23	1.0	7942.0	7.8	1.0
theta[650,3]	-0.3	0.0096	0.86	-1.8	-0.26	1.1	8132.0	8.0	1.0
theta[651,3]	0.49	0.0089	0.76	-0.84	0.53	1.7	7269.0	7.2	1.0
theta[652,3]	-0.19	0.0096	0.91	-1.7	-0.17	1.3	8852.0	8.7	1.0
theta[653,3]	-0.45	0.01	0.83	-1.9	-0.42	0.86	6769.0	6.7	1.0
theta[654,3]	-0.63	0.009	0.78	-2.0	-0.59	0.61	7574.0	7.5	1.0
theta[655,3]	-0.23	0.0095	0.88	-1.7	-0.21	1.2	8501.0	8.4	1.0
theta[656,3]	-0.28	0.01	0.86	-1.8	-0.26	1.1	7057.0	7.0	1.0
theta[657,3]	-0.21	0.011	0.92	-1.8	-0.2	1.2	6994.0	6.9	1.0
theta[658,3]	-0.22	0.01	0.92	-1.7	-0.22	1.2	7945.0	7.8	1.0
theta[659,3]	-0.14	0.01	0.9	-1.7	-0.12	1.3	7561.0	7.5	1.0
theta[660,3]	-0.14	0.0097	0.95	-1.7	-0.12	1.4	9527.0	9.4	1.0
theta[661,3]	-0.35	0.0093	0.83	-1.8	-0.3	0.93	7922.0	7.8	1.0
theta[662,3]	-0.14	0.01	0.93	-1.7	-0.12	1.4	8563.0	8.5	1.0
theta[663,3]	-0.17	0.0099	0.91	-1.7	-0.14	1.3	8416.0	8.3	1.0
theta[664,3]	-0.12	0.0094	0.92	-1.7	-0.1	1.3	9603.0	9.5	1.0
theta[665,3]	-0.28	0.0095	0.88	-1.8	-0.25	1.1	8490.0	8.4	1.0
theta[666,3]	-0.12	0.0095	0.89	-1.6	-0.1	1.3	8810.0	8.7	1.0
theta[667,3]	-0.26	0.011	0.89	-1.8	-0.24	1.1	6513.0	6.4	1.0
theta[668,3]	-0.7	0.0093	0.76	-2.0	-0.66	0.49	6592.0	6.5	1.0
theta[669,3]	0.51	0.008	0.74	-0.78	0.54	1.6	8485.0	8.4	1.0
theta[670,3]	0.85	0.0067	0.62	-0.18	0.86	1.8	8460.0	8.4	1.0
theta[671,3]	-0.16	0.011	0.99	-1.8	-0.13	1.4	8442.0	8.3	1.0
theta[672,3]	1.6	0.0081	0.7	0.37	1.6	2.7	7458.0	7.4	1.0
theta[673,3]	-0.1	0.0097	0.9	-1.6	-0.066	1.3	8638.0	8.5	1.0
theta[674,3]	-0.32	0.0095	0.87	-1.8	-0.29	1.0	8378.0	8.3	1.0
theta[675,3]	-0.12	0.0096	0.89	-1.6	-0.098	1.3	8549.0	8.4	1.0
