	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[290,1]	1.4	0.003	0.28	0.97	1.4	1.9	8679.0	12.0	1.0
theta[291,1]	-0.33	0.0034	0.31	-0.85	-0.31	0.16	8186.0	11.0	1.0
theta[292,1]	-0.95	0.0054	0.43	-1.7	-0.92	-0.29	6356.0	8.7	1.0
theta[293,1]	-1.0	0.0051	0.44	-1.8	-0.99	-0.34	7250.0	9.9	1.0
theta[294,1]	0.18	0.0029	0.27	-0.25	0.18	0.61	8503.0	12.0	1.0
theta[295,1]	3.1	0.0039	0.36	2.6	3.1	3.8	8384.0	11.0	1.0
theta[296,1]	0.84	0.0027	0.26	0.41	0.84	1.3	8952.0	12.0	1.0
theta[297,1]	-1.6	0.0058	0.56	-2.6	-1.6	-0.79	9191.0	13.0	1.0
theta[298,1]	0.45	0.0025	0.26	0.015	0.45	0.88	10620.0	15.0	1.0
theta[299,1]	0.42	0.0026	0.25	0.0083	0.42	0.83	9312.0	13.0	1.0
theta[300,1]	-0.45	0.0039	0.34	-1.0	-0.43	0.075	7760.0	11.0	1.0
theta[301,1]	-0.99	0.0052	0.43	-1.7	-0.96	-0.33	6783.0	9.3	1.0
theta[302,1]	1.6	0.0032	0.29	1.1	1.6	2.1	8209.0	11.0	1.0
theta[303,1]	-0.56	0.0042	0.38	-1.2	-0.54	0.02	8134.0	11.0	1.0
theta[304,1]	-1.5	0.0061	0.55	-2.5	-1.5	-0.69	8320.0	11.0	1.0
theta[305,1]	-0.74	0.0047	0.39	-1.4	-0.71	-0.12	6928.0	9.5	1.0
theta[306,1]	-1.3	0.0061	0.5	-2.2	-1.3	-0.55	6741.0	9.2	1.0
theta[307,1]	-1.6	0.0064	0.54	-2.5	-1.5	-0.73	7221.0	9.9	1.0
theta[308,1]	-0.25	0.0033	0.3	-0.76	-0.24	0.21	8374.0	11.0	1.0
theta[309,1]	-1.3	0.0057	0.48	-2.2	-1.3	-0.61	7066.0	9.7	1.0
theta[310,1]	1.2	0.0028	0.27	0.79	1.2	1.7	9152.0	13.0	1.0
theta[311,1]	-0.57	0.0041	0.36	-1.2	-0.55	-0.012	7616.0	10.0	1.0
theta[312,1]	-1.6	0.0064	0.54	-2.5	-1.5	-0.74	7352.0	10.0	1.0
theta[313,1]	1.6	0.0031	0.28	1.1	1.6	2.0	8620.0	12.0	1.0
theta[314,1]	-0.56	0.0036	0.34	-1.2	-0.54	-0.029	9164.0	13.0	1.0
theta[315,1]	-1.2	0.0052	0.47	-2.0	-1.1	-0.42	8066.0	11.0	1.0
theta[316,1]	-0.73	0.0046	0.37	-1.4	-0.71	-0.18	6527.0	8.9	1.0
theta[317,1]	-1.9	0.0063	0.58	-2.9	-1.9	-0.99	8466.0	12.0	1.0
theta[318,1]	-1.3	0.0058	0.48	-2.1	-1.2	-0.53	6843.0	9.4	1.0
theta[319,1]	0.4	0.003	0.26	-0.016	0.4	0.82	7520.0	10.0	1.0
theta[320,1]	-1.1	0.0054	0.47	-1.9	-1.1	-0.38	7840.0	11.0	1.0
theta[321,1]	-0.99	0.0051	0.45	-1.8	-0.96	-0.31	7902.0	11.0	1.0
theta[322,1]	-0.18	0.0031	0.29	-0.67	-0.18	0.27	8255.0	11.0	1.0
theta[323,1]	-0.39	0.0039	0.32	-0.95	-0.38	0.098	6782.0	9.3	1.0
theta[324,1]	-1.3	0.0056	0.49	-2.1	-1.2	-0.51	7495.0	10.0	1.0
theta[325,1]	0.71	0.0029	0.26	0.28	0.7	1.1	7993.0	11.0	1.0
theta[326,1]	1.8	0.0032	0.29	1.3	1.8	2.3	7944.0	11.0	1.0
theta[327,1]	0.41	0.0027	0.27	-0.037	0.41	0.85	9431.0	13.0	1.0
theta[328,1]	0.76	0.003	0.26	0.34	0.77	1.2	7493.0	10.0	1.0
theta[329,1]	0.89	0.0029	0.27	0.45	0.88	1.3	8506.0	12.0	1.0
theta[330,1]	-0.17	0.0042	0.38	-0.8	-0.15	0.43	8278.0	11.0	1.0
theta[331,1]	-0.54	0.0038	0.36	-1.2	-0.52	0.017	9065.0	12.0	1.0
theta[332,1]	1.2	0.0029	0.27	0.74	1.2	1.6	8371.0	11.0	1.0
theta[333,1]	-1.9	0.0077	0.62	-3.0	-1.9	-0.98	6466.0	8.8	1.0
theta[334,1]	1.1	0.0029	0.27	0.61	1.1	1.5	9035.0	12.0	1.0
theta[335,1]	-0.23	0.0032	0.3	-0.75	-0.22	0.23	8909.0	12.0	1.0
theta[336,1]	-0.11	0.003	0.29	-0.61	-0.1	0.35	9780.0	13.0	1.0
theta[337,1]	-1.9	0.0072	0.6	-3.0	-1.9	-0.99	6912.0	9.5	1.0
theta[338,1]	-1.1	0.0049	0.45	-1.9	-1.1	-0.4	8297.0	11.0	1.0
theta[339,1]	-1.9	0.0074	0.61	-3.0	-1.9	-0.98	6828.0	9.3	1.0
theta[340,1]	-0.12	0.0032	0.29	-0.62	-0.11	0.34	8494.0	12.0	1.0
theta[341,1]	0.48	0.0026	0.25	0.066	0.48	0.89	9315.0	13.0	1.0
theta[342,1]	0.72	0.0026	0.25	0.3	0.72	1.1	9440.0	13.0	1.0
theta[343,1]	1.1	0.0031	0.28	0.62	1.1	1.5	8172.0	11.0	1.0
theta[344,1]	-1.2	0.0054	0.47	-2.1	-1.2	-0.52	7730.0	11.0	1.0
theta[345,1]	-0.37	0.0038	0.33	-0.94	-0.35	0.14	7471.0	10.0	1.0
theta[346,1]	-0.18	0.0033	0.29	-0.69	-0.17	0.27	7929.0	11.0	1.0
theta[347,1]	-1.5	0.0065	0.54	-2.5	-1.5	-0.71	7026.0	9.6	1.0
theta[348,1]	-0.94	0.0046	0.42	-1.7	-0.91	-0.29	8254.0	11.0	1.0
theta[349,1]	-0.68	0.0048	0.39	-1.4	-0.66	-0.085	6558.0	9.0	1.0
theta[350,1]	-0.22	0.0034	0.31	-0.75	-0.21	0.25	8049.0	11.0	1.0
theta[351,1]	-0.42	0.0038	0.33	-0.97	-0.4	0.084	7288.0	10.0	1.0
theta[352,1]	-0.64	0.0042	0.37	-1.3	-0.63	-0.074	7750.0	11.0	1.0
theta[353,1]	-1.2	0.0057	0.48	-2.1	-1.2	-0.49	7079.0	9.7	1.0
theta[354,1]	-1.1	0.0052	0.46	-1.9	-1.1	-0.43	7907.0	11.0	1.0
theta[355,1]	0.42	0.003	0.26	0.00029	0.42	0.85	7618.0	10.0	1.0
theta[356,1]	-0.48	0.004	0.34	-1.1	-0.46	0.027	7199.0	9.8	1.0
theta[357,1]	-1.2	0.0053	0.46	-2.0	-1.1	-0.47	7670.0	10.0	1.0
theta[358,1]	-1.9	0.0074	0.61	-3.0	-1.9	-0.98	6866.0	9.4	1.0
theta[359,1]	-0.56	0.0039	0.35	-1.2	-0.54	-0.05	7883.0	11.0	1.0
theta[360,1]	-0.88	0.0049	0.41	-1.6	-0.86	-0.26	7013.0	9.6	1.0
theta[361,1]	-0.24	0.0032	0.3	-0.76	-0.23	0.23	8690.0	12.0	1.0
theta[362,1]	0.45	0.0028	0.25	0.04	0.45	0.86	8145.0	11.0	1.0
theta[363,1]	0.47	0.0028	0.26	0.036	0.47	0.9	8412.0	12.0	1.0
theta[364,1]	-1.3	0.0062	0.49	-2.2	-1.2	-0.55	6286.0	8.6	1.0
theta[365,1]	-1.4	0.006	0.5	-2.3	-1.4	-0.64	7048.0	9.6	1.0
theta[366,1]	-0.21	0.0031	0.3	-0.72	-0.2	0.25	9089.0	12.0	1.0
theta[367,1]	-0.077	0.0032	0.28	-0.55	-0.067	0.37	7747.0	11.0	1.0
theta[368,1]	0.64	0.003	0.25	0.24	0.64	1.1	7225.0	9.9	1.0
theta[369,1]	0.19	0.0031	0.28	-0.27	0.2	0.64	8031.0	11.0	1.0
theta[370,1]	-1.9	0.007	0.63	-3.0	-1.9	-0.94	8087.0	11.0	1.0
theta[371,1]	-1.9	0.0072	0.61	-3.0	-1.9	-0.99	7128.0	9.8	1.0
theta[372,1]	-1.9	0.0072	0.61	-3.0	-1.9	-0.97	7277.0	10.0	1.0
theta[373,1]	-1.9	0.0077	0.6	-2.9	-1.9	-0.96	6028.0	8.2	1.0
theta[374,1]	0.16	0.0027	0.26	-0.28	0.16	0.59	9633.0	13.0	1.0
theta[375,1]	-0.44	0.0036	0.33	-1.0	-0.42	0.087	8579.0	12.0	1.0
theta[376,1]	-1.2	0.0052	0.46	-2.0	-1.2	-0.52	7713.0	11.0	1.0
theta[377,1]	-1.1	0.0053	0.47	-1.9	-1.1	-0.41	7713.0	11.0	1.0
theta[378,1]	-0.36	0.0036	0.32	-0.89	-0.34	0.13	7716.0	11.0	1.0
theta[379,1]	-0.6	0.0037	0.35	-1.2	-0.58	-0.061	9043.0	12.0	1.0
theta[380,1]	-0.078	0.0031	0.29	-0.56	-0.076	0.37	8444.0	12.0	1.0
theta[381,1]	-0.34	0.0038	0.31	-0.89	-0.32	0.14	6758.0	9.2	1.0
theta[382,1]	-1.1	0.0053	0.46	-1.9	-1.1	-0.41	7529.0	10.0	1.0
theta[383,1]	-1.1	0.0048	0.43	-1.8	-1.0	-0.39	7975.0	11.0	1.0
theta[384,1]	-1.6	0.0065	0.56	-2.6	-1.6	-0.72	7488.0	10.0	1.0
theta[385,1]	0.22	0.0028	0.26	-0.22	0.22	0.65	9120.0	12.0	1.0
theta[386,1]	-1.4	0.0052	0.47	-2.2	-1.3	-0.64	8357.0	11.0	1.0
theta[387,1]	-1.3	0.0055	0.49	-2.1	-1.3	-0.53	8019.0	11.0	1.0
theta[388,1]	0.13	0.0027	0.26	-0.3	0.14	0.57	9497.0	13.0	1.0
theta[389,1]	0.65	0.0028	0.26	0.22	0.65	1.1	8853.0	12.0	1.0
theta[390,1]	0.91	0.0031	0.28	0.47	0.9	1.4	7811.0	11.0	1.0
theta[391,1]	-1.3	0.0063	0.49	-2.1	-1.2	-0.53	5883.0	8.0	1.0
theta[392,1]	0.15	0.0028	0.26	-0.29	0.15	0.58	8745.0	12.0	1.0
theta[393,1]	-1.9	0.0076	0.63	-3.0	-1.9	-0.93	6997.0	9.6	1.0
theta[394,1]	0.66	0.0028	0.26	0.23	0.66	1.1	8700.0	12.0	1.0
theta[395,1]	-0.38	0.0038	0.33	-0.94	-0.36	0.12	7675.0	11.0	1.0
theta[396,1]	-1.3	0.0056	0.5	-2.2	-1.3	-0.52	8136.0	11.0	1.0
theta[397,1]	-1.1	0.0055	0.46	-1.9	-1.0	-0.4	6990.0	9.6	1.0
theta[398,1]	-1.5	0.0068	0.54	-2.5	-1.5	-0.69	6396.0	8.8	1.0
theta[399,1]	-0.2	0.0033	0.3	-0.72	-0.19	0.26	8323.0	11.0	1.0
theta[400,1]	0.37	0.0024	0.25	-0.025	0.37	0.78	11022.0	15.0	1.0
theta[401,1]	0.68	0.0026	0.25	0.27	0.68	1.1	9310.0	13.0	1.0
theta[402,1]	0.24	0.0026	0.26	-0.17	0.24	0.65	9523.0	13.0	1.0
theta[403,1]	-1.6	0.0069	0.55	-2.6	-1.6	-0.8	6482.0	8.9	1.0
theta[404,1]	-0.31	0.0036	0.31	-0.84	-0.29	0.16	7477.0	10.0	1.0
theta[405,1]	0.36	0.0027	0.27	-0.09	0.36	0.81	10293.0	14.0	1.0
theta[406,1]	0.041	0.0027	0.26	-0.4	0.049	0.44	9241.0	13.0	1.0
theta[407,1]	0.82	0.0024	0.25	0.42	0.81	1.2	11264.0	15.0	1.0
theta[408,1]	-1.5	0.0064	0.53	-2.5	-1.5	-0.74	6755.0	9.2	1.0
theta[409,1]	-1.9	0.0071	0.61	-3.0	-1.9	-0.95	7311.0	10.0	1.0
theta[410,1]	-1.3	0.0055	0.49	-2.1	-1.2	-0.52	7973.0	11.0	1.0
theta[411,1]	-0.96	0.0049	0.43	-1.7	-0.92	-0.32	7685.0	11.0	1.0
theta[412,1]	-1.6	0.0067	0.57	-2.6	-1.6	-0.77	7230.0	9.9	1.0
theta[413,1]	-1.0	0.0052	0.43	-1.8	-0.97	-0.33	7048.0	9.6	1.0
theta[414,1]	1.3	0.0027	0.27	0.86	1.3	1.8	9914.0	14.0	1.0
theta[415,1]	-1.2	0.0053	0.47	-2.1	-1.2	-0.5	7790.0	11.0	1.0
theta[416,1]	-0.63	0.004	0.37	-1.3	-0.61	-0.063	8626.0	12.0	1.0
theta[417,1]	-1.9	0.0077	0.63	-3.0	-1.9	-0.95	6570.0	9.0	1.0
theta[418,1]	0.19	0.0026	0.26	-0.24	0.2	0.62	9955.0	14.0	1.0
theta[419,1]	-1.9	0.0075	0.6	-3.0	-1.9	-1.0	6411.0	8.8	1.0
theta[420,1]	-1.1	0.005	0.43	-1.8	-1.0	-0.39	7336.0	10.0	1.0
theta[421,1]	-0.69	0.0047	0.38	-1.3	-0.67	-0.11	6551.0	9.0	1.0
theta[422,1]	0.22	0.0026	0.27	-0.22	0.23	0.64	10877.0	15.0	1.0
theta[423,1]	-1.6	0.0072	0.55	-2.6	-1.6	-0.79	5780.0	7.9	1.0
theta[424,1]	-0.2	0.0032	0.3	-0.73	-0.19	0.27	8784.0	12.0	1.0
theta[425,1]	0.31	0.0031	0.28	-0.14	0.31	0.75	8248.0	11.0	1.0
theta[426,1]	-1.1	0.0053	0.45	-1.9	-1.1	-0.42	7280.0	10.0	1.0
theta[427,1]	-0.23	0.0034	0.31	-0.77	-0.22	0.26	8398.0	11.0	1.0
theta[428,1]	-0.16	0.0035	0.3	-0.66	-0.15	0.31	7282.0	10.0	1.0
theta[429,1]	0.73	0.0028	0.26	0.31	0.73	1.2	8401.0	11.0	1.0
theta[430,1]	-1.9	0.0075	0.59	-3.0	-1.9	-1.0	6296.0	8.6	1.0
theta[431,1]	-1.1	0.0049	0.45	-1.9	-1.0	-0.38	8590.0	12.0	1.0
theta[432,1]	-1.6	0.0063	0.54	-2.5	-1.5	-0.74	7263.0	9.9	1.0
theta[433,1]	-1.9	0.0073	0.6	-2.9	-1.8	-0.99	6800.0	9.3	1.0
theta[434,1]	1.2	0.0029	0.27	0.71	1.2	1.6	9014.0	12.0	1.0
theta[435,1]	0.36	0.0026	0.26	-0.071	0.36	0.79	10043.0	14.0	1.0
theta[436,1]	-0.46	0.0037	0.33	-1.0	-0.45	0.053	7830.0	11.0	1.0
theta[437,1]	-0.55	0.0037	0.34	-1.2	-0.53	-0.031	8329.0	11.0	1.0
theta[438,1]	0.45	0.0027	0.26	0.024	0.45	0.88	9655.0	13.0	1.0
theta[439,1]	-1.6	0.0058	0.53	-2.6	-1.6	-0.82	8312.0	11.0	1.0
theta[440,1]	-1.9	0.0068	0.6	-2.9	-1.9	-0.98	7855.0	11.0	1.0
theta[441,1]	-0.79	0.0054	0.4	-1.5	-0.77	-0.19	5275.0	7.2	1.0
theta[442,1]	1.2	0.003	0.29	0.71	1.2	1.7	9004.0	12.0	1.0
theta[443,1]	-0.66	0.0043	0.38	-1.3	-0.64	-0.083	7698.0	11.0	1.0
theta[444,1]	-0.38	0.0035	0.33	-0.94	-0.37	0.13	8485.0	12.0	1.0
theta[445,1]	-0.015	0.0029	0.27	-0.47	0.00061	0.4	8449.0	12.0	1.0
theta[446,1]	0.091	0.0028	0.27	-0.37	0.092	0.52	9000.0	12.0	1.0
theta[447,1]	0.13	0.0027	0.26	-0.32	0.13	0.54	9622.0	13.0	1.0
theta[448,1]	-1.5	0.0066	0.53	-2.4	-1.5	-0.7	6579.0	9.0	1.0
theta[449,1]	-1.1	0.0055	0.46	-1.9	-1.1	-0.44	6848.0	9.4	1.0
theta[450,1]	-0.53	0.0042	0.36	-1.2	-0.51	0.027	7282.0	10.0	1.0
theta[451,1]	-1.6	0.0062	0.55	-2.6	-1.6	-0.77	8012.0	11.0	1.0
theta[452,1]	0.88	0.0028	0.27	0.44	0.89	1.3	9429.0	13.0	1.0
theta[453,1]	-1.5	0.0063	0.54	-2.5	-1.5	-0.67	7477.0	10.0	1.0
theta[454,1]	0.59	0.0027	0.27	0.15	0.59	1.0	9967.0	14.0	1.0
theta[455,1]	0.58	0.0029	0.26	0.15	0.57	1.0	8475.0	12.0	1.0
theta[456,1]	-1.6	0.0069	0.56	-2.6	-1.6	-0.78	6662.0	9.1	1.0
theta[457,1]	-0.97	0.0054	0.44	-1.7	-0.93	-0.3	6591.0	9.0	1.0
theta[458,1]	-0.33	0.0034	0.32	-0.89	-0.31	0.18	8815.0	12.0	1.0
theta[459,1]	-1.6	0.0062	0.55	-2.5	-1.5	-0.72	7879.0	11.0	1.0
theta[460,1]	-1.3	0.0061	0.5	-2.2	-1.3	-0.56	6700.0	9.2	1.0
theta[461,1]	-0.92	0.0047	0.42	-1.7	-0.88	-0.28	8042.0	11.0	1.0
theta[462,1]	-0.18	0.0031	0.3	-0.71	-0.16	0.31	9315.0	13.0	1.0
theta[463,1]	-0.38	0.0037	0.31	-0.9	-0.36	0.11	7208.0	9.9	1.0
theta[464,1]	0.42	0.0027	0.27	-0.021	0.42	0.85	10114.0	14.0	1.0
theta[465,1]	-1.9	0.0068	0.59	-2.9	-1.9	-0.98	7595.0	10.0	1.0
theta[466,1]	0.41	0.0026	0.26	-0.011	0.41	0.82	9429.0	13.0	1.0
theta[467,1]	-1.3	0.006	0.49	-2.1	-1.3	-0.55	6607.0	9.0	1.0
theta[468,1]	0.59	0.0026	0.25	0.19	0.59	1.0	9489.0	13.0	1.0
theta[469,1]	-1.9	0.007	0.62	-3.0	-1.9	-0.95	7705.0	11.0	1.0
theta[470,1]	-1.9	0.0078	0.62	-3.0	-1.9	-0.97	6228.0	8.5	1.0
theta[471,1]	-0.42	0.004	0.33	-0.98	-0.4	0.092	6697.0	9.2	1.0
theta[472,1]	-1.9	0.0073	0.6	-3.0	-1.9	-0.98	6802.0	9.3	1.0
theta[473,1]	-0.83	0.0054	0.41	-1.6	-0.8	-0.22	5566.0	7.6	1.0
theta[474,1]	0.33	0.0028	0.27	-0.11	0.33	0.77	9013.0	12.0	1.0
theta[475,1]	-0.49	0.0035	0.34	-1.1	-0.48	0.024	9570.0	13.0	1.0
theta[476,1]	-0.088	0.0031	0.29	-0.59	-0.074	0.37	9055.0	12.0	1.0
theta[477,1]	-1.1	0.0055	0.47	-1.9	-1.1	-0.42	7270.0	9.9	1.0
theta[478,1]	-1.3	0.0061	0.5	-2.2	-1.2	-0.51	6710.0	9.2	1.0
theta[479,1]	0.69	0.0026	0.25	0.29	0.69	1.1	9272.0	13.0	1.0
theta[480,1]	-0.69	0.0041	0.37	-1.3	-0.66	-0.11	8274.0	11.0	1.0
theta[481,1]	-0.42	0.0039	0.33	-0.99	-0.41	0.093	7087.0	9.7	1.0
theta[482,1]	-0.47	0.0038	0.34	-1.1	-0.46	0.033	7717.0	11.0	1.0
theta[483,1]	-1.1	0.0055	0.45	-1.9	-1.1	-0.42	6690.0	9.2	1.0
theta[484,1]	-0.78	0.0043	0.38	-1.5	-0.76	-0.19	7945.0	11.0	1.0
theta[485,1]	-0.21	0.0031	0.29	-0.7	-0.2	0.26	9311.0	13.0	1.0
theta[486,1]	-1.3	0.0049	0.5	-2.2	-1.3	-0.57	10415.0	14.0	1.0
theta[487,1]	-0.48	0.0038	0.32	-1.0	-0.47	0.0097	7308.0	10.0	1.0
theta[488,1]	-1.6	0.0069	0.54	-2.6	-1.6	-0.79	6205.0	8.5	1.0
theta[489,1]	0.17	0.0028	0.27	-0.28	0.17	0.6	9371.0	13.0	1.0
theta[490,1]	0.14	0.0028	0.27	-0.31	0.15	0.57	9131.0	12.0	1.0
theta[491,1]	1.2	0.003	0.27	0.81	1.2	1.7	8497.0	12.0	1.0
theta[492,1]	0.13	0.0029	0.26	-0.31	0.13	0.54	8427.0	12.0	1.0
theta[493,1]	-0.78	0.0046	0.39	-1.5	-0.77	-0.18	7318.0	10.0	1.0
theta[494,1]	-1.4	0.006	0.52	-2.3	-1.4	-0.59	7439.0	10.0	1.0
theta[495,1]	-1.1	0.0052	0.45	-1.8	-1.0	-0.39	7471.0	10.0	1.0
theta[496,1]	-0.71	0.0047	0.38	-1.4	-0.68	-0.13	6576.0	9.0	1.0
theta[497,1]	-0.31	0.0036	0.31	-0.84	-0.3	0.18	7763.0	11.0	1.0
theta[498,1]	-1.3	0.0064	0.5	-2.1	-1.2	-0.49	6101.0	8.3	1.0
theta[499,1]	0.34	0.0029	0.25	-0.068	0.34	0.75	7458.0	10.0	1.0
theta[500,1]	1.6	0.003	0.28	1.2	1.6	2.1	8936.0	12.0	1.0
theta[501,1]	0.41	0.0029	0.26	-0.023	0.41	0.83	8304.0	11.0	1.0
theta[502,1]	-1.3	0.0056	0.5	-2.2	-1.3	-0.57	7854.0	11.0	1.0
theta[503,1]	-0.51	0.0041	0.34	-1.1	-0.49	0.021	7014.0	9.6	1.0
theta[504,1]	0.63	0.0027	0.25	0.21	0.63	1.1	8987.0	12.0	1.0
theta[505,1]	-1.6	0.0066	0.55	-2.5	-1.5	-0.73	7010.0	9.6	1.0
theta[506,1]	-0.96	0.0048	0.43	-1.7	-0.93	-0.29	8034.0	11.0	1.0
theta[507,1]	-0.98	0.0053	0.43	-1.7	-0.95	-0.35	6440.0	8.8	1.0
theta[508,1]	-0.93	0.0049	0.42	-1.7	-0.9	-0.29	7344.0	10.0	1.0
theta[509,1]	0.75	0.003	0.27	0.32	0.75	1.2	8166.0	11.0	1.0
theta[510,1]	-1.4	0.0062	0.5	-2.2	-1.3	-0.58	6709.0	9.2	1.0
theta[511,1]	-0.71	0.0043	0.37	-1.3	-0.69	-0.15	7161.0	9.8	1.0
theta[512,1]	-0.46	0.0035	0.33	-1.0	-0.45	0.052	8776.0	12.0	1.0
theta[513,1]	-0.49	0.0036	0.33	-1.1	-0.48	0.017	8313.0	11.0	1.0
theta[514,1]	-0.22	0.0033	0.29	-0.71	-0.21	0.23	7693.0	11.0	1.0
theta[515,1]	-0.27	0.0035	0.32	-0.82	-0.26	0.22	8264.0	11.0	1.0
theta[516,1]	0.11	0.003	0.27	-0.34	0.11	0.53	8331.0	11.0	1.0
theta[517,1]	-1.6	0.0064	0.56	-2.6	-1.6	-0.75	7684.0	11.0	1.0
theta[518,1]	-0.76	0.0046	0.38	-1.4	-0.74	-0.17	6896.0	9.4	1.0
theta[519,1]	-1.0	0.0053	0.43	-1.8	-0.98	-0.37	6593.0	9.0	1.0
theta[520,1]	0.27	0.0027	0.27	-0.17	0.28	0.73	9860.0	13.0	1.0
theta[521,1]	-0.76	0.0046	0.4	-1.4	-0.73	-0.16	7299.0	10.0	1.0
theta[522,1]	-0.91	0.0048	0.41	-1.6	-0.89	-0.3	7144.0	9.8	1.0
theta[523,1]	-0.16	0.0032	0.29	-0.64	-0.15	0.3	8009.0	11.0	1.0
theta[524,1]	-0.62	0.0045	0.36	-1.2	-0.59	-0.073	6330.0	8.7	1.0
theta[525,1]	0.26	0.003	0.26	-0.18	0.26	0.68	7294.0	10.0	1.0
theta[526,1]	1.0	0.0029	0.26	0.61	1.0	1.5	8078.0	11.0	1.0
theta[527,1]	-0.23	0.0033	0.29	-0.73	-0.22	0.22	7449.0	10.0	1.0
theta[528,1]	-1.4	0.0061	0.5	-2.3	-1.3	-0.62	6706.0	9.2	1.0
theta[529,1]	0.42	0.0026	0.26	0.0042	0.42	0.83	9264.0	13.0	1.0
theta[530,1]	0.72	0.0027	0.27	0.3	0.71	1.2	9763.0	13.0	1.0
theta[531,1]	0.44	0.0028	0.27	0.0087	0.44	0.88	9225.0	13.0	1.0
theta[532,1]	-1.3	0.0058	0.48	-2.1	-1.3	-0.57	6657.0	9.1	1.0
theta[533,1]	-1.4	0.0061	0.52	-2.3	-1.4	-0.61	7083.0	9.7	1.0
theta[534,1]	-1.6	0.0068	0.56	-2.6	-1.6	-0.76	6939.0	9.5	1.0
theta[535,1]	-1.0	0.0053	0.44	-1.8	-0.97	-0.34	7149.0	9.8	1.0
theta[536,1]	-1.1	0.0051	0.45	-1.9	-1.1	-0.42	8016.0	11.0	1.0
theta[537,1]	0.059	0.0026	0.26	-0.37	0.064	0.47	9669.0	13.0	1.0
theta[538,1]	-0.85	0.0047	0.4	-1.6	-0.82	-0.24	7084.0	9.7	1.0
theta[539,1]	-0.46	0.0038	0.33	-1.0	-0.44	0.053	7219.0	9.9	1.0
theta[540,1]	-0.26	0.0035	0.31	-0.8	-0.25	0.23	7794.0	11.0	1.0
theta[541,1]	-1.9	0.0068	0.6	-2.9	-1.9	-0.99	7808.0	11.0	1.0
theta[542,1]	0.13	0.0028	0.26	-0.31	0.13	0.56	8735.0	12.0	1.0
theta[543,1]	-0.45	0.0035	0.33	-1.0	-0.43	0.063	9126.0	12.0	1.0
theta[544,1]	0.43	0.003	0.26	-0.0027	0.43	0.86	7873.0	11.0	1.0
theta[545,1]	-1.1	0.0055	0.46	-1.9	-1.1	-0.41	6751.0	9.2	1.0
theta[546,1]	-0.64	0.0042	0.37	-1.3	-0.62	-0.081	7817.0	11.0	1.0
theta[547,1]	-0.25	0.0032	0.3	-0.77	-0.23	0.22	8623.0	12.0	1.0
theta[548,1]	-0.24	0.0036	0.3	-0.76	-0.23	0.23	6999.0	9.6	1.0
theta[549,1]	0.31	0.0026	0.25	-0.11	0.31	0.73	9767.0	13.0	1.0
theta[550,1]	-1.9	0.0072	0.61	-3.0	-1.9	-0.98	7189.0	9.8	1.0
theta[551,1]	-0.51	0.0039	0.35	-1.1	-0.48	0.021	8228.0	11.0	1.0
theta[552,1]	-0.85	0.0048	0.4	-1.6	-0.82	-0.24	6831.0	9.3	1.0
theta[553,1]	0.91	0.0026	0.26	0.49	0.9	1.3	9715.0	13.0	1.0
theta[554,1]	0.14	0.0025	0.25	-0.28	0.14	0.55	10463.0	14.0	1.0
theta[555,1]	1.0	0.0029	0.26	0.57	1.0	1.4	8458.0	12.0	1.0
theta[556,1]	0.87	0.0029	0.26	0.45	0.87	1.3	7854.0	11.0	1.0
theta[557,1]	0.6	0.0028	0.26	0.17	0.6	1.0	8441.0	12.0	1.0
theta[558,1]	-0.75	0.0046	0.4	-1.4	-0.73	-0.13	7578.0	10.0	1.0
theta[559,1]	-0.7	0.0043	0.38	-1.4	-0.68	-0.11	7796.0	11.0	1.0
theta[560,1]	-0.0028	0.0032	0.28	-0.49	0.0034	0.45	7447.0	10.0	1.0
theta[561,1]	0.77	0.0027	0.26	0.36	0.77	1.2	9289.0	13.0	1.0
theta[562,1]	1.2	0.0028	0.28	0.77	1.2	1.7	9884.0	14.0	1.0
theta[563,1]	0.38	0.0027	0.26	-0.047	0.39	0.81	9018.0	12.0	1.0
theta[564,1]	0.81	0.0028	0.26	0.39	0.8	1.2	9122.0	12.0	1.0
theta[565,1]	-1.9	0.0071	0.61	-2.9	-1.8	-0.96	7314.0	10.0	1.0
theta[566,1]	0.16	0.0028	0.27	-0.31	0.16	0.61	9605.0	13.0	1.0
theta[567,1]	-0.65	0.0041	0.36	-1.3	-0.64	-0.1	7896.0	11.0	1.0
theta[568,1]	-1.2	0.0056	0.48	-2.1	-1.2	-0.51	7335.0	10.0	1.0
theta[569,1]	-1.1	0.0061	0.46	-1.9	-1.1	-0.41	5719.0	7.8	1.0
theta[570,1]	1.3	0.0029	0.28	0.89	1.3	1.8	9350.0	13.0	1.0
theta[571,1]	-0.36	0.0036	0.32	-0.9	-0.35	0.14	8155.0	11.0	1.0
theta[572,1]	-0.79	0.0048	0.38	-1.5	-0.77	-0.2	6400.0	8.8	1.0
theta[573,1]	1.0	0.0029	0.27	0.61	1.0	1.5	8704.0	12.0	1.0
theta[574,1]	-0.67	0.0047	0.38	-1.3	-0.64	-0.095	6764.0	9.3	1.0
theta[575,1]	1.1	0.003	0.27	0.7	1.1	1.6	7738.0	11.0	1.0
theta[576,1]	-1.9	0.0071	0.61	-3.0	-1.9	-0.99	7365.0	10.0	1.0
