	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[8,882]	-1.2	0.0087	0.61	-2.3	-1.1	-0.27	4899.0	0.46	1.0
theta[9,882]	-0.13	0.012	0.88	-1.7	-0.063	1.2	5416.0	0.51	1.0
theta[10,882]	-0.18	0.011	0.9	-1.7	-0.16	1.3	6804.0	0.64	1.0
theta[11,882]	-0.12	0.013	0.93	-1.7	-0.11	1.4	4926.0	0.47	1.0
theta[1,883]	1.2	0.0042	0.27	0.73	1.2	1.6	4013.0	0.38	1.0
theta[2,883]	0.35	0.0095	0.78	-0.98	0.4	1.5	6821.0	0.65	1.0
theta[3,883]	-1.1	0.0094	0.72	-2.4	-1.1	0.0029	5858.0	0.55	1.0
theta[4,883]	-0.42	0.011	0.84	-1.9	-0.37	0.91	6343.0	0.6	1.0
theta[5,883]	-0.26	0.0075	0.56	-1.2	-0.29	0.69	5637.0	0.53	1.0
theta[6,883]	0.5	0.011	0.89	-0.89	0.45	2.1	6299.0	0.6	1.0
theta[7,883]	0.89	0.0057	0.45	0.15	0.89	1.6	6238.0	0.59	1.0
theta[8,883]	0.76	0.0096	0.76	-0.43	0.72	2.1	6273.0	0.59	1.0
theta[9,883]	-0.56	0.01	0.78	-1.9	-0.51	0.61	5672.0	0.54	1.0
theta[10,883]	0.46	0.0076	0.53	-0.47	0.48	1.3	4908.0	0.46	1.0
theta[11,883]	0.21	0.03	0.9	-1.3	0.22	1.6	868.0	0.082	1.0
theta[1,884]	-0.53	0.0062	0.42	-1.3	-0.51	0.13	4610.0	0.44	1.0
theta[2,884]	-0.088	0.011	0.96	-1.7	-0.072	1.5	7764.0	0.73	1.0
theta[3,884]	-0.53	0.0099	0.8	-1.9	-0.49	0.72	6560.0	0.62	1.0
theta[4,884]	-0.05	0.011	0.94	-1.6	-0.018	1.5	7106.0	0.67	1.0
theta[5,884]	1.1	0.0095	0.64	0.1	1.1	2.2	4479.0	0.42	1.0
theta[6,884]	-0.34	0.011	0.92	-1.9	-0.32	1.1	6472.0	0.61	1.0
theta[7,884]	-0.55	0.011	0.86	-2.0	-0.52	0.76	5701.0	0.54	1.0
theta[8,884]	1.2	0.0093	0.65	0.18	1.2	2.3	4879.0	0.46	1.0
theta[9,884]	-0.16	0.012	0.86	-1.6	-0.11	1.2	5435.0	0.51	1.0
theta[10,884]	-0.084	0.01	0.93	-1.7	-0.062	1.4	8068.0	0.76	1.0
theta[11,884]	0.0066	0.012	1.0	-1.7	0.0022	1.7	7488.0	0.71	1.0
theta[1,885]	1.4	0.0041	0.26	1.0	1.5	1.9	4037.0	0.38	1.0
theta[2,885]	-0.36	0.01	0.84	-1.8	-0.33	1.0	6590.0	0.62	1.0
theta[3,885]	-0.51	0.012	0.69	-1.6	-0.52	0.63	3183.0	0.3	1.0
theta[4,885]	-0.47	0.01	0.8	-1.8	-0.43	0.77	6160.0	0.58	1.0
theta[5,885]	0.21	0.0091	0.65	-0.84	0.19	1.3	5036.0	0.48	1.0
theta[6,885]	-0.0081	0.011	0.88	-1.4	-0.043	1.5	6165.0	0.58	1.0
theta[7,885]	0.18	0.0067	0.5	-0.67	0.2	0.97	5535.0	0.52	1.0
theta[8,885]	0.35	0.0095	0.7	-0.75	0.31	1.6	5548.0	0.52	1.0
theta[9,885]	-0.59	0.011	0.76	-2.0	-0.53	0.53	5053.0	0.48	1.0
theta[10,885]	0.85	0.0071	0.49	0.033	0.86	1.7	4871.0	0.46	1.0
theta[11,885]	0.56	0.097	0.95	-1.0	0.6	2.1	95.0	0.009	1.0
theta[1,886]	-0.51	0.0065	0.4	-1.2	-0.5	0.11	3795.0	0.36	1.0
theta[2,886]	-0.082	0.01	0.93	-1.7	-0.068	1.4	8031.0	0.76	1.0
theta[3,886]	0.63	0.016	0.73	-0.63	0.66	1.8	2073.0	0.2	1.0
theta[4,886]	-0.033	0.012	0.93	-1.6	0.0037	1.5	6308.0	0.6	1.0
theta[5,886]	0.34	0.0083	0.54	-0.5	0.31	1.3	4341.0	0.41	1.0
theta[6,886]	-0.27	0.011	0.87	-1.7	-0.26	1.1	6452.0	0.61	1.0
theta[7,886]	2.1	0.0072	0.51	1.3	2.1	3.0	4940.0	0.47	1.0
theta[8,886]	0.95	0.0081	0.62	0.025	0.9	2.0	5835.0	0.55	1.0
theta[9,886]	-0.31	0.011	0.92	-1.9	-0.29	1.2	7122.0	0.67	1.0
theta[10,886]	-0.041	0.011	0.91	-1.6	-0.026	1.4	6461.0	0.61	1.0
theta[11,886]	0.0064	0.012	1.0	-1.7	0.014	1.7	7442.0	0.7	1.0
theta[1,887]	1.1	0.0041	0.28	0.59	1.1	1.5	4742.0	0.45	1.0
theta[2,887]	-0.22	0.01	0.84	-1.7	-0.21	1.1	7097.0	0.67	1.0
theta[3,887]	0.83	0.0094	0.76	-0.34	0.8	2.1	6545.0	0.62	1.0
theta[4,887]	0.13	0.011	0.79	-1.2	0.19	1.3	4799.0	0.45	1.0
theta[5,887]	-0.52	0.0068	0.53	-1.4	-0.55	0.37	5941.0	0.56	1.0
theta[6,887]	0.3	0.011	0.85	-1.0	0.26	1.8	6386.0	0.6	1.0
theta[7,887]	-0.00032	0.0075	0.57	-1.0	0.029	0.86	5829.0	0.55	1.0
theta[8,887]	0.81	0.0096	0.76	-0.35	0.76	2.1	6266.0	0.59	1.0
theta[9,887]	1.4	0.0062	0.43	0.74	1.4	2.2	4875.0	0.46	1.0
theta[10,887]	-0.52	0.01	0.75	-1.8	-0.47	0.62	5266.0	0.5	1.0
theta[11,887]	-0.48	0.049	0.9	-1.9	-0.48	1.0	340.0	0.032	1.0
theta[1,888]	1.1	0.0042	0.28	0.61	1.1	1.5	4333.0	0.41	1.0
theta[2,888]	-0.35	0.0099	0.87	-1.8	-0.31	1.0	7752.0	0.73	1.0
theta[3,888]	0.73	0.0097	0.76	-0.47	0.69	2.1	6268.0	0.59	1.0
theta[4,888]	-0.33	0.011	0.83	-1.8	-0.29	0.98	6018.0	0.57	1.0
theta[5,888]	0.2	0.01	0.61	-0.77	0.17	1.2	3720.0	0.35	1.0
theta[6,888]	0.6	0.011	0.86	-0.79	0.58	2.0	5795.0	0.55	1.0
theta[7,888]	1.1	0.0057	0.45	0.41	1.1	1.9	6061.0	0.57	1.0
theta[8,888]	0.7	0.0096	0.72	-0.42	0.65	2.0	5658.0	0.54	1.0
theta[9,888]	-0.1	0.01	0.68	-1.3	-0.032	0.89	4326.0	0.41	1.0
theta[10,888]	-0.57	0.0099	0.75	-1.9	-0.51	0.57	5666.0	0.54	1.0
theta[11,888]	0.27	0.035	0.87	-1.2	0.3	1.7	617.0	0.058	1.0
theta[1,889]	-0.56	0.0064	0.42	-1.3	-0.54	0.1	4363.0	0.41	1.0
theta[2,889]	-0.14	0.011	0.96	-1.7	-0.11	1.4	7052.0	0.67	1.0
theta[3,889]	-0.13	0.0099	0.77	-1.5	-0.084	1.1	6090.0	0.58	1.0
theta[4,889]	-0.048	0.012	0.96	-1.7	-0.051	1.5	6413.0	0.61	1.0
theta[5,889]	-0.88	0.0097	0.68	-2.1	-0.83	0.13	4912.0	0.46	1.0
theta[6,889]	-0.31	0.012	0.88	-1.8	-0.29	1.1	5234.0	0.49	1.0
theta[7,889]	-0.51	0.011	0.84	-2.0	-0.46	0.8	5664.0	0.54	1.0
theta[8,889]	0.67	0.0084	0.56	-0.18	0.64	1.6	4482.0	0.42	1.0
theta[9,889]	-0.21	0.011	0.87	-1.7	-0.16	1.2	6156.0	0.58	1.0
theta[10,889]	-0.09	0.012	0.93	-1.7	-0.058	1.4	5646.0	0.53	1.0
theta[11,889]	0.84	0.22	1.1	-1.1	0.94	2.4	25.0	0.0024	1.1
theta[1,890]	-1.1	0.0084	0.55	-2.0	-1.0	-0.23	4275.0	0.4	1.0
theta[2,890]	-0.085	0.011	0.96	-1.7	-0.072	1.5	7128.0	0.67	1.0
theta[3,890]	-0.32	0.01	0.86	-1.8	-0.3	1.0	7211.0	0.68	1.0
theta[4,890]	-0.091	0.011	0.96	-1.7	-0.083	1.5	7676.0	0.73	1.0
theta[5,890]	-0.73	0.0098	0.71	-2.0	-0.68	0.34	5148.0	0.49	1.0
theta[6,890]	-0.095	0.011	0.96	-1.7	-0.097	1.5	7390.0	0.7	1.0
theta[7,890]	-0.14	0.01	0.81	-1.5	-0.11	1.1	6255.0	0.59	1.0
theta[8,890]	-0.91	0.0094	0.68	-2.1	-0.88	0.13	5250.0	0.5	1.0
theta[9,890]	-0.076	0.012	0.9	-1.6	-0.05	1.3	5765.0	0.55	1.0
theta[10,890]	-0.075	0.011	0.98	-1.7	-0.07	1.5	7994.0	0.76	1.0
theta[11,890]	-0.0041	0.011	0.98	-1.6	0.00071	1.6	7465.0	0.71	1.0
theta[1,891]	0.88	0.0038	0.27	0.44	0.88	1.3	4964.0	0.47	1.0
theta[2,891]	0.55	0.012	0.77	-0.79	0.58	1.7	4033.0	0.38	1.0
theta[3,891]	0.84	0.0099	0.75	-0.34	0.8	2.1	5769.0	0.55	1.0
theta[4,891]	-0.38	0.01	0.85	-1.8	-0.34	0.97	6657.0	0.63	1.0
theta[5,891]	-0.3	0.0066	0.52	-1.1	-0.33	0.59	6266.0	0.59	1.0
theta[6,891]	0.46	0.011	0.84	-0.87	0.43	1.9	5724.0	0.54	1.0
theta[7,891]	0.18	0.0077	0.55	-0.75	0.21	1.0	5034.0	0.48	1.0
theta[8,891]	-0.49	0.0059	0.46	-1.2	-0.51	0.33	6085.0	0.58	1.0
theta[9,891]	-0.43	0.01	0.8	-1.8	-0.38	0.77	5903.0	0.56	1.0
theta[10,891]	-0.52	0.01	0.79	-1.9	-0.47	0.68	6035.0	0.57	1.0
theta[11,891]	0.35	0.053	0.9	-1.2	0.41	1.7	292.0	0.028	1.0
theta[1,892]	0.28	0.0047	0.3	-0.23	0.29	0.75	3936.0	0.37	1.0
theta[2,892]	-0.18	0.011	0.9	-1.7	-0.15	1.2	6996.0	0.66	1.0
theta[3,892]	-0.46	0.009	0.71	-1.7	-0.43	0.65	6354.0	0.6	1.0
theta[4,892]	-0.17	0.011	0.88	-1.6	-0.14	1.3	7066.0	0.67	1.0
theta[5,892]	0.49	0.0091	0.57	-0.41	0.48	1.4	3972.0	0.38	1.0
theta[6,892]	0.0042	0.013	0.79	-1.3	0.017	1.3	3988.0	0.38	1.0
theta[7,892]	2.1	0.0071	0.53	1.3	2.1	3.0	5450.0	0.52	1.0
theta[8,892]	0.099	0.0069	0.52	-0.71	0.063	1.0	5710.0	0.54	1.0
theta[9,892]	-0.35	0.011	0.84	-1.8	-0.31	0.96	5802.0	0.55	1.0
theta[10,892]	-0.26	0.011	0.86	-1.8	-0.22	1.0	6513.0	0.62	1.0
theta[11,892]	0.57	0.13	0.99	-1.2	0.63	2.1	57.0	0.0054	1.0
theta[1,893]	0.35	0.0045	0.3	-0.15	0.36	0.84	4479.0	0.42	1.0
theta[2,893]	-0.19	0.01	0.92	-1.7	-0.16	1.3	7836.0	0.74	1.0
theta[3,893]	-0.83	0.01	0.76	-2.1	-0.8	0.36	5694.0	0.54	1.0
theta[4,893]	0.82	0.011	0.75	-0.49	0.86	2.0	4433.0	0.42	1.0
theta[5,893]	0.019	0.0069	0.55	-0.84	0.001	0.94	6428.0	0.61	1.0
theta[6,893]	1.1	0.01	0.78	-0.2	1.0	2.4	5777.0	0.55	1.0
theta[7,893]	-0.55	0.0098	0.76	-1.9	-0.51	0.61	6041.0	0.57	1.0
theta[8,893]	-0.3	0.0063	0.47	-1.0	-0.32	0.52	5618.0	0.53	1.0
theta[9,893]	-0.27	0.011	0.81	-1.7	-0.21	0.96	5261.0	0.5	1.0
theta[10,893]	-0.31	0.01	0.84	-1.7	-0.27	0.99	6778.0	0.64	1.0
theta[11,893]	-0.27	0.022	0.89	-1.7	-0.28	1.2	1657.0	0.16	1.0
theta[1,894]	-0.25	0.0053	0.35	-0.86	-0.24	0.3	4345.0	0.41	1.0
theta[2,894]	-0.12	0.011	0.91	-1.7	-0.1	1.4	7144.0	0.68	1.0
theta[3,894]	-0.61	0.01	0.81	-2.0	-0.57	0.64	6275.0	0.59	1.0
theta[4,894]	-0.12	0.012	0.97	-1.8	-0.1	1.4	6465.0	0.61	1.0
theta[5,894]	0.72	0.009	0.62	-0.27	0.71	1.8	4687.0	0.44	1.0
theta[6,894]	0.54	0.013	0.81	-0.8	0.53	1.9	3914.0	0.37	1.0
theta[7,894]	-0.43	0.01	0.79	-1.8	-0.38	0.8	5987.0	0.57	1.0
theta[8,894]	-0.011	0.0062	0.46	-0.75	-0.026	0.78	5650.0	0.53	1.0
theta[9,894]	-0.14	0.011	0.84	-1.6	-0.087	1.2	5723.0	0.54	1.0
theta[10,894]	-0.19	0.011	0.89	-1.7	-0.15	1.2	6330.0	0.6	1.0
theta[11,894]	0.72	0.16	1.1	-1.2	0.82	2.3	45.0	0.0043	1.0
theta[1,895]	-0.76	0.007	0.45	-1.5	-0.73	-0.06	4209.0	0.4	1.0
theta[2,895]	-0.093	0.011	0.95	-1.7	-0.073	1.4	7560.0	0.71	1.0
theta[3,895]	0.69	0.014	0.74	-0.51	0.7	1.9	2937.0	0.28	1.0
theta[4,895]	-0.019	0.011	0.96	-1.6	-0.0046	1.5	7274.0	0.69	1.0
theta[5,895]	-0.81	0.01	0.67	-2.0	-0.73	0.2	4219.0	0.4	1.0
theta[6,895]	-0.25	0.011	0.93	-1.8	-0.22	1.2	7707.0	0.73	1.0
theta[7,895]	-0.47	0.01	0.86	-1.9	-0.43	0.9	7103.0	0.67	1.0
theta[8,895]	0.72	0.0077	0.55	-0.13	0.69	1.7	5116.0	0.48	1.0
theta[9,895]	-0.2	0.011	0.91	-1.8	-0.15	1.3	6818.0	0.64	1.0
theta[10,895]	-0.046	0.012	0.93	-1.6	-0.021	1.4	6400.0	0.61	1.0
theta[11,895]	-0.05	0.011	0.94	-1.6	-0.033	1.5	7635.0	0.72	1.0
theta[1,896]	-0.82	0.0067	0.46	-1.6	-0.78	-0.12	4680.0	0.44	1.0
theta[2,896]	-0.051	0.012	0.98	-1.7	-0.022	1.5	7063.0	0.67	1.0
theta[3,896]	-0.46	0.01	0.82	-1.9	-0.43	0.82	6206.0	0.59	1.0
theta[4,896]	-0.046	0.011	0.95	-1.6	-0.041	1.5	7389.0	0.7	1.0
theta[5,896]	1.1	0.0085	0.62	0.073	1.1	2.1	5389.0	0.51	1.0
theta[6,896]	-0.22	0.012	0.93	-1.8	-0.21	1.3	6372.0	0.6	1.0
theta[7,896]	-0.46	0.011	0.84	-2.0	-0.42	0.84	6426.0	0.61	1.0
theta[8,896]	1.0	0.0081	0.58	0.12	0.99	2.0	5156.0	0.49	1.0
theta[9,896]	-0.11	0.011	0.9	-1.7	-0.089	1.3	6862.0	0.65	1.0
theta[10,896]	-0.038	0.01	0.92	-1.6	-0.012	1.4	7793.0	0.74	1.0
theta[11,896]	-0.055	0.012	0.94	-1.6	-0.049	1.5	6360.0	0.6	1.0
theta[1,897]	-1.7	0.0092	0.65	-2.8	-1.6	-0.68	4926.0	0.47	1.0
theta[2,897]	-0.084	0.011	0.96	-1.7	-0.055	1.4	7218.0	0.68	1.0
theta[3,897]	-0.22	0.01	0.92	-1.8	-0.19	1.2	7685.0	0.73	1.0
theta[4,897]	-0.06	0.012	0.99	-1.7	-0.047	1.5	6715.0	0.64	1.0
theta[5,897]	-0.54	0.01	0.75	-1.9	-0.49	0.61	5304.0	0.5	1.0
theta[6,897]	-0.019	0.011	0.96	-1.6	-0.0097	1.5	7371.0	0.7	1.0
theta[7,897]	-0.099	0.011	0.85	-1.6	-0.073	1.2	5980.0	0.57	1.0
theta[8,897]	-0.72	0.01	0.73	-2.0	-0.67	0.38	5199.0	0.49	1.0
theta[9,897]	-0.052	0.011	0.94	-1.6	-0.037	1.5	7115.0	0.67	1.0
theta[10,897]	-0.032	0.011	0.98	-1.7	-0.027	1.5	7499.0	0.71	1.0
theta[11,897]	-0.042	0.011	0.96	-1.7	-0.043	1.5	7882.0	0.75	1.0
theta[1,898]	-0.46	0.0062	0.4	-1.2	-0.44	0.16	4231.0	0.4	1.0
theta[2,898]	-0.067	0.011	0.93	-1.6	-0.045	1.4	7317.0	0.69	1.0
theta[3,898]	-0.51	0.0098	0.8	-1.9	-0.49	0.73	6602.0	0.62	1.0
theta[4,898]	-0.13	0.012	0.93	-1.7	-0.11	1.4	6104.0	0.58	1.0
theta[5,898]	0.88	0.0084	0.61	-0.1	0.87	1.9	5293.0	0.5	1.0
theta[6,898]	-0.25	0.012	0.87	-1.7	-0.21	1.1	5586.0	0.53	1.0
theta[7,898]	1.7	0.0056	0.48	0.9	1.7	2.5	7329.0	0.69	1.0
theta[8,898]	-1.3	0.01	0.69	-2.5	-1.2	-0.26	4457.0	0.42	1.0
theta[9,898]	-0.15	0.011	0.85	-1.7	-0.087	1.2	6106.0	0.58	1.0
theta[10,898]	-0.13	0.01	0.91	-1.7	-0.11	1.3	7759.0	0.73	1.0
theta[11,898]	-0.15	0.012	0.95	-1.8	-0.15	1.4	5847.0	0.55	1.0
theta[1,899]	-1.7	0.0097	0.66	-2.8	-1.6	-0.69	4584.0	0.43	1.0
theta[2,899]	-0.07	0.012	0.95	-1.6	-0.061	1.5	5798.0	0.55	1.0
theta[3,899]	-0.22	0.01	0.91	-1.8	-0.2	1.2	7578.0	0.72	1.0
theta[4,899]	-0.06	0.011	0.98	-1.7	-0.044	1.5	8008.0	0.76	1.0
theta[5,899]	-0.54	0.01	0.75	-1.9	-0.48	0.59	5368.0	0.51	1.0
theta[6,899]	-0.008	0.012	1.0	-1.6	-0.004	1.6	7240.0	0.68	1.0
theta[7,899]	-0.083	0.011	0.87	-1.5	-0.052	1.3	6773.0	0.64	1.0
theta[8,899]	-0.74	0.011	0.74	-2.0	-0.68	0.4	4917.0	0.47	1.0
theta[9,899]	-0.0045	0.011	0.92	-1.6	0.037	1.4	6951.0	0.66	1.0
theta[10,899]	-0.016	0.011	0.96	-1.6	0.002	1.6	7083.0	0.67	1.0
theta[11,899]	-0.025	0.012	1.0	-1.7	-0.011	1.6	6771.0	0.64	1.0
theta[1,900]	1.4	0.004	0.27	0.98	1.4	1.9	4427.0	0.42	1.0
theta[2,900]	0.4	0.01	0.75	-0.9	0.44	1.6	5476.0	0.52	1.0
theta[3,900]	0.31	0.0095	0.75	-0.87	0.26	1.6	6309.0	0.6	1.0
theta[4,900]	-0.53	0.0093	0.82	-1.9	-0.51	0.73	7702.0	0.73	1.0
theta[5,900]	0.98	0.0093	0.73	-0.17	0.95	2.2	6170.0	0.58	1.0
theta[6,900]	0.37	0.011	0.91	-1.1	0.34	1.9	6685.0	0.63	1.0
theta[7,900]	-0.11	0.0074	0.55	-1.1	-0.076	0.73	5451.0	0.52	1.0
theta[8,900]	0.32	0.0098	0.69	-0.73	0.28	1.5	5043.0	0.48	1.0
theta[9,900]	0.96	0.0056	0.4	0.32	0.95	1.6	5042.0	0.48	1.0
theta[10,900]	-0.78	0.0098	0.75	-2.1	-0.73	0.4	5910.0	0.56	1.0
theta[11,900]	0.13	0.026	0.89	-1.3	0.13	1.6	1124.0	0.11	1.0
theta[1,901]	-0.41	0.0061	0.4	-1.1	-0.38	0.2	4258.0	0.4	1.0
theta[2,901]	-0.055	0.011	0.91	-1.6	-0.021	1.4	7338.0	0.69	1.0
theta[3,901]	-0.55	0.01	0.8	-1.9	-0.52	0.68	6379.0	0.6	1.0
theta[4,901]	-0.071	0.011	0.94	-1.6	-0.055	1.4	8032.0	0.76	1.0
theta[5,901]	0.28	0.0072	0.53	-0.53	0.24	1.2	5259.0	0.5	1.0
theta[6,901]	-0.37	0.012	0.89	-1.9	-0.36	1.1	5718.0	0.54	1.0
theta[7,901]	-0.49	0.0099	0.82	-1.9	-0.43	0.75	6868.0	0.65	1.0
theta[8,901]	0.56	0.0074	0.54	-0.29	0.54	1.5	5349.0	0.51	1.0
theta[9,901]	-0.17	0.011	0.87	-1.7	-0.12	1.1	6715.0	0.63	1.0
theta[10,901]	-0.1	0.012	0.95	-1.7	-0.061	1.4	5938.0	0.56	1.0
theta[11,901]	-0.12	0.012	0.96	-1.7	-0.11	1.4	5971.0	0.56	1.0
theta[1,902]	0.26	0.0045	0.3	-0.24	0.27	0.77	4520.0	0.43	1.0
theta[2,902]	-0.05	0.011	0.89	-1.6	-0.031	1.4	6360.0	0.6	1.0
theta[3,902]	0.91	0.0092	0.69	-0.19	0.88	2.1	5671.0	0.54	1.0
theta[4,902]	-0.18	0.013	0.9	-1.7	-0.12	1.2	4975.0	0.47	1.0
theta[5,902]	-1.2	0.008	0.61	-2.3	-1.1	-0.3	5878.0	0.56	1.0
theta[6,902]	0.91	0.01	0.76	-0.32	0.91	2.2	5453.0	0.52	1.0
theta[7,902]	-0.73	0.011	0.81	-2.1	-0.68	0.52	5370.0	0.51	1.0
theta[8,902]	1.2	0.0086	0.71	0.092	1.1	2.4	6839.0	0.65	1.0
theta[9,902]	-0.36	0.011	0.85	-1.8	-0.32	0.93	6051.0	0.57	1.0
theta[10,902]	-0.24	0.011	0.84	-1.7	-0.19	1.0	6103.0	0.58	1.0
theta[11,902]	-0.2	0.016	0.92	-1.7	-0.2	1.4	3485.0	0.33	1.0
theta[1,903]	-0.082	0.005	0.34	-0.65	-0.072	0.45	4559.0	0.43	1.0
theta[2,903]	0.052	0.012	0.92	-1.5	0.095	1.5	5575.0	0.53	1.0
theta[3,903]	0.068	0.011	0.69	-1.1	0.087	1.2	3578.0	0.34	1.0
theta[4,903]	-0.13	0.011	0.9	-1.6	-0.11	1.3	7121.0	0.67	1.0
theta[5,903]	-1.1	0.0085	0.63	-2.2	-1.0	-0.12	5408.0	0.51	1.0
theta[6,903]	0.37	0.011	0.79	-0.98	0.39	1.7	5071.0	0.48	1.0
theta[7,903]	-0.53	0.011	0.8	-1.9	-0.49	0.71	5817.0	0.55	1.0
theta[8,903]	0.38	0.0067	0.53	-0.42	0.36	1.3	6264.0	0.59	1.0
theta[9,903]	-0.25	0.011	0.84	-1.7	-0.2	1.0	5540.0	0.52	1.0
theta[10,903]	-0.16	0.01	0.89	-1.7	-0.13	1.2	7343.0	0.69	1.0
theta[11,903]	-0.15	0.012	0.94	-1.7	-0.13	1.4	5808.0	0.55	1.0
theta[1,904]	-0.91	0.0071	0.47	-1.7	-0.89	-0.18	4328.0	0.41	1.0
theta[2,904]	-0.024	0.012	0.96	-1.7	-0.021	1.5	6840.0	0.65	1.0
theta[3,904]	-0.43	0.011	0.86	-1.9	-0.39	0.93	6605.0	0.62	1.0
theta[4,904]	-0.029	0.011	0.94	-1.6	0.0056	1.5	7633.0	0.72	1.0
theta[5,904]	1.8	0.0084	0.65	0.73	1.7	2.8	5941.0	0.56	1.0
theta[6,904]	-0.19	0.012	0.93	-1.7	-0.18	1.3	6240.0	0.59	1.0
theta[7,904]	-0.34	0.011	0.83	-1.8	-0.31	0.97	5827.0	0.55	1.0
theta[8,904]	0.32	0.0068	0.48	-0.44	0.31	1.1	5061.0	0.48	1.0
theta[9,904]	-0.047	0.011	0.88	-1.6	0.0034	1.3	6324.0	0.6	1.0
theta[10,904]	-0.083	0.012	0.98	-1.7	-0.07	1.5	6562.0	0.62	1.0
theta[11,904]	-0.097	0.012	0.97	-1.7	-0.087	1.5	6019.0	0.57	1.0
theta[1,905]	0.57	0.0041	0.28	0.11	0.57	1.0	4438.0	0.42	1.0
theta[2,905]	0.53	0.013	0.81	-0.87	0.59	1.8	4180.0	0.4	1.0
theta[3,905]	-0.02	0.012	0.69	-1.2	-0.015	1.1	3049.0	0.29	1.0
theta[4,905]	-0.27	0.011	0.87	-1.8	-0.24	1.1	6527.0	0.62	1.0
theta[5,905]	-0.26	0.0066	0.53	-1.1	-0.27	0.65	6480.0	0.61	1.0
theta[6,905]	0.69	0.011	0.81	-0.62	0.67	2.0	5851.0	0.55	1.0
theta[7,905]	0.29	0.0082	0.55	-0.67	0.33	1.1	4529.0	0.43	1.0
theta[8,905]	0.057	0.0075	0.55	-0.78	0.016	1.0	5343.0	0.51	1.0
theta[9,905]	-0.36	0.01	0.82	-1.8	-0.29	0.87	6324.0	0.6	1.0
theta[10,905]	0.44	0.0091	0.65	-0.72	0.49	1.4	5100.0	0.48	1.0
theta[11,905]	0.43	0.073	0.93	-1.2	0.47	1.9	163.0	0.015	1.0
theta[1,906]	-0.14	0.005	0.33	-0.71	-0.13	0.38	4354.0	0.41	1.0
theta[2,906]	-0.15	0.01	0.91	-1.7	-0.14	1.3	7938.0	0.75	1.0
theta[3,906]	0.36	0.013	0.68	-0.81	0.38	1.5	2675.0	0.25	1.0
theta[4,906]	-0.099	0.011	0.95	-1.7	-0.074	1.4	7674.0	0.73	1.0
theta[5,906]	0.14	0.0066	0.52	-0.68	0.12	1.0	6301.0	0.6	1.0
theta[6,906]	0.79	0.015	0.8	-0.52	0.8	2.1	2787.0	0.26	1.0
theta[7,906]	-0.6	0.011	0.82	-2.0	-0.54	0.65	5845.0	0.55	1.0
theta[8,906]	1.0	0.0092	0.65	0.011	0.96	2.2	4932.0	0.47	1.0
theta[9,906]	-0.24	0.012	0.86	-1.8	-0.19	1.1	5333.0	0.5	1.0
theta[10,906]	-0.19	0.012	0.93	-1.8	-0.17	1.3	5793.0	0.55	1.0
theta[11,906]	-0.13	0.014	0.94	-1.7	-0.11	1.4	4648.0	0.44	1.0
theta[1,907]	-0.22	0.0057	0.35	-0.83	-0.2	0.34	3903.0	0.37	1.0
theta[2,907]	-0.14	0.011	0.91	-1.7	-0.098	1.3	6880.0	0.65	1.0
theta[3,907]	1.4	0.0088	0.7	0.26	1.4	2.6	6323.0	0.6	1.0
theta[4,907]	-0.076	0.01	0.93	-1.7	-0.035	1.4	7975.0	0.75	1.0
theta[5,907]	0.16	0.0071	0.54	-0.68	0.15	1.1	5645.0	0.53	1.0
theta[6,907]	-0.15	0.012	0.84	-1.6	-0.13	1.2	4772.0	0.45	1.0
theta[7,907]	-0.4	0.01	0.79	-1.8	-0.36	0.82	5803.0	0.55	1.0
theta[8,907]	-0.43	0.006	0.45	-1.2	-0.43	0.29	5670.0	0.54	1.0
theta[9,907]	-0.19	0.011	0.87	-1.7	-0.14	1.2	6582.0	0.62	1.0
theta[10,907]	-0.2	0.011	0.91	-1.8	-0.15	1.2	6526.0	0.62	1.0
theta[11,907]	0.73	0.16	1.0	-1.1	0.83	2.3	44.0	0.0041	1.0
theta[1,908]	0.82	0.0046	0.27	0.37	0.82	1.3	3435.0	0.32	1.0
theta[2,908]	0.66	0.011	0.77	-0.73	0.71	1.8	4643.0	0.44	1.0
theta[3,908]	0.85	0.0096	0.74	-0.33	0.83	2.1	5899.0	0.56	1.0
theta[4,908]	-0.32	0.011	0.87	-1.8	-0.28	1.0	6163.0	0.58	1.0
theta[5,908]	-0.37	0.0068	0.52	-1.2	-0.39	0.51	5828.0	0.55	1.0
theta[6,908]	-1.3	0.0098	0.74	-2.5	-1.3	-0.093	5655.0	0.53	1.0
theta[7,908]	1.2	0.006	0.46	0.49	1.2	2.0	5816.0	0.55	1.0
theta[8,908]	0.82	0.01	0.73	-0.3	0.78	2.1	5251.0	0.5	1.0
theta[9,908]	-0.019	0.0099	0.7	-1.3	0.058	0.98	5021.0	0.47	1.0
theta[10,908]	-0.41	0.011	0.77	-1.8	-0.36	0.77	4905.0	0.46	1.0
theta[11,908]	0.39	0.069	0.93	-1.2	0.41	1.8	181.0	0.017	1.0
theta[1,909]	-1.4	0.0094	0.6	-2.4	-1.3	-0.45	4143.0	0.39	1.0
theta[2,909]	1.6	0.013	0.78	0.22	1.7	2.8	3601.0	0.34	1.0
theta[3,909]	-0.26	0.01	0.87	-1.7	-0.23	1.1	7021.0	0.66	1.0
