	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[643,1]	0.16	0.0027	0.27	-0.3	0.16	0.61	10305.0	8.9	1.0
theta[644,1]	-0.57	0.0042	0.36	-1.2	-0.55	-0.02	7658.0	6.6	1.0
theta[645,1]	0.46	0.0027	0.27	0.014	0.45	0.9	9957.0	8.6	1.0
theta[646,1]	0.36	0.0027	0.27	-0.1	0.36	0.8	10291.0	8.9	1.0
theta[647,1]	0.019	0.0028	0.27	-0.45	0.029	0.45	9280.0	8.0	1.0
theta[648,1]	-0.89	0.005	0.41	-1.6	-0.87	-0.26	6637.0	5.7	1.0
theta[649,1]	-0.039	0.0028	0.29	-0.51	-0.032	0.42	10617.0	9.1	1.0
theta[650,1]	-0.1	0.0032	0.29	-0.59	-0.09	0.37	8673.0	7.5	1.0
theta[651,1]	-0.16	0.0034	0.3	-0.67	-0.15	0.32	7954.0	6.8	1.0
theta[652,1]	-1.6	0.007	0.54	-2.6	-1.6	-0.79	5992.0	5.2	1.0
theta[653,1]	0.64	0.003	0.28	0.19	0.64	1.1	8563.0	7.4	1.0
theta[654,1]	1.3	0.0032	0.29	0.79	1.3	1.8	8291.0	7.1	1.0
theta[655,1]	-1.1	0.0056	0.47	-2.0	-1.1	-0.42	7085.0	6.1	1.0
theta[656,1]	0.27	0.003	0.27	-0.16	0.27	0.71	8085.0	7.0	1.0
theta[657,1]	-1.6	0.0073	0.56	-2.6	-1.5	-0.71	5858.0	5.0	1.0
theta[658,1]	-1.3	0.0057	0.5	-2.2	-1.3	-0.57	7514.0	6.5	1.0
theta[659,1]	-0.68	0.0044	0.38	-1.3	-0.65	-0.083	7553.0	6.5	1.0
theta[660,1]	-1.9	0.0067	0.59	-2.9	-1.9	-0.99	7711.0	6.6	1.0
theta[661,1]	-0.48	0.0039	0.34	-1.1	-0.47	0.029	7572.0	6.5	1.0
theta[662,1]	-1.9	0.0073	0.6	-2.9	-1.9	-0.97	6648.0	5.7	1.0
theta[663,1]	-1.0	0.005	0.45	-1.8	-0.97	-0.31	8253.0	7.1	1.0
theta[664,1]	-1.5	0.0062	0.53	-2.5	-1.5	-0.72	7306.0	6.3	1.0
theta[665,1]	-0.33	0.0038	0.33	-0.89	-0.32	0.17	7521.0	6.5	1.0
theta[666,1]	-1.2	0.0057	0.48	-2.1	-1.2	-0.47	7142.0	6.1	1.0
theta[667,1]	-0.26	0.0033	0.31	-0.79	-0.25	0.24	9130.0	7.9	1.0
theta[668,1]	1.2	0.0034	0.28	0.73	1.2	1.6	6688.0	5.8	1.0
theta[669,1]	0.18	0.0029	0.28	-0.3	0.18	0.65	9689.0	8.3	1.0
theta[670,1]	1.0	0.0031	0.28	0.56	1.0	1.5	8248.0	7.1	1.0
theta[671,1]	-1.9	0.0066	0.59	-2.9	-1.8	-0.99	7783.0	6.7	1.0
theta[672,1]	-1.3	0.0053	0.46	-2.1	-1.2	-0.54	7693.0	6.6	1.0
theta[673,1]	-0.68	0.0046	0.38	-1.4	-0.65	-0.088	6818.0	5.9	1.0
theta[674,1]	-0.22	0.0034	0.32	-0.77	-0.21	0.27	9032.0	7.8	1.0
theta[675,1]	-0.6	0.0042	0.37	-1.2	-0.57	-0.036	7622.0	6.6	1.0
theta[676,1]	-0.83	0.0046	0.4	-1.5	-0.81	-0.21	7504.0	6.5	1.0
theta[677,1]	-1.9	0.0072	0.6	-3.0	-1.9	-0.97	6993.0	6.0	1.0
theta[678,1]	-0.11	0.0032	0.29	-0.6	-0.098	0.36	8531.0	7.3	1.0
theta[679,1]	1.6	0.0034	0.29	1.1	1.6	2.1	7630.0	6.6	1.0
theta[680,1]	-1.9	0.0064	0.57	-2.9	-1.9	-1.0	7858.0	6.8	1.0
theta[681,1]	-0.41	0.0039	0.33	-0.99	-0.39	0.1	6982.0	6.0	1.0
theta[682,1]	-0.48	0.0038	0.33	-1.1	-0.46	0.043	7724.0	6.6	1.0
theta[683,1]	-0.15	0.0035	0.31	-0.66	-0.14	0.34	7781.0	6.7	1.0
theta[684,1]	-1.3	0.0057	0.49	-2.1	-1.2	-0.52	7491.0	6.4	1.0
theta[685,1]	-0.75	0.0046	0.39	-1.5	-0.73	-0.17	7342.0	6.3	1.0
theta[686,1]	0.2	0.0027	0.27	-0.25	0.2	0.64	10321.0	8.9	1.0
theta[687,1]	0.03	0.0028	0.28	-0.44	0.034	0.48	9954.0	8.6	1.0
theta[688,1]	0.25	0.003	0.27	-0.21	0.25	0.68	7959.0	6.8	1.0
theta[689,1]	0.25	0.0026	0.27	-0.19	0.26	0.69	10345.0	8.9	1.0
theta[690,1]	-0.72	0.0044	0.38	-1.4	-0.7	-0.11	7685.0	6.6	1.0
theta[691,1]	-1.3	0.0053	0.5	-2.2	-1.3	-0.53	8889.0	7.6	1.0
theta[692,1]	-0.33	0.0035	0.31	-0.87	-0.31	0.15	8164.0	7.0	1.0
theta[693,1]	-0.68	0.0045	0.37	-1.3	-0.65	-0.12	6804.0	5.9	1.0
theta[694,1]	0.83	0.0032	0.28	0.36	0.83	1.3	8076.0	6.9	1.0
theta[695,1]	-0.94	0.0052	0.43	-1.7	-0.91	-0.29	7096.0	6.1	1.0
theta[696,1]	0.67	0.0026	0.27	0.22	0.66	1.1	10703.0	9.2	1.0
theta[697,1]	-0.64	0.004	0.38	-1.3	-0.62	-0.057	8902.0	7.7	1.0
theta[698,1]	0.19	0.003	0.28	-0.28	0.19	0.63	8892.0	7.6	1.0
theta[699,1]	2.6	0.0039	0.32	2.1	2.6	3.1	6639.0	5.7	1.0
theta[700,1]	-0.61	0.0039	0.36	-1.2	-0.59	-0.061	8302.0	7.1	1.0
theta[701,1]	-0.038	0.003	0.28	-0.51	-0.028	0.41	8990.0	7.7	1.0
theta[702,1]	1.1	0.0031	0.28	0.64	1.1	1.6	8309.0	7.1	1.0
theta[703,1]	1.2	0.0032	0.29	0.73	1.2	1.7	8188.0	7.0	1.0
theta[704,1]	0.63	0.003	0.27	0.18	0.62	1.1	8170.0	7.0	1.0
theta[705,1]	0.42	0.0028	0.26	0.0034	0.42	0.84	8385.0	7.2	1.0
theta[706,1]	0.43	0.0031	0.27	-0.022	0.43	0.88	7675.0	6.6	1.0
theta[707,1]	0.35	0.003	0.27	-0.11	0.35	0.79	8284.0	7.1	1.0
theta[708,1]	1.0	0.0031	0.29	0.55	1.0	1.5	8643.0	7.4	1.0
theta[709,1]	-0.96	0.0049	0.42	-1.7	-0.93	-0.32	7415.0	6.4	1.0
theta[710,1]	0.52	0.0029	0.26	0.091	0.52	0.95	7860.0	6.8	1.0
theta[711,1]	-0.78	0.0047	0.4	-1.5	-0.76	-0.15	7299.0	6.3	1.0
theta[712,1]	0.44	0.0028	0.26	0.0092	0.44	0.86	8561.0	7.4	1.0
theta[713,1]	0.43	0.0029	0.28	-0.04	0.42	0.9	9647.0	8.3	1.0
theta[714,1]	1.9	0.0036	0.31	1.4	1.9	2.4	7143.0	6.1	1.0
theta[715,1]	-0.85	0.0049	0.4	-1.5	-0.83	-0.24	6664.0	5.7	1.0
theta[716,1]	0.64	0.0028	0.27	0.19	0.64	1.1	9594.0	8.3	1.0
theta[717,1]	-0.21	0.0035	0.31	-0.75	-0.2	0.28	7723.0	6.6	1.0
theta[718,1]	-0.3	0.0034	0.32	-0.83	-0.29	0.2	8638.0	7.4	1.0
theta[719,1]	0.92	0.0029	0.27	0.48	0.92	1.4	8841.0	7.6	1.0
theta[720,1]	-0.61	0.0037	0.38	-1.3	-0.59	-0.039	10206.0	8.8	1.0
theta[721,1]	0.67	0.0031	0.27	0.24	0.68	1.1	7676.0	6.6	1.0
theta[722,1]	-0.86	0.0048	0.4	-1.5	-0.83	-0.26	6933.0	6.0	1.0
theta[723,1]	0.21	0.0029	0.28	-0.26	0.21	0.66	9287.0	8.0	1.0
theta[724,1]	-0.78	0.0048	0.41	-1.5	-0.76	-0.15	7372.0	6.3	1.0
theta[725,1]	0.28	0.0027	0.28	-0.19	0.28	0.74	10443.0	9.0	1.0
theta[726,1]	-0.55	0.0041	0.34	-1.1	-0.53	-0.036	6571.0	5.7	1.0
theta[727,1]	-0.38	0.0035	0.32	-0.94	-0.37	0.12	8558.0	7.4	1.0
theta[728,1]	2.3	0.0037	0.35	1.7	2.3	2.9	8909.0	7.7	1.0
theta[729,1]	-0.31	0.0037	0.33	-0.87	-0.29	0.2	8042.0	6.9	1.0
theta[730,1]	-0.49	0.0035	0.34	-1.1	-0.47	0.042	9346.0	8.0	1.0
theta[731,1]	0.097	0.0029	0.28	-0.38	0.1	0.54	9059.0	7.8	1.0
theta[732,1]	0.094	0.0028	0.27	-0.36	0.098	0.53	8962.0	7.7	1.0
theta[733,1]	0.85	0.0029	0.27	0.4	0.85	1.3	9133.0	7.9	1.0
theta[734,1]	1.4	0.003	0.29	0.88	1.4	1.8	9137.0	7.9	1.0
theta[735,1]	-0.3	0.0037	0.32	-0.83	-0.3	0.19	7215.0	6.2	1.0
theta[736,1]	0.51	0.0027	0.26	0.079	0.51	0.94	9141.0	7.9	1.0
theta[737,1]	0.76	0.0027	0.26	0.34	0.76	1.2	8816.0	7.6	1.0
theta[738,1]	1.1	0.0031	0.28	0.66	1.1	1.6	8699.0	7.5	1.0
theta[739,1]	0.33	0.003	0.27	-0.13	0.33	0.76	8138.0	7.0	1.0
theta[740,1]	0.64	0.0027	0.26	0.22	0.64	1.1	9385.0	8.1	1.0
theta[741,1]	-1.3	0.0051	0.49	-2.1	-1.2	-0.54	9277.0	8.0	1.0
theta[742,1]	0.41	0.0027	0.26	-0.018	0.41	0.85	9044.0	7.8	1.0
theta[743,1]	0.37	0.0027	0.26	-0.07	0.36	0.8	9268.0	8.0	1.0
theta[744,1]	0.0052	0.003	0.28	-0.47	0.011	0.44	8635.0	7.4	1.0
theta[745,1]	0.15	0.0029	0.27	-0.3	0.16	0.59	8479.0	7.3	1.0
theta[746,1]	-1.4	0.0065	0.53	-2.3	-1.4	-0.58	6580.0	5.7	1.0
theta[747,1]	0.38	0.0029	0.26	-0.053	0.38	0.81	7880.0	6.8	1.0
theta[748,1]	-0.76	0.0046	0.39	-1.4	-0.74	-0.15	7181.0	6.2	1.0
theta[749,1]	1.1	0.0029	0.27	0.65	1.1	1.6	8907.0	7.7	1.0
theta[750,1]	0.57	0.0028	0.26	0.15	0.57	1.0	8963.0	7.7	1.0
theta[751,1]	0.13	0.0027	0.27	-0.32	0.14	0.59	10191.0	8.8	1.0
theta[752,1]	1.7	0.0035	0.31	1.2	1.7	2.2	7792.0	6.7	1.0
theta[753,1]	3.0	0.0037	0.34	2.4	2.9	3.5	8301.0	7.1	1.0
theta[754,1]	-0.35	0.0033	0.31	-0.9	-0.34	0.13	8531.0	7.3	1.0
theta[755,1]	0.019	0.0032	0.29	-0.48	0.03	0.48	8040.0	6.9	1.0
theta[756,1]	-0.44	0.004	0.33	-1.0	-0.42	0.083	7092.0	6.1	1.0
theta[757,1]	0.73	0.0032	0.29	0.27	0.73	1.2	8190.0	7.0	1.0
theta[758,1]	-1.0	0.0049	0.43	-1.8	-1.0	-0.39	7690.0	6.6	1.0
theta[759,1]	0.71	0.0029	0.27	0.27	0.71	1.2	8610.0	7.4	1.0
theta[760,1]	0.69	0.0027	0.26	0.28	0.69	1.1	9351.0	8.0	1.0
theta[761,1]	-0.96	0.0046	0.41	-1.7	-0.93	-0.33	7821.0	6.7	1.0
theta[762,1]	-0.16	0.0031	0.29	-0.65	-0.15	0.29	9178.0	7.9	1.0
theta[763,1]	1.2	0.003	0.27	0.78	1.2	1.7	7933.0	6.8	1.0
theta[764,1]	-0.18	0.0034	0.3	-0.68	-0.17	0.29	7823.0	6.7	1.0
theta[765,1]	-0.91	0.0046	0.42	-1.6	-0.89	-0.27	8033.0	6.9	1.0
theta[766,1]	-1.2	0.0052	0.47	-2.0	-1.1	-0.42	8093.0	7.0	1.0
theta[767,1]	0.51	0.0029	0.28	0.055	0.5	0.98	9196.0	7.9	1.0
theta[768,1]	-0.55	0.004	0.35	-1.1	-0.54	-0.013	7392.0	6.4	1.0
theta[769,1]	0.46	0.0027	0.26	0.034	0.45	0.9	9546.0	8.2	1.0
theta[770,1]	-0.083	0.0032	0.3	-0.6	-0.069	0.4	8924.0	7.7	1.0
theta[771,1]	-0.41	0.0034	0.33	-0.98	-0.39	0.11	9284.0	8.0	1.0
theta[772,1]	0.76	0.003	0.27	0.32	0.76	1.2	7905.0	6.8	1.0
theta[773,1]	-1.2	0.0057	0.45	-2.0	-1.1	-0.48	6396.0	5.5	1.0
theta[774,1]	1.0	0.0032	0.29	0.54	1.0	1.5	8091.0	7.0	1.0
theta[775,1]	0.13	0.003	0.27	-0.34	0.14	0.57	8293.0	7.1	1.0
theta[776,1]	0.26	0.0029	0.27	-0.19	0.27	0.7	8614.0	7.4	1.0
theta[777,1]	0.82	0.0029	0.27	0.38	0.82	1.3	8230.0	7.1	1.0
theta[778,1]	0.081	0.0027	0.27	-0.38	0.092	0.52	9826.0	8.5	1.0
theta[779,1]	1.2	0.003	0.27	0.73	1.2	1.6	8391.0	7.2	1.0
theta[780,1]	-1.0	0.0053	0.44	-1.8	-1.0	-0.36	6912.0	5.9	1.0
theta[781,1]	1.5	0.003	0.28	1.1	1.5	2.0	8683.0	7.5	1.0
theta[782,1]	-0.033	0.0031	0.28	-0.51	-0.025	0.4	8124.0	7.0	1.0
theta[783,1]	-0.24	0.0035	0.3	-0.77	-0.23	0.22	7218.0	6.2	1.0
theta[784,1]	0.82	0.0031	0.28	0.36	0.82	1.3	7919.0	6.8	1.0
theta[785,1]	-0.56	0.0039	0.35	-1.2	-0.55	-0.021	7767.0	6.7	1.0
theta[786,1]	0.32	0.0028	0.26	-0.11	0.32	0.74	8188.0	7.0	1.0
theta[787,1]	0.74	0.0031	0.28	0.28	0.74	1.2	8515.0	7.3	1.0
theta[788,1]	-0.79	0.0043	0.38	-1.5	-0.77	-0.2	7753.0	6.7	1.0
theta[789,1]	1.1	0.0027	0.28	0.63	1.1	1.6	10695.0	9.2	1.0
theta[790,1]	-1.5	0.0062	0.52	-2.4	-1.5	-0.72	7184.0	6.2	1.0
theta[791,1]	-0.65	0.004	0.36	-1.3	-0.64	-0.087	8266.0	7.1	1.0
theta[792,1]	0.93	0.003	0.28	0.48	0.92	1.4	8240.0	7.1	1.0
theta[793,1]	-0.28	0.0035	0.3	-0.81	-0.27	0.18	7426.0	6.4	1.0
theta[794,1]	-0.09	0.0032	0.3	-0.6	-0.082	0.39	9046.0	7.8	1.0
theta[795,1]	-0.0035	0.0031	0.28	-0.48	0.0052	0.46	8420.0	7.2	1.0
theta[796,1]	0.68	0.0026	0.27	0.24	0.68	1.1	10803.0	9.3	1.0
theta[797,1]	-0.34	0.0034	0.33	-0.92	-0.32	0.18	9372.0	8.1	1.0
theta[798,1]	0.56	0.0028	0.27	0.12	0.56	1.0	8937.0	7.7	1.0
theta[799,1]	-1.6	0.0066	0.58	-2.6	-1.6	-0.71	7837.0	6.7	1.0
theta[800,1]	-0.22	0.0035	0.32	-0.76	-0.21	0.29	8239.0	7.1	1.0
theta[801,1]	1.8	0.0038	0.33	1.2	1.8	2.3	7592.0	6.5	1.0
theta[802,1]	-0.71	0.0043	0.38	-1.4	-0.69	-0.12	7960.0	6.8	1.0
theta[803,1]	-0.33	0.0033	0.3	-0.85	-0.32	0.14	8431.0	7.3	1.0
theta[804,1]	-0.3	0.0035	0.32	-0.84	-0.29	0.2	8261.0	7.1	1.0
theta[805,1]	-1.1	0.0054	0.47	-1.9	-1.1	-0.45	7462.0	6.4	1.0
theta[806,1]	-0.032	0.0031	0.29	-0.52	-0.021	0.43	8673.0	7.5	1.0
theta[807,1]	1.0	0.0029	0.27	0.56	0.99	1.5	8798.0	7.6	1.0
theta[808,1]	0.67	0.0027	0.27	0.22	0.67	1.1	10344.0	8.9	1.0
theta[809,1]	1.5	0.0033	0.28	1.0	1.5	2.0	7388.0	6.4	1.0
theta[810,1]	0.14	0.003	0.28	-0.33	0.14	0.59	8572.0	7.4	1.0
theta[811,1]	0.56	0.0029	0.26	0.12	0.56	0.98	8468.0	7.3	1.0
theta[812,1]	1.2	0.0029	0.27	0.74	1.2	1.6	8626.0	7.4	1.0
theta[813,1]	-0.75	0.0047	0.4	-1.4	-0.72	-0.15	7264.0	6.2	1.0
theta[814,1]	-0.41	0.0037	0.32	-0.95	-0.4	0.094	7484.0	6.4	1.0
theta[815,1]	1.5	0.0033	0.3	0.96	1.4	2.0	8171.0	7.0	1.0
theta[816,1]	1.3	0.0033	0.29	0.81	1.3	1.8	7966.0	6.9	1.0
theta[817,1]	0.26	0.0029	0.26	-0.18	0.27	0.68	8157.0	7.0	1.0
theta[818,1]	-0.071	0.0033	0.31	-0.59	-0.06	0.41	8674.0	7.5	1.0
theta[819,1]	0.55	0.0026	0.25	0.13	0.55	0.96	9259.0	8.0	1.0
theta[820,1]	-0.65	0.0041	0.36	-1.3	-0.62	-0.11	7866.0	6.8	1.0
theta[821,1]	0.49	0.0029	0.26	0.061	0.49	0.93	8249.0	7.1	1.0
theta[822,1]	-0.083	0.003	0.28	-0.56	-0.075	0.36	8782.0	7.6	1.0
theta[823,1]	0.27	0.0028	0.27	-0.17	0.27	0.7	9258.0	8.0	1.0
theta[824,1]	-1.5	0.0069	0.54	-2.5	-1.5	-0.7	6006.0	5.2	1.0
theta[825,1]	-0.71	0.0041	0.38	-1.4	-0.69	-0.13	8449.0	7.3	1.0
theta[826,1]	-1.3	0.0054	0.49	-2.2	-1.3	-0.6	8002.0	6.9	1.0
theta[827,1]	0.23	0.0028	0.27	-0.23	0.24	0.69	9867.0	8.5	1.0
theta[828,1]	-0.61	0.0042	0.36	-1.3	-0.6	-0.045	7386.0	6.4	1.0
theta[829,1]	-0.73	0.0045	0.39	-1.4	-0.71	-0.15	7408.0	6.4	1.0
theta[830,1]	-1.9	0.0072	0.63	-3.0	-1.9	-0.97	7599.0	6.5	1.0
theta[831,1]	-0.2	0.0035	0.3	-0.73	-0.19	0.27	7568.0	6.5	1.0
theta[832,1]	0.58	0.0031	0.28	0.14	0.58	1.0	7812.0	6.7	1.0
theta[833,1]	1.4	0.0028	0.28	0.94	1.4	1.9	10322.0	8.9	1.0
theta[834,1]	-0.32	0.0035	0.32	-0.87	-0.31	0.18	8013.0	6.9	1.0
theta[835,1]	-0.39	0.0036	0.32	-0.94	-0.37	0.14	8244.0	7.1	1.0
theta[836,1]	-0.081	0.0032	0.29	-0.56	-0.071	0.37	7845.0	6.7	1.0
theta[837,1]	0.25	0.0031	0.27	-0.21	0.25	0.68	7585.0	6.5	1.0
theta[838,1]	-0.98	0.0056	0.45	-1.8	-0.96	-0.29	6574.0	5.7	1.0
theta[839,1]	-0.048	0.003	0.28	-0.5	-0.037	0.4	8769.0	7.5	1.0
theta[840,1]	1.9	0.0034	0.32	1.4	1.9	2.5	8708.0	7.5	1.0
theta[841,1]	-0.028	0.0031	0.27	-0.49	-0.024	0.41	7629.0	6.6	1.0
theta[842,1]	0.88	0.0031	0.27	0.43	0.87	1.3	7848.0	6.8	1.0
theta[843,1]	-0.82	0.0044	0.4	-1.5	-0.8	-0.2	8273.0	7.1	1.0
theta[844,1]	-0.15	0.0033	0.29	-0.65	-0.15	0.3	7815.0	6.7	1.0
theta[845,1]	-1.2	0.0053	0.48	-2.1	-1.2	-0.49	8006.0	6.9	1.0
theta[846,1]	0.68	0.0029	0.28	0.23	0.68	1.1	9156.0	7.9	1.0
theta[847,1]	0.71	0.0032	0.28	0.26	0.71	1.2	7933.0	6.8	1.0
theta[848,1]	-0.84	0.0049	0.39	-1.5	-0.81	-0.24	6461.0	5.6	1.0
theta[849,1]	-0.43	0.0042	0.34	-1.0	-0.42	0.094	6769.0	5.8	1.0
theta[850,1]	-0.38	0.0037	0.32	-0.94	-0.37	0.12	7391.0	6.4	1.0
theta[851,1]	1.2	0.0029	0.28	0.8	1.2	1.7	9064.0	7.8	1.0
theta[852,1]	-0.33	0.0035	0.32	-0.87	-0.31	0.17	8374.0	7.2	1.0
theta[853,1]	0.6	0.0029	0.27	0.17	0.6	1.0	8712.0	7.5	1.0
theta[854,1]	-0.89	0.0052	0.43	-1.7	-0.86	-0.22	6825.0	5.9	1.0
theta[855,1]	-1.6	0.0068	0.54	-2.6	-1.6	-0.78	6387.0	5.5	1.0
theta[856,1]	-0.0039	0.0031	0.29	-0.5	0.0058	0.46	8824.0	7.6	1.0
theta[857,1]	0.38	0.0028	0.27	-0.074	0.38	0.8	8883.0	7.6	1.0
theta[858,1]	-0.62	0.0039	0.36	-1.2	-0.6	-0.056	8584.0	7.4	1.0
theta[859,1]	0.25	0.0028	0.27	-0.19	0.25	0.69	9246.0	8.0	1.0
theta[860,1]	0.48	0.003	0.27	0.049	0.47	0.91	7759.0	6.7	1.0
theta[861,1]	1.0	0.0029	0.28	0.59	1.0	1.5	9560.0	8.2	1.0
theta[862,1]	0.71	0.0029	0.27	0.26	0.71	1.2	8559.0	7.4	1.0
theta[863,1]	1.2	0.0029	0.28	0.74	1.2	1.6	9313.0	8.0	1.0
theta[864,1]	-0.72	0.0043	0.38	-1.4	-0.7	-0.12	7985.0	6.9	1.0
theta[865,1]	-0.31	0.0039	0.33	-0.88	-0.3	0.19	6868.0	5.9	1.0
theta[866,1]	0.59	0.0027	0.26	0.16	0.59	1.0	9416.0	8.1	1.0
theta[867,1]	-1.3	0.0057	0.51	-2.2	-1.3	-0.57	7966.0	6.9	1.0
theta[868,1]	0.15	0.0029	0.28	-0.32	0.16	0.6	8963.0	7.7	1.0
theta[869,1]	0.16	0.0028	0.26	-0.29	0.16	0.58	8956.0	7.7	1.0
theta[870,1]	0.099	0.0028	0.27	-0.37	0.1	0.54	9355.0	8.0	1.0
theta[871,1]	-0.15	0.0034	0.31	-0.69	-0.13	0.33	8031.0	6.9	1.0
theta[872,1]	1.9	0.0033	0.31	1.4	1.9	2.4	8748.0	7.5	1.0
theta[873,1]	-0.84	0.0047	0.42	-1.6	-0.81	-0.2	7879.0	6.8	1.0
theta[874,1]	-0.69	0.005	0.39	-1.4	-0.67	-0.1	6031.0	5.2	1.0
theta[875,1]	0.35	0.0028	0.26	-0.085	0.35	0.78	8777.0	7.5	1.0
theta[876,1]	-1.2	0.006	0.49	-2.1	-1.2	-0.48	6659.0	5.7	1.0
theta[877,1]	0.41	0.0027	0.26	-0.033	0.41	0.84	9486.0	8.2	1.0
theta[878,1]	0.41	0.0029	0.27	-0.033	0.41	0.86	8280.0	7.1	1.0
theta[879,1]	0.31	0.0028	0.27	-0.13	0.31	0.76	9329.0	8.0	1.0
theta[880,1]	1.1	0.003	0.28	0.67	1.1	1.6	8585.0	7.4	1.0
theta[881,1]	-1.3	0.0059	0.5	-2.1	-1.2	-0.49	7337.0	6.3	1.0
theta[882,1]	-0.57	0.0042	0.36	-1.2	-0.55	-0.023	7564.0	6.5	1.0
theta[883,1]	0.98	0.0033	0.27	0.53	0.97	1.4	7048.0	6.1	1.0
theta[884,1]	-0.43	0.0038	0.34	-1.0	-0.41	0.1	8049.0	6.9	1.0
theta[885,1]	1.2	0.0031	0.29	0.72	1.2	1.7	9161.0	7.9	1.0
theta[886,1]	-0.42	0.0038	0.34	-1.0	-0.4	0.11	8076.0	6.9	1.0
theta[887,1]	1.1	0.003	0.28	0.61	1.1	1.5	9085.0	7.8	1.0
theta[888,1]	1.2	0.0033	0.28	0.74	1.2	1.7	7256.0	6.2	1.0
theta[889,1]	-0.51	0.0042	0.35	-1.1	-0.49	0.037	7166.0	6.2	1.0
theta[890,1]	-1.4	0.0061	0.5	-2.3	-1.3	-0.58	6876.0	5.9	1.0
theta[891,1]	0.7	0.0028	0.25	0.29	0.7	1.1	8368.0	7.2	1.0
theta[892,1]	0.26	0.0029	0.26	-0.18	0.26	0.68	8498.0	7.3	1.0
theta[893,1]	0.2	0.0027	0.27	-0.25	0.21	0.63	9631.0	8.3	1.0
theta[894,1]	-0.4	0.0037	0.33	-0.97	-0.39	0.12	8196.0	7.0	1.0
theta[895,1]	-0.64	0.0043	0.37	-1.3	-0.62	-0.072	7408.0	6.4	1.0
theta[896,1]	-0.66	0.0042	0.37	-1.3	-0.64	-0.078	7711.0	6.6	1.0
theta[897,1]	-1.9	0.0064	0.6	-2.9	-1.9	-0.97	8911.0	7.7	1.0
theta[898,1]	-0.72	0.0043	0.38	-1.4	-0.69	-0.14	7884.0	6.8	1.0
theta[899,1]	-1.9	0.0068	0.6	-3.0	-1.9	-0.97	7864.0	6.8	1.0
theta[900,1]	1.3	0.0032	0.29	0.87	1.3	1.8	8087.0	7.0	1.0
theta[901,1]	-0.46	0.0036	0.34	-1.1	-0.45	0.072	9029.0	7.8	1.0
theta[902,1]	0.34	0.0026	0.26	-0.089	0.34	0.76	9782.0	8.4	1.0
theta[903,1]	-0.14	0.0034	0.3	-0.66	-0.13	0.35	7995.0	6.9	1.0
theta[904,1]	-1.0	0.0054	0.44	-1.8	-0.96	-0.34	6697.0	5.8	1.0
theta[905,1]	0.49	0.0027	0.26	0.065	0.49	0.93	9579.0	8.2	1.0
theta[906,1]	-0.054	0.003	0.3	-0.54	-0.044	0.41	9429.0	8.1	1.0
theta[907,1]	-0.27	0.0033	0.31	-0.78	-0.25	0.21	8384.0	7.2	1.0
theta[908,1]	0.7	0.003	0.27	0.27	0.69	1.1	7761.0	6.7	1.0
theta[909,1]	-1.8	0.0062	0.58	-2.8	-1.7	-0.86	8728.0	7.5	1.0
theta[910,1]	0.24	0.0029	0.27	-0.22	0.25	0.69	9086.0	7.8	1.0
theta[911,1]	0.076	0.0029	0.28	-0.41	0.082	0.53	9606.0	8.3	1.0
theta[912,1]	0.13	0.0029	0.28	-0.34	0.14	0.58	9134.0	7.9	1.0
theta[913,1]	-1.5	0.0067	0.54	-2.4	-1.5	-0.67	6607.0	5.7	1.0
theta[914,1]	0.98	0.0029	0.27	0.54	0.97	1.4	8585.0	7.4	1.0
theta[915,1]	-0.36	0.0038	0.35	-0.96	-0.34	0.16	8139.0	7.0	1.0
theta[916,1]	-0.61	0.0042	0.37	-1.3	-0.59	-0.042	7986.0	6.9	1.0
theta[917,1]	-0.55	0.004	0.35	-1.1	-0.52	-0.022	7604.0	6.5	1.0
theta[918,1]	-0.47	0.0041	0.35	-1.1	-0.45	0.062	7417.0	6.4	1.0
theta[919,1]	-0.13	0.0032	0.3	-0.64	-0.12	0.33	8484.0	7.3	1.0
theta[920,1]	-0.82	0.0046	0.41	-1.5	-0.8	-0.19	7751.0	6.7	1.0
theta[921,1]	0.9	0.0027	0.27	0.46	0.9	1.4	9994.0	8.6	1.0
theta[922,1]	0.59	0.0032	0.28	0.13	0.59	1.1	7741.0	6.7	1.0
theta[923,1]	-0.61	0.0042	0.36	-1.2	-0.59	-0.054	7098.0	6.1	1.0
theta[924,1]	-1.2	0.0057	0.49	-2.1	-1.2	-0.5	7405.0	6.4	1.0
theta[925,1]	-0.019	0.0031	0.29	-0.5	-0.0049	0.43	8443.0	7.3	1.0
theta[926,1]	0.74	0.0032	0.27	0.29	0.74	1.2	7445.0	6.4	1.0
theta[927,1]	-1.0	0.0053	0.46	-1.8	-1.0	-0.34	7387.0	6.4	1.0
theta[928,1]	0.58	0.003	0.27	0.16	0.58	1.0	7903.0	6.8	1.0
theta[929,1]	0.23	0.0028	0.26	-0.18	0.23	0.66	8726.0	7.5	1.0
theta[930,1]	0.17	0.0032	0.29	-0.33	0.17	0.63	8387.0	7.2	1.0
theta[931,1]	-0.45	0.0039	0.35	-1.1	-0.43	0.086	7792.0	6.7	1.0
theta[932,1]	-0.5	0.0033	0.34	-1.1	-0.48	0.037	10173.0	8.7	1.0
