	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[285,2]	1.1	0.0057	0.46	0.36	1.1	1.9	6467.0	9.1	1.0
theta[286,2]	-1.2	0.007	0.55	-2.1	-1.2	-0.34	6071.0	8.6	1.0
theta[287,2]	-1.7	0.0078	0.63	-2.8	-1.6	-0.71	6537.0	9.2	1.0
theta[288,2]	0.72	0.0071	0.61	-0.23	0.7	1.8	7379.0	10.0	1.0
theta[289,2]	-0.1	0.0059	0.46	-0.87	-0.1	0.64	6118.0	8.6	1.0
theta[290,2]	-1.3	0.0061	0.51	-2.2	-1.3	-0.48	7019.0	9.9	1.0
theta[291,2]	-0.76	0.0091	0.67	-1.9	-0.7	0.23	5381.0	7.6	1.0
theta[292,2]	0.88	0.0092	0.69	-0.34	0.94	2.0	5665.0	8.0	1.0
theta[293,2]	-0.21	0.01	0.91	-1.7	-0.18	1.3	7707.0	11.0	1.0
theta[294,2]	0.097	0.0079	0.58	-0.92	0.15	1.0	5414.0	7.6	1.0
theta[295,2]	-0.25	0.009	0.85	-1.7	-0.22	1.1	8798.0	12.0	1.0
theta[296,2]	-0.28	0.0096	0.8	-1.7	-0.23	0.93	6886.0	9.7	1.0
theta[297,2]	-0.62	0.0095	0.77	-2.0	-0.57	0.55	6624.0	9.3	1.0
theta[298,2]	-0.61	0.0093	0.79	-2.0	-0.55	0.57	7214.0	10.0	1.0
theta[299,2]	-0.2	0.0097	0.89	-1.8	-0.13	1.2	8575.0	12.0	1.0
theta[300,2]	-0.013	0.0061	0.49	-0.8	-0.022	0.79	6428.0	9.1	1.0
theta[301,2]	-0.95	0.0093	0.7	-2.2	-0.89	0.12	5711.0	8.0	1.0
theta[302,2]	1.4	0.0071	0.63	0.4	1.4	2.4	7905.0	11.0	1.0
theta[303,2]	1.7	0.0073	0.58	0.8	1.7	2.7	6268.0	8.8	1.0
theta[304,2]	-0.79	0.0063	0.5	-1.6	-0.77	0.0011	6327.0	8.9	1.0
theta[305,2]	-0.56	0.0091	0.78	-1.9	-0.5	0.61	7288.0	10.0	1.0
theta[306,2]	-1.2	0.0086	0.67	-2.3	-1.1	-0.14	6130.0	8.6	1.0
theta[307,2]	1.2	0.0062	0.49	0.47	1.2	2.1	6351.0	8.9	1.0
theta[308,2]	-0.63	0.0093	0.72	-1.9	-0.57	0.43	5959.0	8.4	1.0
theta[309,2]	-0.23	0.0097	0.88	-1.8	-0.21	1.2	8206.0	12.0	1.0
theta[310,2]	-0.3	0.0066	0.51	-1.2	-0.29	0.49	5793.0	8.2	1.0
theta[311,2]	0.11	0.006	0.48	-0.65	0.11	0.93	6468.0	9.1	1.0
theta[312,2]	0.62	0.0061	0.53	-0.24	0.6	1.5	7500.0	11.0	1.0
theta[313,2]	0.32	0.0055	0.44	-0.39	0.31	1.0	6299.0	8.9	1.0
theta[314,2]	-0.57	0.0059	0.48	-1.4	-0.56	0.23	6464.0	9.1	1.0
theta[315,2]	-0.73	0.0093	0.74	-2.0	-0.69	0.4	6352.0	9.0	1.0
theta[316,2]	-0.66	0.01	0.78	-2.0	-0.59	0.51	6092.0	8.6	1.0
theta[317,2]	-0.069	0.0061	0.5	-0.94	-0.041	0.7	6612.0	9.3	1.0
theta[318,2]	0.99	0.006	0.47	0.23	0.97	1.8	6149.0	8.7	1.0
theta[319,2]	-0.082	0.0052	0.47	-0.83	-0.087	0.72	8130.0	11.0	1.0
theta[320,2]	-0.47	0.0096	0.75	-1.8	-0.4	0.66	6196.0	8.7	1.0
theta[321,2]	1.6	0.0081	0.66	0.62	1.6	2.8	6608.0	9.3	1.0
theta[322,2]	-1.2	0.0088	0.68	-2.4	-1.1	-0.12	5950.0	8.4	1.0
theta[323,2]	-0.53	0.0097	0.81	-1.9	-0.48	0.7	6986.0	9.8	1.0
theta[324,2]	-0.19	0.0095	0.89	-1.7	-0.16	1.2	8736.0	12.0	1.0
theta[325,2]	-0.9	0.0084	0.69	-2.1	-0.84	0.16	6798.0	9.6	1.0
theta[326,2]	-0.68	0.0096	0.74	-2.0	-0.62	0.43	6017.0	8.5	1.0
theta[327,2]	-0.47	0.0053	0.46	-1.2	-0.47	0.28	7486.0	11.0	1.0
theta[328,2]	-0.2	0.0091	0.87	-1.7	-0.16	1.2	9173.0	13.0	1.0
theta[329,2]	-0.22	0.0061	0.52	-1.1	-0.23	0.64	7248.0	10.0	1.0
theta[330,2]	0.75	0.0062	0.51	-0.053	0.74	1.6	6741.0	9.5	1.0
theta[331,2]	-0.62	0.0083	0.64	-1.8	-0.56	0.31	5950.0	8.4	1.0
theta[332,2]	-0.51	0.0097	0.78	-1.8	-0.45	0.66	6447.0	9.1	1.0
theta[333,2]	1.8	0.0068	0.59	0.9	1.8	2.8	7502.0	11.0	1.0
theta[334,2]	-1.3	0.0084	0.63	-2.5	-1.3	-0.41	5564.0	7.8	1.0
theta[335,2]	-0.94	0.0074	0.58	-2.0	-0.89	-0.067	6215.0	8.8	1.0
theta[336,2]	-0.39	0.0055	0.47	-1.2	-0.39	0.4	7078.0	10.0	1.0
theta[337,2]	1.3	0.0061	0.5	0.48	1.3	2.2	6954.0	9.8	1.0
theta[338,2]	-1.1	0.0077	0.62	-2.2	-1.1	-0.19	6603.0	9.3	1.0
theta[339,2]	0.53	0.0056	0.47	-0.23	0.52	1.3	7151.0	10.0	1.0
theta[340,2]	0.48	0.0052	0.48	-0.3	0.48	1.3	8334.0	12.0	1.0
theta[341,2]	-0.21	0.0057	0.51	-1.0	-0.21	0.62	7813.0	11.0	1.0
theta[342,2]	-1.0	0.0081	0.68	-2.2	-0.94	0.018	6959.0	9.8	1.0
theta[343,2]	-0.11	0.0063	0.47	-0.88	-0.1	0.67	5639.0	7.9	1.0
theta[344,2]	-0.61	0.0094	0.74	-1.9	-0.55	0.5	6228.0	8.8	1.0
theta[345,2]	0.16	0.0053	0.49	-0.64	0.16	0.98	8393.0	12.0	1.0
theta[346,2]	0.98	0.0058	0.46	0.23	0.98	1.7	6226.0	8.8	1.0
theta[347,2]	-0.27	0.0096	0.88	-1.8	-0.22	1.1	8333.0	12.0	1.0
theta[348,2]	-0.76	0.0085	0.69	-2.0	-0.68	0.28	6676.0	9.4	1.0
theta[349,2]	-0.39	0.0094	0.81	-1.8	-0.34	0.86	7427.0	10.0	1.0
theta[350,2]	0.049	0.0057	0.46	-0.71	0.044	0.82	6543.0	9.2	1.0
theta[351,2]	-0.53	0.0076	0.61	-1.6	-0.48	0.38	6371.0	9.0	1.0
theta[352,2]	1.2	0.0057	0.47	0.42	1.2	2.0	6933.0	9.8	1.0
theta[353,2]	-0.33	0.0093	0.83	-1.8	-0.29	0.95	8003.0	11.0	1.0
theta[354,2]	-0.57	0.0098	0.78	-1.9	-0.52	0.62	6305.0	8.9	1.0
theta[355,2]	-0.25	0.0094	0.86	-1.7	-0.22	1.1	8333.0	12.0	1.0
theta[356,2]	-0.25	0.01	0.86	-1.8	-0.21	1.1	7163.0	10.0	1.0
theta[357,2]	0.24	0.0058	0.47	-0.55	0.25	0.99	6708.0	9.5	1.0
theta[358,2]	-0.75	0.0091	0.71	-2.0	-0.68	0.31	6102.0	8.6	1.0
theta[359,2]	0.05	0.0052	0.45	-0.68	0.041	0.79	7593.0	11.0	1.0
theta[360,2]	1.5	0.0074	0.64	0.53	1.5	2.6	7618.0	11.0	1.0
theta[361,2]	-0.035	0.0053	0.48	-0.86	-0.023	0.72	8065.0	11.0	1.0
theta[362,2]	-0.42	0.0087	0.81	-1.8	-0.38	0.83	8571.0	12.0	1.0
theta[363,2]	1.7	0.0072	0.61	0.73	1.7	2.7	7266.0	10.0	1.0
theta[364,2]	-1.1	0.0084	0.67	-2.3	-1.0	-0.084	6289.0	8.9	1.0
theta[365,2]	-0.21	0.011	0.91	-1.7	-0.18	1.2	6729.0	9.5	1.0
theta[366,2]	-0.82	0.0078	0.6	-1.9	-0.78	0.094	6067.0	8.5	1.0
theta[367,2]	-0.38	0.0057	0.46	-1.1	-0.38	0.36	6477.0	9.1	1.0
theta[368,2]	-0.59	0.009	0.73	-1.9	-0.52	0.54	6606.0	9.3	1.0
theta[369,2]	-0.2	0.0094	0.89	-1.7	-0.15	1.2	8902.0	13.0	1.0
theta[370,2]	0.65	0.0066	0.49	-0.17	0.65	1.4	5444.0	7.7	1.0
theta[371,2]	0.27	0.0071	0.6	-0.69	0.26	1.3	7190.0	10.0	1.0
theta[372,2]	0.079	0.0053	0.47	-0.67	0.079	0.86	7723.0	11.0	1.0
theta[373,2]	-0.61	0.0096	0.75	-2.0	-0.55	0.53	6184.0	8.7	1.0
theta[374,2]	-1.2	0.0087	0.67	-2.4	-1.2	-0.22	5970.0	8.4	1.0
theta[375,2]	-0.79	0.01	0.7	-2.0	-0.74	0.26	4975.0	7.0	1.0
theta[376,2]	-0.68	0.0059	0.49	-1.5	-0.68	0.11	6900.0	9.7	1.0
theta[377,2]	-0.39	0.0075	0.54	-1.3	-0.34	0.43	5173.0	7.3	1.0
theta[378,2]	-0.31	0.0063	0.5	-1.2	-0.29	0.48	6410.0	9.0	1.0
theta[379,2]	0.61	0.0071	0.59	-0.33	0.6	1.6	6923.0	9.8	1.0
theta[380,2]	-1.1	0.0089	0.65	-2.3	-1.1	-0.13	5458.0	7.7	1.0
theta[381,2]	-0.43	0.0096	0.79	-1.8	-0.38	0.77	6829.0	9.6	1.0
theta[382,2]	-1.0	0.009	0.69	-2.2	-0.96	-0.00034	5930.0	8.4	1.0
theta[383,2]	-1.1	0.0086	0.67	-2.3	-1.0	-0.093	6090.0	8.6	1.0
theta[384,2]	0.71	0.0053	0.48	-0.069	0.71	1.5	8293.0	12.0	1.0
theta[385,2]	-0.59	0.009	0.75	-1.9	-0.53	0.57	6893.0	9.7	1.0
theta[386,2]	-0.9	0.0087	0.7	-2.1	-0.84	0.13	6470.0	9.1	1.0
theta[387,2]	0.16	0.011	0.78	-1.2	0.2	1.3	5475.0	7.7	1.0
theta[388,2]	1.0	0.0062	0.49	0.25	1.0	1.9	6325.0	8.9	1.0
theta[389,2]	-0.69	0.0092	0.72	-2.0	-0.64	0.42	6139.0	8.6	1.0
theta[390,2]	-0.58	0.0088	0.76	-1.9	-0.52	0.55	7424.0	10.0	1.0
theta[391,2]	-0.63	0.0086	0.74	-1.9	-0.58	0.49	7438.0	10.0	1.0
theta[392,2]	0.88	0.0057	0.45	0.14	0.87	1.6	6357.0	9.0	1.0
theta[393,2]	-0.36	0.0087	0.81	-1.8	-0.32	0.89	8634.0	12.0	1.0
theta[394,2]	0.48	0.0061	0.47	-0.28	0.47	1.3	5945.0	8.4	1.0
theta[395,2]	-0.21	0.011	0.82	-1.7	-0.15	1.1	6121.0	8.6	1.0
theta[396,2]	-0.22	0.0099	0.87	-1.7	-0.18	1.1	7697.0	11.0	1.0
theta[397,2]	-0.34	0.0095	0.71	-1.6	-0.27	0.73	5624.0	7.9	1.0
theta[398,2]	-0.54	0.0096	0.75	-1.9	-0.48	0.6	6074.0	8.6	1.0
theta[399,2]	-0.43	0.0092	0.78	-1.8	-0.39	0.79	7278.0	10.0	1.0
theta[400,2]	-0.46	0.0058	0.49	-1.3	-0.45	0.35	7314.0	10.0	1.0
theta[401,2]	0.69	0.0058	0.5	-0.11	0.68	1.5	7368.0	10.0	1.0
theta[402,2]	0.78	0.0062	0.54	-0.1	0.76	1.7	7536.0	11.0	1.0
theta[403,2]	-0.76	0.008	0.61	-1.8	-0.72	0.14	5861.0	8.3	1.0
theta[404,2]	0.66	0.0078	0.59	-0.34	0.7	1.6	5707.0	8.0	1.0
theta[405,2]	-1.6	0.0075	0.57	-2.6	-1.6	-0.74	5838.0	8.2	1.0
theta[406,2]	-0.19	0.0096	0.88	-1.7	-0.15	1.2	8412.0	12.0	1.0
theta[407,2]	-1.2	0.0083	0.64	-2.3	-1.1	-0.24	5988.0	8.4	1.0
theta[408,2]	-0.36	0.0098	0.85	-1.8	-0.32	0.95	7409.0	10.0	1.0
theta[409,2]	1.1	0.0066	0.58	0.2	1.1	2.1	7747.0	11.0	1.0
theta[410,2]	1.1	0.0072	0.61	0.12	1.1	2.2	7146.0	10.0	1.0
theta[411,2]	-0.44	0.0097	0.8	-1.8	-0.4	0.79	6867.0	9.7	1.0
theta[412,2]	0.87	0.0069	0.57	-0.046	0.85	1.8	6803.0	9.6	1.0
theta[413,2]	-0.41	0.01	0.8	-1.8	-0.36	0.8	6203.0	8.7	1.0
theta[414,2]	0.2	0.0082	0.59	-0.84	0.24	1.1	5166.0	7.3	1.0
theta[415,2]	-0.25	0.0098	0.9	-1.8	-0.21	1.1	8410.0	12.0	1.0
theta[416,2]	-0.93	0.0089	0.71	-2.2	-0.86	0.15	6447.0	9.1	1.0
theta[417,2]	-0.64	0.0087	0.73	-1.9	-0.58	0.46	6966.0	9.8	1.0
theta[418,2]	-0.43	0.0097	0.81	-1.8	-0.37	0.81	7025.0	9.9	1.0
theta[419,2]	0.57	0.0056	0.52	-0.25	0.56	1.4	8425.0	12.0	1.0
theta[420,2]	-0.2	0.0097	0.88	-1.7	-0.18	1.2	8273.0	12.0	1.0
theta[421,2]	-0.24	0.0082	0.62	-1.3	-0.19	0.7	5748.0	8.1	1.0
theta[422,2]	-1.0	0.009	0.64	-2.1	-0.94	-0.056	5049.0	7.1	1.0
theta[423,2]	-0.41	0.01	0.82	-1.8	-0.37	0.87	6437.0	9.1	1.0
theta[424,2]	0.044	0.0065	0.51	-0.84	0.065	0.83	6095.0	8.6	1.0
theta[425,2]	-0.64	0.0099	0.75	-1.9	-0.58	0.48	5711.0	8.0	1.0
theta[426,2]	0.83	0.0057	0.46	0.065	0.83	1.6	6339.0	8.9	1.0
theta[427,2]	0.44	0.0077	0.62	-0.66	0.49	1.4	6481.0	9.1	1.0
theta[428,2]	-0.69	0.0091	0.73	-2.0	-0.63	0.41	6377.0	9.0	1.0
theta[429,2]	-1.1	0.0092	0.69	-2.3	-1.0	-0.069	5608.0	7.9	1.0
theta[430,2]	1.6	0.0063	0.58	0.68	1.6	2.6	8418.0	12.0	1.0
theta[431,2]	-0.6	0.0099	0.73	-1.9	-0.55	0.47	5471.0	7.7	1.0
theta[432,2]	0.21	0.0056	0.46	-0.55	0.2	0.97	6891.0	9.7	1.0
theta[433,2]	1.2	0.0058	0.46	0.45	1.2	1.9	6253.0	8.8	1.0
theta[434,2]	-0.89	0.0098	0.72	-2.2	-0.82	0.17	5437.0	7.7	1.0
theta[435,2]	-0.18	0.0096	0.81	-1.5	-0.13	1.1	7110.0	10.0	1.0
theta[436,2]	-0.24	0.011	0.8	-1.7	-0.2	1.0	5809.0	8.2	1.0
theta[437,2]	-0.26	0.01	0.88	-1.8	-0.22	1.1	7677.0	11.0	1.0
theta[438,2]	-0.73	0.0094	0.69	-1.9	-0.68	0.28	5425.0	7.6	1.0
theta[439,2]	-0.39	0.0092	0.81	-1.8	-0.34	0.82	7709.0	11.0	1.0
theta[440,2]	-0.21	0.006	0.5	-1.0	-0.22	0.61	6895.0	9.7	1.0
theta[441,2]	-0.88	0.0092	0.73	-2.2	-0.84	0.19	6310.0	8.9	1.0
theta[442,2]	0.33	0.0077	0.61	-0.75	0.37	1.3	6328.0	8.9	1.0
theta[443,2]	-0.5	0.0092	0.79	-1.9	-0.45	0.73	7300.0	10.0	1.0
theta[444,2]	0.45	0.0054	0.47	-0.32	0.44	1.2	7449.0	10.0	1.0
theta[445,2]	-1.0	0.0085	0.64	-2.1	-0.98	-0.067	5629.0	7.9	1.0
theta[446,2]	-0.43	0.0093	0.78	-1.8	-0.38	0.77	7108.0	10.0	1.0
theta[447,2]	-0.56	0.0094	0.79	-2.0	-0.5	0.64	7042.0	9.9	1.0
theta[448,2]	-0.47	0.0092	0.79	-1.9	-0.41	0.72	7350.0	10.0	1.0
theta[449,2]	1.5	0.0065	0.5	0.76	1.5	2.4	5891.0	8.3	1.0
theta[450,2]	1.5	0.0074	0.63	0.49	1.5	2.6	7325.0	10.0	1.0
theta[451,2]	-0.71	0.0056	0.48	-1.5	-0.72	0.081	7357.0	10.0	1.0
theta[452,2]	-0.72	0.0055	0.47	-1.5	-0.71	0.032	7233.0	10.0	1.0
theta[453,2]	0.41	0.0057	0.45	-0.32	0.4	1.2	6353.0	9.0	1.0
theta[454,2]	-0.65	0.0076	0.58	-1.6	-0.61	0.23	5892.0	8.3	1.0
theta[455,2]	1.1	0.0074	0.63	0.16	1.1	2.2	7215.0	10.0	1.0
theta[456,2]	-0.74	0.009	0.73	-2.0	-0.69	0.37	6618.0	9.3	1.0
theta[457,2]	-0.87	0.0086	0.72	-2.1	-0.81	0.2	7009.0	9.9	1.0
theta[458,2]	0.74	0.0061	0.49	-0.057	0.73	1.5	6393.0	9.0	1.0
theta[459,2]	1.2	0.0063	0.52	0.38	1.2	2.1	6795.0	9.6	1.0
theta[460,2]	-1.1	0.0083	0.65	-2.2	-1.0	-0.091	6189.0	8.7	1.0
theta[461,2]	-1.6	0.0075	0.62	-2.6	-1.5	-0.62	6792.0	9.6	1.0
theta[462,2]	-0.67	0.0087	0.73	-2.0	-0.61	0.41	6996.0	9.9	1.0
theta[463,2]	-0.83	0.0079	0.61	-1.9	-0.78	0.067	6073.0	8.6	1.0
theta[464,2]	-0.57	0.01	0.8	-2.0	-0.52	0.65	5932.0	8.4	1.0
theta[465,2]	1.2	0.0066	0.55	0.35	1.2	2.2	6857.0	9.7	1.0
theta[466,2]	-0.93	0.0089	0.7	-2.2	-0.88	0.1	6146.0	8.7	1.0
theta[467,2]	-1.6	0.0076	0.58	-2.7	-1.6	-0.75	5977.0	8.4	1.0
theta[468,2]	-0.59	0.009	0.75	-1.9	-0.54	0.54	7047.0	9.9	1.0
theta[469,2]	-0.3	0.0088	0.68	-1.5	-0.25	0.72	5988.0	8.4	1.0
theta[470,2]	-0.83	0.0089	0.72	-2.1	-0.77	0.26	6631.0	9.3	1.0
theta[471,2]	-0.25	0.01	0.87	-1.8	-0.22	1.1	7251.0	10.0	1.0
theta[472,2]	0.098	0.0076	0.57	-0.9	0.13	0.97	5642.0	7.9	1.0
theta[473,2]	-0.35	0.0082	0.62	-1.5	-0.3	0.58	5710.0	8.0	1.0
theta[474,2]	-0.7	0.01	0.77	-2.1	-0.62	0.44	5479.0	7.7	1.0
theta[475,2]	-1.1	0.008	0.63	-2.2	-1.1	-0.18	6231.0	8.8	1.0
theta[476,2]	-0.57	0.0099	0.79	-2.0	-0.51	0.62	6451.0	9.1	1.0
theta[477,2]	-0.76	0.0084	0.69	-2.0	-0.7	0.26	6738.0	9.5	1.0
theta[478,2]	0.65	0.0059	0.53	-0.22	0.65	1.5	8157.0	11.0	1.0
theta[479,2]	-0.99	0.0082	0.66	-2.2	-0.94	-0.018	6536.0	9.2	1.0
theta[480,2]	-0.39	0.0098	0.82	-1.8	-0.36	0.86	6926.0	9.8	1.0
theta[481,2]	-0.26	0.0094	0.88	-1.8	-0.21	1.1	8699.0	12.0	1.0
theta[482,2]	0.21	0.0054	0.46	-0.54	0.2	0.97	7351.0	10.0	1.0
theta[483,2]	-1.0	0.0095	0.68	-2.2	-0.98	-0.00063	5102.0	7.2	1.0
theta[484,2]	-0.31	0.0095	0.83	-1.8	-0.27	0.97	7689.0	11.0	1.0
theta[485,2]	1.1	0.0084	0.64	-0.064	1.1	2.0	5725.0	8.1	1.0
theta[486,2]	-0.5	0.0058	0.49	-1.3	-0.5	0.31	7096.0	10.0	1.0
theta[487,2]	-0.53	0.0089	0.74	-1.8	-0.48	0.58	7018.0	9.9	1.0
theta[488,2]	-0.32	0.0057	0.46	-1.1	-0.32	0.43	6499.0	9.2	1.0
theta[489,2]	-0.95	0.0076	0.57	-2.0	-0.91	-0.084	5588.0	7.9	1.0
theta[490,2]	-0.47	0.0098	0.81	-1.9	-0.4	0.76	6729.0	9.5	1.0
theta[491,2]	-0.099	0.0057	0.46	-0.86	-0.099	0.66	6581.0	9.3	1.0
theta[492,2]	0.76	0.0057	0.47	0.001	0.75	1.5	6648.0	9.4	1.0
theta[493,2]	-0.22	0.0093	0.85	-1.7	-0.18	1.1	8379.0	12.0	1.0
theta[494,2]	0.35	0.0062	0.55	-0.52	0.33	1.3	7788.0	11.0	1.0
theta[495,2]	0.78	0.0096	0.69	-0.44	0.81	1.8	5168.0	7.3	1.0
theta[496,2]	-0.32	0.0095	0.85	-1.8	-0.28	1.0	7959.0	11.0	1.0
theta[497,2]	-0.84	0.0089	0.67	-2.0	-0.79	0.16	5674.0	8.0	1.0
theta[498,2]	-1.0	0.0066	0.54	-2.0	-1.0	-0.19	6709.0	9.5	1.0
theta[499,2]	-0.77	0.0087	0.73	-2.0	-0.73	0.34	7035.0	9.9	1.0
theta[500,2]	-0.16	0.0057	0.46	-0.92	-0.15	0.58	6668.0	9.4	1.0
theta[501,2]	0.18	0.0055	0.46	-0.6	0.19	0.91	6884.0	9.7	1.0
theta[502,2]	-0.57	0.0093	0.81	-2.0	-0.51	0.64	7499.0	11.0	1.0
theta[503,2]	-0.38	0.0092	0.8	-1.8	-0.34	0.88	7650.0	11.0	1.0
theta[504,2]	-0.56	0.0094	0.76	-1.9	-0.52	0.58	6520.0	9.2	1.0
theta[505,2]	-0.25	0.0098	0.86	-1.8	-0.21	1.1	7700.0	11.0	1.0
theta[506,2]	-0.59	0.0094	0.79	-2.0	-0.53	0.63	7003.0	9.9	1.0
theta[507,2]	-0.45	0.0085	0.62	-1.5	-0.41	0.47	5181.0	7.3	1.0
theta[508,2]	-1.0	0.0073	0.57	-2.0	-0.96	-0.15	5980.0	8.4	1.0
theta[509,2]	-0.64	0.0091	0.71	-1.9	-0.59	0.43	6052.0	8.5	1.0
theta[510,2]	-0.94	0.0077	0.58	-2.0	-0.9	-0.074	5730.0	8.1	1.0
theta[511,2]	0.21	0.0055	0.46	-0.55	0.2	0.96	6909.0	9.7	1.0
theta[512,2]	-0.23	0.0058	0.45	-1.0	-0.23	0.48	6049.0	8.5	1.0
theta[513,2]	-0.83	0.0097	0.71	-2.1	-0.78	0.25	5346.0	7.5	1.0
theta[514,2]	-0.31	0.0056	0.46	-1.1	-0.3	0.46	6898.0	9.7	1.0
theta[515,2]	-1.2	0.0066	0.56	-2.2	-1.2	-0.35	7166.0	10.0	1.0
theta[516,2]	-0.58	0.0092	0.78	-2.0	-0.54	0.59	7262.0	10.0	1.0
theta[517,2]	-0.63	0.0057	0.48	-1.4	-0.64	0.16	7003.0	9.9	1.0
theta[518,2]	0.56	0.0063	0.49	-0.27	0.56	1.3	6079.0	8.6	1.0
theta[519,2]	-1.2	0.009	0.65	-2.4	-1.2	-0.28	5151.0	7.3	1.0
theta[520,2]	-0.85	0.0079	0.6	-1.9	-0.8	0.044	5807.0	8.2	1.0
theta[521,2]	-0.2	0.0055	0.45	-0.94	-0.21	0.55	6750.0	9.5	1.0
theta[522,2]	-0.71	0.01	0.7	-2.0	-0.64	0.32	4789.0	6.7	1.0
theta[523,2]	1.0	0.006	0.51	0.18	0.99	1.9	7278.0	10.0	1.0
theta[524,2]	-0.4	0.0094	0.85	-1.8	-0.35	0.91	8101.0	11.0	1.0
theta[525,2]	-0.52	0.0086	0.72	-1.8	-0.47	0.57	6954.0	9.8	1.0
theta[526,2]	0.11	0.0067	0.56	-0.79	0.097	1.1	6881.0	9.7	1.0
theta[527,2]	-0.15	0.0098	0.84	-1.6	-0.099	1.1	7436.0	10.0	1.0
theta[528,2]	-1.4	0.0084	0.66	-2.6	-1.3	-0.43	6178.0	8.7	1.0
theta[529,2]	0.96	0.0062	0.46	0.22	0.95	1.7	5458.0	7.7	1.0
theta[530,2]	0.1	0.0062	0.52	-0.75	0.096	0.99	7259.0	10.0	1.0
theta[531,2]	1.1	0.0053	0.47	0.3	1.0	1.8	8109.0	11.0	1.0
theta[532,2]	-0.2	0.0096	0.86	-1.7	-0.17	1.2	7890.0	11.0	1.0
theta[533,2]	-0.9	0.0082	0.68	-2.1	-0.83	0.11	6825.0	9.6	1.0
theta[534,2]	-0.79	0.0087	0.72	-2.0	-0.73	0.28	6897.0	9.7	1.0
theta[535,2]	-0.67	0.0097	0.75	-2.0	-0.62	0.45	5934.0	8.4	1.0
theta[536,2]	-0.14	0.0065	0.5	-0.99	-0.11	0.63	5878.0	8.3	1.0
theta[537,2]	-0.55	0.0064	0.49	-1.4	-0.53	0.21	5776.0	8.1	1.0
theta[538,2]	0.38	0.0058	0.46	-0.37	0.37	1.1	6436.0	9.1	1.0
theta[539,2]	-1.1	0.0094	0.69	-2.3	-1.1	-0.1	5359.0	7.6	1.0
theta[540,2]	-0.59	0.0084	0.62	-1.7	-0.54	0.36	5356.0	7.5	1.0
theta[541,2]	-0.59	0.0081	0.61	-1.7	-0.55	0.32	5659.0	8.0	1.0
theta[542,2]	1.4	0.0063	0.49	0.63	1.4	2.2	6114.0	8.6	1.0
theta[543,2]	-0.27	0.0084	0.61	-1.4	-0.22	0.65	5281.0	7.4	1.0
theta[544,2]	-0.53	0.0091	0.79	-1.9	-0.48	0.66	7508.0	11.0	1.0
theta[545,2]	-0.13	0.0086	0.68	-1.3	-0.087	0.89	6215.0	8.8	1.0
theta[546,2]	-0.92	0.008	0.66	-2.1	-0.87	0.08	6754.0	9.5	1.0
theta[547,2]	-0.82	0.0098	0.74	-2.1	-0.75	0.27	5706.0	8.0	1.0
theta[548,2]	-0.9	0.009	0.71	-2.2	-0.84	0.15	6272.0	8.8	1.0
theta[549,2]	-0.83	0.0082	0.67	-2.0	-0.77	0.17	6751.0	9.5	1.0
theta[550,2]	-0.58	0.0092	0.76	-1.9	-0.52	0.56	6835.0	9.6	1.0
theta[551,2]	-1.0	0.0087	0.67	-2.2	-0.98	-0.055	5863.0	8.3	1.0
theta[552,2]	1.2	0.0061	0.53	0.33	1.2	2.1	7556.0	11.0	1.0
theta[553,2]	-0.56	0.0084	0.76	-1.9	-0.5	0.6	8233.0	12.0	1.0
theta[554,2]	-0.024	0.0063	0.51	-0.87	-0.029	0.83	6674.0	9.4	1.0
theta[555,2]	-0.57	0.0092	0.76	-1.9	-0.53	0.59	6817.0	9.6	1.0
theta[556,2]	1.5	0.0061	0.53	0.68	1.5	2.4	7414.0	10.0	1.0
theta[557,2]	0.5	0.0052	0.47	-0.25	0.49	1.3	8115.0	11.0	1.0
theta[558,2]	0.069	0.0056	0.46	-0.69	0.075	0.82	6594.0	9.3	1.0
theta[559,2]	-0.23	0.0093	0.89	-1.7	-0.21	1.2	9085.0	13.0	1.0
theta[560,2]	-1.2	0.0085	0.66	-2.3	-1.1	-0.19	5926.0	8.4	1.0
theta[561,2]	-0.21	0.0085	0.85	-1.7	-0.19	1.1	10102.0	14.0	1.0
theta[562,2]	-0.45	0.01	0.77	-1.8	-0.37	0.7	5931.0	8.4	1.0
theta[563,2]	-0.91	0.0088	0.71	-2.2	-0.84	0.14	6646.0	9.4	1.0
theta[564,2]	-0.5	0.01	0.78	-1.9	-0.43	0.69	6135.0	8.6	1.0
theta[565,2]	1.1	0.0056	0.47	0.3	1.1	1.9	7100.0	10.0	1.0
theta[566,2]	-0.3	0.0096	0.84	-1.7	-0.25	0.99	7611.0	11.0	1.0
theta[567,2]	0.41	0.01	0.79	-0.96	0.48	1.6	5717.0	8.1	1.0
theta[568,2]	-0.92	0.009	0.72	-2.2	-0.87	0.15	6354.0	9.0	1.0
theta[569,2]	-0.8	0.0097	0.72	-2.1	-0.73	0.29	5497.0	7.7	1.0
theta[570,2]	-0.7	0.0082	0.71	-2.0	-0.65	0.37	7487.0	11.0	1.0
theta[571,2]	0.57	0.0056	0.48	-0.18	0.56	1.4	7603.0	11.0	1.0
theta[572,2]	-0.69	0.0089	0.72	-1.9	-0.64	0.37	6443.0	9.1	1.0
