k1,k2,sk,lb,ub,pval
49,0,0.611684,0.575601,0.66323,0.327
49,1,0.565292,0.517182,0.611684,0.53425
49,2,0.652921,0.618557,0.706186,0.3125
49,3,0.697595,0.642612,0.730241,0.65625
49,4,0.69244,0.651203,0.747423,0.378
49,5,0.654639,0.611684,0.699313,0.505
49,6,0.66323,0.646048,0.731959,0.0985
49,7,0.704467,0.656357,0.752577,0.48475
49,8,0.479381,0.43299,0.52921,0.436
49,9,0.651203,0.609966,0.699313,0.476
49,10,0.604811,0.580756,0.668385,0.2305
49,11,0.707904,0.649485,0.743986,0.63375
49,12,0.699313,0.651203,0.745704,0.46375
49,13,0.701031,0.649485,0.747423,0.49225
49,14,0.774194,0.664516,0.806452,0.8735
49,15,0.825806,0.670968,0.812903,0.99025
49,16,0.819355,0.670968,0.812903,0.98725
49,17,0.83871,0.670968,0.812903,0.997
49,18,0.694158,0.646048,0.737113,0.51575
49,19,0.699313,0.654639,0.750859,0.45175
49,20,0.670103,0.642612,0.730241,0.2325
49,21,0.685567,0.659794,0.752577,0.167
49,22,0.695876,0.652921,0.749141,0.36125
49,23,0.699313,0.647766,0.738832,0.5635
49,24,0.704467,0.656357,0.752577,0.49525
49,25,0.524055,0.462199,0.549828,0.79175
49,26,0.496564,0.412371,0.505155,0.9405
49,27,0.601375,0.501718,0.591065,0.987
49,28,0.611684,0.494845,0.579038,0.9995
49,29,0.683849,0.609966,0.694158,0.9185
49,30,0.690722,0.634021,0.728522,0.6365
49,31,0.687285,0.623711,0.713058,0.78875
49,32,0.659794,0.582474,0.664948,0.9415
49,33,0.690722,0.62543,0.714777,0.8165
49,34,0.707904,0.649485,0.745704,0.6405
49,35,0.699313,0.640893,0.731959,0.6905
49,36,0.685567,0.634021,0.723368,0.57925
49,37,0.682131,0.621993,0.707904,0.74475
49,38,0.627148,0.570447,0.658076,0.69275
49,39,0.637457,0.556701,0.646048,0.9485
49,40,0.675258,0.609966,0.697595,0.7865
49,41,0.680412,0.64433,0.737113,0.29
49,42,0.635739,0.627148,0.713058,0.06375
49,43,0.678694,0.649485,0.74055,0.228
49,44,0.701031,0.647766,0.74055,0.595
49,45,0.702749,0.651203,0.743986,0.51025
49,46,0.694158,0.651203,0.747423,0.3375
49,47,0.680412,0.597938,0.685567,0.96325
49,48,0.656357,0.563574,0.651203,0.983
50,0,0.649485,0.599656,0.682131,0.62225
50,1,0.565292,0.517182,0.601375,0.6465
50,2,0.694158,0.666667,0.74055,0.28525
50,3,0.762887,0.719931,0.78866,0.6855
50,4,0.778351,0.754296,0.814433,0.3775
50,5,0.675258,0.651203,0.730241,0.175
50,6,0.749141,0.718213,0.786942,0.374
50,7,0.804124,0.75945,0.819588,0.78725
50,8,0.417526,0.412371,0.505155,0.04825
50,9,0.702749,0.668385,0.745704,0.40075
50,10,0.649485,0.611684,0.699313,0.39275
50,11,0.793814,0.743986,0.809278,0.82325
50,12,0.78866,0.756014,0.817869,0.61575
50,13,0.783505,0.757732,0.816151,0.4125
50,14,0.806452,0.741935,0.851613,0.62625
50,15,0.819355,0.754839,0.845161,0.74225
50,16,0.812903,0.754839,0.851613,0.616
50,17,0.806452,0.76129,0.851613,0.4955
50,18,0.752577,0.737113,0.800687,0.1425
50,19,0.774914,0.754296,0.816151,0.24775
50,20,0.752577,0.716495,0.785223,0.52875
50,21,0.798969,0.75945,0.819588,0.694
50,22,0.78866,0.756014,0.816151,0.487
50,23,0.771478,0.74055,0.804124,0.47925
50,24,0.80756,0.761168,0.819588,0.85875
50,25,0.489691,0.446735,0.530928,0.531
50,26,0.417526,0.383162,0.462199,0.41975
50,27,0.546392,0.508591,0.59622,0.3725
50,28,0.525773,0.496564,0.585911,0.2415
50,29,0.697595,0.67354,0.743986,0.2985
50,30,0.756014,0.726804,0.792096,0.4495
50,31,0.745704,0.695876,0.766323,0.75775
50,32,0.656357,0.627148,0.702749,0.29275
50,33,0.742268,0.704467,0.771478,0.591
50,34,0.790378,0.752577,0.812715,0.6945
50,35,0.764605,0.728522,0.793814,0.539
50,36,0.754296,0.714777,0.783505,0.5735
50,37,0.761168,0.676976,0.752577,0.98675
50,38,0.64433,0.601375,0.683849,0.515
50,39,0.616838,0.572165,0.658076,0.50025
50,40,0.726804,0.66323,0.742268,0.86825
50,41,0.841924,0.809278,0.871134,0.48575
50,42,0.831615,0.810997,0.876289,0.2285
50,43,0.860825,0.819588,0.883162,0.69825
50,44,0.80756,0.773196,0.838488,0.50575
50,45,0.809278,0.750859,0.814433,0.9525
50,46,0.800687,0.757732,0.817869,0.773
50,47,0.67354,0.640893,0.723368,0.4045
50,48,0.632302,0.587629,0.67354,0.47075
50,49,0.666667,0.628866,0.713058,0.37
51,0,0.678694,0.637457,0.716495,0.56975
51,1,0.642612,0.579038,0.659794,0.85175
51,2,0.719931,0.687285,0.757732,0.4055
51,3,0.730241,0.680412,0.750859,0.76325
51,4,0.707904,0.666667,0.728522,0.74125
51,5,0.67354,0.67354,0.747423,0.0425
51,6,0.723368,0.701031,0.769759,0.26025
51,7,0.702749,0.671821,0.731959,0.5475
51,8,0.491409,0.47079,0.558419,0.164
51,9,0.666667,0.628866,0.707904,0.45975
51,10,0.634021,0.609966,0.69244,0.205
51,11,0.723368,0.67354,0.738832,0.85375
51,12,0.701031,0.67354,0.735395,0.46175
51,13,0.695876,0.66323,0.725086,0.51325
51,14,0.748387,0.709677,0.819355,0.27925
51,15,0.76129,0.696774,0.793548,0.782
51,16,0.767742,0.703226,0.806452,0.757
51,17,0.76129,0.696774,0.793548,0.73925
51,18,0.69244,0.659794,0.726804,0.456
51,19,0.694158,0.668385,0.730241,0.3575
51,20,0.706186,0.682131,0.752577,0.2635
51,21,0.714777,0.689003,0.750859,0.359
51,22,0.694158,0.670103,0.730241,0.335
51,23,0.701031,0.67354,0.74055,0.363
51,24,0.709622,0.67354,0.733677,0.72975
51,25,0.539519,0.496564,0.57732,0.53625
51,26,0.501718,0.450172,0.527491,0.73575
51,27,0.579038,0.527491,0.611684,0.619
51,28,0.558419,0.508591,0.59622,0.5605
51,29,0.682131,0.634021,0.702749,0.76425
51,30,0.685567,0.647766,0.713058,0.6005
51,31,0.675258,0.64433,0.714777,0.406
51,32,0.647766,0.609966,0.683849,0.5225
51,33,0.678694,0.640893,0.709622,0.5525
51,34,0.706186,0.66323,0.725086,0.7415
51,35,0.690722,0.659794,0.728522,0.41675
51,36,0.687285,0.652921,0.723368,0.467
51,37,0.783505,0.67354,0.749141,1.0
51,38,0.680412,0.611684,0.694158,0.897
51,39,0.649485,0.609966,0.690722,0.52275
51,40,0.718213,0.654639,0.731959,0.87675
51,41,0.750859,0.723368,0.790378,0.35825
51,42,0.792096,0.756014,0.82646,0.4915
51,43,0.780069,0.74055,0.809278,0.57925
51,44,0.719931,0.687285,0.754296,0.42725
51,45,0.728522,0.678694,0.742268,0.86425
51,46,0.713058,0.671821,0.733677,0.726
51,47,0.685567,0.640893,0.719931,0.5565
51,48,0.637457,0.599656,0.683849,0.358
51,49,0.651203,0.618557,0.699313,0.40125
51,50,0.867698,0.80756,0.872852,0.931
