	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[76,11]	-0.024	0.013	1.0	-1.7	-0.017	1.6	5915.0	2.1	1.0
theta[77,11]	-0.12	0.013	0.96	-1.7	-0.12	1.5	5479.0	2.0	1.0
theta[78,11]	-0.016	0.013	0.98	-1.6	-0.019	1.6	5985.0	2.2	1.0
theta[79,11]	-0.039	0.013	1.0	-1.7	-0.042	1.7	6069.0	2.2	1.0
theta[80,11]	-0.028	0.012	0.96	-1.6	-0.03	1.5	6002.0	2.2	1.0
theta[81,11]	-0.25	0.013	0.98	-1.9	-0.23	1.4	5355.0	1.9	1.0
theta[82,11]	-0.011	0.013	1.0	-1.7	-0.0031	1.7	5753.0	2.1	1.0
theta[83,11]	-0.0079	0.014	0.99	-1.6	0.012	1.6	4799.0	1.7	1.0
theta[84,11]	0.11	0.014	0.99	-1.5	0.1	1.8	4967.0	1.8	1.0
theta[85,11]	0.11	0.014	1.0	-1.6	0.14	1.7	5627.0	2.0	1.0
theta[86,11]	0.1	0.013	0.99	-1.5	0.11	1.7	5766.0	2.1	1.0
theta[87,11]	1.7e-06	0.013	1.0	-1.7	-0.015	1.7	6259.0	2.3	1.0
theta[88,11]	-0.07	0.013	0.98	-1.7	-0.065	1.6	6186.0	2.2	1.0
theta[89,11]	-0.061	0.013	0.97	-1.7	-0.049	1.5	5898.0	2.1	1.0
theta[90,11]	-0.039	0.013	0.99	-1.6	-0.047	1.6	5888.0	2.1	1.0
theta[91,11]	-0.19	0.013	0.97	-1.8	-0.18	1.4	5248.0	1.9	1.0
theta[92,11]	-0.1	0.013	1.0	-1.7	-0.12	1.6	5988.0	2.2	1.0
theta[93,11]	0.22	0.014	0.99	-1.4	0.23	1.8	4710.0	1.7	1.0
theta[94,11]	0.34	0.016	1.0	-1.4	0.35	2.0	4232.0	1.5	1.0
theta[95,11]	-0.0014	0.014	1.0	-1.7	-0.0028	1.7	5501.0	2.0	1.0
theta[96,11]	-0.015	0.013	0.98	-1.6	-0.036	1.6	5939.0	2.2	1.0
theta[97,11]	-0.081	0.013	0.97	-1.7	-0.09	1.5	5162.0	1.9	1.0
theta[98,11]	-0.041	0.014	0.99	-1.7	-0.045	1.6	5412.0	2.0	1.0
theta[99,11]	-0.034	0.014	1.0	-1.6	-0.047	1.6	5255.0	1.9	1.0
theta[100,11]	0.012	0.014	0.99	-1.6	-0.012	1.7	5240.0	1.9	1.0
theta[101,11]	0.00048	0.013	1.0	-1.6	0.014	1.6	6105.0	2.2	1.0
theta[102,11]	0.11	0.014	1.0	-1.5	0.11	1.8	5235.0	1.9	1.0
theta[103,11]	-0.087	0.013	0.99	-1.7	-0.077	1.6	5788.0	2.1	1.0
theta[104,11]	0.00076	0.013	0.99	-1.6	0.0048	1.6	5704.0	2.1	1.0
theta[105,11]	0.15	0.013	1.0	-1.5	0.14	1.8	5809.0	2.1	1.0
theta[106,11]	-0.069	0.013	0.98	-1.7	-0.071	1.5	5583.0	2.0	1.0
theta[107,11]	-0.057	0.012	0.98	-1.7	-0.053	1.6	6666.0	2.4	1.0
theta[108,11]	3.6e-06	0.013	0.99	-1.6	-0.0079	1.7	5938.0	2.2	1.0
theta[109,11]	-0.05	0.012	0.98	-1.7	-0.061	1.5	6214.0	2.3	1.0
theta[110,11]	0.016	0.013	1.0	-1.7	0.028	1.7	5550.0	2.0	1.0
theta[111,11]	-0.0039	0.012	1.0	-1.7	-0.018	1.7	6822.0	2.5	1.0
theta[112,11]	0.19	0.014	0.99	-1.4	0.19	1.8	4839.0	1.8	1.0
theta[113,11]	-0.043	0.013	0.98	-1.6	-0.053	1.5	5927.0	2.2	1.0
theta[114,11]	-0.053	0.013	1.0	-1.7	-0.048	1.6	5807.0	2.1	1.0
theta[115,11]	-0.038	0.014	0.99	-1.7	-0.031	1.6	5354.0	1.9	1.0
theta[116,11]	-0.061	0.014	1.0	-1.8	-0.058	1.6	5273.0	1.9	1.0
theta[117,11]	-0.027	0.014	1.0	-1.7	-0.023	1.6	5496.0	2.0	1.0
theta[118,11]	0.0044	0.013	1.0	-1.7	0.016	1.7	5827.0	2.1	1.0
theta[119,11]	-0.047	0.014	1.0	-1.7	-0.023	1.6	5286.0	1.9	1.0
theta[120,11]	0.012	0.012	0.99	-1.6	0.0056	1.6	6552.0	2.4	1.0
theta[121,11]	0.22	0.014	1.0	-1.4	0.23	1.8	5278.0	1.9	1.0
theta[122,11]	-0.021	0.014	1.0	-1.7	-0.037	1.6	5416.0	2.0	1.0
theta[123,11]	-0.04	0.012	0.97	-1.7	-0.056	1.5	6077.0	2.2	1.0
theta[124,11]	0.13	0.014	1.0	-1.6	0.11	1.8	5611.0	2.0	1.0
theta[125,11]	-0.11	0.013	1.0	-1.8	-0.1	1.5	5938.0	2.2	1.0
theta[126,11]	-0.019	0.014	1.0	-1.6	-0.039	1.6	5084.0	1.8	1.0
theta[127,11]	0.029	0.013	1.0	-1.6	0.041	1.7	6080.0	2.2	1.0
theta[128,11]	-0.061	0.013	0.99	-1.7	-0.052	1.6	5994.0	2.2	1.0
theta[129,11]	-0.043	0.013	0.97	-1.7	-0.047	1.5	5610.0	2.0	1.0
theta[130,11]	-0.038	0.015	1.0	-1.7	-0.034	1.6	4688.0	1.7	1.0
theta[131,11]	-0.076	0.013	0.98	-1.6	-0.088	1.6	5690.0	2.1	1.0
theta[132,11]	-0.031	0.013	1.0	-1.7	-0.035	1.6	5855.0	2.1	1.0
theta[133,11]	-0.16	0.012	0.97	-1.7	-0.17	1.4	6090.0	2.2	1.0
theta[134,11]	-0.0062	0.013	1.0	-1.7	-0.014	1.7	5986.0	2.2	1.0
theta[135,11]	-0.059	0.012	0.97	-1.7	-0.059	1.6	6103.0	2.2	1.0
theta[136,11]	-0.015	0.014	1.0	-1.7	-0.00075	1.6	5501.0	2.0	1.0
theta[137,11]	-0.038	0.014	0.99	-1.7	-0.028	1.6	5070.0	1.8	1.0
theta[138,11]	-0.03	0.014	1.0	-1.7	-0.034	1.6	5417.0	2.0	1.0
theta[139,11]	-0.054	0.013	1.0	-1.7	-0.033	1.6	6214.0	2.3	1.0
theta[140,11]	-0.011	0.013	0.98	-1.6	0.015	1.6	6052.0	2.2	1.0
theta[141,11]	-0.0052	0.012	1.0	-1.7	0.0015	1.6	7123.0	2.6	1.0
theta[142,11]	0.045	0.014	0.95	-1.5	0.034	1.6	4784.0	1.7	1.0
theta[143,11]	-0.061	0.013	1.0	-1.7	-0.058	1.6	5481.0	2.0	1.0
theta[144,11]	-0.036	0.015	1.0	-1.6	-0.046	1.6	4455.0	1.6	1.0
theta[145,11]	0.00034	0.013	1.0	-1.6	-0.012	1.7	5602.0	2.0	1.0
theta[146,11]	0.083	0.013	0.98	-1.5	0.074	1.7	5476.0	2.0	1.0
theta[147,11]	-0.014	0.013	0.99	-1.7	-0.014	1.6	5497.0	2.0	1.0
theta[148,11]	-0.043	0.013	0.98	-1.6	-0.034	1.6	5559.0	2.0	1.0
theta[149,11]	0.059	0.013	1.0	-1.6	0.065	1.6	5736.0	2.1	1.0
theta[150,11]	-0.0047	0.015	1.0	-1.7	-0.0054	1.6	4495.0	1.6	1.0
theta[151,11]	-0.024	0.013	0.99	-1.7	0.0035	1.6	5855.0	2.1	1.0
theta[152,11]	-0.012	0.013	0.98	-1.6	0.012	1.6	5902.0	2.1	1.0
theta[153,11]	-0.033	0.013	1.0	-1.7	-0.039	1.6	5653.0	2.1	1.0
theta[154,11]	-0.013	0.013	0.99	-1.6	-0.036	1.6	5776.0	2.1	1.0
theta[155,11]	-0.021	0.013	1.0	-1.7	-0.027	1.7	5850.0	2.1	1.0
theta[156,11]	-0.0067	0.013	0.98	-1.6	-0.0016	1.6	5535.0	2.0	1.0
theta[157,11]	0.095	0.014	0.99	-1.5	0.095	1.7	5007.0	1.8	1.0
theta[158,11]	-0.024	0.014	1.0	-1.7	-0.005	1.6	5014.0	1.8	1.0
theta[159,11]	-0.028	0.014	1.0	-1.7	-0.033	1.7	5492.0	2.0	1.0
theta[160,11]	0.12	0.014	1.0	-1.6	0.13	1.7	5201.0	1.9	1.0
theta[161,11]	-0.11	0.014	1.0	-1.8	-0.11	1.5	5407.0	2.0	1.0
theta[162,11]	0.0095	0.013	1.0	-1.6	0.0054	1.7	5748.0	2.1	1.0
theta[163,11]	-0.093	0.013	1.0	-1.7	-0.083	1.6	5863.0	2.1	1.0
theta[164,11]	-0.07	0.013	1.0	-1.8	-0.073	1.6	6143.0	2.2	1.0
theta[165,11]	-0.0095	0.015	1.0	-1.7	-0.0063	1.6	4619.0	1.7	1.0
theta[166,11]	-0.079	0.013	1.0	-1.7	-0.059	1.6	5826.0	2.1	1.0
theta[167,11]	-0.085	0.014	1.0	-1.7	-0.11	1.6	5467.0	2.0	1.0
theta[168,11]	0.0069	0.013	0.98	-1.6	0.011	1.6	6006.0	2.2	1.0
theta[169,11]	-0.02	0.013	0.98	-1.6	-0.044	1.6	5965.0	2.2	1.0
theta[170,11]	-0.0028	0.013	0.98	-1.6	0.011	1.6	5607.0	2.0	1.0
theta[171,11]	0.0024	0.012	0.99	-1.6	0.013	1.6	6411.0	2.3	1.0
theta[172,11]	-0.05	0.013	0.98	-1.6	-0.059	1.5	5736.0	2.1	1.0
theta[173,11]	0.088	0.013	0.99	-1.6	0.07	1.7	6021.0	2.2	1.0
theta[174,11]	-0.16	0.013	0.98	-1.7	-0.16	1.5	5397.0	2.0	1.0
theta[175,11]	0.15	0.014	0.99	-1.5	0.18	1.8	5160.0	1.9	1.0
theta[176,11]	-0.019	0.013	1.0	-1.7	-0.025	1.6	5736.0	2.1	1.0
theta[177,11]	-0.13	0.013	0.97	-1.8	-0.11	1.4	5338.0	1.9	1.0
theta[178,11]	-0.058	0.013	1.0	-1.7	-0.063	1.6	5716.0	2.1	1.0
theta[179,11]	-0.12	0.012	0.97	-1.7	-0.12	1.5	6487.0	2.4	1.0
theta[180,11]	0.0091	0.013	0.99	-1.6	0.017	1.6	5735.0	2.1	1.0
theta[181,11]	-0.06	0.013	0.99	-1.7	-0.058	1.6	5598.0	2.0	1.0
theta[182,11]	-0.0098	0.013	0.99	-1.7	0.018	1.6	5423.0	2.0	1.0
theta[183,11]	-0.22	0.013	0.99	-1.9	-0.22	1.4	5532.0	2.0	1.0
theta[184,11]	-0.056	0.012	0.96	-1.6	-0.043	1.5	6061.0	2.2	1.0
theta[185,11]	-0.1	0.013	1.0	-1.7	-0.1	1.5	5954.0	2.2	1.0
theta[186,11]	-0.04	0.013	1.0	-1.7	-0.043	1.6	5753.0	2.1	1.0
theta[187,11]	0.079	0.013	0.98	-1.5	0.075	1.7	5511.0	2.0	1.0
theta[188,11]	-0.01	0.013	0.98	-1.6	-0.01	1.6	5706.0	2.1	1.0
theta[189,11]	-0.013	0.014	1.0	-1.7	-0.011	1.7	5431.0	2.0	1.0
theta[190,11]	-0.006	0.013	0.98	-1.7	0.024	1.6	5829.0	2.1	1.0
theta[191,11]	-0.013	0.013	0.98	-1.6	-0.02	1.6	5724.0	2.1	1.0
theta[192,11]	-0.033	0.014	1.0	-1.7	-0.019	1.6	5658.0	2.1	1.0
theta[193,11]	0.018	0.014	0.98	-1.6	0.0097	1.7	4870.0	1.8	1.0
theta[194,11]	-0.08	0.013	0.99	-1.7	-0.076	1.6	6256.0	2.3	1.0
theta[195,11]	-0.044	0.013	0.98	-1.7	-0.041	1.6	5996.0	2.2	1.0
theta[196,11]	-0.0076	0.014	1.0	-1.6	-0.0099	1.7	5252.0	1.9	1.0
theta[197,11]	-0.07	0.014	1.0	-1.8	-0.058	1.7	5601.0	2.0	1.0
theta[198,11]	-0.12	0.014	0.99	-1.8	-0.13	1.5	5303.0	1.9	1.0
theta[199,11]	-0.017	0.013	0.98	-1.7	0.0044	1.6	5317.0	1.9	1.0
theta[200,11]	-0.023	0.013	0.99	-1.6	-0.014	1.6	5918.0	2.1	1.0
theta[201,11]	-0.0074	0.013	0.98	-1.6	-0.011	1.6	5743.0	2.1	1.0
theta[202,11]	-0.051	0.014	1.0	-1.7	-0.032	1.6	4907.0	1.8	1.0
theta[203,11]	-0.046	0.013	0.99	-1.7	-0.039	1.6	5716.0	2.1	1.0
theta[204,11]	-0.12	0.013	1.0	-1.8	-0.099	1.5	5916.0	2.1	1.0
theta[205,11]	0.013	0.013	1.0	-1.7	0.01	1.7	5869.0	2.1	1.0
theta[206,11]	-0.12	0.013	0.98	-1.7	-0.12	1.5	5658.0	2.1	1.0
theta[207,11]	-0.046	0.013	1.0	-1.7	-0.051	1.6	6137.0	2.2	1.0
theta[208,11]	-0.028	0.014	0.99	-1.7	-0.0073	1.6	5294.0	1.9	1.0
theta[209,11]	0.005	0.012	0.99	-1.6	-0.004	1.6	6426.0	2.3	1.0
theta[210,11]	-0.036	0.013	0.98	-1.7	-0.032	1.6	5783.0	2.1	1.0
theta[211,11]	0.00062	0.014	0.99	-1.6	-0.0088	1.6	5225.0	1.9	1.0
theta[212,11]	-0.13	0.013	0.95	-1.7	-0.12	1.4	5623.0	2.0	1.0
theta[213,11]	0.17	0.014	0.99	-1.4	0.18	1.8	5063.0	1.8	1.0
theta[214,11]	0.079	0.013	0.99	-1.5	0.076	1.7	6197.0	2.2	1.0
theta[215,11]	-0.039	0.014	0.99	-1.7	-0.049	1.6	4988.0	1.8	1.0
theta[216,11]	0.15	0.013	1.0	-1.5	0.13	1.8	5965.0	2.2	1.0
theta[217,11]	0.037	0.013	1.0	-1.6	0.042	1.6	5672.0	2.1	1.0
theta[218,11]	-0.069	0.012	0.99	-1.7	-0.067	1.6	6505.0	2.4	1.0
theta[219,11]	0.86	0.018	1.1	-0.99	0.87	2.6	3506.0	1.3	1.0
theta[220,11]	0.0013	0.013	0.99	-1.6	0.017	1.6	5799.0	2.1	1.0
theta[221,11]	0.11	0.013	1.0	-1.6	0.12	1.8	5682.0	2.1	1.0
theta[222,11]	-0.0094	0.014	1.0	-1.7	-0.019	1.6	5553.0	2.0	1.0
theta[223,11]	-0.05	0.013	1.0	-1.7	-0.058	1.6	5934.0	2.2	1.0
theta[224,11]	-0.039	0.014	0.97	-1.7	-0.033	1.6	5177.0	1.9	1.0
theta[225,11]	0.01	0.014	1.0	-1.7	0.0078	1.7	5269.0	1.9	1.0
theta[226,11]	-0.07	0.014	0.98	-1.7	-0.079	1.6	5107.0	1.9	1.0
theta[227,11]	-0.051	0.013	0.96	-1.6	-0.034	1.5	5836.0	2.1	1.0
theta[228,11]	0.012	0.012	1.0	-1.6	0.023	1.6	6558.0	2.4	1.0
theta[229,11]	-0.089	0.013	0.98	-1.7	-0.1	1.5	5312.0	1.9	1.0
theta[230,11]	-0.047	0.014	0.99	-1.7	-0.027	1.5	4944.0	1.8	1.0
theta[231,11]	-0.016	0.014	0.98	-1.6	-0.02	1.6	5227.0	1.9	1.0
theta[232,11]	-0.032	0.012	0.98	-1.7	-0.021	1.5	7083.0	2.6	1.0
theta[233,11]	-0.11	0.014	0.99	-1.7	-0.091	1.5	5318.0	1.9	1.0
theta[234,11]	-0.033	0.013	1.0	-1.7	-0.028	1.7	5588.0	2.0	1.0
theta[235,11]	0.27	0.015	1.0	-1.4	0.27	2.0	4976.0	1.8	1.0
theta[236,11]	-0.013	0.013	0.99	-1.6	-0.024	1.6	5645.0	2.0	1.0
theta[237,11]	-0.021	0.013	1.0	-1.7	-0.0034	1.6	6280.0	2.3	1.0
theta[238,11]	0.0096	0.013	1.0	-1.7	0.031	1.7	5831.0	2.1	1.0
theta[239,11]	-0.076	0.013	1.0	-1.7	-0.064	1.5	5479.0	2.0	1.0
theta[240,11]	-0.07	0.013	0.97	-1.6	-0.063	1.5	5955.0	2.2	1.0
theta[241,11]	-0.059	0.014	1.0	-1.7	-0.062	1.6	5558.0	2.0	1.0
theta[242,11]	-0.036	0.013	1.0	-1.7	-0.032	1.6	6339.0	2.3	1.0
theta[243,11]	-0.055	0.014	0.99	-1.7	-0.072	1.6	5015.0	1.8	1.0
theta[244,11]	-0.12	0.013	1.0	-1.7	-0.13	1.5	6081.0	2.2	1.0
theta[245,11]	-0.031	0.013	0.98	-1.7	-0.028	1.6	5910.0	2.1	1.0
theta[246,11]	-0.066	0.013	1.0	-1.7	-0.055	1.6	6403.0	2.3	1.0
theta[247,11]	0.0079	0.013	1.0	-1.7	0.012	1.7	5827.0	2.1	1.0
theta[248,11]	0.34	0.015	1.0	-1.4	0.34	2.0	4668.0	1.7	1.0
theta[249,11]	0.071	0.012	0.97	-1.5	0.072	1.7	6249.0	2.3	1.0
theta[250,11]	-0.02	0.013	0.99	-1.7	-0.013	1.6	6118.0	2.2	1.0
theta[251,11]	-0.048	0.014	1.0	-1.7	-0.061	1.6	5063.0	1.8	1.0
theta[252,11]	-0.043	0.014	0.99	-1.7	-0.037	1.6	5148.0	1.9	1.0
theta[253,11]	-0.092	0.013	0.98	-1.8	-0.08	1.5	5341.0	1.9	1.0
theta[254,11]	-0.046	0.013	0.97	-1.7	-0.048	1.5	5169.0	1.9	1.0
theta[255,11]	-0.072	0.012	0.97	-1.7	-0.081	1.5	6081.0	2.2	1.0
theta[256,11]	-0.065	0.013	1.0	-1.7	-0.066	1.6	6264.0	2.3	1.0
theta[257,11]	-0.017	0.013	1.0	-1.7	-0.02	1.6	5718.0	2.1	1.0
theta[258,11]	-0.078	0.013	0.96	-1.7	-0.076	1.5	5439.0	2.0	1.0
theta[259,11]	-0.077	0.012	1.0	-1.7	-0.076	1.6	6781.0	2.5	1.0
theta[260,11]	0.0092	0.014	1.0	-1.6	0.01	1.7	4974.0	1.8	1.0
theta[261,11]	0.093	0.014	1.0	-1.5	0.11	1.7	5031.0	1.8	1.0
theta[262,11]	-0.072	0.013	1.0	-1.7	-0.046	1.5	6343.0	2.3	1.0
theta[263,11]	-0.087	0.012	0.96	-1.7	-0.077	1.5	6017.0	2.2	1.0
theta[264,11]	0.15	0.014	1.0	-1.5	0.14	1.8	5077.0	1.8	1.0
theta[265,11]	-0.047	0.013	0.96	-1.6	-0.047	1.5	5166.0	1.9	1.0
theta[266,11]	-0.033	0.014	1.0	-1.7	-0.043	1.7	5543.0	2.0	1.0
theta[267,11]	-0.034	0.013	0.98	-1.6	-0.029	1.6	5354.0	1.9	1.0
theta[268,11]	-0.07	0.013	1.0	-1.7	-0.075	1.6	5829.0	2.1	1.0
theta[269,11]	-0.0079	0.014	1.0	-1.6	-0.0041	1.6	5293.0	1.9	1.0
theta[270,11]	0.26	0.016	1.0	-1.5	0.27	2.0	4370.0	1.6	1.0
theta[271,11]	-0.072	0.014	1.0	-1.8	-0.066	1.6	5323.0	1.9	1.0
theta[272,11]	-0.022	0.013	1.0	-1.7	-0.0058	1.6	5856.0	2.1	1.0
theta[273,11]	-0.0029	0.013	0.97	-1.6	-0.0069	1.6	5686.0	2.1	1.0
theta[274,11]	0.014	0.013	1.0	-1.6	0.011	1.7	5708.0	2.1	1.0
theta[275,11]	-0.12	0.014	0.98	-1.8	-0.12	1.5	5056.0	1.8	1.0
theta[276,11]	0.092	0.014	1.0	-1.6	0.1	1.7	4819.0	1.7	1.0
theta[277,11]	7.1e-05	0.013	1.0	-1.7	0.013	1.7	6045.0	2.2	1.0
theta[278,11]	-0.099	0.013	1.0	-1.8	-0.11	1.6	6246.0	2.3	1.0
theta[279,11]	0.0026	0.012	1.0	-1.6	0.01	1.6	6827.0	2.5	1.0
theta[280,11]	0.016	0.013	0.98	-1.6	0.011	1.6	5477.0	2.0	1.0
theta[281,11]	-0.012	0.014	0.98	-1.6	-0.0008	1.5	5183.0	1.9	1.0
theta[282,11]	0.00052	0.014	1.0	-1.7	0.006	1.7	5583.0	2.0	1.0
theta[283,11]	-0.029	0.013	1.0	-1.7	-0.027	1.6	5463.0	2.0	1.0
theta[284,11]	-0.014	0.014	1.1	-1.8	-0.018	1.7	5594.0	2.0	1.0
theta[285,11]	-0.029	0.013	1.0	-1.7	-0.042	1.7	5813.0	2.1	1.0
theta[286,11]	-0.12	0.013	0.99	-1.7	-0.11	1.5	5596.0	2.0	1.0
theta[287,11]	-0.14	0.014	1.0	-1.8	-0.16	1.5	5294.0	1.9	1.0
theta[288,11]	0.6	0.016	1.0	-1.1	0.63	2.3	4031.0	1.5	1.0
theta[289,11]	0.095	0.013	1.0	-1.6	0.081	1.8	6490.0	2.4	1.0
theta[290,11]	0.25	0.014	0.96	-1.3	0.25	1.8	4911.0	1.8	1.0
theta[291,11]	-0.042	0.013	0.99	-1.6	-0.063	1.6	5807.0	2.1	1.0
theta[292,11]	-0.00013	0.013	1.0	-1.7	-0.021	1.7	6424.0	2.3	1.0
theta[293,11]	-0.021	0.014	0.99	-1.6	-0.023	1.6	4910.0	1.8	1.0
theta[294,11]	-0.0044	0.013	0.99	-1.6	-0.013	1.6	5560.0	2.0	1.0
theta[295,11]	-0.042	0.013	1.0	-1.7	-0.04	1.6	5861.0	2.1	1.0
theta[296,11]	-0.047	0.013	0.97	-1.7	-0.05	1.6	5784.0	2.1	1.0
theta[297,11]	-0.0062	0.014	1.0	-1.7	0.00031	1.6	5196.0	1.9	1.0
theta[298,11]	-0.033	0.013	1.0	-1.7	-0.047	1.6	6118.0	2.2	1.0
theta[299,11]	-0.022	0.013	0.98	-1.6	-0.031	1.6	6053.0	2.2	1.0
theta[300,11]	0.028	0.013	0.98	-1.6	0.057	1.6	5865.0	2.1	1.0
theta[301,11]	-0.028	0.012	0.98	-1.7	-0.021	1.6	6237.0	2.3	1.0
theta[302,11]	-0.15	0.014	0.99	-1.8	-0.15	1.5	4984.0	1.8	1.0
theta[303,11]	0.058	0.013	1.0	-1.6	0.066	1.7	6146.0	2.2	1.0
theta[304,11]	0.11	0.013	1.0	-1.5	0.13	1.7	5705.0	2.1	1.0
theta[305,11]	-0.014	0.013	1.0	-1.7	-0.027	1.6	5850.0	2.1	1.0
theta[306,11]	0.13	0.014	1.0	-1.6	0.13	1.8	5443.0	2.0	1.0
theta[307,11]	-0.045	0.013	0.99	-1.7	-0.048	1.6	5778.0	2.1	1.0
theta[308,11]	-0.037	0.013	0.98	-1.7	-0.024	1.6	5627.0	2.0	1.0
theta[309,11]	0.0012	0.013	1.0	-1.7	-0.0096	1.7	5810.0	2.1	1.0
theta[310,11]	-0.068	0.014	0.99	-1.7	-0.071	1.5	5326.0	1.9	1.0
theta[311,11]	0.033	0.014	0.99	-1.6	0.059	1.7	5235.0	1.9	1.0
theta[312,11]	0.2	0.014	1.0	-1.5	0.19	1.9	5126.0	1.9	1.0
theta[313,11]	-0.097	0.013	1.0	-1.7	-0.094	1.6	5562.0	2.0	1.0
theta[314,11]	0.03	0.013	0.99	-1.6	0.033	1.6	5740.0	2.1	1.0
theta[315,11]	-0.026	0.014	1.0	-1.7	-0.025	1.6	4973.0	1.8	1.0
theta[316,11]	-0.032	0.013	1.0	-1.7	-0.03	1.6	6132.0	2.2	1.0
theta[317,11]	-0.066	0.015	1.0	-1.7	-0.058	1.6	4326.0	1.6	1.0
theta[318,11]	-0.039	0.013	0.98	-1.7	-0.055	1.5	5376.0	2.0	1.0
theta[319,11]	-0.12	0.013	0.99	-1.8	-0.1	1.5	5703.0	2.1	1.0
theta[320,11]	0.0065	0.013	1.0	-1.7	0.015	1.6	5577.0	2.0	1.0
theta[321,11]	-0.018	0.013	0.96	-1.6	-0.016	1.6	5331.0	1.9	1.0
theta[322,11]	-0.063	0.013	1.0	-1.7	-0.07	1.6	5646.0	2.0	1.0
theta[323,11]	0.017	0.013	0.98	-1.6	-0.0094	1.6	5393.0	2.0	1.0
theta[324,11]	-0.0025	0.014	0.99	-1.7	0.012	1.7	5337.0	1.9	1.0
theta[325,11]	-0.063	0.013	0.97	-1.7	-0.049	1.5	5861.0	2.1	1.0
theta[326,11]	0.0016	0.013	1.0	-1.6	-0.0023	1.6	5994.0	2.2	1.0
theta[327,11]	-0.13	0.014	0.98	-1.7	-0.13	1.5	5227.0	1.9	1.0
theta[328,11]	-0.011	0.013	0.99	-1.7	-0.014	1.6	5664.0	2.1	1.0
theta[329,11]	-0.17	0.014	0.98	-1.8	-0.18	1.4	5015.0	1.8	1.0
theta[330,11]	-0.067	0.013	0.98	-1.7	-0.049	1.5	5745.0	2.1	1.0
theta[331,11]	0.15	0.013	1.0	-1.5	0.16	1.8	5630.0	2.0	1.0
theta[332,11]	0.0028	0.013	1.0	-1.7	-0.0018	1.7	6438.0	2.3	1.0
theta[333,11]	0.26	0.015	1.0	-1.5	0.27	1.9	4677.0	1.7	1.0
theta[334,11]	-0.07	0.013	1.0	-1.7	-0.082	1.5	6208.0	2.3	1.0
theta[335,11]	-0.076	0.013	0.99	-1.7	-0.076	1.5	5997.0	2.2	1.0
theta[336,11]	0.057	0.013	0.98	-1.6	0.04	1.7	5614.0	2.0	1.0
theta[337,11]	-0.068	0.013	1.0	-1.7	-0.07	1.6	5717.0	2.1	1.0
theta[338,11]	-0.058	0.012	0.98	-1.7	-0.078	1.6	6633.0	2.4	1.0
theta[339,11]	0.032	0.013	0.99	-1.6	0.023	1.7	5430.0	2.0	1.0
theta[340,11]	-0.053	0.013	0.98	-1.7	-0.024	1.5	5280.0	1.9	1.0
theta[341,11]	-0.039	0.014	0.98	-1.6	-0.019	1.5	5209.0	1.9	1.0
theta[342,11]	-0.053	0.014	1.0	-1.7	-0.055	1.6	5381.0	2.0	1.0
theta[343,11]	0.32	0.015	1.0	-1.4	0.31	2.0	4859.0	1.8	1.0
theta[344,11]	-0.045	0.014	1.0	-1.7	-0.057	1.6	5164.0	1.9	1.0
theta[345,11]	-0.14	0.013	0.97	-1.8	-0.1	1.4	5277.0	1.9	1.0
theta[346,11]	-0.0028	0.013	0.99	-1.6	0.0079	1.6	5527.0	2.0	1.0
theta[347,11]	-0.029	0.013	0.99	-1.7	-0.023	1.6	5875.0	2.1	1.0
theta[348,11]	-0.03	0.014	0.99	-1.7	-0.031	1.6	5063.0	1.8	1.0
theta[349,11]	-0.008	0.014	0.97	-1.6	-0.028	1.6	5121.0	1.9	1.0
theta[350,11]	-0.098	0.013	0.98	-1.7	-0.11	1.5	5729.0	2.1	1.0
theta[351,11]	-0.061	0.014	1.0	-1.7	-0.071	1.6	5286.0	1.9	1.0
theta[352,11]	0.016	0.013	0.98	-1.6	0.017	1.6	5646.0	2.0	1.0
theta[353,11]	-0.017	0.013	0.98	-1.6	-0.037	1.7	5793.0	2.1	1.0
theta[354,11]	-0.022	0.013	1.0	-1.7	-0.021	1.6	5937.0	2.2	1.0
theta[355,11]	-0.016	0.013	1.0	-1.7	-0.021	1.7	6199.0	2.3	1.0
theta[356,11]	-0.021	0.014	0.97	-1.6	-0.038	1.6	5054.0	1.8	1.0
theta[357,11]	-0.0052	0.013	0.96	-1.6	-0.016	1.5	5485.0	2.0	1.0
theta[358,11]	-0.02	0.014	1.0	-1.7	-0.016	1.7	5732.0	2.1	1.0
theta[359,11]	-0.071	0.013	0.98	-1.7	-0.066	1.5	5329.0	1.9	1.0
theta[360,11]	0.003	0.014	0.99	-1.6	-0.0018	1.6	5314.0	1.9	1.0
theta[361,11]	-0.015	0.014	0.98	-1.6	-0.0084	1.6	5021.0	1.8	1.0
theta[362,11]	0.17	0.014	0.99	-1.5	0.17	1.8	5348.0	1.9	1.0
theta[363,11]	-0.13	0.013	0.96	-1.7	-0.14	1.4	5716.0	2.1	1.0
theta[364,11]	-0.097	0.012	0.97	-1.7	-0.1	1.5	6235.0	2.3	1.0
theta[365,11]	-0.0045	0.013	0.98	-1.6	0.016	1.6	5887.0	2.1	1.0
theta[366,11]	0.68	0.018	1.1	-1.1	0.68	2.5	3342.0	1.2	1.0
theta[367,11]	-0.11	0.014	0.97	-1.7	-0.11	1.5	5187.0	1.9	1.0
