	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[10,447]	0.022	0.015	0.9	-1.5	0.043	1.4	3578.0	1.7	1.0
theta[11,447]	0.022	0.016	0.97	-1.6	0.034	1.6	3475.0	1.6	1.0
theta[1,448]	-0.68	0.0083	0.41	-1.4	-0.66	-0.03	2463.0	1.2	1.0
theta[2,448]	-0.27	0.016	0.91	-1.8	-0.23	1.1	3403.0	1.6	1.0
theta[3,448]	-0.49	0.014	0.85	-1.9	-0.47	0.86	3722.0	1.8	1.0
theta[4,448]	-0.14	0.017	0.97	-1.8	-0.11	1.4	3268.0	1.6	1.0
theta[5,448]	0.37	0.0096	0.55	-0.49	0.35	1.3	3278.0	1.6	1.0
theta[6,448]	-0.62	0.014	0.82	-2.0	-0.6	0.67	3347.0	1.6	1.0
theta[7,448]	-0.39	0.014	0.81	-1.8	-0.33	0.82	3508.0	1.7	1.0
theta[8,448]	-0.44	0.0094	0.52	-1.3	-0.42	0.39	3077.0	1.5	1.0
theta[9,448]	0.24	0.014	0.79	-1.2	0.3	1.4	3169.0	1.5	1.0
theta[10,448]	-0.21	0.017	0.94	-1.8	-0.17	1.3	3137.0	1.5	1.0
theta[11,448]	-0.12	0.015	0.95	-1.7	-0.12	1.4	4220.0	2.0	1.0
theta[1,449]	-0.24	0.0086	0.36	-0.85	-0.23	0.34	1738.0	0.83	1.0
theta[2,449]	1.5	0.011	0.54	0.61	1.5	2.4	2473.0	1.2	1.0
theta[3,449]	-0.62	0.013	0.82	-2.0	-0.6	0.68	3797.0	1.8	1.0
theta[4,449]	0.47	0.016	0.84	-0.97	0.53	1.8	2685.0	1.3	1.0
theta[5,449]	-1.0	0.012	0.63	-2.2	-0.97	-0.068	2888.0	1.4	1.0
theta[6,449]	-0.83	0.014	0.77	-2.2	-0.81	0.37	3136.0	1.5	1.0
theta[7,449]	-0.036	0.014	0.69	-1.3	0.015	0.99	2624.0	1.2	1.0
theta[8,449]	-0.16	0.0098	0.5	-0.94	-0.18	0.73	2630.0	1.2	1.0
theta[9,449]	-0.26	0.014	0.81	-1.7	-0.2	0.98	3508.0	1.7	1.0
theta[10,449]	-0.17	0.014	0.82	-1.6	-0.12	1.1	3484.0	1.7	1.0
theta[11,449]	-0.0015	0.015	0.96	-1.6	0.0076	1.6	3870.0	1.8	1.0
theta[1,450]	1.4	0.007	0.3	0.96	1.4	1.9	1776.0	0.84	1.0
theta[2,450]	1.1	0.011	0.6	0.22	1.1	2.2	3016.0	1.4	1.0
theta[3,450]	-1.6	0.013	0.72	-2.8	-1.5	-0.43	3074.0	1.5	1.0
theta[4,450]	0.76	0.013	0.68	-0.35	0.75	1.9	2620.0	1.2	1.0
theta[5,450]	0.07	0.012	0.58	-0.84	0.055	1.1	2428.0	1.2	1.0
theta[6,450]	0.019	0.015	0.86	-1.4	0.0019	1.5	3386.0	1.6	1.0
theta[7,450]	0.83	0.0079	0.48	0.034	0.83	1.6	3658.0	1.7	1.0
theta[8,450]	-0.34	0.012	0.64	-1.3	-0.37	0.79	2888.0	1.4	1.0
theta[9,450]	-0.21	0.011	0.57	-1.2	-0.16	0.62	2576.0	1.2	1.0
theta[10,450]	1.9	0.013	0.68	0.8	1.9	3.0	2903.0	1.4	1.0
theta[11,450]	0.22	0.017	0.85	-1.2	0.24	1.6	2385.0	1.1	1.0
theta[1,451]	1.3	0.0068	0.31	0.78	1.3	1.8	2044.0	0.97	1.0
theta[2,451]	-0.34	0.012	0.62	-1.4	-0.31	0.59	2739.0	1.3	1.0
theta[3,451]	-1.0	0.016	0.74	-2.2	-1.0	0.17	2060.0	0.98	1.0
theta[4,451]	-0.82	0.013	0.77	-2.1	-0.77	0.4	3361.0	1.6	1.0
theta[5,451]	1.0	0.012	0.71	-0.087	1.0	2.2	3581.0	1.7	1.0
theta[6,451]	0.24	0.014	0.87	-1.2	0.22	1.7	3657.0	1.7	1.0
theta[7,451]	0.15	0.0092	0.49	-0.66	0.15	0.96	2892.0	1.4	1.0
theta[8,451]	0.77	0.014	0.81	-0.52	0.75	2.1	3286.0	1.6	1.0
theta[9,451]	-0.076	0.011	0.57	-1.1	-0.032	0.76	2539.0	1.2	1.0
theta[10,451]	0.13	0.011	0.56	-0.79	0.14	1.0	2690.0	1.3	1.0
theta[11,451]	-0.11	0.016	0.99	-1.8	-0.12	1.5	3808.0	1.8	1.0
theta[1,452]	1.3	0.0069	0.3	0.78	1.3	1.8	1836.0	0.87	1.0
theta[2,452]	-0.39	0.012	0.61	-1.4	-0.35	0.54	2763.0	1.3	1.0
theta[3,452]	0.64	0.014	0.82	-0.66	0.61	2.0	3287.0	1.6	1.0
theta[4,452]	-0.81	0.014	0.78	-2.1	-0.79	0.42	2947.0	1.4	1.0
theta[5,452]	0.98	0.012	0.68	-0.089	0.95	2.1	3326.0	1.6	1.0
theta[6,452]	0.23	0.015	0.85	-1.1	0.19	1.7	3245.0	1.5	1.0
theta[7,452]	-0.09	0.0094	0.52	-0.98	-0.069	0.71	3060.0	1.5	1.0
theta[8,452]	0.38	0.012	0.73	-0.74	0.35	1.7	3533.0	1.7	1.0
theta[9,452]	-0.73	0.014	0.75	-2.0	-0.67	0.41	2913.0	1.4	1.0
theta[10,452]	0.79	0.01	0.56	-0.12	0.78	1.7	2878.0	1.4	1.0
theta[11,452]	0.27	0.016	0.83	-1.2	0.29	1.6	2838.0	1.3	1.0
theta[1,453]	0.29	0.007	0.29	-0.19	0.3	0.76	1669.0	0.79	1.0
theta[2,453]	0.18	0.013	0.64	-0.94	0.22	1.1	2505.0	1.2	1.0
theta[3,453]	0.9	0.013	0.75	-0.27	0.89	2.2	3071.0	1.5	1.0
theta[4,453]	0.93	0.014	0.71	-0.35	0.98	2.0	2615.0	1.2	1.0
theta[5,453]	0.87	0.01	0.56	-0.062	0.85	1.8	2968.0	1.4	1.0
theta[6,453]	-0.48	0.016	0.68	-1.6	-0.48	0.63	1853.0	0.88	1.0
theta[7,453]	-0.65	0.014	0.75	-2.0	-0.6	0.45	3024.0	1.4	1.0
theta[8,453]	-0.43	0.009	0.5	-1.2	-0.45	0.44	3121.0	1.5	1.0
theta[9,453]	0.28	0.011	0.61	-0.86	0.35	1.2	2891.0	1.4	1.0
theta[10,453]	-0.45	0.014	0.81	-1.9	-0.39	0.79	3517.0	1.7	1.0
theta[11,453]	-0.27	0.015	0.92	-1.8	-0.24	1.2	3527.0	1.7	1.0
theta[1,454]	0.16	0.0072	0.31	-0.35	0.16	0.65	1800.0	0.85	1.0
theta[2,454]	-0.14	0.014	0.74	-1.4	-0.11	0.99	2909.0	1.4	1.0
theta[3,454]	0.99	0.013	0.74	-0.2	0.97	2.2	3225.0	1.5	1.0
theta[4,454]	-0.31	0.014	0.86	-1.8	-0.26	1.1	3644.0	1.7	1.0
theta[5,454]	-0.18	0.009	0.53	-1.0	-0.19	0.71	3547.0	1.7	1.0
theta[6,454]	-1.0	0.012	0.68	-2.2	-1.0	0.069	3009.0	1.4	1.0
theta[7,454]	0.57	0.011	0.52	-0.33	0.6	1.4	2422.0	1.1	1.0
theta[8,454]	0.36	0.012	0.64	-0.64	0.31	1.5	2704.0	1.3	1.0
theta[9,454]	-0.053	0.014	0.73	-1.4	0.019	1.0	2721.0	1.3	1.0
theta[10,454]	-0.33	0.014	0.83	-1.8	-0.28	0.95	3517.0	1.7	1.0
theta[11,454]	-0.17	0.015	0.9	-1.7	-0.16	1.3	3803.0	1.8	1.0
theta[1,455]	1.5	0.0075	0.31	1.0	1.5	2.1	1739.0	0.83	1.0
theta[2,455]	1.1	0.012	0.63	0.16	1.1	2.2	2597.0	1.2	1.0
theta[3,455]	-0.59	0.033	0.81	-1.9	-0.63	0.79	595.0	0.28	1.0
theta[4,455]	0.6	0.012	0.68	-0.54	0.6	1.7	3030.0	1.4	1.0
theta[5,455]	0.39	0.012	0.63	-0.62	0.37	1.4	2748.0	1.3	1.0
theta[6,455]	0.25	0.016	0.92	-1.2	0.23	1.8	3217.0	1.5	1.0
theta[7,455]	1.0	0.0086	0.5	0.25	1.0	1.9	3392.0	1.6	1.0
theta[8,455]	0.61	0.013	0.79	-0.62	0.56	2.0	3711.0	1.8	1.0
theta[9,455]	-0.54	0.012	0.65	-1.7	-0.47	0.41	2890.0	1.4	1.0
theta[10,455]	-1.0	0.013	0.67	-2.2	-0.97	-0.023	2646.0	1.3	1.0
theta[11,455]	-0.66	0.019	0.87	-2.1	-0.65	0.79	2188.0	1.0	1.0
theta[1,456]	-0.26	0.0075	0.34	-0.82	-0.25	0.29	2053.0	0.97	1.0
theta[2,456]	-0.38	0.015	0.86	-1.8	-0.34	0.97	3375.0	1.6	1.0
theta[3,456]	-0.45	0.016	0.83	-1.9	-0.42	0.85	2798.0	1.3	1.0
theta[4,456]	-0.12	0.016	0.92	-1.7	-0.072	1.3	3477.0	1.7	1.0
theta[5,456]	0.74	0.0092	0.56	-0.17	0.73	1.7	3651.0	1.7	1.0
theta[6,456]	0.054	0.015	0.68	-1.1	0.064	1.1	1994.0	0.95	1.0
theta[7,456]	1.2	0.0091	0.48	0.46	1.3	2.0	2746.0	1.3	1.0
theta[8,456]	-0.2	0.0097	0.5	-0.97	-0.22	0.61	2621.0	1.2	1.0
theta[9,456]	-0.32	0.015	0.84	-1.8	-0.26	0.96	3043.0	1.4	1.0
theta[10,456]	-0.24	0.015	0.86	-1.7	-0.2	1.1	3180.0	1.5	1.0
theta[11,456]	-0.16	0.015	0.97	-1.8	-0.16	1.4	4015.0	1.9	1.0
theta[1,457]	-0.18	0.0081	0.34	-0.74	-0.17	0.36	1749.0	0.83	1.0
theta[2,457]	-0.35	0.014	0.84	-1.8	-0.33	0.98	3543.0	1.7	1.0
theta[3,457]	1.4	0.013	0.73	0.22	1.3	2.6	3113.0	1.5	1.0
theta[4,457]	-0.18	0.015	0.89	-1.7	-0.14	1.2	3442.0	1.6	1.0
theta[5,457]	-1.0	0.011	0.61	-2.1	-0.99	-0.13	3336.0	1.6	1.0
theta[6,457]	-0.019	0.017	0.68	-1.1	-0.028	1.1	1682.0	0.8	1.0
theta[7,457]	-0.47	0.014	0.77	-1.8	-0.42	0.72	3226.0	1.5	1.0
theta[8,457]	0.33	0.01	0.58	-0.55	0.3	1.3	3045.0	1.4	1.0
theta[9,457]	-0.32	0.014	0.83	-1.8	-0.28	0.94	3594.0	1.7	1.0
theta[10,457]	1.2	0.012	0.6	0.21	1.3	2.2	2415.0	1.1	1.0
theta[11,457]	0.028	0.016	0.99	-1.6	0.026	1.6	3817.0	1.8	1.0
theta[1,458]	0.7	0.0075	0.28	0.25	0.7	1.2	1375.0	0.65	1.0
theta[2,458]	-0.33	0.012	0.66	-1.5	-0.29	0.68	3007.0	1.4	1.0
theta[3,458]	0.6	0.014	0.73	-0.56	0.57	1.9	2648.0	1.3	1.0
theta[4,458]	1.5	0.013	0.68	0.36	1.4	2.6	2667.0	1.3	1.0
theta[5,458]	1.3	0.011	0.68	0.31	1.3	2.5	3468.0	1.6	1.0
theta[6,458]	-0.84	0.015	0.67	-2.0	-0.84	0.24	2038.0	0.97	1.0
theta[7,458]	-0.82	0.012	0.7	-2.1	-0.78	0.23	3478.0	1.7	1.0
theta[8,458]	-0.62	0.0094	0.52	-1.4	-0.65	0.28	3017.0	1.4	1.0
theta[9,458]	1.2	0.0074	0.41	0.6	1.2	2.0	3106.0	1.5	1.0
theta[10,458]	-0.66	0.013	0.77	-2.0	-0.59	0.55	3728.0	1.8	1.0
theta[11,458]	0.54	0.019	0.84	-0.86	0.57	1.9	1962.0	0.93	1.0
theta[1,459]	0.55	0.0066	0.27	0.1	0.55	0.99	1709.0	0.81	1.0
theta[2,459]	0.94	0.0097	0.51	0.1	0.95	1.7	2759.0	1.3	1.0
theta[3,459]	-0.41	0.023	0.75	-1.7	-0.4	0.82	1076.0	0.51	1.0
theta[4,459]	1.2	0.013	0.66	0.11	1.2	2.3	2730.0	1.3	1.0
theta[5,459]	0.14	0.0093	0.54	-0.72	0.13	1.0	3394.0	1.6	1.0
theta[6,459]	-0.7	0.015	0.67	-1.8	-0.71	0.43	2109.0	1.0	1.0
theta[7,459]	0.53	0.01	0.5	-0.31	0.55	1.3	2487.0	1.2	1.0
theta[8,459]	0.44	0.013	0.71	-0.62	0.38	1.7	3050.0	1.4	1.0
theta[9,459]	-0.48	0.014	0.78	-1.9	-0.42	0.67	3043.0	1.4	1.0
theta[10,459]	-0.47	0.014	0.77	-1.8	-0.44	0.68	3069.0	1.5	1.0
theta[11,459]	0.69	0.02	0.86	-0.75	0.73	2.0	1887.0	0.9	1.0
theta[1,460]	0.24	0.0067	0.3	-0.28	0.25	0.72	2053.0	0.97	1.0
theta[2,460]	-0.43	0.014	0.77	-1.8	-0.38	0.75	3119.0	1.5	1.0
theta[3,460]	-0.11	0.018	0.75	-1.4	-0.11	1.1	1736.0	0.82	1.0
theta[4,460]	-0.24	0.014	0.86	-1.7	-0.23	1.1	3554.0	1.7	1.0
theta[5,460]	-0.27	0.0098	0.52	-1.1	-0.27	0.58	2832.0	1.3	1.0
theta[6,460]	0.54	0.013	0.73	-0.63	0.52	1.8	3144.0	1.5	1.0
theta[7,460]	1.7	0.0097	0.5	0.93	1.7	2.6	2641.0	1.3	1.0
theta[8,460]	0.92	0.012	0.73	-0.23	0.89	2.2	3613.0	1.7	1.0
theta[9,460]	-0.43	0.015	0.83	-1.9	-0.36	0.79	3167.0	1.5	1.0
theta[10,460]	0.97	0.011	0.59	-0.015	0.97	1.9	2695.0	1.3	1.0
theta[11,460]	-0.19	0.015	0.92	-1.8	-0.17	1.3	3976.0	1.9	1.0
theta[1,461]	0.93	0.0069	0.28	0.47	0.92	1.4	1618.0	0.77	1.0
theta[2,461]	-0.89	0.013	0.74	-2.2	-0.84	0.28	3146.0	1.5	1.0
theta[3,461]	-0.11	0.024	0.75	-1.4	-0.13	1.1	976.0	0.46	1.0
theta[4,461]	-0.57	0.014	0.78	-1.9	-0.53	0.62	3275.0	1.6	1.0
theta[5,461]	-0.19	0.0098	0.52	-1.0	-0.2	0.67	2785.0	1.3	1.0
theta[6,461]	0.44	0.015	0.85	-0.9	0.39	1.9	3325.0	1.6	1.0
theta[7,461]	1.6	0.0092	0.53	0.74	1.5	2.5	3380.0	1.6	1.0
theta[8,461]	0.038	0.011	0.64	-0.96	-0.011	1.2	3548.0	1.7	1.0
theta[9,461]	1.6	0.0095	0.49	0.87	1.6	2.4	2611.0	1.2	1.0
theta[10,461]	0.61	0.011	0.55	-0.29	0.61	1.5	2397.0	1.1	1.0
theta[11,461]	-0.41	0.015	0.88	-1.9	-0.39	1.0	3322.0	1.6	1.0
theta[1,462]	-0.49	0.0093	0.38	-1.1	-0.47	0.12	1688.0	0.8	1.0
theta[2,462]	-0.3	0.014	0.87	-1.8	-0.25	1.1	3704.0	1.8	1.0
theta[3,462]	-0.55	0.015	0.89	-2.1	-0.52	0.88	3420.0	1.6	1.0
theta[4,462]	-0.089	0.016	0.95	-1.7	-0.076	1.4	3700.0	1.8	1.0
theta[5,462]	0.84	0.011	0.58	-0.08	0.82	1.8	2612.0	1.2	1.0
theta[6,462]	0.39	0.021	0.73	-0.82	0.38	1.6	1248.0	0.59	1.0
theta[7,462]	-0.47	0.014	0.81	-1.9	-0.4	0.76	3403.0	1.6	1.0
theta[8,462]	-0.23	0.011	0.5	-1.0	-0.23	0.59	2251.0	1.1	1.0
theta[9,462]	-0.19	0.014	0.84	-1.7	-0.12	1.1	3575.0	1.7	1.0
theta[10,462]	-0.23	0.014	0.9	-1.7	-0.21	1.2	4133.0	2.0	1.0
theta[11,462]	-0.17	0.015	0.97	-1.8	-0.16	1.4	4263.0	2.0	1.0
theta[1,463]	0.34	0.0067	0.29	-0.14	0.35	0.81	1861.0	0.88	1.0
theta[2,463]	-0.54	0.013	0.77	-1.9	-0.49	0.64	3281.0	1.6	1.0
theta[3,463]	0.83	0.014	0.75	-0.37	0.8	2.1	2887.0	1.4	1.0
theta[4,463]	-0.065	0.016	0.83	-1.5	-0.034	1.2	2866.0	1.4	1.0
theta[5,463]	-1.3	0.012	0.64	-2.4	-1.3	-0.33	3019.0	1.4	1.0
theta[6,463]	-0.46	0.014	0.68	-1.5	-0.46	0.67	2173.0	1.0	1.0
theta[7,463]	0.53	0.011	0.51	-0.34	0.56	1.3	2015.0	0.96	1.0
theta[8,463]	0.027	0.011	0.57	-0.88	-0.0068	1.0	2655.0	1.3	1.0
theta[9,463]	-0.47	0.014	0.8	-1.9	-0.42	0.74	3447.0	1.6	1.0
theta[10,463]	0.86	0.011	0.59	-0.15	0.89	1.8	2619.0	1.2	1.0
theta[11,463]	0.83	0.022	0.86	-0.7	0.88	2.2	1501.0	0.71	1.0
theta[1,464]	-0.92	0.0091	0.45	-1.7	-0.9	-0.21	2385.0	1.1	1.0
theta[2,464]	-0.22	0.015	0.9	-1.7	-0.22	1.2	3478.0	1.7	1.0
theta[3,464]	-0.49	0.016	0.9	-2.0	-0.46	0.93	3333.0	1.6	1.0
theta[4,464]	-0.017	0.016	0.96	-1.6	-0.013	1.5	3569.0	1.7	1.0
theta[5,464]	-0.81	0.013	0.69	-2.1	-0.75	0.2	2845.0	1.4	1.0
theta[6,464]	0.6	0.017	0.75	-0.66	0.61	1.8	1874.0	0.89	1.0
theta[7,464]	-0.4	0.014	0.85	-1.9	-0.34	0.88	3792.0	1.8	1.0
theta[8,464]	1.2	0.011	0.68	0.17	1.2	2.4	3604.0	1.7	1.0
theta[9,464]	-0.18	0.014	0.88	-1.7	-0.14	1.2	3732.0	1.8	1.0
theta[10,464]	-0.08	0.016	0.92	-1.7	-0.055	1.4	3360.0	1.6	1.0
theta[11,464]	0.01	0.016	1.0	-1.7	0.02	1.7	4144.0	2.0	1.0
theta[1,465]	0.89	0.0071	0.28	0.42	0.88	1.3	1533.0	0.73	1.0
theta[2,465]	0.58	0.0097	0.51	-0.28	0.59	1.4	2778.0	1.3	1.0
theta[3,465]	0.33	0.015	0.74	-0.83	0.31	1.6	2519.0	1.2	1.0
theta[4,465]	1.8	0.014	0.71	0.68	1.8	3.0	2451.0	1.2	1.0
theta[5,465]	1.4	0.013	0.69	0.3	1.3	2.6	3039.0	1.4	1.0
theta[6,465]	-1.9	0.013	0.7	-3.1	-1.9	-0.74	3093.0	1.5	1.0
theta[7,465]	-0.63	0.011	0.65	-1.8	-0.6	0.37	3259.0	1.5	1.0
theta[8,465]	0.71	0.013	0.78	-0.49	0.68	2.1	3783.0	1.8	1.0
theta[9,465]	1.2	0.0075	0.43	0.58	1.2	1.9	3192.0	1.5	1.0
theta[10,465]	0.64	0.01	0.55	-0.29	0.65	1.5	3036.0	1.4	1.0
theta[11,465]	-0.45	0.014	0.87	-1.9	-0.43	0.95	3597.0	1.7	1.0
theta[1,466]	-0.12	0.0075	0.32	-0.67	-0.11	0.4	1854.0	0.88	1.0
theta[2,466]	-0.41	0.015	0.85	-1.9	-0.37	0.9	3006.0	1.4	1.0
theta[3,466]	-0.78	0.014	0.83	-2.2	-0.76	0.52	3443.0	1.6	1.0
theta[4,466]	-0.089	0.016	0.88	-1.6	-0.062	1.3	3119.0	1.5	1.0
theta[5,466]	0.69	0.0096	0.57	-0.23	0.69	1.6	3513.0	1.7	1.0
theta[6,466]	0.75	0.013	0.72	-0.39	0.74	2.0	3172.0	1.5	1.0
theta[7,466]	0.73	0.0089	0.51	-0.16	0.76	1.5	3287.0	1.6	1.0
theta[8,466]	1.2	0.012	0.73	0.094	1.1	2.4	3620.0	1.7	1.0
theta[9,466]	-0.34	0.015	0.85	-1.8	-0.27	0.95	3200.0	1.5	1.0
theta[10,466]	-0.24	0.014	0.86	-1.7	-0.18	1.1	3767.0	1.8	1.0
theta[11,466]	-0.18	0.014	0.91	-1.7	-0.17	1.3	3927.0	1.9	1.0
theta[1,467]	1.2	0.0075	0.29	0.73	1.2	1.7	1432.0	0.68	1.0
theta[2,467]	-1.1	0.013	0.76	-2.4	-1.0	0.15	3262.0	1.5	1.0
theta[3,467]	0.58	0.014	0.8	-0.67	0.54	1.9	3332.0	1.6	1.0
theta[4,467]	-0.48	0.015	0.76	-1.8	-0.44	0.69	2438.0	1.2	1.0
theta[5,467]	0.25	0.011	0.56	-0.62	0.24	1.2	2716.0	1.3	1.0
theta[6,467]	0.15	0.015	0.85	-1.2	0.12	1.6	3072.0	1.5	1.0
theta[7,467]	0.11	0.0084	0.49	-0.69	0.13	0.9	3386.0	1.6	1.0
theta[8,467]	0.69	0.012	0.76	-0.48	0.63	2.0	4025.0	1.9	1.0
theta[9,467]	0.97	0.0081	0.41	0.31	0.96	1.7	2622.0	1.2	1.0
theta[10,467]	1.4	0.011	0.6	0.42	1.4	2.4	3097.0	1.5	1.0
theta[11,467]	0.34	0.018	0.82	-1.0	0.36	1.7	2040.0	0.97	1.0
theta[1,468]	-0.75	0.0091	0.42	-1.5	-0.74	-0.1	2123.0	1.0	1.0
theta[2,468]	-0.2	0.015	0.92	-1.8	-0.15	1.2	3811.0	1.8	1.0
theta[3,468]	-0.5	0.015	0.88	-2.0	-0.46	0.88	3358.0	1.6	1.0
theta[4,468]	-0.05	0.016	0.92	-1.6	-0.013	1.4	3457.0	1.6	1.0
theta[5,468]	-0.9	0.013	0.68	-2.1	-0.84	0.12	2845.0	1.4	1.0
theta[6,468]	-0.48	0.014	0.8	-1.8	-0.46	0.8	3316.0	1.6	1.0
theta[7,468]	1.8	0.0091	0.49	0.97	1.8	2.6	2937.0	1.4	1.0
theta[8,468]	0.83	0.011	0.6	-0.093	0.8	1.9	3193.0	1.5	1.0
theta[9,468]	-0.27	0.014	0.85	-1.8	-0.22	1.0	3652.0	1.7	1.0
theta[10,468]	-0.012	0.016	0.9	-1.5	0.026	1.4	3370.0	1.6	1.0
theta[11,468]	0.014	0.016	0.97	-1.6	0.0064	1.6	3693.0	1.8	1.0
theta[1,469]	-0.47	0.0087	0.38	-1.1	-0.46	0.13	1922.0	0.91	1.0
theta[2,469]	0.035	0.015	0.8	-1.3	0.087	1.3	2993.0	1.4	1.0
theta[3,469]	0.78	0.036	0.79	-0.55	0.79	2.0	486.0	0.23	1.0
theta[4,469]	-0.16	0.016	0.92	-1.7	-0.12	1.3	3485.0	1.7	1.0
theta[5,469]	0.67	0.012	0.58	-0.27	0.66	1.6	2336.0	1.1	1.0
theta[6,469]	-0.76	0.014	0.77	-2.1	-0.75	0.48	2857.0	1.4	1.0
theta[7,469]	-0.47	0.014	0.81	-1.9	-0.39	0.75	3442.0	1.6	1.0
theta[8,469]	-0.032	0.0091	0.5	-0.84	-0.045	0.8	3066.0	1.5	1.0
theta[9,469]	-0.28	0.016	0.85	-1.8	-0.22	1.0	2955.0	1.4	1.0
theta[10,469]	-0.18	0.014	0.88	-1.7	-0.12	1.2	3795.0	1.8	1.0
theta[11,469]	-0.14	0.016	0.95	-1.7	-0.14	1.4	3417.0	1.6	1.0
theta[1,470]	-0.076	0.0083	0.33	-0.64	-0.066	0.44	1555.0	0.74	1.0
theta[2,470]	-0.5	0.015	0.86	-2.0	-0.45	0.84	3215.0	1.5	1.0
theta[3,470]	-0.74	0.015	0.83	-2.1	-0.72	0.58	3019.0	1.4	1.0
theta[4,470]	-0.14	0.016	0.91	-1.7	-0.11	1.3	3409.0	1.6	1.0
theta[5,470]	0.19	0.01	0.54	-0.68	0.18	1.1	2770.0	1.3	1.0
theta[6,470]	0.9	0.015	0.75	-0.27	0.86	2.2	2591.0	1.2	1.0
theta[7,470]	-0.51	0.013	0.76	-1.9	-0.45	0.61	3335.0	1.6	1.0
theta[8,470]	-0.024	0.01	0.54	-0.85	-0.053	0.91	2702.0	1.3	1.0
theta[9,470]	-0.29	0.015	0.85	-1.8	-0.21	0.98	3122.0	1.5	1.0
theta[10,470]	-0.33	0.014	0.86	-1.8	-0.28	0.99	3616.0	1.7	1.0
theta[11,470]	0.89	0.026	0.89	-0.69	0.94	2.3	1173.0	0.56	1.0
theta[1,471]	-1.6	0.011	0.57	-2.5	-1.5	-0.66	2728.0	1.3	1.0
theta[2,471]	-0.13	0.017	0.97	-1.8	-0.083	1.4	3325.0	1.6	1.0
theta[3,471]	0.26	0.016	0.89	-1.2	0.26	1.7	3135.0	1.5	1.0
theta[4,471]	-0.11	0.016	1.0	-1.8	-0.1	1.5	3758.0	1.8	1.0
theta[5,471]	-0.71	0.012	0.71	-2.0	-0.65	0.34	3195.0	1.5	1.0
theta[6,471]	-0.16	0.015	0.88	-1.6	-0.14	1.2	3484.0	1.7	1.0
theta[7,471]	-0.073	0.016	0.86	-1.6	-0.01	1.2	2905.0	1.4	1.0
theta[8,471]	-0.86	0.012	0.71	-2.1	-0.81	0.21	3704.0	1.8	1.0
theta[9,471]	-0.094	0.015	0.89	-1.6	-0.072	1.3	3350.0	1.6	1.0
theta[10,471]	-0.061	0.017	0.96	-1.6	-0.054	1.5	3332.0	1.6	1.0
theta[11,471]	0.034	0.016	1.0	-1.7	0.064	1.7	3955.0	1.9	1.0
theta[1,472]	-0.53	0.008	0.36	-1.2	-0.52	0.039	2033.0	0.97	1.0
theta[2,472]	1.3	0.011	0.57	0.33	1.3	2.2	2460.0	1.2	1.0
theta[3,472]	-0.27	0.014	0.83	-1.7	-0.25	1.0	3465.0	1.6	1.0
theta[4,472]	-0.36	0.017	0.95	-2.0	-0.32	1.1	3201.0	1.5	1.0
theta[5,472]	-0.98	0.012	0.67	-2.2	-0.92	-0.0016	3073.0	1.5	1.0
theta[6,472]	1.2	0.013	0.72	-0.0094	1.2	2.4	3043.0	1.4	1.0
theta[7,472]	-0.32	0.013	0.78	-1.7	-0.28	0.87	3338.0	1.6	1.0
theta[8,472]	0.19	0.0099	0.53	-0.64	0.17	1.1	2866.0	1.4	1.0
theta[9,472]	-0.16	0.015	0.84	-1.6	-0.084	1.1	3315.0	1.6	1.0
theta[10,472]	-0.17	0.015	0.91	-1.7	-0.15	1.3	3531.0	1.7	1.0
theta[11,472]	0.026	0.016	0.95	-1.6	0.063	1.5	3466.0	1.6	1.0
theta[1,473]	0.045	0.0073	0.32	-0.5	0.047	0.56	1922.0	0.91	1.0
theta[2,473]	-0.45	0.016	0.82	-1.9	-0.42	0.79	2818.0	1.3	1.0
theta[3,473]	0.86	0.015	0.73	-0.33	0.84	2.1	2537.0	1.2	1.0
theta[4,473]	0.24	0.017	0.86	-1.3	0.28	1.6	2620.0	1.2	1.0
theta[5,473]	-1.1	0.011	0.64	-2.3	-1.1	-0.18	3571.0	1.7	1.0
theta[6,473]	-1.0	0.015	0.74	-2.3	-0.99	0.15	2408.0	1.1	1.0
theta[7,473]	-0.13	0.012	0.66	-1.3	-0.08	0.86	2928.0	1.4	1.0
theta[8,473]	-0.69	0.009	0.5	-1.5	-0.69	0.088	3026.0	1.4	1.0
theta[9,473]	0.98	0.0085	0.45	0.2	1.0	1.7	2847.0	1.4	1.0
theta[10,473]	-0.34	0.014	0.84	-1.8	-0.28	0.91	3674.0	1.7	1.0
theta[11,473]	-0.078	0.014	0.92	-1.6	-0.071	1.4	4103.0	1.9	1.0
theta[1,474]	-0.5	0.0083	0.38	-1.1	-0.49	0.097	2139.0	1.0	1.0
theta[2,474]	-0.27	0.016	0.88	-1.8	-0.22	1.1	3210.0	1.5	1.0
theta[3,474]	-0.63	0.015	0.85	-2.1	-0.6	0.7	3122.0	1.5	1.0
theta[4,474]	-0.068	0.016	0.94	-1.6	-0.059	1.5	3630.0	1.7	1.0
theta[5,474]	0.3	0.0096	0.55	-0.6	0.3	1.2	3238.0	1.5	1.0
theta[6,474]	0.27	0.014	0.72	-0.94	0.27	1.4	2569.0	1.2	1.0
theta[7,474]	-0.53	0.014	0.82	-1.9	-0.5	0.74	3573.0	1.7	1.0
