name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[5,464]	-0.826	0.0101	0.648	-1.97	-0.766	0.141	4096.0	0.72	1.0
theta[6,464]	0.628	0.0134	0.73	-0.594	0.642	1.8	2968.0	0.522	1.0
theta[7,464]	-0.375	0.0121	0.835	-1.86	-0.318	0.874	4728.0	0.831	1.0
theta[8,464]	1.21	0.00953	0.65	0.188	1.17	2.32	4650.0	0.817	1.0
theta[9,464]	-0.169	0.0121	0.884	-1.71	-0.111	1.18	5296.0	0.931	1.0
theta[10,464]	-0.0545	0.0121	0.913	-1.6	-0.0339	1.38	5735.0	1.01	1.0
theta[11,464]	0.0507	0.013	1.02	-1.58	0.0311	1.74	6141.0	1.08	1.0
theta[1,465]	0.96	0.00579	0.295	0.489	0.951	1.46	2592.0	0.456	1.0
theta[2,465]	0.528	0.00787	0.508	-0.31	0.532	1.35	4161.0	0.732	1.0
theta[3,465]	0.288	0.011	0.788	-0.973	0.264	1.62	5116.0	0.9	1.0
theta[4,465]	1.76	0.0105	0.714	0.625	1.75	2.96	4630.0	0.814	1.0
theta[5,465]	1.34	0.0101	0.707	0.26	1.3	2.54	4921.0	0.865	0.999
theta[6,465]	-1.95	0.0102	0.708	-3.17	-1.94	-0.827	4821.0	0.848	0.999
theta[7,465]	-0.685	0.0109	0.643	-1.82	-0.628	0.277	3481.0	0.612	1.0
theta[8,465]	0.671	0.0112	0.743	-0.497	0.638	1.96	4441.0	0.781	1.0
theta[9,465]	1.17	0.00602	0.423	0.521	1.15	1.91	4928.0	0.866	0.999
theta[10,465]	0.549	0.00839	0.545	-0.346	0.551	1.45	4221.0	0.742	0.999
theta[11,465]	-0.0399	0.0122	0.951	-1.59	-0.0361	1.53	6034.0	1.06	1.0
theta[1,466]	-0.13	0.00567	0.33	-0.696	-0.12	0.388	3395.0	0.597	1.0
theta[2,466]	-0.434	0.0134	0.859	-1.9	-0.404	0.869	4109.0	0.722	1.0
theta[3,466]	-0.756	0.0117	0.833	-2.14	-0.736	0.566	5094.0	0.896	1.0
theta[4,466]	-0.0766	0.012	0.889	-1.6	-0.0415	1.33	5531.0	0.972	1.0
theta[5,466]	0.688	0.00775	0.572	-0.242	0.674	1.66	5454.0	0.959	0.999
theta[6,466]	0.767	0.0102	0.713	-0.375	0.753	1.94	4902.0	0.862	1.0
theta[7,466]	0.75	0.00713	0.506	-0.12	0.77	1.52	5041.0	0.886	1.0
theta[8,466]	1.17	0.00956	0.733	0.0345	1.13	2.44	5883.0	1.03	1.0
theta[9,466]	-0.329	0.0117	0.839	-1.82	-0.259	0.939	5117.0	0.9	0.999
theta[10,466]	-0.239	0.0116	0.841	-1.7	-0.177	1.07	5244.0	0.922	1.0
theta[11,466]	-0.121	0.012	0.98	-1.77	-0.111	1.48	6658.0	1.17	1.0
theta[1,467]	1.14	0.00532	0.291	0.673	1.13	1.63	2989.0	0.526	1.0
theta[2,467]	-1.01	0.0105	0.738	-2.27	-0.987	0.123	4970.0	0.874	0.999
theta[3,467]	0.624	0.0115	0.805	-0.633	0.598	1.99	4935.0	0.868	1.0
theta[4,467]	-0.438	0.0112	0.759	-1.78	-0.386	0.735	4559.0	0.801	0.999
theta[5,467]	0.324	0.00848	0.564	-0.573	0.305	1.27	4419.0	0.777	0.999
theta[6,467]	0.179	0.0126	0.842	-1.13	0.147	1.66	4453.0	0.783	1.0
theta[7,467]	0.131	0.00722	0.484	-0.698	0.147	0.894	4494.0	0.79	0.999
theta[8,467]	0.713	0.0104	0.803	-0.553	0.675	2.1	5928.0	1.04	0.999
theta[9,467]	0.977	0.00665	0.417	0.313	0.971	1.67	3926.0	0.69	1.0
theta[10,467]	1.46	0.00875	0.598	0.472	1.46	2.48	4677.0	0.822	1.0
theta[11,467]	-0.0415	0.0122	1.0	-1.72	-0.0282	1.61	6839.0	1.2	1.0
theta[1,468]	-0.717	0.00699	0.429	-1.48	-0.692	-0.0632	3762.0	0.661	1.0
theta[2,468]	-0.21	0.0118	0.888	-1.69	-0.199	1.19	5687.0	1.0	1.0
theta[3,468]	-0.519	0.0118	0.866	-1.97	-0.495	0.877	5415.0	0.952	1.0
theta[4,468]	-0.0665	0.0122	0.957	-1.67	-0.0264	1.43	6152.0	1.08	0.999
theta[5,468]	-0.926	0.00981	0.683	-2.16	-0.872	0.114	4847.0	0.852	0.999
theta[6,468]	-0.513	0.0119	0.809	-1.91	-0.486	0.776	4598.0	0.808	1.0
theta[7,468]	1.77	0.00688	0.489	0.985	1.75	2.58	5052.0	0.888	0.999
theta[8,468]	0.823	0.00912	0.628	-0.148	0.789	1.91	4740.0	0.833	1.0
theta[9,468]	-0.304	0.0119	0.908	-1.91	-0.274	1.1	5859.0	1.03	0.999
theta[10,468]	-0.0093	0.0123	0.902	-1.54	0.0433	1.41	5366.0	0.943	1.0
theta[11,468]	0.00221	0.0118	0.976	-1.65	0.0126	1.6	6836.0	1.2	0.999
theta[1,469]	-0.447	0.00637	0.375	-1.09	-0.432	0.148	3464.0	0.609	1.0
theta[2,469]	0.0128	0.0119	0.839	-1.42	0.0592	1.3	4993.0	0.878	1.0
theta[3,469]	0.716	0.0231	0.805	-0.652	0.732	1.98	1217.0	0.214	1.01
theta[4,469]	-0.159	0.0125	0.926	-1.72	-0.145	1.29	5489.0	0.965	1.0
theta[5,469]	0.636	0.00815	0.565	-0.272	0.628	1.58	4803.0	0.844	0.999
theta[6,469]	-0.788	0.0115	0.768	-2.1	-0.762	0.432	4458.0	0.784	1.0
theta[7,469]	-0.467	0.0118	0.809	-1.9	-0.402	0.74	4710.0	0.828	1.0
theta[8,469]	-0.049	0.00728	0.503	-0.822	-0.0672	0.797	4785.0	0.841	1.0
theta[9,469]	-0.269	0.0121	0.85	-1.74	-0.215	1.04	4919.0	0.865	1.0
theta[10,469]	-0.182	0.0121	0.871	-1.72	-0.138	1.15	5190.0	0.913	1.0
theta[11,469]	0.0114	0.0132	1.03	-1.71	0.0225	1.72	6132.0	1.08	1.0
theta[1,470]	-0.264	0.00617	0.352	-0.854	-0.257	0.291	3251.0	0.572	1.0
theta[2,470]	-0.422	0.012	0.856	-1.9	-0.367	0.887	5057.0	0.889	1.0
theta[3,470]	-0.668	0.0123	0.839	-2.11	-0.633	0.641	4615.0	0.811	1.0
theta[4,470]	-0.124	0.0125	0.913	-1.69	-0.0824	1.32	5366.0	0.943	1.0
theta[5,470]	0.296	0.00735	0.543	-0.594	0.294	1.2	5461.0	0.96	0.999
theta[6,470]	1.04	0.0113	0.76	-0.168	1.01	2.34	4515.0	0.794	1.0
theta[7,470]	-0.46	0.0113	0.764	-1.82	-0.418	0.702	4581.0	0.805	1.0
theta[8,470]	0.0719	0.00727	0.538	-0.778	0.0462	0.976	5463.0	0.961	0.999
theta[9,470]	-0.241	0.012	0.845	-1.73	-0.176	1.02	4922.0	0.865	1.0
theta[10,470]	-0.284	0.0122	0.853	-1.75	-0.24	1.05	4905.0	0.862	0.999
theta[11,470]	0.00142	0.0133	1.02	-1.66	0.0128	1.68	5914.0	1.04	1.0
theta[1,471]	-1.54	0.0093	0.584	-2.57	-1.5	-0.659	3941.0	0.693	1.0
theta[2,471]	-0.155	0.013	0.979	-1.81	-0.147	1.41	5633.0	0.99	1.0
theta[3,471]	0.25	0.0121	0.896	-1.24	0.287	1.69	5483.0	0.964	1.0
theta[4,471]	-0.0908	0.0133	1.0	-1.75	-0.0629	1.56	5640.0	0.992	1.0
theta[5,471]	-0.737	0.0105	0.734	-2.04	-0.692	0.361	4851.0	0.853	1.0
theta[6,471]	-0.153	0.012	0.924	-1.73	-0.138	1.31	5966.0	1.05	1.0
theta[7,471]	-0.074	0.0122	0.849	-1.52	-0.0376	1.28	4817.0	0.847	1.0
theta[8,471]	-0.868	0.0109	0.708	-2.11	-0.82	0.204	4191.0	0.737	1.0
theta[9,471]	-0.0951	0.0132	0.904	-1.62	-0.0697	1.32	4716.0	0.829	1.0
theta[10,471]	-0.0687	0.0126	0.941	-1.64	-0.0671	1.48	5611.0	0.986	1.0
theta[11,471]	0.0234	0.0127	0.995	-1.64	0.0279	1.64	6101.0	1.07	0.999
theta[1,472]	-0.517	0.00662	0.38	-1.16	-0.506	0.0928	3304.0	0.581	1.0
theta[2,472]	1.29	0.00993	0.583	0.29	1.33	2.2	3448.0	0.606	1.0
theta[3,472]	-0.3	0.012	0.824	-1.74	-0.256	0.964	4738.0	0.833	0.999
theta[4,472]	-0.372	0.0117	0.966	-1.97	-0.369	1.19	6762.0	1.19	0.999
theta[5,472]	-0.973	0.00952	0.661	-2.18	-0.912	0.00698	4826.0	0.848	1.0
theta[6,472]	1.16	0.0109	0.729	-0.00863	1.13	2.41	4497.0	0.791	1.0
theta[7,472]	-0.315	0.0116	0.791	-1.69	-0.272	0.87	4664.0	0.82	1.0
theta[8,472]	0.172	0.00791	0.528	-0.643	0.141	1.11	4452.0	0.783	1.0
theta[9,472]	-0.178	0.012	0.866	-1.68	-0.114	1.13	5245.0	0.922	1.0
theta[10,472]	-0.169	0.0122	0.88	-1.69	-0.123	1.22	5215.0	0.917	1.0
theta[11,472]	-0.0805	0.0133	0.985	-1.71	-0.0603	1.55	5507.0	0.968	1.0
theta[1,473]	0.0744	0.00575	0.334	-0.494	0.0815	0.614	3362.0	0.591	1.0
theta[2,473]	-0.468	0.0118	0.801	-1.89	-0.425	0.775	4644.0	0.816	1.0
theta[3,473]	0.85	0.0103	0.738	-0.336	0.851	2.09	5159.0	0.907	1.0
theta[4,473]	0.229	0.0135	0.871	-1.27	0.269	1.62	4184.0	0.736	0.999
theta[5,473]	-1.14	0.00899	0.628	-2.22	-1.11	-0.18	4881.0	0.858	1.0
theta[6,473]	-1.03	0.0109	0.729	-2.25	-1.02	0.137	4445.0	0.781	0.999
theta[7,473]	-0.165	0.00937	0.659	-1.32	-0.127	0.836	4945.0	0.869	1.0
theta[8,473]	-0.68	0.00747	0.484	-1.48	-0.683	0.118	4208.0	0.74	1.0
theta[9,473]	0.979	0.00732	0.474	0.152	1.02	1.71	4193.0	0.737	1.0
theta[10,473]	-0.352	0.0115	0.838	-1.81	-0.297	0.931	5302.0	0.932	0.999
theta[11,473]	-0.0097	0.0123	0.986	-1.62	-0.00116	1.6	6383.0	1.12	1.0
theta[1,474]	-0.478	0.00645	0.377	-1.11	-0.459	0.12	3416.0	0.601	1.0
theta[2,474]	-0.312	0.013	0.877	-1.8	-0.273	1.07	4565.0	0.803	1.0
theta[3,474]	-0.596	0.0116	0.87	-2.06	-0.591	0.795	5662.0	0.995	1.0
theta[4,474]	-0.0778	0.0129	0.932	-1.63	-0.0421	1.41	5194.0	0.913	1.0
theta[5,474]	0.287	0.00711	0.535	-0.587	0.279	1.19	5663.0	0.996	0.999
theta[6,474]	0.263	0.0121	0.719	-0.935	0.272	1.46	3535.0	0.621	1.0
theta[7,474]	-0.528	0.012	0.822	-1.93	-0.491	0.732	4679.0	0.823	1.0
theta[8,474]	0.602	0.00873	0.606	-0.328	0.558	1.64	4812.0	0.846	1.0
theta[9,474]	1.25	0.00741	0.473	0.431	1.27	1.98	4067.0	0.715	1.0
theta[10,474]	-0.212	0.012	0.857	-1.67	-0.154	1.11	5096.0	0.896	1.0
theta[11,474]	-0.00279	0.0122	0.991	-1.65	-0.00352	1.63	6568.0	1.15	1.0
theta[1,475]	0.297	0.00514	0.296	-0.215	0.304	0.756	3313.0	0.582	1.0
theta[2,475]	-0.457	0.0112	0.787	-1.8	-0.417	0.739	4906.0	0.863	0.999
theta[3,475]	0.611	0.0122	0.723	-0.556	0.589	1.83	3511.0	0.617	1.0
theta[4,475]	-0.273	0.0112	0.817	-1.68	-0.238	1.02	5335.0	0.938	1.0
theta[5,475]	-0.295	0.00707	0.5	-1.12	-0.293	0.525	5012.0	0.881	1.0
theta[6,475]	-0.267	0.0162	0.723	-1.41	-0.298	0.937	1982.0	0.348	1.0
theta[7,475]	1.25	0.00679	0.47	0.491	1.25	2.01	4787.0	0.842	1.0
theta[8,475]	0.959	0.00941	0.747	-0.198	0.926	2.24	6309.0	1.11	1.0
theta[9,475]	-0.508	0.0113	0.82	-1.96	-0.446	0.739	5236.0	0.921	1.0
theta[10,475]	1.11	0.0086	0.544	0.206	1.12	1.97	4001.0	0.703	1.0
theta[11,475]	0.00534	0.0123	0.983	-1.64	0.0146	1.63	6354.0	1.12	0.999
theta[1,476]	-0.808	0.00734	0.42	-1.54	-0.788	-0.156	3269.0	0.575	1.0
theta[2,476]	-0.274	0.0128	0.906	-1.81	-0.222	1.14	5031.0	0.884	1.0
theta[3,476]	-0.434	0.013	0.902	-1.98	-0.403	0.976	4787.0	0.842	1.0
theta[4,476]	-0.00251	0.0124	0.955	-1.63	0.0157	1.57	5894.0	1.04	1.0
theta[5,476]	-0.918	0.0104	0.685	-2.14	-0.859	0.106	4347.0	0.764	0.999
theta[6,476]	1.42	0.0108	0.725	0.258	1.41	2.61	4529.0	0.796	1.0
theta[7,476]	-0.258	0.0115	0.795	-1.63	-0.226	0.921	4795.0	0.843	1.0
theta[8,476]	0.306	0.0083	0.535	-0.537	0.286	1.23	4158.0	0.731	1.0
theta[9,476]	-0.153	0.0126	0.867	-1.69	-0.103	1.17	4765.0	0.838	1.0
theta[10,476]	-0.15	0.0132	0.906	-1.71	-0.123	1.31	4701.0	0.827	1.0
theta[11,476]	0.000893	0.0128	0.992	-1.64	0.00594	1.64	6004.0	1.06	1.0
theta[1,477]	-0.113	0.00622	0.345	-0.716	-0.102	0.437	3067.0	0.539	0.999
theta[2,477]	-0.27	0.0121	0.83	-1.72	-0.206	1.01	4688.0	0.824	1.0
theta[3,477]	-0.174	0.0132	0.8	-1.51	-0.153	1.09	3694.0	0.649	1.0
theta[4,477]	-0.204	0.0125	0.895	-1.75	-0.171	1.22	5159.0	0.907	1.0
theta[5,477]	-1.08	0.00942	0.643	-2.2	-1.03	-0.118	4663.0	0.82	1.0
theta[6,477]	-0.906	0.0109	0.749	-2.19	-0.89	0.266	4728.0	0.831	1.0
theta[7,477]	1.31	0.00694	0.466	0.561	1.3	2.07	4503.0	0.792	1.0
theta[8,477]	1.06	0.00958	0.691	0.0145	1.02	2.28	5197.0	0.914	1.0
theta[9,477]	-0.425	0.0124	0.849	-1.89	-0.375	0.882	4719.0	0.83	1.0
theta[10,477]	-0.177	0.0117	0.833	-1.63	-0.117	1.07	5079.0	0.893	0.999
theta[11,477]	-0.108	0.0126	0.963	-1.73	-0.0939	1.48	5800.0	1.02	1.0
theta[1,478]	1.1	0.0051	0.293	0.611	1.1	1.58	3300.0	0.58	1.0
theta[2,478]	-0.5	0.0102	0.66	-1.68	-0.453	0.51	4208.0	0.74	0.999
theta[3,478]	-0.811	0.012	0.76	-2.03	-0.822	0.433	4015.0	0.706	1.0
theta[4,478]	1.42	0.00999	0.689	0.277	1.41	2.55	4757.0	0.836	0.999
theta[5,478]	-0.576	0.00685	0.505	-1.4	-0.582	0.269	5436.0	0.956	1.0
theta[6,478]	0.373	0.012	0.876	-1.02	0.33	1.87	5301.0	0.932	0.999
theta[7,478]	1.53	0.00836	0.554	0.66	1.51	2.48	4388.0	0.772	1.0
theta[8,478]	-0.533	0.00778	0.566	-1.41	-0.563	0.461	5287.0	0.93	0.999
theta[9,478]	-0.66	0.0107	0.75	-1.99	-0.592	0.454	4929.0	0.867	1.0
theta[10,478]	-0.777	0.00987	0.716	-2.01	-0.725	0.325	5272.0	0.927	1.0
theta[11,478]	0.0135	0.0134	0.997	-1.6	0.0296	1.64	5576.0	0.98	0.999
theta[1,479]	0.127	0.00542	0.315	-0.388	0.133	0.633	3371.0	0.593	1.0
theta[2,479]	-0.327	0.0125	0.777	-1.68	-0.287	0.878	3849.0	0.677	1.0
theta[3,479]	1.03	0.00989	0.753	-0.152	1.01	2.29	5809.0	1.02	1.0
theta[4,479]	-0.258	0.0127	0.892	-1.8	-0.215	1.1	4900.0	0.861	0.999
theta[5,479]	-1.18	0.00964	0.645	-2.3	-1.12	-0.232	4487.0	0.789	1.0
theta[6,479]	-1.05	0.0103	0.72	-2.29	-1.03	0.0958	4933.0	0.867	1.0
theta[7,479]	1.59	0.00752	0.504	0.78	1.58	2.44	4492.0	0.79	1.0
theta[8,479]	0.872	0.00947	0.681	-0.187	0.848	2.02	5171.0	0.909	1.0
theta[9,479]	1.51	0.00625	0.417	0.845	1.49	2.2	4452.0	0.783	1.0
theta[10,479]	-0.26	0.0115	0.836	-1.73	-0.207	0.991	5293.0	0.931	0.999
theta[11,479]	-0.00706	0.0133	0.986	-1.65	-0.0112	1.59	5477.0	0.963	0.999
theta[1,480]	-1.32	0.00823	0.521	-2.23	-1.28	-0.518	4007.0	0.705	1.0
theta[2,480]	-0.0984	0.0123	0.919	-1.67	-0.0635	1.35	5569.0	0.979	0.999
theta[3,480]	-0.312	0.0112	0.896	-1.81	-0.3	1.12	6420.0	1.13	0.999
theta[4,480]	-0.0199	0.0129	1.01	-1.69	-0.0249	1.6	6112.0	1.07	0.999
theta[5,480]	0.424	0.00714	0.545	-0.494	0.426	1.33	5823.0	1.02	0.999
theta[6,480]	-0.38	0.0123	0.863	-1.86	-0.347	1.01	4943.0	0.869	1.0
theta[7,480]	-0.344	0.0118	0.87	-1.84	-0.301	1.0	5399.0	0.949	1.0
theta[8,480]	0.626	0.00835	0.55	-0.241	0.598	1.56	4346.0	0.764	1.0
theta[9,480]	-0.142	0.0126	0.908	-1.7	-0.0972	1.3	5200.0	0.914	1.0
theta[10,480]	-0.0384	0.0126	0.968	-1.65	-0.019	1.55	5864.0	1.03	1.0
theta[11,480]	-0.012	0.0123	0.976	-1.63	-0.0124	1.57	6280.0	1.1	0.999
theta[1,481]	-1.51	0.00884	0.551	-2.48	-1.47	-0.681	3876.0	0.681	1.0
theta[2,481]	-0.101	0.0125	0.951	-1.72	-0.0793	1.41	5810.0	1.02	1.0
theta[3,481]	-0.191	0.0133	0.932	-1.79	-0.162	1.28	4932.0	0.867	0.999
theta[4,481]	-0.0254	0.0124	0.97	-1.62	-0.0208	1.51	6130.0	1.08	1.0
theta[5,481]	1.72	0.00878	0.609	0.732	1.71	2.73	4808.0	0.845	1.0
theta[6,481]	-0.347	0.012	0.887	-1.83	-0.317	1.06	5492.0	0.966	1.0
theta[7,481]	-0.243	0.0125	0.865	-1.76	-0.185	1.1	4785.0	0.841	0.999
theta[8,481]	-0.77	0.011	0.696	-1.99	-0.724	0.31	3975.0	0.699	1.0
theta[9,481]	-0.0646	0.0117	0.88	-1.56	-0.0234	1.35	5613.0	0.987	0.999
theta[10,481]	-0.129	0.0126	0.962	-1.76	-0.106	1.41	5809.0	1.02	1.0
theta[11,481]	-0.0434	0.0121	0.967	-1.68	-0.0451	1.54	6397.0	1.12	1.0
theta[1,482]	0.807	0.00491	0.279	0.346	0.81	1.26	3222.0	0.566	1.0
theta[2,482]	-0.147	0.00913	0.631	-1.29	-0.113	0.805	4774.0	0.839	1.0
theta[3,482]	0.204	0.0189	0.784	-1.08	0.188	1.5	1724.0	0.303	1.0
theta[4,482]	0.0995	0.0112	0.742	-1.18	0.157	1.22	4407.0	0.775	1.0
theta[5,482]	-0.529	0.00685	0.497	-1.35	-0.535	0.29	5259.0	0.925	1.0
theta[6,482]	-0.707	0.0126	0.704	-1.83	-0.743	0.491	3135.0	0.551	1.0
theta[7,482]	-0.861	0.0114	0.713	-2.14	-0.787	0.212	3908.0	0.687	0.999
theta[8,482]	0.601	0.00982	0.711	-0.524	0.576	1.82	5246.0	0.922	1.0
theta[9,482]	-0.248	0.0106	0.683	-1.47	-0.2	0.739	4139.0	0.728	1.0
theta[10,482]	0.685	0.00852	0.551	-0.228	0.689	1.6	4175.0	0.734	1.0
theta[11,482]	0.0119	0.0127	1.0	-1.64	-0.00704	1.68	6163.0	1.08	0.999
theta[1,483]	0.151	0.00534	0.302	-0.365	0.161	0.629	3202.0	0.563	1.0
theta[2,483]	-0.555	0.0118	0.831	-1.97	-0.519	0.731	4948.0	0.87	0.999
theta[3,483]	0.39	0.0204	0.774	-0.912	0.393	1.64	1439.0	0.253	1.0
theta[4,483]	-0.225	0.012	0.883	-1.74	-0.185	1.15	5374.0	0.945	1.0
theta[5,483]	1.13	0.00886	0.6	0.189	1.09	2.14	4593.0	0.808	1.0
theta[6,483]	-0.12	0.0115	0.691	-1.23	-0.141	1.03	3602.0	0.633	1.0
theta[7,483]	0.478	0.00821	0.526	-0.422	0.497	1.3	4106.0	0.722	1.0
theta[8,483]	-0.37	0.00773	0.499	-1.14	-0.385	0.493	4172.0	0.733	1.0
theta[9,483]	-0.359	0.011	0.808	-1.77	-0.302	0.863	5357.0	0.942	1.0
theta[10,483]	-0.398	0.0117	0.829	-1.83	-0.354	0.886	5032.0	0.885	1.0
theta[11,483]	-0.16	0.012	0.949	-1.74	-0.149	1.38	6273.0	1.1	1.0
theta[1,484]	-1.43	0.0086	0.523	-2.31	-1.4	-0.61	3696.0	0.65	1.0
theta[2,484]	-0.101	0.0133	0.96	-1.72	-0.0709	1.41	5193.0	0.913	1.0
theta[3,484]	-0.241	0.0114	0.896	-1.73	-0.199	1.19	6186.0	1.09	1.0
theta[4,484]	-0.00342	0.013	0.991	-1.66	0.00769	1.58	5794.0	1.02	0.999
theta[5,484]	1.04	0.00863	0.58	0.0996	1.03	2.0	4513.0	0.793	1.0
theta[6,484]	-0.344	0.012	0.863	-1.82	-0.328	1.02	5204.0	0.915	1.0
theta[7,484]	-0.324	0.0118	0.894	-1.87	-0.273	1.06	5732.0	1.01	1.0
theta[8,484]	0.178	0.00765	0.526	-0.688	0.167	1.05	4729.0	0.831	1.0
theta[9,484]	-0.129	0.0115	0.895	-1.66	-0.104	1.29	6023.0	1.06	1.0
theta[10,484]	-0.0961	0.0125	0.971	-1.74	-0.0907	1.49	5997.0	1.05	1.0
theta[11,484]	-0.0275	0.0122	1.01	-1.66	-0.0294	1.64	6825.0	1.2	1.0
theta[1,485]	-1.2	0.00827	0.509	-2.08	-1.19	-0.401	3787.0	0.666	1.0
theta[2,485]	-0.393	0.0129	0.98	-2.04	-0.378	1.15	5769.0	1.01	1.0
theta[3,485]	-0.256	0.0125	0.904	-1.77	-0.233	1.19	5248.0	0.923	1.0
theta[4,485]	1.05	0.0153	0.948	-0.572	1.09	2.55	3833.0	0.674	0.999
theta[5,485]	-0.778	0.00997	0.69	-2.0	-0.72	0.254	4790.0	0.842	1.0
theta[6,485]	-0.264	0.0136	0.867	-1.74	-0.224	1.09	4071.0	0.716	1.0
theta[7,485]	-0.115	0.0117	0.814	-1.54	-0.0698	1.11	4810.0	0.846	1.0
theta[8,485]	-0.963	0.0102	0.691	-2.2	-0.914	0.111	4542.0	0.798	1.0
theta[9,485]	-0.126	0.0116	0.883	-1.64	-0.0934	1.25	5831.0	1.03	0.999
theta[10,485]	-0.118	0.0126	0.938	-1.67	-0.115	1.38	5586.0	0.982	1.0
theta[11,485]	0.00589	0.0132	1.03	-1.7	0.0199	1.67	6069.0	1.07	1.0
theta[1,486]	1.18	0.00512	0.292	0.701	1.17	1.66	3258.0	0.573	1.0
theta[2,486]	-0.31	0.00916	0.603	-1.37	-0.266	0.625	4328.0	0.761	1.0
theta[3,486]	-0.575	0.0187	0.778	-1.82	-0.591	0.724	1727.0	0.304	1.0
theta[4,486]	-0.089	0.0119	0.719	-1.28	-0.0647	1.03	3652.0	0.642	1.0
theta[5,486]	0.316	0.00846	0.57	-0.595	0.293	1.31	4546.0	0.799	1.0
theta[6,486]	-0.985	0.0129	0.732	-2.14	-1.02	0.292	3234.0	0.569	1.0
theta[7,486]	1.75	0.00899	0.596	0.841	1.7	2.8	4399.0	0.773	0.999
theta[8,486]	0.622	0.00994	0.758	-0.566	0.598	1.93	5809.0	1.02	1.0
theta[9,486]	0.621	0.00616	0.417	-0.0881	0.633	1.29	4597.0	0.808	1.0
theta[10,486]	-0.173	0.0094	0.601	-1.19	-0.152	0.788	4086.0	0.718	1.0
theta[11,486]	-0.0163	0.0125	1.02	-1.68	-0.0248	1.67	6663.0	1.17	1.0
theta[1,487]	-0.468	0.00604	0.372	-1.11	-0.453	0.115	3793.0	0.667	0.999
theta[2,487]	-0.226	0.012	0.864	-1.74	-0.178	1.12	5189.0	0.912	1.0
theta[3,487]	-0.283	0.0123	0.842	-1.69	-0.255	1.07	4700.0	0.826	1.0
theta[4,487]	-0.154	0.0129	0.965	-1.77	-0.139	1.38	5603.0	0.985	1.0
theta[5,487]	1.2	0.00859	0.594	0.26	1.19	2.22	4786.0	0.841	1.0
theta[6,487]	1.06	0.0116	0.704	-0.0538	1.04	2.22	3681.0	0.647	1.0
theta[7,487]	-0.311	0.0104	0.759	-1.67	-0.265	0.84	5335.0	0.938	1.0
theta[8,487]	-1.24	0.00854	0.62	-2.3	-1.2	-0.293	5272.0	0.927	1.0
theta[9,487]	-0.135	0.0115	0.826	-1.59	-0.0778	1.11	5122.0	0.9	1.0
theta[10,487]	-0.27	0.0122	0.884	-1.77	-0.233	1.09	5253.0	0.924	1.0
theta[11,487]	-0.0175	0.0131	0.993	-1.64	-0.0221	1.61	5763.0	1.01	1.0
theta[1,488]	0.73	0.00475	0.278	0.264	0.73	1.18	3414.0	0.6	1.0
theta[2,488]	0.0596	0.00921	0.6	-1.01	0.105	0.967	4243.0	0.746	1.0
theta[3,488]	0.639	0.0103	0.782	-0.607	0.615	1.97	5732.0	1.01	0.999
theta[4,488]	-0.561	0.0105	0.823	-1.96	-0.531	0.753	6101.0	1.07	1.0
theta[5,488]	-0.147	0.0087	0.534	-0.988	-0.157	0.737	3771.0	0.663	1.0
theta[6,488]	-1.35	0.011	0.683	-2.49	-1.35	-0.214	3871.0	0.681	1.0
theta[7,488]	1.29	0.0072	0.492	0.51	1.27	2.15	4679.0	0.823	1.0
theta[8,488]	0.783	0.00934	0.729	-0.347	0.761	2.04	6095.0	1.07	1.0
theta[9,488]	-0.626	0.0113	0.783	-1.99	-0.573	0.545	4772.0	0.839	0.999
theta[10,488]	0.59	0.00832	0.557	-0.337	0.594	1.47	4480.0	0.788	1.0
theta[11,488]	-0.331	0.0124	0.899	-1.77	-0.33	1.16	5250.0	0.923	0.999
theta[1,489]	0.486	0.00479	0.292	0.00435	0.491	0.972	3715.0	0.653	0.999
theta[2,489]	-0.422	0.0116	0.743	-1.69	-0.37	0.697	4074.0	0.716	1.0
theta[3,489]	0.721	0.0112	0.779	-0.525	0.686	2.09	4829.0	0.849	1.0
theta[4,489]	-0.396	0.0115	0.83	-1.84	-0.356	0.889	5217.0	0.917	0.999
theta[5,489]	-1.34	0.00865	0.63	-2.46	-1.29	-0.384	5306.0	0.933	1.0
theta[6,489]	0.683	0.0112	0.806	-0.579	0.652	2.07	5170.0	0.909	1.0
theta[7,489]	-0.157	0.00904	0.619	-1.27	-0.1	0.774	4681.0	0.823	1.0
theta[8,489]	0.175	0.00906	0.617	-0.772	0.132	1.26	4640.0	0.816	1.0
theta[9,489]	-0.452	0.011	0.775	-1.84	-0.398	0.702	4934.0	0.867	1.0
theta[10,489]	-0.487	0.0115	0.779	-1.86	-0.434	0.68	4558.0	0.801	1.0
theta[11,489]	-0.228	0.0131	0.95	-1.78	-0.215	1.35	5218.0	0.917	1.0
theta[1,490]	-1.05	0.00778	0.451	-1.81	-1.04	-0.348	3362.0	0.591	1.0
theta[2,490]	-0.169	0.0126	0.922	-1.75	-0.126	1.3	5367.0	0.944	1.0
theta[3,490]	-0.345	0.0124	0.892	-1.83	-0.31	1.06	5150.0	0.905	1.0
theta[4,490]	0.0171	0.0123	0.976	-1.65	0.0457	1.59	6303.0	1.11	1.0
theta[5,490]	0.859	0.00872	0.581	-0.075	0.845	1.85	4434.0	0.78	1.0
